"Time","idle","iowait","irq","nice","softirq","steal","system","user"
2023-03-20 13:00:00,0.893,0.000708,0,0,0.00396,0.00125,0.0115,0.0823
2023-03-20 13:02:00,0.890,0.00117,0,0,0.00479,0.00150,0.0115,0.0834
2023-03-20 13:04:00,0.896,0.000667,0,0,0.00292,0.00125,0.0105,0.0799
2023-03-20 13:06:00,0.890,0.000833,0,0,0.00196,0.00162,0.0115,0.0861
2023-03-20 13:08:00,0.948,0.000750,0,0,0.00121,0.00154,0.0127,0.0236
2023-03-20 13:10:00,0.892,0.000708,0,0,0.00354,0.00142,0.0108,0.0831
2023-03-20 13:12:00,0.897,0.000750,0,0,0.00317,0.00133,0.0118,0.0754
2023-03-20 13:14:00,0.889,0.000667,0,0,0.00313,0.00142,0.0121,0.0837
2023-03-20 13:16:00,0.885,0.000667,0,0,0.00375,0.00125,0.0115,0.0895
2023-03-20 13:18:00,0.929,0.000833,0,0,0.00175,0.00125,0.0111,0.0440
2023-03-20 13:20:00,0.890,0.000833,0,0,0.00392,0.00133,0.0103,0.0845
2023-03-20 13:22:00,0.918,0.000875,0,0,0.00225,0.00158,0.0134,0.0532
2023-03-20 13:24:00,0.893,0.000708,0,0,0.00333,0.00133,0.0113,0.0819
2023-03-20 13:26:00,0.888,0.000875,0,0,0.00358,0.00138,0.0124,0.0847
2023-03-20 13:28:00,0.907,0.000708,0,0,0.00371,0.00125,0.0118,0.0669
2023-03-20 13:30:00,0.891,0.000708,0,0,0.00387,0.00142,0.0111,0.0829
2023-03-20 13:32:00,0.940,0.000792,0,0,0.00217,0.00137,0.0116,0.0339
2023-03-20 13:34:00,0.889,0.000750,0,0,0.00383,0.00142,0.0110,0.0842
2023-03-20 13:36:00,0.891,0.000708,0,0,0.00392,0.00104,0.0113,0.0838
2023-03-20 13:38:00,0.894,0.000750,0,0,0.00404,0.00112,0.0122,0.0795
2023-03-20 13:40:00,0.889,0.000667,0,0,0.00350,0.00129,0.0120,0.0832
2023-03-20 13:42:00,0.948,0.000750,0,0,0.00167,0.00137,0.0121,0.0229
2023-03-20 13:44:00,0.891,0.000708,0,0,0.00350,0.00125,0.0115,0.0829
2023-03-20 13:46:00,0.906,0.000875,0,0,0.00346,0.00142,0.0116,0.0671
2023-03-20 13:48:00,0.890,0.000750,0,0,0.00417,0.00142,0.0100,0.0854
2023-03-20 13:50:00,0.889,0.000750,0,0,0.00362,0.00146,0.0115,0.0838
2023-03-20 13:52:00,0.923,0.000708,0,0,0.00238,0.00142,0.0122,0.0497
2023-03-20 13:54:00,0.892,0.000750,0,0,0.00300,0.00171,0.0108,0.0843
2023-03-20 13:56:00,0.928,0.000792,0,0,0.00129,0.00150,0.0120,0.0432
2023-03-20 13:58:00,0.885,0.000917,0,0,0.00225,0.00133,0.0114,0.0885
2023-03-20 14:00:00,0.892,0.000792,0,0,0.00196,0.00117,0.0112,0.0838
2023-03-20 14:02:00,0.895,0.000792,0,0,0.00200,0.00146,0.0124,0.0795
2023-03-20 14:04:00,0.893,0.000833,0,0,0.00204,0.00117,0.0110,0.0824
2023-03-20 14:06:00,0.950,0.000791,0,0,0.00171,0.00154,0.0123,0.0229
2023-03-20 14:08:00,0.887,0.000792,0,0,0.00404,0.00162,0.0115,0.0870
2023-03-20 14:10:00,0.892,0.000667,0,0,0.00396,0.00133,0.0118,0.0814
2023-03-20 14:12:00,0.889,0.00100,0,0,0.00367,0.00121,0.0116,0.0850
2023-03-20 14:14:00,0.891,0.000833,0,0,0.00338,0.00142,0.0120,0.0823
2023-03-20 14:16:00,0.940,0.000875,0,0,0.00175,0.00146,0.0125,0.0315
2023-03-20 14:18:00,0.891,0.000750,0,0,0.00317,0.00137,0.0110,0.0859
2023-03-20 14:20:00,0.898,0.000792,0,0,0.00183,0.00204,0.0170,0.0654
2023-03-20 14:22:00,0.886,0.000833,0,0,0.00375,0.00142,0.0125,0.0868
2023-03-20 14:24:00,0.892,0.000875,0,0,0.00367,0.00125,0.0103,0.0827
2023-03-20 14:26:00,0.922,0.000792,0,0,0.00233,0.00158,0.0128,0.0507
2023-03-20 14:28:00,0.890,0.000750,0,0,0.00354,0.00146,0.0116,0.0826
2023-03-20 14:30:00,0.932,0.000875,0,0,0.00221,0.00158,0.0117,0.0406
2023-03-20 14:32:00,0.886,0.000750,0,0,0.00162,0.00146,0.0115,0.0887
2023-03-20 14:34:00,0.880,0.000750,0,0,0.00167,0.00183,0.0160,0.0854
2023-03-20 14:36:00,0.898,0.000750,0,0,0.00150,0.00129,0.0116,0.0774
2023-03-20 14:38:00,0.889,0.000708,0,0,0.00392,0.00137,0.0110,0.0842
2023-03-20 14:40:00,0.946,0.000792,0,0,0.00171,0.00137,0.0125,0.0260
