"Time","Transmit Total","Receive Total"
2023-03-15 21:58:00,574046,473017
2023-03-15 22:00:00,656633,540493
2023-03-15 22:02:00,719522,593582
2023-03-15 22:04:00,566470,447314
2023-03-15 22:06:00,562591,450212
2023-03-15 22:08:00,593003,482058
2023-03-15 22:10:00,578829,484312
2023-03-15 22:12:00,671390,566651
2023-03-15 22:14:00,566527,446172
2023-03-15 22:16:00,572102,469832
2023-03-15 22:18:00,580495,458755
2023-03-15 22:20:00,547033,439234
2023-03-15 22:22:00,678616,571453
2023-03-15 22:24:00,574172,453536
2023-03-15 22:26:00,613074,490736
2023-03-15 22:28:00,601367,469633
2023-03-15 22:30:00,549087,441311
2023-03-15 22:32:00,674950,570442
2023-03-15 22:34:00,600391,472674
2023-03-15 22:36:00,564458,461910
2023-03-15 22:38:00,589471,463988
2023-03-15 22:40:00,549780,442234
2023-03-15 22:42:00,687577,567218
2023-03-15 22:44:00,646445,528225
2023-03-15 22:46:00,560497,460781
2023-03-15 22:48:00,576714,454817
2023-03-15 22:50:00,560279,461168
2023-03-15 22:52:00,656972,540329
2023-03-15 22:54:00,708028,575423
2023-03-15 22:56:00,592439,493403
2023-03-15 22:58:00,588181,464748
2023-03-15 23:00:00,559188,459662
2023-03-15 23:02:00,596281,489096
2023-03-15 23:04:00,658214,547738
2023-03-15 23:06:00,571954,471559
2023-03-15 23:08:00,581653,466063
2023-03-15 23:10:00,554097,454244
2023-03-15 23:12:00,567643,444661
2023-03-15 23:14:00,656674,545716
2023-03-15 23:16:00,576560,460510
2023-03-15 23:18:00,568548,455379
2023-03-15 23:20:00,603134,481905
2023-03-15 23:22:00,573329,449346
2023-03-15 23:24:00,684761,573815
2023-03-15 23:26:00,641793,506220
2023-03-15 23:28:00,569244,456097
2023-03-15 23:30:00,556175,456289
2023-03-15 23:32:00,579454,458205
2023-03-15 23:34:00,662642,561999
2023-03-15 23:36:00,677994,551044
2023-03-15 23:38:00,577958,463677
2023-03-15 23:40:00,568266,462484
2023-03-15 23:42:00,559174,448384
2023-03-15 23:44:00,678444,564995
2023-03-15 23:46:00,680245,562333
2023-03-15 23:48:00,570217,470933
2023-03-15 23:50:00,565750,446053
2023-03-15 23:52:00,559537,445935
2023-03-15 23:54:00,601790,502884
2023-03-15 23:56:00,707010,574391
2023-03-15 23:58:00,570014,469941
2023-03-16 00:00:00,571193,451556
2023-03-16 00:02:00,559118,447853
2023-03-16 00:04:00,565255,464441
2023-03-16 00:06:00,683888,567248
2023-03-16 00:08:00,595021,488784
2023-03-16 00:10:00,569528,449983
2023-03-16 00:12:00,607469,474433
2023-03-16 00:14:00,581297,469816
2023-03-16 00:16:00,670483,558893
2023-03-16 00:18:00,639412,524426
2023-03-16 00:20:00,565872,446193
2023-03-16 00:22:00,568808,464501
2023-03-16 00:24:00,569643,447588
2023-03-16 00:26:00,719673,586374
2023-03-16 00:28:00,723744,599698
2023-03-16 00:30:00,570089,448802
2023-03-16 00:32:00,562089,459027
2023-03-16 00:34:00,566026,446015
2023-03-16 00:36:00,624896,522256
2023-03-16 00:38:00,677094,571274
2023-03-16 00:40:00,564059,449366
2023-03-16 00:42:00,561762,458475
2023-03-16 00:44:00,563385,444490
2023-03-16 00:46:00,572169,467721
2023-03-16 00:48:00,682066,564658
2023-03-16 00:50:00,553779,442593
2023-03-16 00:52:00,633737,497265
2023-03-16 00:54:00,611892,471120
2023-03-16 00:56:00,583203,485037
2023-03-16 00:58:00,683975,563297
2023-03-16 01:00:00,579730,462962
2023-03-16 01:02:00,567698,464572
2023-03-16 01:04:00,569541,450897
2023-03-16 01:06:00,573260,470814
2023-03-16 01:08:00,689599,564582
2023-03-16 01:10:00,639572,513706
2023-03-16 01:12:00,572726,462267
2023-03-16 01:14:00,548273,439325
2023-03-16 01:16:00,569776,469052
2023-03-16 01:18:00,672712,551551
2023-03-16 01:20:00,706343,581072
2023-03-16 01:22:00,571804,445623
2023-03-16 01:24:00,548324,439243
2023-03-16 01:26:00,567594,464896
2023-03-16 01:28:00,622174,514570
2023-03-16 01:30:00,661105,562436
2023-03-16 01:32:00,578487,454541
2023-03-16 01:34:00,549662,441149
2023-03-16 01:36:00,605285,494325
2023-03-16 01:38:00,605602,486079
2023-03-16 01:40:00,659106,560853
2023-03-16 01:42:00,579441,456801
2023-03-16 01:44:00,552895,445543
2023-03-16 01:46:00,575874,474375
2023-03-16 01:48:00,620895,482950
2023-03-16 01:50:00,652284,552461
2023-03-16 01:52:00,610534,475300
2023-03-16 01:54:00,549539,438004
2023-03-16 01:56:00,581558,461771
2023-03-16 01:58:00,564401,451865
2023-03-16 02:00:00,652212,554330
2023-03-16 02:02:00,663131,528077
2023-03-16 02:04:00,590301,477692
2023-03-16 02:06:00,624654,480344
2023-03-16 02:08:00,573307,457229
2023-03-16 02:10:00,647879,553096
2023-03-16 02:12:00,684093,559678
2023-03-16 02:14:00,555499,454318
2023-03-16 02:16:00,572117,450065
2023-03-16 02:18:00,565610,453780
2023-03-16 02:20:00,580173,494948
2023-03-16 02:22:00,673840,554212
2023-03-16 02:24:00,559665,460697
2023-03-16 02:26:00,571853,450467
2023-03-16 02:28:00,562408,449506
2023-03-16 02:30:00,562927,448842
2023-03-16 02:32:00,689265,565308
2023-03-16 02:34:00,603396,481561
2023-03-16 02:36:00,573851,451256
2023-03-16 02:38:00,581131,475449
2023-03-16 02:40:00,565661,446967
2023-03-16 02:42:00,672651,559148
2023-03-16 02:44:00,609842,498217
2023-03-16 02:46:00,567082,475355
2023-03-16 02:48:00,568738,466780
2023-03-16 02:50:00,563282,445034
2023-03-16 02:52:00,670741,553627
2023-03-16 02:54:00,708293,570545
2023-03-16 02:56:00,608991,477375
2023-03-16 02:58:00,570759,470258
2023-03-16 03:00:00,569817,449426
2023-03-16 03:02:00,644441,544866
2023-03-16 03:04:00,671563,550523
2023-03-16 03:06:00,560314,447764
2023-03-16 03:08:00,589886,484493
2023-03-16 03:10:00,591097,461728
2023-03-16 03:12:00,601212,503464
2023-03-16 03:14:00,679193,560115
2023-03-16 03:16:00,563051,454439
2023-03-16 03:18:00,571631,468618
2023-03-16 03:20:00,557601,443498
2023-03-16 03:22:00,610068,484315
2023-03-16 03:24:00,672798,551708
2023-03-16 03:26:00,568746,463602
2023-03-16 03:28:00,591155,478891
2023-03-16 03:30:00,550751,439649
2023-03-16 03:32:00,557266,455978
2023-03-16 03:34:00,671971,552198
2023-03-16 03:36:00,632679,539012
2023-03-16 03:38:00,595470,468157
2023-03-16 03:40:00,553731,445693
2023-03-16 03:42:00,561865,460006
2023-03-16 03:44:00,665956,552322
2023-03-16 03:46:00,712591,584453
2023-03-16 03:48:00,621374,476924
2023-03-16 03:50:00,551836,441801
2023-03-16 03:52:00,575374,464840
2023-03-16 03:54:00,625120,523149
2023-03-16 03:56:00,672295,571511
2023-03-16 03:58:00,593979,463527
2023-03-16 04:00:00,573304,458931
2023-03-16 04:02:00,563390,439972
2023-03-16 04:04:00,569557,468154
