"Time","Load[5m]","Load[1m]","Load[15m]"
2023-03-15 10:00:00,1.64,1.65,1.18
2023-03-15 10:02:00,1.37,0.720,1.14
2023-03-15 10:04:00,1.20,0.820,1.09
2023-03-15 10:06:00,1.06,0.800,1.05
2023-03-15 10:08:00,1.06,0.980,1.05
2023-03-15 10:10:00,1.01,0.950,1.03
2023-03-15 10:12:00,0.920,0.830,0.970
2023-03-15 10:14:00,0.950,1.11,0.980
2023-03-15 10:16:00,0.920,0.790,0.960
2023-03-15 10:18:00,0.820,0.590,0.920
2023-03-15 10:20:00,0.860,0.960,0.890
2023-03-15 10:22:00,0.810,0.680,0.880
2023-03-15 10:24:00,0.800,0.780,0.860
2023-03-15 10:26:00,0.740,0.780,0.820
2023-03-15 10:28:00,0.860,1.05,0.850
2023-03-15 10:30:00,1.05,1.62,0.910
2023-03-15 10:32:00,0.850,0.550,0.850
2023-03-15 10:34:00,0.790,0.720,0.820
2023-03-15 10:36:00,0.850,1.16,0.820
2023-03-15 10:38:00,0.730,0.530,0.780
2023-03-15 10:40:00,0.880,1.20,0.820
2023-03-15 10:42:00,0.760,0.650,0.780
2023-03-15 10:44:00,0.740,0.640,0.760
2023-03-15 10:46:00,0.770,0.860,0.760
2023-03-15 10:48:00,0.860,0.870,0.780
2023-03-15 10:50:00,0.760,0.760,0.740
2023-03-15 10:52:00,0.780,0.880,0.740
2023-03-15 10:54:00,0.900,0.990,0.800
2023-03-15 10:56:00,1.15,1.56,0.890
2023-03-15 10:58:00,1.28,1.60,0.970
2023-03-15 11:00:00,0.970,0.490,0.880
2023-03-15 11:02:00,0.920,0.860,0.870
2023-03-15 11:04:00,0.930,0.930,0.870
2023-03-15 11:06:00,0.900,0.960,0.860
2023-03-15 11:08:00,0.830,0.820,0.830
2023-03-15 11:10:00,0.660,0.370,0.760
2023-03-15 11:12:00,0.790,0.980,0.790
2023-03-15 11:14:00,0.930,1.07,0.840
2023-03-15 11:16:00,1.05,1.41,0.890
2023-03-15 11:18:00,0.870,0.750,0.830
2023-03-15 11:20:00,1.05,1.50,0.900
2023-03-15 11:22:00,0.940,0.930,0.850
2023-03-15 11:24:00,0.910,1.02,0.850
2023-03-15 11:26:00,0.820,0.680,0.820
