"Time","Receive Errors","Receive Total","Transmit Errors","Receive Dropped","Transmit Dropped","Transmit Total"
2023-03-15 17:34:00,0,590,0,0,0,600
2023-03-15 17:36:00,0,608,0,0,0,613
2023-03-15 17:38:00,0,613,0,0,0,631
2023-03-15 17:40:00,0,742,0,0,0,758
2023-03-15 17:42:00,0,727,0,0,0,754
2023-03-15 17:44:00,0,587,0,0,0,598
2023-03-15 17:46:00,0,612,0,0,0,624
2023-03-15 17:48:00,0,608,0,0,0,619
2023-03-15 17:50:00,0,723,0,0,0,737
2023-03-15 17:52:00,0,751,0,0,0,778
2023-03-15 17:54:00,0,588,0,0,0,599
2023-03-15 17:56:00,0,632,0,0,0,649
2023-03-15 17:58:00,0,634,0,0,0,647
2023-03-15 18:00:00,0,641,0,0,0,647
2023-03-15 18:02:00,0,744,0,0,0,772
2023-03-15 18:04:00,0,600,0,0,0,607
2023-03-15 18:06:00,0,592,0,0,0,611
2023-03-15 18:08:00,0,606,0,0,0,620
2023-03-15 18:10:00,0,590,0,0,0,597
2023-03-15 18:12:00,0,748,0,0,0,777
2023-03-15 18:14:00,0,605,0,0,0,610
2023-03-15 18:16:00,0,622,0,0,0,640
2023-03-15 18:18:00,0,637,0,0,0,649
2023-03-15 18:20:00,0,593,0,0,0,603
2023-03-15 18:22:00,0,751,0,0,0,773
2023-03-15 18:24:00,0,659,0,0,0,671
2023-03-15 18:26:00,0,588,0,0,0,608
2023-03-15 18:28:00,0,610,0,0,0,619
2023-03-15 18:30:00,0,578,0,0,0,597
2023-03-15 18:32:00,0,760,0,0,0,783
2023-03-15 18:34:00,0,737,0,0,0,753
2023-03-15 18:36:00,0,599,0,0,0,619
2023-03-15 18:38:00,0,625,0,0,0,631
2023-03-15 18:40:00,0,617,0,0,0,636
2023-03-15 18:42:00,0,711,0,0,0,730
2023-03-15 18:44:00,0,756,0,0,0,773
2023-03-15 18:46:00,0,595,0,0,0,613
2023-03-15 18:48:00,0,619,0,0,0,627
2023-03-15 18:50:00,0,592,0,0,0,611
2023-03-15 18:52:00,0,638,0,0,0,651
2023-03-15 18:54:00,0,765,0,0,0,787
2023-03-15 18:56:00,0,590,0,0,0,604
2023-03-15 18:58:00,0,612,0,0,0,620
2023-03-15 19:00:00,0,621,0,0,0,640
2023-03-15 19:02:00,0,626,0,0,0,633
2023-03-15 19:04:00,0,746,0,0,0,775
2023-03-15 19:06:00,0,619,0,0,0,633
2023-03-15 19:08:00,0,620,0,0,0,629
2023-03-15 19:10:00,0,588,0,0,0,612
2023-03-15 19:12:00,0,592,0,0,0,602
2023-03-15 19:14:00,0,747,0,0,0,776
2023-03-15 19:16:00,0,663,0,0,0,687
2023-03-15 19:18:00,0,608,0,0,0,618
2023-03-15 19:20:00,0,595,0,0,0,615
2023-03-15 19:22:00,0,591,0,0,0,601
2023-03-15 19:24:00,0,740,0,0,0,772
2023-03-15 19:26:00,0,753,0,0,0,782
2023-03-15 19:28:00,0,634,0,0,0,656
2023-03-15 19:30:00,0,584,0,0,0,599
2023-03-15 19:32:00,0,591,0,0,0,601
2023-03-15 19:34:00,0,693,0,0,0,720
2023-03-15 19:36:00,0,749,0,0,0,769
2023-03-15 19:38:00,0,608,0,0,0,624
2023-03-15 19:40:00,0,589,0,0,0,598
2023-03-15 19:42:00,0,595,0,0,0,603
2023-03-15 19:44:00,0,613,0,0,0,632
2023-03-15 19:46:00,0,743,0,0,0,760
2023-03-15 19:48:00,0,596,0,0,0,615
2023-03-15 19:50:00,0,584,0,0,0,596
2023-03-15 19:52:00,0,600,0,0,0,609
2023-03-15 19:54:00,0,598,0,0,0,609
2023-03-15 19:56:00,0,785,0,0,0,801
2023-03-15 19:58:00,0,627,0,0,0,646
2023-03-15 20:00:00,0,602,0,0,0,611
2023-03-15 20:02:00,0,599,0,0,0,617
2023-03-15 20:04:00,0,611,0,0,0,624
2023-03-15 20:06:00,0,946,0,0,0,935
2023-03-15 20:08:00,0,1073,0,0,0,1091
2023-03-15 20:10:00,0,628,0,0,0,633
2023-03-15 20:12:00,0,596,0,0,0,618
2023-03-15 20:14:00,0,593,0,0,0,610
2023-03-15 20:16:00,0,756,0,0,0,776
2023-03-15 20:18:00,0,779,0,0,0,810
2023-03-15 20:20:00,0,627,0,0,0,636
2023-03-15 20:22:00,0,592,0,0,0,614
2023-03-15 20:24:00,0,590,0,0,0,606
2023-03-15 20:26:00,0,697,0,0,0,713
2023-03-15 20:28:00,0,738,0,0,0,761
2023-03-15 20:30:00,0,589,0,0,0,596
2023-03-15 20:32:00,0,584,0,0,0,604
2023-03-15 20:34:00,0,583,0,0,0,591
2023-03-15 20:36:00,0,609,0,0,0,628
2023-03-15 20:38:00,0,749,0,0,0,766
2023-03-15 20:40:00,0,592,0,0,0,595
2023-03-15 20:42:00,0,620,0,0,0,639
2023-03-15 20:44:00,0,596,0,0,0,600
2023-03-15 20:46:00,0,602,0,0,0,621
2023-03-15 20:48:00,0,746,0,0,0,772
2023-03-15 20:50:00,0,641,0,0,0,655
2023-03-15 20:52:00,0,602,0,0,0,614
2023-03-15 20:54:00,0,603,0,0,0,605
2023-03-15 20:56:00,0,607,0,0,0,624
2023-03-15 20:58:00,0,784,0,0,0,805
2023-03-15 21:00:00,0,747,0,0,0,765
2023-03-15 21:02:00,0,604,0,0,0,615
2023-03-15 21:04:00,0,603,0,0,0,607
2023-03-15 21:06:00,0,605,0,0,0,622
2023-03-15 21:08:00,0,759,0,0,0,775
2023-03-15 21:10:00,0,743,0,0,0,769
2023-03-15 21:12:00,0,597,0,0,0,608
2023-03-15 21:14:00,0,599,0,0,0,604
2023-03-15 21:16:00,0,605,0,0,0,622
2023-03-15 21:18:00,0,685,0,0,0,693
2023-03-15 21:20:00,0,776,0,0,0,802
2023-03-15 21:22:00,0,627,0,0,0,628
2023-03-15 21:24:00,0,599,0,0,0,603
2023-03-15 21:26:00,0,606,0,0,0,622
2023-03-15 21:28:00,0,627,0,0,0,632
2023-03-15 21:30:00,0,746,0,0,0,772
2023-03-15 21:32:00,0,607,0,0,0,618
2023-03-15 21:34:00,0,605,0,0,0,616
2023-03-15 21:36:00,0,613,0,0,0,625
2023-03-15 21:38:00,0,628,0,0,0,630
2023-03-15 21:40:00,0,742,0,0,0,765
