"Time","172.16.66.87:10250","172.16.66.90:10250","172.16.66.91:10250"
2023-03-04 11:00:00,0.388,0.0712,0.0896
2023-03-04 11:04:00,0.385,0.0720,0.0867
2023-03-04 11:08:00,0.411,0.0736,0.0855
2023-03-04 11:12:00,0.390,0.0705,0.0870
2023-03-04 11:16:00,0.393,0.0716,0.0874
2023-03-04 11:20:00,0.385,0.0710,0.0870
2023-03-04 11:24:00,0.377,0.0720,0.0875
2023-03-04 11:28:00,0.371,0.0723,0.0859
2023-03-04 11:32:00,0.362,0.0720,0.0857
2023-03-04 11:36:00,0.375,0.0710,0.0870
2023-03-04 11:40:00,0.374,0.0715,0.0885
2023-03-04 11:44:00,0.379,0.0727,0.0862
2023-03-04 11:48:00,0.384,0.0715,0.0860
2023-03-04 11:52:00,0.360,0.0712,0.0861
2023-03-04 11:56:00,0.385,0.0723,0.0872
2023-03-04 12:00:00,0.360,0.0704,0.0890
2023-03-04 12:04:00,0.371,0.0701,0.0869
2023-03-04 12:08:00,0.376,0.0702,0.0866
2023-03-04 12:12:00,0.351,0.0697,0.0853
2023-03-04 12:16:00,0.378,0.0725,0.0882
2023-03-04 12:20:00,0.366,0.0707,0.0878
2023-03-04 12:24:00,0.371,0.0708,0.0872
2023-03-04 12:28:00,0.370,0.0717,0.0859
2023-03-04 12:32:00,0.358,0.0713,0.0878
2023-03-04 12:36:00,0.369,0.0713,0.0862
2023-03-04 12:40:00,0.371,0.0718,0.0870
2023-03-04 12:44:00,0.373,0.0692,0.0855
2023-03-04 12:48:00,0.371,0.0728,0.0885
2023-03-04 12:52:00,0.359,0.0702,0.0862
2023-03-04 12:56:00,0.372,0.0701,0.0885
2023-03-04 13:00:00,0.368,0.0720,0.0864
2023-03-04 13:04:00,0.370,0.0707,0.0850
2023-03-04 13:08:00,0.383,0.0710,0.0856
2023-03-04 13:12:00,0.358,0.0735,0.0854
2023-03-04 13:16:00,0.376,0.0713,0.0869
2023-03-04 13:20:00,0.374,0.0709,0.0863
2023-03-04 13:24:00,0.366,0.0711,0.0853
2023-03-04 13:28:00,0.378,0.0713,0.0854
2023-03-04 13:32:00,0.361,0.0705,0.0887
2023-03-04 13:36:00,0.372,0.0704,0.0891
2023-03-04 13:40:00,0.370,0.0710,0.0868
2023-03-04 13:44:00,0.367,0.0706,0.0851
2023-03-04 13:48:00,0.369,0.0717,0.0847
2023-03-04 13:52:00,0.357,0.0711,0.0870
2023-03-04 13:56:00,0.371,0.0706,0.0908
2023-03-04 14:00:00,0.372,0.0710,0.0854
2023-03-04 14:04:00,0.370,0.0702,0.0862
2023-03-04 14:08:00,0.373,0.0707,0.0863
2023-03-04 14:12:00,0.361,0.0723,0.0894
2023-03-04 14:16:00,0.373,0.0740,0.0884
2023-03-04 14:20:00,0.381,0.0735,0.0875
2023-03-04 14:24:00,0.369,0.0717,0.0859
2023-03-04 14:28:00,0.371,0.0703,0.0864
2023-03-04 14:32:00,0.359,0.0701,0.0867
2023-03-04 14:36:00,0.370,0.0701,0.0892
2023-03-04 14:40:00,0.380,0.0737,0.0854
2023-03-04 14:44:00,0.371,0.0705,0.0855
2023-03-04 14:48:00,0.372,0.0713,0.0886
2023-03-04 14:52:00,0.362,0.0695,0.0880
2023-03-04 14:56:00,0.372,0.0711,0.0863
2023-03-04 15:00:00,0.369,0.0712,0.0857
2023-03-04 15:04:00,0.380,0.0719,0.0856
2023-03-04 15:08:00,0.378,0.0727,0.0870
2023-03-04 15:12:00,0.356,0.0712,0.0882
2023-03-04 15:16:00,0.370,0.0707,0.0865
2023-03-04 15:20:00,0.371,0.0728,0.0854
2023-03-04 15:24:00,0.376,0.0698,0.0865
2023-03-04 15:28:00,0.370,0.0710,0.0881
2023-03-04 15:32:00,0.363,0.0724,0.0878
2023-03-04 15:36:00,0.378,0.0710,0.0876
2023-03-04 15:40:00,0.372,0.0720,0.0855
2023-03-04 15:44:00,0.368,0.0724,0.0855
2023-03-04 15:48:00,0.374,0.0701,0.0889
2023-03-04 15:52:00,0.361,0.0697,0.0874
2023-03-04 15:56:00,0.374,0.0725,0.0862
2023-03-04 16:00:00,0.371,0.0712,0.0862
2023-03-04 16:04:00,0.367,0.0708,0.0862
