"Time","Receive Errors","Receive Total","Transmit Errors","Receive Dropped","Transmit Dropped","Transmit Total"
2023-03-13 18:10:00,0,689,0,0,0,700
2023-03-13 18:12:00,0,594,0,0,0,616
2023-03-13 18:14:00,0,633,0,0,0,643
2023-03-13 18:16:00,0,638,0,0,0,648
2023-03-13 18:18:00,0,744,0,0,0,776
2023-03-13 18:20:00,0,653,0,0,0,666
2023-03-13 18:22:00,0,598,0,0,0,622
2023-03-13 18:24:00,0,598,0,0,0,614
2023-03-13 18:26:00,0,611,0,0,0,621
2023-03-13 18:28:00,0,761,0,0,0,787
2023-03-13 18:30:00,0,725,0,0,0,743
2023-03-13 18:32:00,0,602,0,0,0,620
2023-03-13 18:34:00,0,599,0,0,0,609
2023-03-13 18:36:00,0,617,0,0,0,628
2023-03-13 18:38:00,0,739,0,0,0,761
2023-03-13 18:40:00,0,788,0,0,0,803
2023-03-13 18:42:00,0,600,0,0,0,618
2023-03-13 18:44:00,0,606,0,0,0,619
2023-03-13 18:46:00,0,627,0,0,0,647
2023-03-13 18:48:00,0,668,0,0,0,682
2023-03-13 18:50:00,0,756,0,0,0,772
2023-03-13 18:52:00,0,609,0,0,0,628
2023-03-13 18:54:00,0,607,0,0,0,612
2023-03-13 18:56:00,0,612,0,0,0,633
2023-03-13 18:58:00,0,644,0,0,0,659
2023-03-13 19:00:00,0,762,0,0,0,778
2023-03-13 19:02:00,0,617,0,0,0,636
2023-03-13 19:04:00,0,604,0,0,0,612
2023-03-13 19:06:00,0,602,0,0,0,626
2023-03-13 19:08:00,0,606,0,0,0,622
2023-03-13 19:10:00,0,749,0,0,0,770
2023-03-13 19:12:00,0,653,0,0,0,678
2023-03-13 19:14:00,0,589,0,0,0,599
2023-03-13 19:16:00,0,632,0,0,0,654
2023-03-13 19:18:00,0,603,0,0,0,618
2023-03-13 19:20:00,0,748,0,0,0,778
2023-03-13 19:22:00,0,738,0,0,0,761
2023-03-13 19:24:00,0,603,0,0,0,609
2023-03-13 19:26:00,0,607,0,0,0,628
2023-03-13 19:28:00,0,614,0,0,0,622
2023-03-13 19:30:00,0,702,0,0,0,730
2023-03-13 19:32:00,0,751,0,0,0,778
2023-03-13 19:34:00,0,605,0,0,0,613
2023-03-13 19:36:00,0,637,0,0,0,659
2023-03-13 19:38:00,0,651,0,0,0,662
2023-03-13 19:40:00,0,633,0,0,0,653
2023-03-13 19:42:00,0,752,0,0,0,775
2023-03-13 19:44:00,0,602,0,0,0,608
2023-03-13 19:46:00,0,606,0,0,0,620
2023-03-13 19:48:00,0,619,0,0,0,626
2023-03-13 19:50:00,0,595,0,0,0,612
2023-03-13 19:52:00,0,797,0,0,0,818
2023-03-13 19:54:00,0,655,0,0,0,670
2023-03-13 19:56:00,0,611,0,0,0,622
2023-03-13 19:58:00,0,624,0,0,0,630
2023-03-13 20:00:00,0,589,0,0,0,606
2023-03-13 20:02:00,0,761,0,0,0,776
2023-03-13 20:04:00,0,674,0,0,0,697
2023-03-13 20:06:00,0,613,0,0,0,626
2023-03-13 20:08:00,0,635,0,0,0,641
2023-03-13 20:10:00,0,596,0,0,0,614
2023-03-13 20:12:00,0,767,0,0,0,783
2023-03-13 20:14:00,0,742,0,0,0,768
2023-03-13 20:16:00,0,603,0,0,0,615
2023-03-13 20:18:00,0,627,0,0,0,632
2023-03-13 20:20:00,0,628,0,0,0,646
2023-03-13 20:22:00,0,760,0,0,0,769
2023-03-13 20:24:00,0,755,0,0,0,779
2023-03-13 20:26:00,0,604,0,0,0,615
2023-03-13 20:28:00,0,628,0,0,0,633
2023-03-13 20:30:00,0,594,0,0,0,608
2023-03-13 20:32:00,0,641,0,0,0,646
2023-03-13 20:34:00,0,754,0,0,0,779
2023-03-13 20:36:00,0,598,0,0,0,610
2023-03-13 20:38:00,0,639,0,0,0,652
2023-03-13 20:40:00,0,603,0,0,0,615
2023-03-13 20:42:00,0,610,0,0,0,615
2023-03-13 20:44:00,0,752,0,0,0,776
2023-03-13 20:46:00,0,632,0,0,0,642
2023-03-13 20:48:00,0,645,0,0,0,663
2023-03-13 20:50:00,0,630,0,0,0,640
2023-03-13 20:52:00,0,625,0,0,0,631
2023-03-13 20:54:00,0,760,0,0,0,786
2023-03-13 20:56:00,0,707,0,0,0,718
2023-03-13 20:58:00,0,621,0,0,0,635
2023-03-13 21:00:00,0,596,0,0,0,607
2023-03-13 21:02:00,0,609,0,0,0,615
2023-03-13 21:04:00,0,778,0,0,0,798
2023-03-13 21:06:00,0,775,0,0,0,790
2023-03-13 21:08:00,0,610,0,0,0,621
2023-03-13 21:10:00,0,600,0,0,0,604
