"Time","Load[5m]","Load[1m]","Load[15m]"
2023-03-13 12:00:00,0.670,0.480,0.660
2023-03-13 12:02:00,0.640,0.630,0.640
2023-03-13 12:04:00,0.850,0.910,0.720
2023-03-13 12:06:00,0.850,1.02,0.730
2023-03-13 12:08:00,0.900,1.20,0.750
2023-03-13 12:10:00,0.940,1.28,0.790
2023-03-13 12:12:00,0.820,0.760,0.750
2023-03-13 12:14:00,0.680,0.460,0.710
2023-03-13 12:16:00,0.620,0.510,0.690
2023-03-13 12:18:00,0.620,0.520,0.660
2023-03-13 12:20:00,0.770,1.08,0.700
2023-03-13 12:22:00,0.790,0.930,0.700
2023-03-13 12:24:00,0.900,0.930,0.750
2023-03-13 12:26:00,0.770,0.620,0.710
2023-03-13 12:28:00,0.640,0.400,0.660
2023-03-13 12:30:00,0.700,0.800,0.670
2023-03-13 12:32:00,0.580,0.390,0.610
2023-03-13 12:34:00,1.01,1.27,0.780
2023-03-13 12:36:00,0.910,0.870,0.770
2023-03-13 12:38:00,0.940,0.790,0.810
2023-03-13 12:40:00,1.04,1.22,0.850
2023-03-13 12:42:00,1.01,0.960,0.860
2023-03-13 12:44:00,1.07,1.10,0.890
2023-03-13 12:46:00,1.08,1.27,0.910
2023-03-13 12:48:00,1.12,1.63,0.930
2023-03-13 12:50:00,0.990,0.730,0.910
2023-03-13 12:52:00,0.770,0.390,0.820
2023-03-13 12:54:00,0.730,0.570,0.790
2023-03-13 12:56:00,0.760,1.06,0.770
2023-03-13 12:58:00,0.750,0.640,0.780
2023-03-13 13:00:00,0.650,0.490,0.720
2023-03-13 13:02:00,0.610,0.750,0.700
2023-03-13 13:04:00,0.480,0.310,0.640
2023-03-13 13:06:00,0.490,0.520,0.610
2023-03-13 13:08:00,0.690,1.18,0.670
2023-03-13 13:10:00,0.650,0.800,0.640
2023-03-13 13:12:00,0.620,0.550,0.620
2023-03-13 13:14:00,0.600,0.550,0.600
2023-03-13 13:16:00,0.670,0.820,0.620
2023-03-13 13:18:00,0.650,0.640,0.610
2023-03-13 13:20:00,0.610,0.530,0.590
2023-03-13 13:22:00,0.560,0.560,0.580
2023-03-13 13:24:00,0.510,0.400,0.560
2023-03-13 13:26:00,0.590,0.890,0.560
2023-03-13 13:28:00,0.670,0.790,0.600
2023-03-13 13:30:00,1.11,1.51,0.770
2023-03-13 13:32:00,0.960,0.770,0.750
2023-03-13 13:34:00,0.790,0.600,0.690
2023-03-13 13:36:00,0.770,0.910,0.690
2023-03-13 13:38:00,0.680,0.600,0.660
2023-03-13 13:40:00,0.520,0.200,0.600
2023-03-13 13:42:00,0.700,1.06,0.640
2023-03-13 13:44:00,0.730,0.780,0.670
2023-03-13 13:46:00,0.790,1.05,0.690
2023-03-13 13:48:00,1,1.20,0.800
2023-03-13 13:50:00,0.870,0.660,0.760
2023-03-13 13:52:00,0.870,1.06,0.760
2023-03-13 13:54:00,0.820,0.970,0.740
2023-03-13 13:56:00,0.600,0.270,0.660
2023-03-13 13:58:00,0.510,0.410,0.620
2023-03-13 14:00:00,0.570,0.530,0.630
2023-03-13 14:02:00,0.690,0.930,0.660
2023-03-13 14:04:00,0.690,0.690,0.660
2023-03-13 14:06:00,0.560,0.320,0.610
2023-03-13 14:08:00,0.690,0.990,0.640
2023-03-13 14:10:00,0.590,0.440,0.610
2023-03-13 14:12:00,0.690,0.630,0.630
2023-03-13 14:14:00,0.720,0.710,0.640
2023-03-13 14:16:00,0.660,0.500,0.610
2023-03-13 14:18:00,0.830,0.950,0.680
2023-03-13 14:20:00,0.780,0.720,0.660
2023-03-13 14:22:00,1.08,1.50,0.780
2023-03-13 14:24:00,0.950,0.890,0.760
2023-03-13 14:26:00,1.04,1.28,0.820
2023-03-13 14:28:00,1.03,1.11,0.840
2023-03-13 14:30:00,1.06,1.01,0.870
2023-03-13 14:32:00,1.17,2,0.910
2023-03-13 14:34:00,1.16,1.05,0.950
2023-03-13 14:36:00,1.02,0.640,0.920
2023-03-13 14:38:00,1.12,1.04,0.970
2023-03-13 14:40:00,1.17,1.09,1
2023-03-13 14:42:00,1.33,1.75,1.07
2023-03-13 14:44:00,1.07,0.700,1.01
2023-03-13 14:46:00,0.960,0.800,0.960
2023-03-13 14:48:00,0.950,0.940,0.960
2023-03-13 14:50:00,0.900,0.880,0.920
2023-03-13 14:52:00,0.800,0.650,0.880
2023-03-13 14:54:00,0.830,0.760,0.880
2023-03-13 14:56:00,0.790,0.820,0.850
2023-03-13 14:58:00,0.690,0.560,0.790
2023-03-13 15:00:00,0.620,0.460,0.750
2023-03-13 15:02:00,0.860,1.29,0.810
2023-03-13 15:04:00,1.01,1.74,0.860
2023-03-13 15:06:00,0.990,1.15,0.870
2023-03-13 15:08:00,0.870,0.650,0.830
2023-03-13 15:10:00,0.810,0.600,0.810
2023-03-13 15:12:00,0.830,0.870,0.820
2023-03-13 15:14:00,1.20,1.80,0.960
2023-03-13 15:16:00,1.09,1.04,0.940
2023-03-13 15:18:00,0.830,0.370,0.860
2023-03-13 15:20:00,1.02,1.11,0.930
2023-03-13 15:22:00,1.08,1.25,0.960
2023-03-13 15:24:00,1.08,1.12,0.970
2023-03-13 15:26:00,1.19,1.41,1.02
2023-03-13 15:28:00,1.23,1.21,1.05
2023-03-13 15:30:00,1.14,1.06,1.04
2023-03-13 15:32:00,1.17,1.10,1.06
2023-03-13 15:34:00,0.960,0.620,0.990
2023-03-13 15:36:00,1.03,1.09,1.01
2023-03-13 15:38:00,0.990,0.960,0.990
2023-03-13 15:40:00,0.870,0.730,0.930
2023-03-13 15:42:00,0.700,0.340,0.860
2023-03-13 15:44:00,0.700,0.490,0.820
2023-03-13 15:46:00,0.660,0.530,0.800
2023-03-13 15:48:00,0.910,1.06,0.880
2023-03-13 15:50:00,0.910,0.920,0.880
2023-03-13 15:52:00,0.950,1.14,0.890
2023-03-13 15:54:00,0.920,0.910,0.890
2023-03-13 15:56:00,0.990,1.19,0.910
2023-03-13 15:58:00,1.02,1.18,0.920
2023-03-13 16:00:00,0.900,0.890,0.890
2023-03-13 16:02:00,1.28,1.91,1.01
2023-03-13 16:04:00,1.04,0.800,0.930
2023-03-13 16:06:00,1.29,1.71,1.03
2023-03-13 16:08:00,1.27,1.16,1.07
2023-03-13 16:10:00,1.24,1.13,1.08
2023-03-13 16:12:00,1.60,2.49,1.21
2023-03-13 16:14:00,1.48,1.48,1.21
2023-03-13 16:16:00,1.34,1.08,1.19
2023-03-13 16:18:00,1.46,1.42,1.26
2023-03-13 16:20:00,1.21,0.770,1.19
