"Time","Total"
2023-03-13 17:16:00,0.0797
2023-03-13 17:18:00,0.0783
2023-03-13 17:20:00,0.0824
2023-03-13 17:22:00,0.0807
2023-03-13 17:24:00,0.0752
2023-03-13 17:26:00,0.0809
2023-03-13 17:28:00,0.0733
2023-03-13 17:30:00,0.0823
2023-03-13 17:32:00,0.0828
2023-03-13 17:34:00,0.0792
2023-03-13 17:36:00,0.0853
2023-03-13 17:38:00,0.0665
2023-03-13 17:40:00,0.0815
2023-03-13 17:42:00,0.0814
2023-03-13 17:44:00,0.0847
2023-03-13 17:46:00,0.0873
2023-03-13 17:48:00,0.0737
2023-03-13 17:50:00,0.0789
2023-03-13 17:52:00,0.0750
2023-03-13 17:54:00,0.0852
2023-03-13 17:56:00,0.0905
2023-03-13 17:58:00,0.0784
2023-03-13 18:00:00,0.0791
2023-03-13 18:02:00,0.0669
2023-03-13 18:04:00,0.0810
2023-03-13 18:06:00,0.0911
2023-03-13 18:08:00,0.0855
2023-03-13 18:10:00,0.0824
2023-03-13 18:12:00,0.0674
2023-03-13 18:14:00,0.0801
2023-03-13 18:16:00,0.0784
2023-03-13 18:18:00,0.0847
2023-03-13 18:20:00,0.0822
2023-03-13 18:22:00,0.0714
2023-03-13 18:24:00,0.0807
2023-03-13 18:26:00,0.0748
2023-03-13 18:28:00,0.0872
2023-03-13 18:30:00,0.0822
2023-03-13 18:32:00,0.0773
2023-03-13 18:34:00,0.0793
2023-03-13 18:36:00,0.0705
2023-03-13 18:38:00,0.0861
2023-03-13 18:40:00,0.0803
2023-03-13 18:42:00,0.0846
2023-03-13 18:44:00,0.0819
2023-03-13 18:46:00,0.0692
2023-03-13 18:48:00,0.0839
2023-03-13 18:50:00,0.0832
2023-03-13 18:52:00,0.0836
2023-03-13 18:54:00,0.0817
2023-03-13 18:56:00,0.0712
2023-03-13 18:58:00,0.0787
2023-03-13 19:00:00,0.0757
2023-03-13 19:02:00,0.0844
2023-03-13 19:04:00,0.0814
2023-03-13 19:06:00,0.0793
2023-03-13 19:08:00,0.0799
2023-03-13 19:10:00,0.0728
2023-03-13 19:12:00,0.0823
2023-03-13 19:14:00,0.0791
2023-03-13 19:16:00,0.0812
2023-03-13 19:18:00,0.0810
2023-03-13 19:20:00,0.0706
2023-03-13 19:22:00,0.0790
2023-03-13 19:24:00,0.0822
2023-03-13 19:26:00,0.0851
2023-03-13 19:28:00,0.0826
2023-03-13 19:30:00,0.0758
2023-03-13 19:32:00,0.0799
2023-03-13 19:34:00,0.0732
2023-03-13 19:36:00,0.0847
2023-03-13 19:38:00,0.0830
2023-03-13 19:40:00,0.0739
2023-03-13 19:42:00,0.0787
2023-03-13 19:44:00,0.0708
2023-03-13 19:46:00,0.0817
2023-03-13 19:48:00,0.0808
2023-03-13 19:50:00,0.0802
2023-03-13 19:52:00,0.0839
2023-03-13 19:54:00,0.0664
2023-03-13 19:56:00,0.0799
2023-03-13 19:58:00,0.0803
2023-03-13 20:00:00,0.0835
2023-03-13 20:02:00,0.0855
2023-03-13 20:04:00,0.0678
2023-03-13 20:06:00,0.0826
2023-03-13 20:08:00,0.0778
2023-03-13 20:10:00,0.0817
2023-03-13 20:12:00,0.0867
2023-03-13 20:14:00,0.0720
2023-03-13 20:16:00,0.0813
2023-03-13 20:18:00,0.0713
2023-03-13 20:20:00,0.0837
2023-03-13 20:22:00,0.0838
2023-03-13 20:24:00,0.0822
2023-03-13 20:26:00,0.0807
2023-03-13 20:28:00,0.0693
2023-03-13 20:30:00,0.0835
2023-03-13 20:32:00,0.0886
2023-03-13 20:34:00,0.0813
2023-03-13 20:36:00,0.0809
2023-03-13 20:38:00,0.0671
2023-03-13 20:40:00,0.0797
2023-03-13 20:42:00,0.0842
2023-03-13 20:44:00,0.0836
2023-03-13 20:46:00,0.0831
2023-03-13 20:48:00,0.0669
2023-03-13 20:50:00,0.0794
2023-03-13 20:52:00,0.0809
2023-03-13 20:54:00,0.0884
2023-03-13 20:56:00,0.0825
2023-03-13 20:58:00,0.0730
2023-03-13 21:00:00,0.0787
2023-03-13 21:02:00,0.0712
2023-03-13 21:04:00,0.0970
2023-03-13 21:06:00,0.0922
2023-03-13 21:08:00,0.0947
2023-03-13 21:10:00,0.0837
2023-03-13 21:12:00,0.0862
2023-03-13 21:14:00,0.0837
2023-03-13 21:16:00,0.0724
2023-03-13 21:18:00,0.0787
2023-03-13 21:20:00,0.0755
2023-03-13 21:22:00,0.0831
2023-03-13 21:24:00,0.0845
2023-03-13 21:26:00,0.0779
2023-03-13 21:28:00,0.0785
2023-03-13 21:30:00,0.0675
2023-03-13 21:32:00,0.0806
2023-03-13 21:34:00,0.0823
2023-03-13 21:36:00,0.0827
2023-03-13 21:38:00,0.0798
2023-03-13 21:40:00,0.0652
2023-03-13 21:42:00,0.0779
2023-03-13 21:44:00,0.0694
2023-03-13 21:46:00,0.0867
2023-03-13 21:48:00,0.0813
2023-03-13 21:50:00,0.0725
2023-03-13 21:52:00,0.0778
2023-03-13 21:54:00,0.0703
2023-03-13 21:56:00,0.0939
2023-03-13 21:58:00,0.0828
2023-03-13 22:00:00,0.0741
2023-03-13 22:02:00,0.0800
2023-03-13 22:04:00,0.0699
2023-03-13 22:06:00,0.0877
2023-03-13 22:08:00,0.0816
2023-03-13 22:10:00,0.0804
2023-03-13 22:12:00,0.0821
2023-03-13 22:14:00,0.0671
2023-03-13 22:16:00,0.0810
2023-03-13 22:18:00,0.0832
2023-03-13 22:20:00,0.0833
2023-03-13 22:22:00,0.0817
2023-03-13 22:24:00,0.0635
2023-03-13 22:26:00,0.0780
2023-03-13 22:28:00,0.0783
2023-03-13 22:30:00,0.0849
2023-03-13 22:32:00,0.0817
2023-03-13 22:34:00,0.0718
2023-03-13 22:36:00,0.0815
2023-03-13 22:38:00,0.0669
2023-03-13 22:40:00,0.0808
2023-03-13 22:42:00,0.0840
2023-03-13 22:44:00,0.0801
2023-03-13 22:46:00,0.0825
2023-03-13 22:48:00,0.0705
2023-03-13 22:50:00,0.0811
2023-03-13 22:52:00,0.0809
2023-03-13 22:54:00,0.0837
2023-03-13 22:56:00,0.0821
2023-03-13 22:58:00,0.0643
2023-03-13 23:00:00,0.0793
2023-03-13 23:02:00,0.0824
2023-03-13 23:04:00,0.0827
2023-03-13 23:06:00,0.0863
2023-03-13 23:08:00,0.0718
2023-03-13 23:10:00,0.0777
2023-03-13 23:12:00,0.0777
2023-03-13 23:14:00,0.0837
2023-03-13 23:16:00,0.0815
2023-03-13 23:18:00,0.0769
2023-03-13 23:20:00,0.0822
2023-03-13 23:22:00,0.0647
2023-03-13 23:24:00,0.0795
2023-03-13 23:26:00,0.0823
2023-03-13 23:28:00,0.0833
2023-03-13 23:30:00,0.0869
2023-03-13 23:32:00,0.0677
2023-03-13 23:34:00,0.0805
2023-03-13 23:36:00,0.0827
2023-03-13 23:38:00,0.0824
2023-03-13 23:40:00,0.0865
2023-03-13 23:42:00,0.0723
2023-03-13 23:44:00,0.0823
2023-03-13 23:46:00,0.0801
2023-03-13 23:48:00,0.0845
2023-03-13 23:50:00,0.0828
2023-03-13 23:52:00,0.0787
2023-03-13 23:54:00,0.0795
2023-03-13 23:56:00,0.0711
2023-03-13 23:58:00,0.0795
2023-03-14 00:00:00,0.0806
2023-03-14 00:02:00,0.0854
2023-03-14 00:04:00,0.0817
2023-03-14 00:06:00,0.0700
2023-03-14 00:08:00,0.0797
2023-03-14 00:10:00,0.0780
2023-03-14 00:12:00,0.0854
2023-03-14 00:14:00,0.0837
2023-03-14 00:16:00,0.0750
2023-03-14 00:18:00,0.0785
2023-03-14 00:20:00,0.0710
2023-03-14 00:22:00,0.0891
2023-03-14 00:24:00,0.0825
2023-03-14 00:26:00,0.0814
2023-03-14 00:28:00,0.0789
2023-03-14 00:30:00,0.0686
2023-03-14 00:32:00,0.0853
2023-03-14 00:34:00,0.0823
2023-03-14 00:36:00,0.0832
2023-03-14 00:38:00,0.0837
2023-03-14 00:40:00,0.0641
2023-03-14 00:42:00,0.0827
2023-03-14 00:44:00,0.0812
2023-03-14 00:46:00,0.0867
2023-03-14 00:48:00,0.0830
2023-03-14 00:50:00,0.0751
2023-03-14 00:52:00,0.0797
2023-03-14 00:54:00,0.0775
2023-03-14 00:56:00,0.0877
2023-03-14 00:58:00,0.0831
2023-03-14 01:00:00,0.0786
2023-03-14 01:02:00,0.0800
2023-03-14 01:04:00,0.0725
2023-03-14 01:06:00,0.0837
2023-03-14 01:08:00,0.0813
2023-03-14 01:10:00,0.0812
2023-03-14 01:12:00,0.0826
2023-03-14 01:14:00,0.0721
2023-03-14 01:16:00,0.0817
2023-03-14 01:18:00,0.0811
2023-03-14 01:20:00,0.0857
2023-03-14 01:22:00,0.0804
2023-03-14 01:24:00,0.0786
2023-03-14 01:26:00,0.0828
2023-03-14 01:28:00,0.0723
2023-03-14 01:30:00,0.0845
2023-03-14 01:32:00,0.0831
2023-03-14 01:34:00,0.0767
2023-03-14 01:36:00,0.0817
2023-03-14 01:38:00,0.0714
2023-03-14 01:40:00,0.0793
2023-03-14 01:42:00,0.0843
2023-03-14 01:44:00,0.0841
2023-03-14 01:46:00,0.0848
2023-03-14 01:48:00,0.0643
2023-03-14 01:50:00,0.0791
2023-03-14 01:52:00,0.0767
2023-03-14 01:54:00,0.0827
2023-03-14 01:56:00,0.0883
2023-03-14 01:58:00,0.0727
2023-03-14 02:00:00,0.0798
2023-03-14 02:02:00,0.0740
2023-03-14 02:04:00,0.0827
2023-03-14 02:06:00,0.0892
2023-03-14 02:08:00,0.0775
2023-03-14 02:10:00,0.0799
2023-03-14 02:12:00,0.0712
2023-03-14 02:14:00,0.0814
2023-03-14 02:16:00,0.0862
2023-03-14 02:18:00,0.0805
2023-03-14 02:20:00,0.0814
2023-03-14 02:22:00,0.0656
2023-03-14 02:24:00,0.0819
2023-03-14 02:26:00,0.0843
2023-03-14 02:28:00,0.0837
2023-03-14 02:30:00,0.0838
2023-03-14 02:32:00,0.0689
2023-03-14 02:34:00,0.0621
2023-03-14 02:36:00,0.0635
2023-03-14 02:38:00,0.0698
2023-03-14 02:40:00,0.0666
2023-03-14 02:42:00,0.0598
2023-03-14 02:44:00,0.0632
2023-03-14 02:46:00,0.0542
2023-03-14 02:48:00,0.0694
2023-03-14 02:50:00,0.0660
2023-03-14 02:52:00,0.0673
2023-03-14 02:54:00,0.0686
2023-03-14 02:56:00,0.0487
2023-03-14 02:58:00,0.0670
2023-03-14 03:00:00,0.0807
2023-03-14 03:02:00,0.0840
2023-03-14 03:04:00,0.0823
2023-03-14 03:06:00,0.0667
2023-03-14 03:08:00,0.0795
2023-03-14 03:10:00,0.0764
2023-03-14 03:12:00,0.0839
2023-03-14 03:14:00,0.0810
2023-03-14 03:16:00,0.0788
2023-03-14 03:18:00,0.0802
2023-03-14 03:20:00,0.0679
2023-03-14 03:22:00,0.0840
2023-03-14 03:24:00,0.0825
2023-03-14 03:26:00,0.0820
2023-03-14 03:28:00,0.0862
2023-03-14 03:30:00,0.0676
2023-03-14 03:32:00,0.0801
2023-03-14 03:34:00,0.0824
2023-03-14 03:36:00,0.0865
2023-03-14 03:38:00,0.0818
2023-03-14 03:40:00,0.0809
2023-03-14 03:42:00,0.0792
2023-03-14 03:44:00,0.0672
2023-03-14 03:46:00,0.0854
2023-03-14 03:48:00,0.0818
2023-03-14 03:50:00,0.0838
2023-03-14 03:52:00,0.0809
2023-03-14 03:54:00,0.0667
2023-03-14 03:56:00,0.0807
2023-03-14 03:58:00,0.0815
2023-03-14 04:00:00,0.0862
2023-03-14 04:02:00,0.0711
2023-03-14 04:04:00,0.0668
2023-03-14 04:06:00,0.0816
2023-03-14 04:08:00,0.0779
2023-03-14 04:10:00,0.0825
2023-03-14 04:12:00,0.0831
2023-03-14 04:14:00,0.0737
2023-03-14 04:16:00,0.0808
2023-03-14 04:18:00,0.0691
2023-03-14 04:20:00,0.0856
2023-03-14 04:22:00,0.0821
2023-03-14 04:24:00,0.0825
2023-03-14 04:26:00,0.0840
2023-03-14 04:28:00,0.0636
2023-03-14 04:30:00,0.0813
2023-03-14 04:32:00,0.0871
2023-03-14 04:34:00,0.0828
2023-03-14 04:36:00,0.0845
2023-03-14 04:38:00,0.0678
2023-03-14 04:40:00,0.0817
2023-03-14 04:42:00,0.0604
2023-03-14 04:44:00,0.0641
2023-03-14 04:46:00,0.0637
2023-03-14 04:48:00,0.0500
2023-03-14 04:50:00,0.0619
2023-03-14 04:52:00,0.0731
2023-03-14 04:54:00,0.0782
2023-03-14 04:56:00,0.0663
2023-03-14 04:58:00,0.0590
2023-03-14 05:00:00,0.0654
2023-03-14 05:02:00,0.0522
2023-03-14 05:04:00,0.0667
2023-03-14 05:06:00,0.0693
2023-03-14 05:08:00,0.0580
2023-03-14 05:10:00,0.0636
2023-03-14 05:12:00,0.0500
2023-03-14 05:14:00,0.0662
2023-03-14 05:16:00,0.0682
2023-03-14 05:18:00,0.0680
2023-03-14 05:20:00,0.0624
2023-03-14 05:22:00,0.0443
2023-03-14 05:24:00,0.0654
2023-03-14 05:26:00,0.0601
2023-03-14 05:28:00,0.0599
2023-03-14 05:30:00,0.0607
2023-03-14 05:32:00,0.0485
2023-03-14 05:34:00,0.0604
2023-03-14 05:36:00,0.0506
2023-03-14 05:38:00,0.0622
2023-03-14 05:40:00,0.0595
2023-03-14 05:42:00,0.0588
2023-03-14 05:44:00,0.0621
2023-03-14 05:46:00,0.0409
2023-03-14 05:48:00,0.0601
2023-03-14 05:50:00,0.0587
2023-03-14 05:52:00,0.0622
2023-03-14 05:54:00,0.0624
2023-03-14 05:56:00,0.0461
2023-03-14 05:58:00,0.0593
2023-03-14 06:00:00,0.0552
2023-03-14 06:02:00,0.0614
2023-03-14 06:04:00,0.0604
2023-03-14 06:06:00,0.0597
2023-03-14 06:08:00,0.0595
2023-03-14 06:10:00,0.0442
2023-03-14 06:12:00,0.0606
2023-03-14 06:14:00,0.0608
2023-03-14 06:16:00,0.0645
2023-03-14 06:18:00,0.0611
2023-03-14 06:20:00,0.0450
2023-03-14 06:22:00,0.0595
2023-03-14 06:24:00,0.0615
2023-03-14 06:26:00,0.0651
2023-03-14 06:28:00,0.0604
2023-03-14 06:30:00,0.0470
2023-03-14 06:32:00,0.0591
2023-03-14 06:34:00,0.0512
2023-03-14 06:36:00,0.0705
2023-03-14 06:38:00,0.0602
2023-03-14 06:40:00,0.0553
2023-03-14 06:42:00,0.0598
2023-03-14 06:44:00,0.0405
2023-03-14 06:46:00,0.0596
2023-03-14 06:48:00,0.0618
2023-03-14 06:50:00,0.0619
2023-03-14 06:52:00,0.0606
2023-03-14 06:54:00,0.0430
2023-03-14 06:56:00,0.0605
2023-03-14 06:58:00,0.0581
2023-03-14 07:00:00,0.0603
2023-03-14 07:02:00,0.0616
2023-03-14 07:04:00,0.0496
2023-03-14 07:06:00,0.0601
2023-03-14 07:08:00,0.0472
2023-03-14 07:10:00,0.0604
2023-03-14 07:12:00,0.0615
2023-03-14 07:14:00,0.0559
2023-03-14 07:16:00,0.0617
2023-03-14 07:18:00,0.0459
2023-03-14 07:20:00,0.0574
2023-03-14 07:22:00,0.0608
2023-03-14 07:24:00,0.0600
2023-03-14 07:26:00,0.0623
2023-03-14 07:28:00,0.0453
2023-03-14 07:30:00,0.0585
2023-03-14 07:32:00,0.0546
2023-03-14 07:34:00,0.0590
2023-03-14 07:36:00,0.0630
2023-03-14 07:38:00,0.0488
2023-03-14 07:40:00,0.0576
2023-03-14 07:42:00,0.0480
2023-03-14 07:44:00,0.0598
2023-03-14 07:46:00,0.0621
2023-03-14 07:48:00,0.0570
2023-03-14 07:50:00,0.0592
2023-03-14 07:52:00,0.0436
2023-03-14 07:54:00,0.0604
2023-03-14 07:56:00,0.0624
2023-03-14 07:58:00,0.0596
2023-03-14 08:00:00,0.0633
2023-03-14 08:02:00,0.0407
2023-03-14 08:04:00,0.0579
2023-03-14 08:06:00,0.0599
2023-03-14 08:08:00,0.0617
2023-03-14 08:10:00,0.0622
2023-03-14 08:12:00,0.0483
2023-03-14 08:14:00,0.0588
2023-03-14 08:16:00,0.0495
2023-03-14 08:18:00,0.0619
2023-03-14 08:20:00,0.0614
2023-03-14 08:22:00,0.0531
2023-03-14 08:24:00,0.0599
2023-03-14 08:26:00,0.0445
2023-03-14 08:28:00,0.0574
2023-03-14 08:30:00,0.0647
2023-03-14 08:32:00,0.0603
2023-03-14 08:34:00,0.0598
2023-03-14 08:36:00,0.0427
2023-03-14 08:38:00,0.0577
2023-03-14 08:40:00,0.0583
2023-03-14 08:42:00,0.0621
2023-03-14 08:44:00,0.0608
2023-03-14 08:46:00,0.0473
2023-03-14 08:48:00,0.0591
2023-03-14 08:50:00,0.0512
2023-03-14 08:52:00,0.0626
2023-03-14 08:54:00,0.0620
2023-03-14 08:56:00,0.0560
2023-03-14 08:58:00,0.0594
2023-03-14 09:00:00,0.0459
2023-03-14 09:02:00,0.0638
2023-03-14 09:04:00,0.0616
2023-03-14 09:06:00,0.0624
2023-03-14 09:08:00,0.0617
2023-03-14 09:10:00,0.0394
2023-03-14 09:12:00,0.0605
2023-03-14 09:14:00,0.0603
2023-03-14 09:16:00,0.0625
2023-03-14 09:18:00,0.0622
2023-03-14 09:20:00,0.0420
2023-03-14 09:22:00,0.0620
2023-03-14 09:24:00,0.0577
2023-03-14 09:26:00,0.0622
2023-03-14 09:28:00,0.0602
2023-03-14 09:30:00,0.0474
2023-03-14 09:32:00,0.0574
2023-03-14 09:34:00,0.0515
2023-03-14 09:36:00,0.0631
2023-03-14 09:38:00,0.0613
2023-03-14 09:40:00,0.0538
2023-03-14 09:42:00,0.0609
2023-03-14 09:44:00,0.0467
2023-03-14 09:46:00,0.0617
2023-03-14 09:48:00,0.0626
2023-03-14 09:50:00,0.0571
2023-03-14 09:52:00,0.0595
2023-03-14 09:54:00,0.0434
2023-03-14 09:56:00,0.0602
2023-03-14 09:58:00,0.0805
2023-03-14 10:00:00,0.0873
2023-03-14 10:02:00,0.0857
2023-03-14 10:04:00,0.0808
2023-03-14 10:06:00,0.0816
2023-03-14 10:08:00,0.0781
2023-03-14 10:10:00,0.0842
2023-03-14 10:12:00,0.0844
2023-03-14 10:14:00,0.0793
2023-03-14 10:16:00,0.0816
2023-03-14 10:18:00,0.0702
2023-03-14 10:20:00,0.0836
2023-03-14 10:22:00,0.0834
2023-03-14 10:24:00,0.0787
2023-03-14 10:26:00,0.0817
2023-03-14 10:28:00,0.0677
2023-03-14 10:30:00,0.0803
2023-03-14 10:32:00,0.0806
2023-03-14 10:34:00,0.0845
2023-03-14 10:36:00,0.0867
2023-03-14 10:38:00,0.0688
2023-03-14 10:40:00,0.0793
2023-03-14 10:42:00,0.0787
2023-03-14 10:44:00,0.0820
2023-03-14 10:46:00,0.0860
2023-03-14 10:48:00,0.0713
2023-03-14 10:50:00,0.0785
2023-03-14 10:52:00,0.0800
2023-03-14 10:54:00,0.0867
2023-03-14 10:56:00,0.0874
2023-03-14 10:58:00,0.0780
2023-03-14 11:00:00,0.0806
2023-03-14 11:02:00,0.0696
2023-03-14 11:04:00,0.0823
2023-03-14 11:06:00,0.0870
2023-03-14 11:08:00,0.0832
2023-03-14 11:10:00,0.0817
2023-03-14 11:12:00,0.0690
2023-03-14 11:14:00,0.0804
2023-03-14 11:16:00,0.0873
2023-03-14 11:18:00,0.0830
2023-03-14 11:20:00,0.0853
2023-03-14 11:22:00,0.0724
2023-03-14 11:24:00,0.0811
2023-03-14 11:26:00,0.0768
2023-03-14 11:28:00,0.0821
2023-03-14 11:30:00,0.0832
2023-03-14 11:32:00,0.0775
2023-03-14 11:34:00,0.0781
2023-03-14 11:36:00,0.0704
2023-03-14 11:38:00,0.0858
2023-03-14 11:40:00,0.0822
2023-03-14 11:42:00,0.0809
2023-03-14 11:44:00,0.0795
2023-03-14 11:46:00,0.0655
2023-03-14 11:48:00,0.0862
2023-03-14 11:50:00,0.0791
2023-03-14 11:52:00,0.0821
2023-03-14 11:54:00,0.0827
2023-03-14 11:56:00,0.0696
2023-03-14 11:58:00,0.0794
2023-03-14 12:00:00,0.0776
2023-03-14 12:02:00,0.0869
2023-03-14 12:04:00,0.0813
2023-03-14 12:06:00,0.0789
2023-03-14 12:08:00,0.0781
2023-03-14 12:10:00,0.0673
2023-03-14 12:12:00,0.0819
2023-03-14 12:14:00,0.0806
2023-03-14 12:16:00,0.0850
2023-03-14 12:18:00,0.0825
2023-03-14 12:20:00,0.0665
2023-03-14 12:22:00,0.0766
2023-03-14 12:24:00,0.0791
2023-03-14 12:26:00,0.0856
2023-03-14 12:28:00,0.0833
2023-03-14 12:30:00,0.0794
2023-03-14 12:32:00,0.0791
2023-03-14 12:34:00,0.0723
2023-03-14 12:36:00,0.0869
2023-03-14 12:38:00,0.0810
2023-03-14 12:40:00,0.0835
2023-03-14 12:42:00,0.0801
2023-03-14 12:44:00,0.0676
2023-03-14 12:46:00,0.0820
2023-03-14 12:48:00,0.0846
2023-03-14 12:50:00,0.0857
2023-03-14 12:52:00,0.0841
2023-03-14 12:54:00,0.0654
2023-03-14 12:56:00,0.0802
2023-03-14 12:58:00,0.0785
2023-03-14 13:00:00,0.0836
2023-03-14 13:02:00,0.0824
2023-03-14 13:04:00,0.0733
2023-03-14 13:06:00,0.0808
2023-03-14 13:08:00,0.0711
2023-03-14 13:10:00,0.0840
2023-03-14 13:12:00,0.0864
2023-03-14 13:14:00,0.0798
2023-03-14 13:16:00,0.0822
2023-03-14 13:18:00,0.0648
2023-03-14 13:20:00,0.0813
2023-03-14 13:22:00,0.0873
2023-03-14 13:24:00,0.0825
2023-03-14 13:26:00,0.0836
2023-03-14 13:28:00,0.0694
2023-03-14 13:30:00,0.0777
2023-03-14 13:32:00,0.0808
2023-03-14 13:34:00,0.0834
2023-03-14 13:36:00,0.0860
2023-03-14 13:38:00,0.0770
2023-03-14 13:40:00,0.0768
2023-03-14 13:42:00,0.0740
2023-03-14 13:44:00,0.0821
2023-03-14 13:46:00,0.0830
2023-03-14 13:48:00,0.0803
2023-03-14 13:50:00,0.0806
