"Time","Read","Write"
2023-03-13 16:46:00,0,1016582
2023-03-13 16:48:00,0,1058725
2023-03-13 16:50:00,0,731728
2023-03-13 16:52:00,0,1039474
2023-03-13 16:54:00,0,780334
2023-03-13 16:56:00,228,1004021
2023-03-13 16:58:00,228,1091903
2023-03-13 17:00:00,0,713387
2023-03-13 17:02:00,0,1422814
2023-03-13 17:04:00,0,1125893
2023-03-13 17:06:00,0,989138
2023-03-13 17:08:00,1456,1084166
2023-03-13 17:10:00,1456,699005
2023-03-13 17:12:00,0,1020035
2023-03-13 17:14:00,0,788025
2023-03-13 17:16:00,819,982630
2023-03-13 17:18:00,0,1070694
2023-03-13 17:20:00,0,716982
2023-03-13 17:22:00,0,1046255
2023-03-13 17:24:00,0,769320
2023-03-13 17:26:00,0,995191
2023-03-13 17:28:00,0,1054674
2023-03-13 17:30:00,0,699733
2023-03-13 17:32:00,0,1099275
2023-03-13 17:34:00,0,819837
2023-03-13 17:36:00,0,998559
2023-03-13 17:38:00,0,1057876
2023-03-13 17:40:00,12379,707792
2023-03-13 17:42:00,12375,1142993
2023-03-13 17:44:00,0,825617
2023-03-13 17:46:00,137,973028
2023-03-13 17:48:00,0,1091675
2023-03-13 17:50:00,0,720213
2023-03-13 17:52:00,0,1057314
2023-03-13 17:54:00,0,741604
2023-03-13 17:56:00,91.0,972937
2023-03-13 17:58:00,0,1048760
2023-03-13 18:00:00,0,693953
2023-03-13 18:02:00,216678,8128922
2023-03-13 18:04:00,0,804727
2023-03-13 18:06:00,0,1031646
2023-03-13 18:08:00,0,1220244
2023-03-13 18:10:00,0,716436
2023-03-13 18:12:00,0,1048394
2023-03-13 18:14:00,45.5,810507
2023-03-13 18:16:00,45.5,988137
2023-03-13 18:18:00,0,1098593
2023-03-13 18:20:00,0,715628
2023-03-13 18:22:00,0,1041249
2023-03-13 18:24:00,0,816515
2023-03-13 18:26:00,0,972390
2023-03-13 18:28:00,0,1047220
2023-03-13 18:30:00,0,707743
2023-03-13 18:32:00,0,1090173
2023-03-13 18:34:00,0,839270
2023-03-13 18:36:00,0,972117
2023-03-13 18:38:00,182,1054648
2023-03-13 18:40:00,0,722170
2023-03-13 18:42:00,0,1046255
2023-03-13 18:44:00,0,806639
2023-03-13 18:46:00,0,955882
2023-03-13 18:48:00,0,1071696
2023-03-13 18:50:00,0,701235
2023-03-13 18:52:00,0,1046073
2023-03-13 18:54:00,0,812100
2023-03-13 18:56:00,728,978396
2023-03-13 18:58:00,0,1048439
2023-03-13 19:00:00,0,709791
2023-03-13 19:02:00,0,1453989
2023-03-13 19:04:00,0,1121849
2023-03-13 19:06:00,0,921646
2023-03-13 19:08:00,0,1053628
2023-03-13 19:10:00,0,701417
2023-03-13 19:12:00,0,1038445
2023-03-13 19:14:00,0,810689
2023-03-13 19:16:00,0,984587
2023-03-13 19:18:00,45.5,1056495
2023-03-13 19:20:00,0,698277
2023-03-13 19:22:00,0,1029416
2023-03-13 19:24:00,0,810462
2023-03-13 19:26:00,0,960967
2023-03-13 19:28:00,0,1059362
2023-03-13 19:30:00,0,697731
2023-03-13 19:32:00,0,1097774
2023-03-13 19:34:00,0,850990
2023-03-13 19:36:00,0,938394
2023-03-13 19:38:00,0,1032602
2023-03-13 19:40:00,0,717665
2023-03-13 19:42:00,0,1127856
2023-03-13 19:44:00,273,843184
2023-03-13 19:46:00,273,931325
2023-03-13 19:48:00,0,1041067
2023-03-13 19:50:00,0,703465
2023-03-13 19:52:00,0,1064414
2023-03-13 19:54:00,0,829349
2023-03-13 19:56:00,32313,1006433
2023-03-13 19:58:00,0,1049122
2023-03-13 20:00:00,0,715344
2023-03-13 20:02:00,228,2060396
2023-03-13 20:04:00,0,786523
2023-03-13 20:06:00,0,971162
2023-03-13 20:08:00,45.5,1088216
2023-03-13 20:10:00,0,714479
2023-03-13 20:12:00,0,1046809
2023-03-13 20:14:00,0,784020
2023-03-13 20:16:00,0,945994
2023-03-13 20:18:00,0,1135093
2023-03-13 20:20:00,0,729549
2023-03-13 20:22:00,0,1045618
2023-03-13 20:24:00,0,819792
2023-03-13 20:26:00,0,947132
2023-03-13 20:28:00,683,1079524
2023-03-13 20:30:00,683,718438
2023-03-13 20:32:00,0,1106694
2023-03-13 20:34:00,0,859517
2023-03-13 20:36:00,0,960421
2023-03-13 20:38:00,0,1084302
2023-03-13 20:40:00,0,743652
2023-03-13 20:42:00,0,1047529
2023-03-13 20:44:00,0,788912
2023-03-13 20:46:00,0,981025
2023-03-13 20:48:00,0,1062002
2023-03-13 20:50:00,0,704694
2023-03-13 20:52:00,0,1078340
2023-03-13 20:54:00,0,794487
2023-03-13 20:56:00,0,950955
2023-03-13 20:58:00,0,1073926
2023-03-13 21:00:00,0,710656
2023-03-13 21:02:00,0,1434419
2023-03-13 21:04:00,0,1199946
2023-03-13 21:06:00,0,904306
2023-03-13 21:08:00,0,1050852
2023-03-13 21:10:00,0,698596
2023-03-13 21:12:00,0,1069557
2023-03-13 21:14:00,0,825779
2023-03-13 21:16:00,0,958553
2023-03-13 21:18:00,0,1085212
2023-03-13 21:20:00,0,717801
2023-03-13 21:22:00,0,1075291
2023-03-13 21:24:00,0,786386
2023-03-13 21:26:00,0,985680
2023-03-13 21:28:00,0,1392321
2023-03-13 21:30:00,0,720033
2023-03-13 21:32:00,0,1123605
2023-03-13 21:34:00,228,886238
2023-03-13 21:36:00,228,994281
2023-03-13 21:38:00,0,1064869
2023-03-13 21:40:00,0,710321
2023-03-13 21:42:00,0,1084530
2023-03-13 21:44:00,0,875770
2023-03-13 21:46:00,0,968977
2023-03-13 21:48:00,410,1081435
2023-03-13 21:50:00,410,725857
2023-03-13 21:52:00,0,1033603
2023-03-13 21:54:00,0,853788
2023-03-13 21:56:00,0,965791
2023-03-13 21:58:00,0,1077157
2023-03-13 22:00:00,0,730135
2023-03-13 22:02:00,120832,2144666
2023-03-13 22:04:00,0,832853
2023-03-13 22:06:00,0,950409
2023-03-13 22:08:00,10877,1068009
2023-03-13 22:10:00,10877,731773
2023-03-13 22:12:00,0,1064596
2023-03-13 22:14:00,0,812638
2023-03-13 22:16:00,0,961251
2023-03-13 22:18:00,0,1122850
2023-03-13 22:20:00,0,719030
2023-03-13 22:22:00,728,1048753
2023-03-13 22:24:00,0,827312
2023-03-13 22:26:00,501,937574
2023-03-13 22:28:00,501,1063231
2023-03-13 22:30:00,0,679390
2023-03-13 22:32:00,0,1147038
2023-03-13 22:34:00,0,903805
2023-03-13 22:36:00,0,941397
2023-03-13 22:38:00,0,1032875
2023-03-13 22:40:00,0,729225
2023-03-13 22:42:00,0,1072469
2023-03-13 22:44:00,0,808505
2023-03-13 22:46:00,0,986408
2023-03-13 22:48:00,0,1086441
2023-03-13 22:50:00,0,722079
2023-03-13 22:52:00,0,1043160
2023-03-13 22:54:00,0,802452
2023-03-13 22:56:00,0,943900
2023-03-13 22:58:00,0,1038108
2023-03-13 23:00:00,0,709837
2023-03-13 23:02:00,0,1422677
2023-03-13 23:04:00,0,1154844
2023-03-13 23:06:00,364,933795
2023-03-13 23:08:00,0,1045436
2023-03-13 23:10:00,0,726403
2023-03-13 23:12:00,0,1051216
2023-03-13 23:14:00,0,783428
2023-03-13 23:16:00,0,933797
2023-03-13 23:18:00,0,1055812
2023-03-13 23:20:00,0,739692
2023-03-13 23:22:00,0,1059742
2023-03-13 23:24:00,91.0,793486
2023-03-13 23:26:00,0,957326
2023-03-13 23:28:00,0,1091857
2023-03-13 23:30:00,0,709973
2023-03-13 23:32:00,0,1121758
2023-03-13 23:34:00,0,872949
2023-03-13 23:36:00,0,950773
2023-03-13 23:38:00,0,1048713
2023-03-13 23:40:00,0,677387
2023-03-13 23:42:00,0,1108605
2023-03-13 23:44:00,0,882916
2023-03-13 23:46:00,0,975121
2023-03-13 23:48:00,0,1055448
2023-03-13 23:50:00,0,704466
2023-03-13 23:52:00,0,1046892
2023-03-13 23:54:00,0,793213
2023-03-13 23:56:00,0,937893
2023-03-13 23:58:00,0,1030344
2023-03-14 00:00:00,0,701508
2023-03-14 00:02:00,39231,4220291
2023-03-14 00:04:00,45.5,889378
2023-03-14 00:06:00,45.5,978625
2023-03-14 00:08:00,0,1051583
2023-03-14 00:10:00,0,707971
2023-03-14 00:12:00,0,1060272
2023-03-14 00:14:00,0,872751
2023-03-14 00:16:00,8647,965382
2023-03-14 00:18:00,0,1087351
2023-03-14 00:20:00,0,682849
2023-03-14 00:22:00,0,1070876
2023-03-14 00:24:00,0,815787
2023-03-14 00:26:00,0,925559
2023-03-14 00:28:00,0,1059817
2023-03-14 00:30:00,0,711331
2023-03-14 00:32:00,48606,1089991
2023-03-14 00:34:00,48606,893747
2023-03-14 00:36:00,0,975121
2023-03-14 00:38:00,0,1097546
2023-03-14 00:40:00,0,700718
2023-03-14 00:42:00,0,1078750
2023-03-14 00:44:00,0,823524
2023-03-14 00:46:00,0,902622
2023-03-14 00:48:00,0,1030468
2023-03-14 00:50:00,0,702075
2023-03-14 00:52:00,0,1056631
2023-03-14 00:54:00,30037,3257685
2023-03-14 00:56:00,30037,3357719
2023-03-14 00:58:00,0,1084757
2023-03-14 01:00:00,0,722762
2023-03-14 01:02:00,0,1436653
2023-03-14 01:04:00,0,1210231
2023-03-14 01:06:00,0,950520
2023-03-14 01:08:00,0,1075792
2023-03-14 01:10:00,0,705240
2023-03-14 01:12:00,0,1055448
2023-03-14 01:14:00,0,834732
2023-03-14 01:16:00,0,967384
2023-03-14 01:18:00,0,1077476
2023-03-14 01:20:00,0,727222
2023-03-14 01:22:00,1456,1073698
2023-03-14 01:24:00,1456,858567
2023-03-14 01:26:00,0,923694
2023-03-14 01:28:00,0,1044753
2023-03-14 01:30:00,0,711839
2023-03-14 01:32:00,0,1045754
2023-03-14 01:34:00,0,883689
2023-03-14 01:36:00,0,1032875
2023-03-14 01:38:00,0,1204087
2023-03-14 01:40:00,0,729862
2023-03-14 01:42:00,0,1106239
2023-03-14 01:44:00,0,867396
2023-03-14 01:46:00,0,948175
2023-03-14 01:48:00,0,1061501
2023-03-14 01:50:00,45.5,703738
2023-03-14 01:52:00,0,1056449
2023-03-14 01:54:00,0,820793
2023-03-14 01:56:00,0,957144
2023-03-14 01:58:00,0,1087488
2023-03-14 02:00:00,728,734959
2023-03-14 02:02:00,45.5,2168058
2023-03-14 02:04:00,29127,878911
2023-03-14 02:06:00,0,909449
2023-03-14 02:08:00,0,1062366
2023-03-14 02:10:00,0,710793
2023-03-14 02:12:00,0,1041522
2023-03-14 02:14:00,0,850739
2023-03-14 02:16:00,0,963425
2023-03-14 02:18:00,0,1122213
2023-03-14 02:20:00,0,743606
2023-03-14 02:22:00,0,1055039
2023-03-14 02:24:00,0,825526
2023-03-14 02:26:00,0,929109
2023-03-14 02:28:00,0,1064960
2023-03-14 02:30:00,0,727586
2023-03-14 02:32:00,0,1074517
2023-03-14 02:34:00,0,895613
2023-03-14 02:36:00,0,954004
2023-03-14 02:38:00,1365,1082709
2023-03-14 02:40:00,0,749932
2023-03-14 02:42:00,0,1084393
2023-03-14 02:44:00,728,810505
2023-03-14 02:46:00,0,962833
2023-03-14 02:48:00,0,1057752
2023-03-14 02:50:00,0,715662
2023-03-14 02:52:00,0,1051534
2023-03-14 02:54:00,0,861977
2023-03-14 02:56:00,0,938758
2023-03-14 02:58:00,0,1056950
2023-03-14 03:00:00,0,734413
2023-03-14 03:02:00,0,1437286
2023-03-14 03:04:00,0,1219288
2023-03-14 03:06:00,0,959049
2023-03-14 03:08:00,0,1089445
2023-03-14 03:10:00,1456,739154
2023-03-14 03:12:00,0,1086487
2023-03-14 03:14:00,0,847644
2023-03-14 03:16:00,0,913954
2023-03-14 03:18:00,0,1062320
2023-03-14 03:20:00,0,748749
2023-03-14 03:22:00,0,1014291
2023-03-14 03:24:00,0,796308
2023-03-14 03:26:00,0,930884
2023-03-14 03:28:00,0,1059089
2023-03-14 03:30:00,0,714189
2023-03-14 03:32:00,0,1178374
2023-03-14 03:34:00,0,947723
2023-03-14 03:36:00,273,1002837
2023-03-14 03:38:00,273,1107331
2023-03-14 03:40:00,0,767135
2023-03-14 03:42:00,0,1104236
2023-03-14 03:44:00,0,854926
2023-03-14 03:46:00,0,910495
2023-03-14 03:48:00,0,1058998
2023-03-14 03:50:00,0,707561
2023-03-14 03:52:00,0,1057542
2023-03-14 03:54:00,91.0,832299
2023-03-14 03:56:00,91.0,977124
2023-03-14 03:58:00,0,1064732
2023-03-14 04:00:00,0,677478
2023-03-14 04:02:00,0,2114918
2023-03-14 04:04:00,0,822991
2023-03-14 04:06:00,14336,2117404
2023-03-14 04:08:00,14336,3633015
2023-03-14 04:10:00,0,724855
2023-03-14 04:12:00,0,1048212
2023-03-14 04:14:00,0,820021
2023-03-14 04:16:00,0,989503
2023-03-14 04:18:00,0,1144695
2023-03-14 04:20:00,0,692998
2023-03-14 04:22:00,0,1063731
2023-03-14 04:24:00,0,827119
2023-03-14 04:26:00,4005,993963
2023-03-14 04:28:00,4005,1081253
2023-03-14 04:30:00,0,724992
2023-03-14 04:32:00,1456,1095817
2023-03-14 04:34:00,1456,854653
2023-03-14 04:36:00,0,957948
2023-03-14 04:38:00,0,1084120
2023-03-14 04:40:00,0,700598
2023-03-14 04:42:00,0,1023044
2023-03-14 04:44:00,0,829895
2023-03-14 04:46:00,0,947814
2023-03-14 04:48:00,0,1042250
2023-03-14 04:50:00,0,736688
2023-03-14 04:52:00,0,1104555
2023-03-14 04:54:00,0,813921
2023-03-14 04:56:00,0,947587
2023-03-14 04:58:00,0,1089217
2023-03-14 05:00:00,137,712841
2023-03-14 05:02:00,0,1413848
2023-03-14 05:04:00,0,1176007
2023-03-14 05:06:00,0,972663
2023-03-14 05:08:00,0,1084257
2023-03-14 05:10:00,0,743606
2023-03-14 05:12:00,0,1061774
2023-03-14 05:14:00,0,811554
2023-03-14 05:16:00,0,977033
2023-03-14 05:18:00,0,1085804
2023-03-14 05:20:00,0,722625
2023-03-14 05:22:00,0,1080661
2023-03-14 05:24:00,0,814649
2023-03-14 05:26:00,0,967384
2023-03-14 05:28:00,0,1060363
2023-03-14 05:30:00,0,714550
2023-03-14 05:32:00,0,1123578
2023-03-14 05:34:00,0,829394
2023-03-14 05:36:00,0,965336
2023-03-14 05:38:00,0,1073061
2023-03-14 05:40:00,0,685807
2023-03-14 05:42:00,0,1107058
2023-03-14 05:44:00,0,865166
2023-03-14 05:46:00,0,982558
2023-03-14 05:48:00,0,1093450
2023-03-14 05:50:00,0,723354
2023-03-14 05:52:00,0,1049168
2023-03-14 05:54:00,819,816424
2023-03-14 05:56:00,819,985907
2023-03-14 05:58:00,0,1083938
2023-03-14 06:00:00,0,720532
2023-03-14 06:02:00,0,4221156
2023-03-14 06:04:00,0,799039
2023-03-14 06:06:00,0,962924
2023-03-14 06:08:00,91.0,1052900
2023-03-14 06:10:00,0,707243
2023-03-14 06:12:00,0,1058816
2023-03-14 06:14:00,0,813466
2023-03-14 06:16:00,0,973164
2023-03-14 06:18:00,0,1121307
2023-03-14 06:20:00,0,729270
2023-03-14 06:22:00,0,1060636
2023-03-14 06:24:00,137,808641
2023-03-14 06:26:00,273,976987
2023-03-14 06:28:00,137,1072742
2023-03-14 06:30:00,0,713159
2023-03-14 06:32:00,1456,1113930
2023-03-14 06:34:00,0,872491
2023-03-14 06:36:00,9921,933524
2023-03-14 06:38:00,9921,1054993
2023-03-14 06:40:00,0,721306
2023-03-14 06:42:00,0,1038655
2023-03-14 06:44:00,0,782780
2023-03-14 06:46:00,0,964380
2023-03-14 06:48:00,0,1087488
2023-03-14 06:50:00,0,719622
2023-03-14 06:52:00,0,1079342
2023-03-14 06:54:00,0,815022
2023-03-14 06:56:00,0,961013
2023-03-14 06:58:00,0,1066371
2023-03-14 07:00:00,0,731546
2023-03-14 07:02:00,0,1421084
2023-03-14 07:04:00,0,1163446
2023-03-14 07:06:00,0,945129
2023-03-14 07:08:00,0,1044025
2023-03-14 07:10:00,0,726539
2023-03-14 07:12:00,0,1069329
2023-03-14 07:14:00,0,795534
2023-03-14 07:16:00,0,959056
2023-03-14 07:18:00,0,1074679
2023-03-14 07:20:00,0,722170
2023-03-14 07:22:00,0,1060136
2023-03-14 07:24:00,0,816560
2023-03-14 07:26:00,0,972072
2023-03-14 07:28:00,0,1069693
2023-03-14 07:30:00,0,734413
2023-03-14 07:32:00,0,1101096
2023-03-14 07:34:00,0,888741
2023-03-14 07:36:00,0,965063
2023-03-14 07:38:00,0,1098047
2023-03-14 07:40:00,0,715025
2023-03-14 07:42:00,0,1103644
2023-03-14 07:44:00,0,868352
2023-03-14 07:46:00,0,990049
2023-03-14 07:48:00,0,1075837
2023-03-14 07:50:00,0,715799
2023-03-14 07:52:00,0,1069402
2023-03-14 07:54:00,0,820292
2023-03-14 07:56:00,0,970115
2023-03-14 07:58:00,0,1078477
2023-03-14 08:00:00,0,763432
2023-03-14 08:02:00,0,2060859
2023-03-14 08:04:00,0,830942
2023-03-14 08:06:00,0,968704
2023-03-14 08:08:00,0,1062775
2023-03-14 08:10:00,0,743412
2023-03-14 08:12:00,0,1080752
2023-03-14 08:14:00,0,832808
2023-03-14 08:16:00,0,983950
2023-03-14 08:18:00,0,1090901
2023-03-14 08:20:00,0,706606
2023-03-14 08:22:00,0,1067509
2023-03-14 08:24:00,0,818108
2023-03-14 08:26:00,0,973164
2023-03-14 08:28:00,0,1068783
2023-03-14 08:30:00,0,701099
2023-03-14 08:32:00,0,1112747
2023-03-14 08:34:00,0,871401
2023-03-14 08:36:00,0,971162
2023-03-14 08:38:00,0,1077066
2023-03-14 08:40:00,91.0,734231
2023-03-14 08:42:00,0,1056085
2023-03-14 08:44:00,0,818108
2023-03-14 08:46:00,0,960512
2023-03-14 08:48:00,0,1064732
2023-03-14 08:50:00,0,704057
2023-03-14 08:52:00,0,1073148
2023-03-14 08:54:00,0,816970
2023-03-14 08:56:00,0,957190
2023-03-14 08:58:00,1456,1082482
2023-03-14 09:00:00,0,740557
2023-03-14 09:02:00,0,1458404
2023-03-14 09:04:00,0,1170682
2023-03-14 09:06:00,0,946085
2023-03-14 09:08:00,0,1113566
2023-03-14 09:10:00,0,737629
2023-03-14 09:12:00,0,1054265
2023-03-14 09:14:00,0,808050
2023-03-14 09:16:00,0,957144
2023-03-14 09:18:00,0,1053446
2023-03-14 09:20:00,0,776420
2023-03-14 09:22:00,0,1029780
2023-03-14 09:24:00,0,824570
2023-03-14 09:26:00,0,894930
2023-03-14 09:28:00,0,1063607
2023-03-14 09:30:00,0,722625
2023-03-14 09:32:00,14290,3580996
2023-03-14 09:34:00,0,834628
2023-03-14 09:36:00,0,956370
2023-03-14 09:38:00,0,1040612
2023-03-14 09:40:00,0,740602
2023-03-14 09:42:00,0,1115250
2023-03-14 09:44:00,0,897661
2023-03-14 09:46:00,0,975593
2023-03-14 09:48:00,0,1077294
2023-03-14 09:50:00,0,718256
2023-03-14 09:52:00,11241,1063413
2023-03-14 09:54:00,0,835572
2023-03-14 09:56:00,0,981629
2023-03-14 09:58:00,0,1066416
2023-03-14 10:00:00,0,711339
2023-03-14 10:02:00,0,2166485
2023-03-14 10:04:00,0,820816
2023-03-14 10:06:00,0,972117
2023-03-14 10:08:00,0,1082709
2023-03-14 10:10:00,0,704602
2023-03-14 10:12:00,0,1064232
2023-03-14 10:14:00,0,818017
2023-03-14 10:16:00,0,992825
2023-03-14 10:18:00,45.5,1138597
2023-03-14 10:20:00,0,691086
2023-03-14 10:22:00,0,1090992
2023-03-14 10:24:00,0,822659
2023-03-14 10:26:00,0,964016
2023-03-14 10:28:00,0,1065340
2023-03-14 10:30:00,0,730772
2023-03-14 10:32:00,0,1097865
2023-03-14 10:34:00,0,857702
2023-03-14 10:36:00,0,983795
2023-03-14 10:38:00,0,1035247
2023-03-14 10:40:00,0,728132
2023-03-14 10:42:00,0,1070512
2023-03-14 10:44:00,0,842365
2023-03-14 10:46:00,6963,962005
2023-03-14 10:48:00,6963,1058725
2023-03-14 10:50:00,0,722216
2023-03-14 10:52:00,0,1075655
2023-03-14 10:54:00,0,807322
2023-03-14 10:56:00,0,939850
2023-03-14 10:58:00,182,1072560
2023-03-14 11:00:00,182,704239
2023-03-14 11:02:00,45.5,1434192
2023-03-14 11:04:00,0,1200633
2023-03-14 11:06:00,0,943127
2023-03-14 11:08:00,0,1102234
2023-03-14 11:10:00,0,717301
2023-03-14 11:12:00,819,1076094
2023-03-14 11:14:00,0,823615
2023-03-14 11:16:00,0,1002610
2023-03-14 11:18:00,45.5,1067008
2023-03-14 11:20:00,1729,700279
2023-03-14 11:22:00,819,1092039
2023-03-14 11:24:00,0,819564
2023-03-14 11:26:00,0,930748
2023-03-14 11:28:00,0,1080115
2023-03-14 11:30:00,0,720942
2023-03-14 11:32:00,0,1121576
2023-03-14 11:34:00,0,862709
2023-03-14 11:36:00,0,956660
2023-03-14 11:38:00,0,1089399
2023-03-14 11:40:00,0,756759
2023-03-14 11:42:00,0,1102006
2023-03-14 11:44:00,91.0,873904
2023-03-14 11:46:00,0,929701
2023-03-14 11:48:00,0,1073607
2023-03-14 11:50:00,0,721670
2023-03-14 11:52:00,0,1058543
2023-03-14 11:54:00,0,816105
2023-03-14 11:56:00,0,964380
2023-03-14 11:58:00,0,1060814
2023-03-14 12:00:00,0,721670
2023-03-14 12:02:00,0,9405417
2023-03-14 12:04:00,91.0,815999
2023-03-14 12:06:00,0,954414
2023-03-14 12:08:00,0,1061092
2023-03-14 12:10:00,728,712340
2023-03-14 12:12:00,0,1055994
2023-03-14 12:14:00,0,811281
2023-03-14 12:16:00,0,939076
2023-03-14 12:18:00,0,1157166
2023-03-14 12:20:00,0,734304
2023-03-14 12:22:00,0,1056768
2023-03-14 12:24:00,0,770913
2023-03-14 12:26:00,0,959147
2023-03-14 12:28:00,0,1083808
2023-03-14 12:30:00,0,718302
2023-03-14 12:32:00,0,1103599
2023-03-14 12:34:00,0,825663
2023-03-14 12:36:00,728,998559
2023-03-14 12:38:00,0,1055858
2023-03-14 12:40:00,0,723581
2023-03-14 12:42:00,0,1073880
2023-03-14 12:44:00,0,809643
2023-03-14 12:46:00,0,979654
2023-03-14 12:48:00,0,1043115
2023-03-14 12:50:00,0,709427
2023-03-14 12:52:00,0,1058629
2023-03-14 12:54:00,0,809552
2023-03-14 12:56:00,0,975121
2023-03-14 12:58:00,0,1086032
2023-03-14 13:00:00,0,710929
2023-03-14 13:02:00,0,1413074
