"Time","FIN","RST","SYN","SYN-ACK"
2023-03-11 16:08:00,13.8,2.72,9.64,8.12
2023-03-11 16:10:00,14.0,2.76,9.44,8
2023-03-11 16:12:00,13.8,2.76,9.68,8.12
2023-03-11 16:14:00,13.6,2.70,9.36,7.98
2023-03-11 16:16:00,13.7,2.68,9.52,8.04
2023-03-11 16:18:00,13.8,2.74,9.48,8.04
2023-03-11 16:20:00,13.9,2.70,9.52,8.04
2023-03-11 16:22:00,13.6,2.84,9.52,8.04
2023-03-11 16:24:00,13.7,2.66,9.54,8.06
2023-03-11 16:26:00,13.6,2.64,9.36,7.96
2023-03-11 16:28:00,14,2.80,9.70,8.18
2023-03-11 16:30:00,13.8,2.70,9.42,8
2023-03-11 16:32:00,13.8,2.72,9.68,8.12
2023-03-11 16:34:00,13.7,2.64,9.54,8.06
2023-03-11 16:36:00,13.7,2.70,9.44,8
2023-03-11 16:38:00,13.8,2.80,9.64,8.12
2023-03-11 16:40:00,13.9,2.70,9.44,8
2023-03-11 16:42:00,13.8,2.82,9.76,8.16
2023-03-11 16:44:00,13.6,2.60,9.38,7.98
2023-03-11 16:46:00,13.7,2.62,9.52,8.04
2023-03-11 16:48:00,13.8,2.74,9.48,8.04
2023-03-11 16:50:00,13.9,2.74,9.58,8.10
2023-03-11 16:52:00,13.6,2.78,9.52,8.04
2023-03-11 16:54:00,13.8,2.68,9.52,8.06
2023-03-11 16:56:00,13.6,2.70,9.36,7.96
2023-03-11 16:58:00,15.6,2.74,10.5,9
2023-03-11 17:00:00,13.8,2.76,9.44,8
2023-03-11 17:02:00,13.9,2.74,9.60,8.08
2023-03-11 17:04:00,13.8,2.70,9.54,8.06
2023-03-11 17:06:00,13.6,2.68,9.36,7.96
2023-03-11 17:08:00,17.0,3.70,11.5,9.58
2023-03-11 17:10:00,13.7,2.68,9.40,7.98
2023-03-11 17:12:00,13.7,2.70,9.62,8.10
2023-03-11 17:14:00,13.6,2.68,9.36,7.98
2023-03-11 17:16:00,13.8,2.72,9.60,8.08
2023-03-11 17:18:00,22.4,11.2,15.1,11.4
2023-03-11 17:20:00,13.8,2.74,9.52,8.04
2023-03-11 17:22:00,13.6,2.70,9.52,8.04
2023-03-11 17:24:00,13.8,2.64,9.54,8.06
2023-03-11 17:26:00,13.6,2.70,9.44,8
2023-03-11 17:28:00,26.0,15.7,17.5,12.7
2023-03-11 17:30:00,13.9,2.80,9.50,8.04
2023-03-11 17:32:00,13.8,2.72,9.60,8.08
2023-03-11 17:34:00,13.8,2.68,9.50,8.02
2023-03-11 17:36:00,13.6,2.64,9.36,7.96
2023-03-11 17:38:00,29.2,20.0,19.6,13.7
2023-03-11 17:40:00,13.7,2.70,9.36,7.96
2023-03-11 17:42:00,13.9,2.82,9.68,8.12
2023-03-11 17:44:00,13.6,2.70,9.36,7.96
2023-03-11 17:46:00,13.7,2.74,9.52,8.04
2023-03-11 17:48:00,32.3,24.3,21.7,14.7
2023-03-11 17:50:00,13.9,2.66,9.58,8.10
2023-03-11 17:52:00,13.7,2.74,9.60,8.08
2023-03-11 17:54:00,13.8,2.76,9.52,8.04
2023-03-11 17:56:00,13.7,2.74,9.52,8.04
2023-03-11 17:58:00,34.4,26.9,23.1,15.5
2023-03-11 18:00:00,13.8,2.68,9.52,8.04
2023-03-11 18:02:00,13.8,2.90,9.56,8.06
2023-03-11 18:04:00,13.7,2.62,9.60,8.08
2023-03-11 18:06:00,13.6,2.74,9.36,7.96
2023-03-11 18:08:00,32.8,26.9,22.3,14.7
2023-03-11 18:10:00,13.7,2.72,9.34,7.96
2023-03-11 18:12:00,13.8,2.74,9.68,8.12
2023-03-11 18:14:00,13.6,2.66,9.36,7.96
2023-03-11 18:16:00,13.7,2.74,9.52,8.04
2023-03-11 18:18:00,31.1,25.6,21.1,14.0
2023-03-11 18:20:00,13.9,2.70,9.52,8.04
2023-03-11 18:22:00,13.8,2.78,9.68,8.12
2023-03-11 18:24:00,13.7,2.68,9.44,8
2023-03-11 18:26:00,13.7,2.70,9.52,8.04
2023-03-11 18:28:00,27.9,21.3,18.9,12.9
2023-03-11 18:30:00,13.9,2.72,9.52,8.04
2023-03-11 18:32:00,13.7,2.70,9.52,8.04
2023-03-11 18:34:00,13.7,2.64,9.50,8.04
2023-03-11 18:36:00,13.6,2.68,9.36,7.96
2023-03-11 18:38:00,24.6,16.8,16.7,11.8
2023-03-11 18:40:00,13.7,2.70,9.36,7.96
2023-03-11 18:42:00,13.8,2.68,9.60,8.08
2023-03-11 18:44:00,13.6,2.76,9.44,8
2023-03-11 18:46:00,13.8,2.72,9.52,8.04
2023-03-11 18:48:00,21.3,12.5,14.5,10.7
2023-03-11 18:50:00,13.8,2.74,9.50,8.06
2023-03-11 18:52:00,13.9,2.76,9.60,8.08
2023-03-11 18:54:00,13.6,2.64,9.36,7.96
2023-03-11 18:56:00,13.7,2.68,9.52,8.04
2023-03-11 18:58:00,17.7,7.94,12.2,9.52
2023-03-11 19:00:00,13.8,2.68,9.52,8.04
2023-03-11 19:02:00,13.7,2.62,9.44,8
2023-03-11 19:04:00,13.8,2.66,9.52,8.04
2023-03-11 19:06:00,13.6,2.72,9.36,7.96
2023-03-11 19:08:00,14.4,3.24,9.90,8.38
2023-03-11 19:10:00,13.6,2.64,9.36,7.96
2023-03-11 19:12:00,13.9,2.68,9.60,8.08
2023-03-11 19:14:00,13.6,2.72,9.44,8
2023-03-11 19:16:00,13.7,2.68,9.44,8
2023-03-11 19:18:00,13.9,2.72,9.66,8.14
2023-03-11 19:20:00,13.7,2.72,9.36,7.96
2023-03-11 19:22:00,13.9,2.78,9.60,8.08
2023-03-11 19:24:00,13.6,2.72,9.40,7.98
2023-03-11 19:26:00,13.7,2.70,9.52,8.04
2023-03-11 19:28:00,13.8,2.78,9.56,8.12
2023-03-11 19:30:00,13.9,2.72,9.50,8.04
2023-03-11 19:32:00,13.8,2.70,9.44,8
2023-03-11 19:34:00,13.8,2.76,9.52,8.04
2023-03-11 19:36:00,13.6,2.74,9.44,8
2023-03-11 19:38:00,14.0,2.80,9.66,8.14
2023-03-11 19:40:00,13.8,2.72,9.44,8
2023-03-11 19:42:00,13.9,2.74,9.68,8.12
2023-03-11 19:44:00,13.7,2.70,9.52,8.04
2023-03-11 19:46:00,13.6,2.64,9.44,8
2023-03-11 19:48:00,13.9,2.74,9.66,8.14
2023-03-11 19:50:00,15.4,2.74,10.3,8.90
2023-03-11 19:52:00,13.9,2.82,9.66,8.12
2023-03-11 19:54:00,13.6,2.72,9.36,7.96
2023-03-11 19:56:00,13.8,2.78,9.52,8.04
2023-03-11 19:58:00,13.8,2.80,9.50,8.06
2023-03-11 20:00:00,16.4,2.88,10.9,9.32
2023-03-11 20:02:00,13.7,2.84,9.52,8.04
2023-03-11 20:04:00,13.7,2.64,9.56,8.06
2023-03-11 20:06:00,13.7,2.82,9.52,8.04
2023-03-11 20:08:00,14,2.78,9.66,8.14
2023-03-11 20:10:00,19.3,7.04,13.0,10.3
2023-03-11 20:12:00,13.8,2.74,9.60,8.08
2023-03-11 20:14:00,13.8,2.68,9.52,8.04
2023-03-11 20:16:00,13.6,2.80,9.36,7.96
2023-03-11 20:18:00,13.9,2.74,9.66,8.14
2023-03-11 20:20:00,22.4,11.3,15.0,11.3
2023-03-11 20:22:00,13.8,2.80,9.68,8.12
2023-03-11 20:24:00,13.6,2.72,9.34,7.96
2023-03-11 20:26:00,13.7,2.76,9.52,8.04
2023-03-11 20:28:00,13.8,2.78,9.54,8.12
2023-03-11 20:30:00,25.9,15.7,17.4,12.5
2023-03-11 20:32:00,13.8,2.72,9.60,8.08
2023-03-11 20:34:00,13.7,2.74,9.58,8.08
2023-03-11 20:36:00,13.7,2.62,9.52,8.04
2023-03-11 20:38:00,13.9,2.74,9.58,8.10
2023-03-11 20:40:00,29.3,20.3,19.7,13.7
2023-03-11 20:42:00,13.7,2.74,9.52,8.04
2023-03-11 20:44:00,13.8,2.76,9.56,8.06
2023-03-11 20:46:00,13.6,2.66,9.36,7.96
2023-03-11 20:48:00,13.9,2.76,9.66,8.14
2023-03-11 20:50:00,32.6,24.8,21.8,14.8
2023-03-11 20:52:00,13.9,2.76,9.68,8.12
2023-03-11 20:54:00,13.6,2.66,9.36,7.96
2023-03-11 20:56:00,13.7,2.66,9.52,8.04
2023-03-11 20:58:00,13.8,2.80,9.66,8.14
2023-03-11 21:00:00,34.4,26.8,23,15.4
2023-03-11 21:02:00,13.9,2.74,9.68,8.12
2023-03-11 21:04:00,13.6,2.70,9.36,7.96
2023-03-11 21:06:00,13.7,2.64,9.52,8.04
2023-03-11 21:08:00,13.8,2.78,9.58,8.10
2023-03-11 21:10:00,32.6,26.8,22.1,14.6
2023-03-11 21:12:00,13.7,2.78,9.52,8.04
2023-03-11 21:14:00,13.7,2.68,9.52,8.04
2023-03-11 21:16:00,13.6,2.68,9.36,7.96
2023-03-11 21:18:00,13.9,2.82,9.66,8.14
2023-03-11 21:20:00,30.7,25.3,20.8,13.8
2023-03-11 21:22:00,13.9,2.74,9.68,8.12
2023-03-11 21:24:00,13.6,2.66,9.44,8
2023-03-11 21:26:00,13.7,2.74,9.44,8
2023-03-11 21:28:00,13.9,2.74,9.72,8.20
2023-03-11 21:30:00,27.5,20.8,18.5,12.7
2023-03-11 21:32:00,13.8,2.80,9.68,8.12
2023-03-11 21:34:00,13.6,2.66,9.34,7.94
2023-03-11 21:36:00,13.8,2.72,9.52,8.04
2023-03-11 21:38:00,13.8,2.80,9.50,8.06
2023-03-11 21:40:00,24.0,16.3,16.4,11.6
2023-03-11 21:42:00,13.8,2.80,9.52,8.04
2023-03-11 21:44:00,13.8,2.64,9.56,8.06
2023-03-11 21:46:00,13.6,2.70,9.36,7.96
2023-03-11 21:48:00,13.9,2.84,9.66,8.14
2023-03-11 21:50:00,20.7,12.0,14.2,10.5
2023-03-11 21:52:00,13.8,2.82,9.68,8.12
2023-03-11 21:54:00,13.8,2.60,9.52,8.04
2023-03-11 21:56:00,13.7,2.64,9.44,8
2023-03-11 21:58:00,13.9,2.76,9.64,8.14
2023-03-11 22:00:00,17.3,7.38,11.7,9.24
2023-03-11 22:02:00,13.9,2.70,9.68,8.12
2023-03-11 22:04:00,13.7,2.70,9.40,7.98
2023-03-11 22:06:00,13.7,2.68,9.52,8.04
2023-03-11 22:08:00,13.9,2.76,9.50,8.06
2023-03-11 22:10:00,14.2,3.10,9.72,8.24
2023-03-11 22:12:00,13.6,2.68,9.52,8.04
2023-03-11 22:14:00,13.8,2.64,9.52,8.04
2023-03-11 22:16:00,13.7,2.74,9.52,8.04
2023-03-11 22:18:00,13.9,2.74,9.58,8.10
2023-03-11 22:20:00,13.9,2.72,9.52,8.04
2023-03-11 22:22:00,13.7,2.66,9.52,8.04
2023-03-11 22:24:00,13.8,2.62,9.52,8.04
2023-03-11 22:26:00,13.6,2.68,9.36,7.96
2023-03-11 22:28:00,13.9,2.82,9.72,8.20
2023-03-11 22:30:00,13.7,2.70,9.36,7.96
2023-03-11 22:32:00,13.9,2.92,9.68,8.12
2023-03-11 22:34:00,13.7,2.66,9.36,7.96
2023-03-11 22:36:00,13.7,2.72,9.52,8.04
2023-03-11 22:38:00,13.8,2.78,9.58,8.10
2023-03-11 22:40:00,13.8,2.80,9.52,8.04
2023-03-11 22:42:00,13.7,2.74,9.58,8.08
2023-03-11 22:44:00,13.9,2.68,9.44,8
2023-03-11 22:46:00,13.7,2.76,9.52,8.04
2023-03-11 22:48:00,13.9,2.76,9.58,8.10
2023-03-11 22:50:00,13.8,2.74,9.58,8.10
2023-03-11 22:52:00,13.6,2.66,9.52,8.04
2023-03-11 22:54:00,13.7,2.76,9.52,8.04
2023-03-11 22:56:00,13.6,2.68,9.36,7.96
2023-03-11 22:58:00,13.9,2.78,9.66,8.14
2023-03-11 23:00:00,13.7,2.72,9.36,7.96
2023-03-11 23:02:00,15.6,2.66,10.6,9
2023-03-11 23:04:00,13.5,2.60,9.34,7.96
2023-03-11 23:06:00,13.7,2.72,9.52,8.04
2023-03-11 23:08:00,13.7,2.72,9.58,8.10
2023-03-11 23:10:00,13.8,2.68,9.60,8.08
2023-03-11 23:12:00,18.5,5.96,12.6,10.1
2023-03-11 23:14:00,13.7,2.64,9.36,7.96
2023-03-11 23:16:00,13.7,2.74,9.52,8.04
2023-03-11 23:18:00,13.8,2.78,9.50,8.06
2023-03-11 23:20:00,13.8,2.64,9.52,8.04
2023-03-11 23:22:00,21.7,10.4,14.7,11.2
2023-03-11 23:24:00,13.7,2.66,9.52,8.04
2023-03-11 23:26:00,13.6,2.70,9.36,7.96
2023-03-11 23:28:00,14.0,2.74,9.72,8.20
2023-03-11 23:30:00,13.7,2.68,9.36,7.96
2023-03-11 23:32:00,25.4,15.0,17.2,12.4
2023-03-11 23:34:00,13.7,2.66,9.44,8
2023-03-11 23:36:00,13.7,2.74,9.52,8.04
2023-03-11 23:38:00,13.9,2.76,9.66,8.14
2023-03-11 23:40:00,13.7,2.72,9.44,8
2023-03-11 23:42:00,28.6,19.3,19.3,13.4
2023-03-11 23:44:00,13.6,2.66,9.36,7.96
2023-03-11 23:46:00,13.7,2.72,9.52,8.04
2023-03-11 23:48:00,13.7,2.74,9.50,8.06
2023-03-11 23:50:00,13.9,2.84,9.58,8.10
2023-03-11 23:52:00,31.6,23.6,21.2,14.4
2023-03-11 23:54:00,13.8,2.72,9.52,8.04
2023-03-11 23:56:00,13.6,2.68,9.36,7.96
2023-03-11 23:58:00,13.9,2.80,9.66,8.14
2023-03-12 00:00:00,13.7,2.80,9.44,8
2023-03-12 00:02:00,34.3,26.8,23.1,15.5
2023-03-12 00:04:00,13.8,2.66,9.52,8.04
2023-03-12 00:06:00,13.7,2.70,9.44,8
2023-03-12 00:08:00,13.9,2.74,9.74,8.18
2023-03-12 00:10:00,13.8,2.78,9.34,7.96
2023-03-12 00:12:00,32.6,27.0,22.2,14.6
2023-03-12 00:14:00,13.6,2.66,9.36,7.96
2023-03-12 00:16:00,13.7,2.68,9.52,8.04
2023-03-12 00:18:00,13.7,2.74,9.50,8.06
2023-03-12 00:20:00,13.8,2.72,9.48,8.02
2023-03-12 00:22:00,31.5,26.5,21.4,14.1
2023-03-12 00:24:00,13.8,2.74,9.50,8.04
2023-03-12 00:26:00,13.6,2.72,9.44,8
2023-03-12 00:28:00,13.9,2.76,9.72,8.20
2023-03-12 00:30:00,13.8,2.74,9.52,8.04
2023-03-12 00:32:00,28.6,22.4,19.3,13.1
2023-03-12 00:34:00,13.9,2.76,9.52,8.04
2023-03-12 00:36:00,13.6,2.74,9.36,7.96
