"Time","Read (dm-0)","Read (vda)","Read (vdb)","Write (dm-0)","Write (vda)","Write (vdb)"
2023-03-15 11:16:00,0,0,0,72954,72954,0
2023-03-15 11:18:00,0,0,0,114005,114005,0
2023-03-15 11:20:00,0,0,0,53294,53294,0
2023-03-15 11:22:00,0,0,0,114119,114119,0
2023-03-15 11:24:00,0,0,0,87586,87586,0
2023-03-15 11:26:00,0,0,0,62168,62168,0
2023-03-15 11:28:00,0,0,0,112663,112663,0
2023-03-15 11:30:00,0,0,0,49561,49561,0
2023-03-15 11:32:00,0,0,0,130890,130890,0
2023-03-15 11:34:00,0,0,0,115052,115052,0
2023-03-15 11:36:00,0,0,0,69817,69817,0
2023-03-15 11:38:00,45.5,45.5,0,110116,110116,0
2023-03-15 11:40:00,0,0,0,51951,51951,0
2023-03-15 11:42:00,0,0,0,130571,130571,0
2023-03-15 11:44:00,0,0,0,106837,106837,0
2023-03-15 11:46:00,0,0,0,66514,66514,0
2023-03-15 11:48:00,0,0,0,108043,108043,0
2023-03-15 11:50:00,0,0,0,48014,48014,0
2023-03-15 11:52:00,0,0,0,105927,105927,0
2023-03-15 11:54:00,0,0,0,88428,88428,0
2023-03-15 11:56:00,0,0,0,68312,68312,0
2023-03-15 11:58:00,0,0,0,108635,108635,0
2023-03-15 12:00:00,0,0,0,46740,46740,0
2023-03-15 12:02:00,0,0,0,759558,759558,0
2023-03-15 12:04:00,0,0,0,115211,115211,0
2023-03-15 12:06:00,22.8,22.8,0,73705,73705,0
2023-03-15 12:08:00,0,0,0,116918,116918,0
2023-03-15 12:10:00,0,0,0,48242,48242,0
2023-03-15 12:12:00,0,0,0,105563,105563,0
2023-03-15 12:14:00,0,0,0,85879,85879,0
2023-03-15 12:16:00,0,0,0,70110,70110,0
2023-03-15 12:18:00,0,0,0,115507,115507,0
2023-03-15 12:20:00,0,0,0,53248,53248,0
2023-03-15 12:22:00,0,0,0,105381,105381,0
2023-03-15 12:24:00,0,0,0,88087,88087,0
2023-03-15 12:26:00,45.5,45.5,0,67925,67925,0
2023-03-15 12:28:00,45.5,45.5,0,108885,108885,0
2023-03-15 12:30:00,0,0,0,43145,43145,0
2023-03-15 12:32:00,0,0,0,132870,132870,0
2023-03-15 12:34:00,0,0,0,111957,111957,0
2023-03-15 12:36:00,0,0,0,67857,67857,0
2023-03-15 12:38:00,0,0,0,110433,110433,0
2023-03-15 12:40:00,0,0,0,45830,45830,0
2023-03-15 12:42:00,0,0,0,103515,103515,0
2023-03-15 12:44:00,0,0,0,85129,85129,0
2023-03-15 12:46:00,0,0,0,64831,64831,0
2023-03-15 12:48:00,0,0,0,111707,111707,0
2023-03-15 12:50:00,0,0,0,46626,46626,0
2023-03-15 12:52:00,0,0,0,109703,109703,0
2023-03-15 12:54:00,0,0,0,87154,87154,0
2023-03-15 12:56:00,0,0,0,65718,65718,0
2023-03-15 12:58:00,0,0,0,114256,114256,0
2023-03-15 13:00:00,0,0,0,51519,51519,0
2023-03-15 13:02:00,0,0,0,156558,156558,0
2023-03-15 13:04:00,0,0,0,133188,133188,0
2023-03-15 13:06:00,0,0,0,64148,64148,0
2023-03-15 13:08:00,0,0,0,109636,109636,0
2023-03-15 13:10:00,842,842,0,46876,46876,0
2023-03-15 13:12:00,842,842,0,107725,107725,0
2023-03-15 13:14:00,0,0,0,85220,85220,0
2023-03-15 13:16:00,0,0,0,64535,64535,0
2023-03-15 13:18:00,0,0,0,114438,114438,0
2023-03-15 13:20:00,0,0,0,46308,46308,0
2023-03-15 13:22:00,0,0,0,110137,110137,0
2023-03-15 13:24:00,0,0,0,90977,90977,0
2023-03-15 13:26:00,0,0,0,67607,67607,0
2023-03-15 13:28:00,0,0,0,110023,110023,0
2023-03-15 13:30:00,0,0,0,45784,45784,0
2023-03-15 13:32:00,0,0,0,127841,127841,0
2023-03-15 13:34:00,91.0,91.0,0,112071,112071,0
2023-03-15 13:36:00,91.0,91.0,0,67903,67903,0
2023-03-15 13:38:00,0,0,0,116440,116440,0
2023-03-15 13:40:00,0,0,0,52975,52975,0
2023-03-15 13:42:00,0,0,0,134167,134167,0
2023-03-15 13:44:00,0,0,0,84264,84264,0
2023-03-15 13:46:00,0,0,0,66514,66514,0
2023-03-15 13:48:00,0,0,0,113732,113732,0
2023-03-15 13:50:00,0,0,0,47832,47832,0
2023-03-15 13:52:00,0,0,0,108749,108749,0
2023-03-15 13:54:00,0,0,0,89930,89930,0
2023-03-15 13:56:00,0,0,0,63716,63716,0
2023-03-15 13:58:00,0,0,0,108681,108681,0
2023-03-15 14:00:00,0,0,0,43986,43986,0
2023-03-15 14:02:00,0,0,0,331526,331526,0
2023-03-15 14:04:00,0,0,0,111184,111184,0
2023-03-15 14:06:00,0,0,0,63670,63670,0
2023-03-15 14:08:00,0,0,0,174922,174922,0
2023-03-15 14:10:00,0,0,0,49243,49243,0
2023-03-15 14:12:00,0,0,0,110546,110546,0
2023-03-15 14:14:00,0,0,0,88041,88041,0
2023-03-15 14:16:00,0,0,0,67584,67584,0
2023-03-15 14:18:00,0,0,0,117737,117737,0
2023-03-15 14:20:00,0,0,0,49948,49948,0
2023-03-15 14:22:00,0,0,0,117373,117373,0
2023-03-15 14:24:00,0,0,0,96074,96074,0
2023-03-15 14:26:00,0,0,0,71020,71020,0
2023-03-15 14:28:00,0,0,0,109477,109477,0
2023-03-15 14:30:00,0,0,0,41097,41097,0
2023-03-15 14:32:00,0,0,0,126657,126657,0
2023-03-15 14:34:00,0,0,0,109067,109067,0
2023-03-15 14:36:00,0,0,0,65081,65081,0
2023-03-15 14:38:00,0,0,0,109705,109705,0
2023-03-15 14:40:00,0,0,0,41210,41210,0
2023-03-15 14:42:00,0,0,0,106633,106633,0
2023-03-15 14:44:00,0,0,0,88337,88337,0
2023-03-15 14:46:00,0,0,0,67584,67584,0
2023-03-15 14:48:00,0,0,0,113710,113710,0
2023-03-15 14:50:00,0,0,0,47764,47764,0
2023-03-15 14:52:00,0,0,0,102790,102790,0
2023-03-15 14:54:00,0,0,0,85197,85197,0
2023-03-15 14:56:00,68.3,68.3,0,66856,66856,0
2023-03-15 14:58:00,68.3,68.3,0,110478,110478,0
2023-03-15 15:00:00,0,0,0,41233,41233,0
2023-03-15 15:02:00,0,0,0,151666,151666,0
2023-03-15 15:04:00,0,0,0,139674,139674,0
2023-03-15 15:06:00,0,0,0,73182,73182,0
2023-03-15 15:08:00,0,0,0,112117,112117,0
2023-03-15 15:10:00,0,0,0,48151,48151,0
2023-03-15 15:12:00,0,0,0,104494,104494,0
2023-03-15 15:14:00,0,0,0,91409,91409,0
2023-03-15 15:16:00,114,114,0,68631,68631,0
2023-03-15 15:18:00,0,0,0,111525,111525,0
2023-03-15 15:20:00,0,0,0,50130,50130,0
2023-03-15 15:22:00,0,0,0,107770,107770,0
2023-03-15 15:24:00,0,0,0,85948,85948,0
2023-03-15 15:26:00,0,0,0,67412,67412,0
2023-03-15 15:28:00,0,0,0,113869,113869,0
2023-03-15 15:30:00,0,0,0,41916,41916,0
2023-03-15 15:32:00,0,0,0,131504,131504,0
2023-03-15 15:34:00,0,0,0,114825,114825,0
2023-03-15 15:36:00,0,0,0,64694,64694,0
2023-03-15 15:38:00,0,0,0,109841,109841,0
2023-03-15 15:40:00,0,0,0,44510,44510,0
2023-03-15 15:42:00,0,0,0,127113,127113,0
2023-03-15 15:44:00,0,0,0,113323,113323,0
2023-03-15 15:46:00,933,933,0,1313838,1313838,0
2023-03-15 15:48:00,0,0,0,777307,777307,0
2023-03-15 15:50:00,0,0,0,49106,49106,0
2023-03-15 15:52:00,0,0,0,108180,108180,0
2023-03-15 15:54:00,0,0,0,88860,88860,0
2023-03-15 15:56:00,0,0,0,65741,65741,0
2023-03-15 15:58:00,0,0,0,114256,114256,0
2023-03-15 16:00:00,0,0,0,47764,47764,0
2023-03-15 16:02:00,0,0,0,324608,324608,0
2023-03-15 16:04:00,0,0,0,114415,114415,0
2023-03-15 16:06:00,0,0,0,69746,69746,0
2023-03-15 16:08:00,0,0,0,117373,117373,0
2023-03-15 16:10:00,0,0,0,47514,47514,0
2023-03-15 16:12:00,0,0,0,108248,108248,0
2023-03-15 16:14:00,0,0,0,88565,88565,0
2023-03-15 16:16:00,0,0,0,66583,66583,0
2023-03-15 16:18:00,0,0,0,109818,109818,0
2023-03-15 16:20:00,0,0,0,43236,43236,0
2023-03-15 16:22:00,0,0,0,111957,111957,0
2023-03-15 16:24:00,0,0,0,85636,85636,0
2023-03-15 16:26:00,0,0,0,63397,63397,0
2023-03-15 16:28:00,0,0,0,111525,111525,0
2023-03-15 16:30:00,0,0,0,47536,47536,0
2023-03-15 16:32:00,0,0,0,129138,129138,0
2023-03-15 16:34:00,0,0,0,110820,110820,0
2023-03-15 16:36:00,0,0,0,64262,64262,0
2023-03-15 16:38:00,0,0,0,112412,112412,0
2023-03-15 16:40:00,0,0,0,47536,47536,0
2023-03-15 16:42:00,0,0,0,113801,113801,0
2023-03-15 16:44:00,0,0,0,88314,88314,0
2023-03-15 16:46:00,0,0,0,70087,70087,0
2023-03-15 16:48:00,0,0,0,116190,116190,0
2023-03-15 16:50:00,0,0,0,48060,48060,0
2023-03-15 16:52:00,0,0,0,108385,108385,0
2023-03-15 16:54:00,0,0,0,89953,89953,0
2023-03-15 16:56:00,0,0,0,67165,67165,0
2023-03-15 16:58:00,0,0,0,114711,114711,0
2023-03-15 17:00:00,0,0,0,51177,51177,0
2023-03-15 17:02:00,0,0,0,161087,161087,0
2023-03-15 17:04:00,0,0,0,112822,112822,0
2023-03-15 17:06:00,0,0,0,68403,68403,0
2023-03-15 17:08:00,0,0,0,110956,110956,0
2023-03-15 17:10:00,0,0,0,43463,43463,0
2023-03-15 17:12:00,0,0,0,110387,110387,0
2023-03-15 17:14:00,0,0,0,91637,91637,0
2023-03-15 17:16:00,0,0,0,65536,65536,0
2023-03-15 17:18:00,0,0,0,110569,110569,0
2023-03-15 17:20:00,45.5,45.5,0,52201,52201,0
2023-03-15 17:22:00,45.5,45.5,0,111208,111208,0
2023-03-15 17:24:00,0,0,0,86994,86994,0
2023-03-15 17:26:00,0,0,0,72613,72613,0
2023-03-15 17:28:00,0,0,0,114438,114438,0
2023-03-15 17:30:00,0,0,0,46490,46490,0
2023-03-15 17:32:00,0,0,0,133166,133166,0
2023-03-15 17:34:00,0,0,0,107156,107156,0
2023-03-15 17:36:00,0,0,0,65468,65468,0
2023-03-15 17:38:00,0,0,0,108703,108703,0
2023-03-15 17:40:00,0,0,0,44214,44214,0
2023-03-15 17:42:00,0,0,0,128091,128091,0
2023-03-15 17:44:00,22.8,22.8,0,87199,87199,0
2023-03-15 17:46:00,22.8,22.8,0,65855,65855,0
2023-03-15 17:48:00,0,0,0,105313,105313,0
2023-03-15 17:50:00,0,0,0,44624,44624,0
2023-03-15 17:52:00,0,0,0,108590,108590,0
2023-03-15 17:54:00,0,0,0,86175,86175,0
2023-03-15 17:56:00,0,0,0,70518,70518,0
2023-03-15 17:58:00,0,0,0,111570,111570,0
2023-03-15 18:00:00,0,0,0,47036,47036,0
2023-03-15 18:02:00,0,0,0,786364,786364,0
2023-03-15 18:04:00,0,0,0,112321,112321,0
2023-03-15 18:06:00,0,0,0,67538,67538,0
2023-03-15 18:08:00,0,0,0,109477,109477,0
2023-03-15 18:10:00,0,0,0,46057,46057,0
2023-03-15 18:12:00,0,0,0,107770,107770,0
2023-03-15 18:14:00,0,0,0,86517,86517,0
2023-03-15 18:16:00,0,0,0,67470,67470,0
2023-03-15 18:18:00,0,0,0,113277,113277,0
2023-03-15 18:20:00,0,0,0,44919,44919,0
2023-03-15 18:22:00,0,0,0,106200,106200,0
2023-03-15 18:24:00,0,0,0,85811,85811,0
2023-03-15 18:26:00,0,0,0,67607,67607,0
2023-03-15 18:28:00,0,0,0,112435,112435,0
2023-03-15 18:30:00,0,0,0,47127,47127,0
2023-03-15 18:32:00,0,0,0,128137,128137,0
2023-03-15 18:34:00,0,0,0,109568,109568,0
2023-03-15 18:36:00,0,0,0,68904,68904,0
2023-03-15 18:38:00,0,0,0,112959,112959,0
2023-03-15 18:40:00,0,0,0,45238,45238,0
2023-03-15 18:42:00,0,0,0,105586,105586,0
2023-03-15 18:44:00,68.3,68.3,0,89429,89429,0
2023-03-15 18:46:00,68.3,68.3,0,70838,70838,0
2023-03-15 18:48:00,728,728,0,115166,115166,0
2023-03-15 18:50:00,0,0,0,48082,48082,0
2023-03-15 18:52:00,0,0,0,108885,108885,0
2023-03-15 18:54:00,0,0,0,88838,88838,0
2023-03-15 18:56:00,0,0,0,67789,67789,0
2023-03-15 18:58:00,0,0,0,107634,107634,0
2023-03-15 19:00:00,0,0,0,44351,44351,0
2023-03-15 19:02:00,0,0,0,159858,159858,0
2023-03-15 19:04:00,0,0,0,139514,139514,0
2023-03-15 19:06:00,0,0,0,70497,70497,0
2023-03-15 19:08:00,0,0,0,110865,110865,0
2023-03-15 19:10:00,0,0,0,45625,45625,0
2023-03-15 19:12:00,0,0,0,103333,103333,0
2023-03-15 19:14:00,0,0,0,86198,86198,0
2023-03-15 19:16:00,0,0,0,71566,71566,0
2023-03-15 19:18:00,0,0,0,114096,114096,0
2023-03-15 19:20:00,0,0,0,47946,47946,0
2023-03-15 19:22:00,0,0,0,107088,107088,0
2023-03-15 19:24:00,0,0,0,84651,84651,0
2023-03-15 19:26:00,0,0,0,69791,69791,0
2023-03-15 19:28:00,0,0,0,115985,115985,0
2023-03-15 19:30:00,0,0,0,51086,51086,0
2023-03-15 19:32:00,0,0,0,134736,134736,0
2023-03-15 19:34:00,0,0,0,110410,110410,0
2023-03-15 19:36:00,0,0,0,65877,65877,0
2023-03-15 19:38:00,0,0,0,109227,109227,0
2023-03-15 19:40:00,0,0,0,46353,46353,0
2023-03-15 19:42:00,0,0,0,134963,134963,0
2023-03-15 19:44:00,0,0,0,113345,113345,0
2023-03-15 19:46:00,0,0,0,70952,70952,0
2023-03-15 19:48:00,0,0,0,113892,113892,0
2023-03-15 19:50:00,0,0,0,47195,47195,0
2023-03-15 19:52:00,0,0,0,109477,109477,0
2023-03-15 19:54:00,0,0,0,93412,93412,0
2023-03-15 19:56:00,0,0,0,67994,67994,0
2023-03-15 19:58:00,0,0,0,105950,105950,0
2023-03-15 20:00:00,0,0,0,53326,53326,0
2023-03-15 20:02:00,0,0,0,326884,326884,0
2023-03-15 20:04:00,0,0,0,109386,109386,0
2023-03-15 20:06:00,0,0,0,77414,77414,0
2023-03-15 20:08:00,22.8,22.8,0,117168,117168,0
2023-03-15 20:10:00,0,0,0,54886,54886,0
2023-03-15 20:12:00,0,0,0,110046,110046,0
2023-03-15 20:14:00,0,0,0,75913,75913,0
2023-03-15 20:16:00,0,0,0,77073,77073,0
2023-03-15 20:18:00,0,0,0,111662,111662,0
2023-03-15 20:20:00,0,0,0,46490,46490,0
2023-03-15 20:22:00,0,0,0,108567,108567,0
2023-03-15 20:24:00,0,0,0,75571,75571,0
2023-03-15 20:26:00,0,0,0,75685,75685,0
2023-03-15 20:28:00,0,0,0,109796,109796,0
2023-03-15 20:30:00,0,0,0,46444,46444,0
2023-03-15 20:32:00,0,0,0,135873,135873,0
2023-03-15 20:34:00,0,0,0,103219,103219,0
2023-03-15 20:36:00,0,0,0,83217,83217,0
2023-03-15 20:38:00,0,0,0,117168,117168,0
2023-03-15 20:40:00,0,0,0,46126,46126,0
2023-03-15 20:42:00,0,0,0,110160,110160,0
2023-03-15 20:44:00,0,0,0,80805,80805,0
2023-03-15 20:46:00,705,705,0,83149,83149,0
2023-03-15 20:48:00,705,705,0,117077,117077,0
2023-03-15 20:50:00,0,0,0,50677,50677,0
2023-03-15 20:52:00,0,0,0,110546,110546,0
2023-03-15 20:54:00,0,0,0,77847,77847,0
2023-03-15 20:56:00,0,0,0,78757,78757,0
2023-03-15 20:58:00,0,0,0,111024,111024,0
2023-03-15 21:00:00,0,0,0,45943,45943,0
2023-03-15 21:02:00,0,0,0,153145,153145,0
2023-03-15 21:04:00,0,0,0,126407,126407,0
2023-03-15 21:06:00,0,0,0,77323,77323,0
2023-03-15 21:08:00,0,0,0,110913,110913,0
2023-03-15 21:10:00,0,0,0,43304,43304,0
2023-03-15 21:12:00,0,0,0,108043,108043,0
2023-03-15 21:14:00,0,0,0,72181,72181,0
2023-03-15 21:16:00,0,0,0,76026,76026,0
2023-03-15 21:18:00,774,774,0,112321,112321,0
2023-03-15 21:20:00,0,0,0,43531,43531,0
2023-03-15 21:22:00,0,0,0,108681,108681,0
2023-03-15 21:24:00,0,0,0,76459,76459,0
2023-03-15 21:26:00,0,0,0,78711,78711,0
2023-03-15 21:28:00,0,0,0,145362,145362,0
2023-03-15 21:30:00,0,0,0,48151,48151,0
2023-03-15 21:32:00,0,0,0,131755,131755,0
2023-03-15 21:34:00,0,0,0,97985,97985,0
2023-03-15 21:36:00,0,0,0,76413,76413,0
2023-03-15 21:38:00,0,0,0,112139,112139,0
2023-03-15 21:40:00,0,0,0,47218,47218,0
2023-03-15 21:42:00,0,0,0,133325,133325,0
2023-03-15 21:44:00,0,0,0,77847,77847,0
2023-03-15 21:46:00,0,0,0,84742,84742,0
2023-03-15 21:48:00,0,0,0,109727,109727,0
2023-03-15 21:50:00,0,0,0,49562,49562,0
2023-03-15 21:52:00,0,0,0,108339,108339,0
2023-03-15 21:54:00,0,0,0,76231,76231,0
2023-03-15 21:56:00,0,0,0,78461,78461,0
2023-03-15 21:58:00,0,0,0,116053,116053,0
2023-03-15 22:00:00,0,0,0,49334,49334,0
2023-03-15 22:02:00,0,0,0,334666,334666,0
2023-03-15 22:04:00,0,0,0,98805,98805,0
2023-03-15 22:06:00,0,0,0,80555,80555,0
2023-03-15 22:08:00,0,0,0,114051,114051,0
2023-03-15 22:10:00,0,0,0,48651,48651,0
2023-03-15 22:12:00,0,0,0,113869,113869,0
2023-03-15 22:14:00,0,0,0,79826,79826,0
2023-03-15 22:16:00,0,0,0,79599,79599,0
2023-03-15 22:18:00,0,0,0,115302,115302,0
2023-03-15 22:20:00,0,0,0,44646,44646,0
2023-03-15 22:22:00,0,0,0,106542,106542,0
2023-03-15 22:24:00,0,0,0,79303,79303,0
2023-03-15 22:26:00,0,0,0,80282,80282,0
2023-03-15 22:28:00,0,0,0,116918,116918,0
2023-03-15 22:30:00,0,0,0,49448,49448,0
2023-03-15 22:32:00,0,0,0,136010,136010,0
2023-03-15 22:34:00,0,0,0,100898,100898,0
2023-03-15 22:36:00,0,0,0,80919,80919,0
2023-03-15 22:38:00,0,0,0,112754,112754,0
2023-03-15 22:40:00,0,0,0,46239,46239,0
2023-03-15 22:42:00,0,0,0,107750,107750,0
2023-03-15 22:44:00,0,0,0,76004,76004,0
2023-03-15 22:46:00,0,0,0,75753,75753,0
2023-03-15 22:48:00,0,0,0,109750,109750,0
2023-03-15 22:50:00,0,0,0,47058,47058,0
2023-03-15 22:52:00,0,0,0,109568,109568,0
2023-03-15 22:54:00,0,0,0,77756,77756,0
2023-03-15 22:56:00,0,0,0,78916,78916,0
2023-03-15 22:58:00,0,0,0,113141,113141,0
2023-03-15 23:00:00,0,0,0,46467,46467,0
2023-03-15 23:02:00,0,0,0,156194,156194,0
2023-03-15 23:04:00,0,0,0,100511,100511,0
2023-03-15 23:06:00,0,0,0,75617,75617,0
2023-03-15 23:08:00,0,0,0,108681,108681,0
2023-03-15 23:10:00,705,705,0,43918,43918,0
2023-03-15 23:12:00,705,705,0,111275,111275,0
2023-03-15 23:14:00,0,0,0,76686,76686,0
2023-03-15 23:16:00,0,0,0,79326,79326,0
2023-03-15 23:18:00,0,0,0,109659,109659,0
2023-03-15 23:20:00,0,0,0,47855,47855,0
2023-03-15 23:22:00,0,0,0,106951,106951,0
2023-03-15 23:24:00,0,0,0,78120,78120,0
2023-03-15 23:26:00,0,0,0,79690,79690,0
2023-03-15 23:28:00,0,0,0,112458,112458,0
2023-03-15 23:30:00,0,0,0,47332,47332,0
2023-03-15 23:32:00,0,0,0,130617,130617,0
2023-03-15 23:34:00,0,0,0,101148,101148,0
2023-03-15 23:36:00,0,0,0,78734,78734,0
2023-03-15 23:38:00,0,0,0,112936,112936,0
2023-03-15 23:40:00,0,0,0,45488,45488,0
2023-03-15 23:42:00,0,0,0,131527,131527,0
2023-03-15 23:44:00,0,0,0,103333,103333,0
2023-03-15 23:46:00,0,0,0,76049,76049,0
2023-03-15 23:48:00,0,0,0,112547,112547,0
2023-03-15 23:50:00,22.8,22.8,0,52315,52315,0
2023-03-15 23:52:00,0,0,0,113960,113960,0
2023-03-15 23:54:00,0,0,0,78711,78711,0
2023-03-15 23:56:00,0,0,0,82011,82011,0
2023-03-15 23:58:00,0,0,0,116486,116486,0
2023-03-16 00:00:00,0,0,0,43372,43372,0
2023-03-16 00:02:00,0,0,0,2082520,2082520,0
2023-03-16 00:04:00,0,0,0,97395,97395,0
2023-03-16 00:06:00,0,0,0,85675,85675,0
2023-03-16 00:08:00,0,0,0,114506,114506,0
2023-03-16 00:10:00,0,0,0,46034,46034,0
2023-03-16 00:12:00,0,0,0,114460,114460,0
2023-03-16 00:14:00,0,0,0,74729,74729,0
2023-03-16 00:16:00,0,0,0,73751,73751,0
2023-03-16 00:18:00,0,0,0,110273,110273,0
2023-03-16 00:20:00,0,0,0,46990,46990,0
2023-03-16 00:22:00,0,0,0,104539,104539,0
2023-03-16 00:24:00,0,0,0,73478,73478,0
2023-03-16 00:26:00,0,0,0,76641,76641,0
2023-03-16 00:28:00,68.3,68.3,0,109750,109750,0
2023-03-16 00:30:00,0,0,0,41301,41301,0
2023-03-16 00:32:00,0,0,0,129866,129866,0
2023-03-16 00:34:00,0,0,0,99078,99078,0
2023-03-16 00:36:00,0,0,0,76390,76390,0
2023-03-16 00:38:00,0,0,0,111548,111548,0
2023-03-16 00:40:00,0,0,0,48014,48014,0
2023-03-16 00:42:00,0,0,0,110455,110455,0
2023-03-16 00:44:00,0,0,0,76846,76846,0
2023-03-16 00:46:00,0,0,0,75913,75913,0
2023-03-16 00:48:00,0,0,0,111866,111866,0
2023-03-16 00:50:00,0,0,0,46399,46399,0
2023-03-16 00:52:00,0,0,0,109318,109318,0
2023-03-16 00:54:00,0,0,0,76481,76481,0
2023-03-16 00:56:00,0,0,0,80828,80828,0
2023-03-16 00:58:00,0,0,0,116122,116122,0
2023-03-16 01:00:00,0,0,0,46785,46785,0
2023-03-16 01:02:00,0,0,0,155420,155420,0
2023-03-16 01:04:00,0,0,0,100306,100306,0
2023-03-16 01:06:00,0,0,0,83900,83900,0
2023-03-16 01:08:00,0,0,0,117168,117168,0
2023-03-16 01:10:00,0,0,0,49152,49152,0
2023-03-16 01:12:00,0,0,0,109227,109227,0
2023-03-16 01:14:00,0,0,0,77665,77665,0
2023-03-16 01:16:00,0,0,0,77210,77210,0
2023-03-16 01:18:00,0,0,0,114165,114165,0
2023-03-16 01:20:00,0,0,0,51951,51951,0
2023-03-16 01:22:00,0,0,0,110137,110137,0
2023-03-16 01:24:00,0,0,0,76322,76322,0
2023-03-16 01:26:00,0,0,0,76413,76413,0
2023-03-16 01:28:00,0,0,0,111980,111980,0
2023-03-16 01:30:00,0,0,0,48947,48947,0
2023-03-16 01:32:00,0,0,0,136260,136260,0
2023-03-16 01:34:00,0,0,0,98099,98099,0
2023-03-16 01:36:00,0,0,0,75366,75366,0
2023-03-16 01:38:00,0,0,0,112117,112117,0
2023-03-16 01:40:00,0,0,0,47536,47536,0
2023-03-16 01:42:00,0,0,0,131595,131595,0
2023-03-16 01:44:00,0,0,0,95460,95460,0
2023-03-16 01:46:00,0,0,0,80373,80373,0
2023-03-16 01:48:00,0,0,0,109090,109090,0
2023-03-16 01:50:00,0,0,0,49493,49493,0
2023-03-16 01:52:00,0,0,0,113300,113300,0
2023-03-16 01:54:00,0,0,0,89520,89520,0
2023-03-16 01:56:00,0,0,0,75344,75344,0
2023-03-16 01:58:00,0,0,0,115758,115758,0
2023-03-16 02:00:00,0,0,0,46922,46922,0
2023-03-16 02:02:00,0,0,0,306244,306244,0
2023-03-16 02:04:00,0,0,0,104402,104402,0
2023-03-16 02:06:00,0,0,0,84241,84241,0
2023-03-16 02:08:00,0,0,0,114529,114529,0
2023-03-16 02:10:00,0,0,0,47309,47309,0
2023-03-16 02:12:00,0,0,0,110251,110251,0
2023-03-16 02:14:00,0,0,0,78529,78529,0
2023-03-16 02:16:00,0,0,0,83124,83124,0
2023-03-16 02:18:00,0,0,0,137580,137580,0
2023-03-16 02:20:00,0,0,0,46330,46330,0
2023-03-16 02:22:00,0,0,0,109932,109932,0
2023-03-16 02:24:00,0,0,0,73523,73523,0
2023-03-16 02:26:00,0,0,0,75526,75526,0
2023-03-16 02:28:00,364,364,0,110865,110865,0
2023-03-16 02:30:00,0,0,0,49175,49175,0
2023-03-16 02:32:00,0,0,0,131140,131140,0
2023-03-16 02:34:00,0,0,0,103378,103378,0
2023-03-16 02:36:00,0,0,0,78894,78894,0
2023-03-16 02:38:00,0,0,0,116895,116895,0
2023-03-16 02:40:00,0,0,0,45989,45989,0
2023-03-16 02:42:00,0,0,0,109454,109454,0
2023-03-16 02:44:00,0,0,0,78507,78507,0
2023-03-16 02:46:00,0,0,0,79508,79508,0
2023-03-16 02:48:00,0,0,0,114529,114529,0
2023-03-16 02:50:00,0,0,0,45534,45534,0
2023-03-16 02:52:00,0,0,0,107065,107065,0
2023-03-16 02:54:00,114,114,0,76481,76481,0
2023-03-16 02:56:00,22.8,22.8,0,79781,79781,0
2023-03-16 02:58:00,22.8,22.8,0,112094,112094,0
2023-03-16 03:00:00,0,0,0,41688,41688,0
