"Time","0","200","201","403","404","409","422","500","504"
2023-03-04 11:00:00,0,5.35,0.371,0,0,0,0,0,0
2023-03-04 11:10:00,0,5.30,0.346,0,0,0,0,0,0
2023-03-04 11:20:00,0,5.39,0.354,0,0.00833,0,0,0,0
2023-03-04 11:30:00,0,5.35,0.346,0,0,0,0,0,0
2023-03-04 11:40:00,0,5.37,0.375,0,0,0,0,0,0
2023-03-04 11:50:00,0,5.36,0.538,0,0.00833,0,0,0,0
2023-03-04 12:00:00,0,5.40,0.362,0,0,0,0,0,0
2023-03-04 12:10:00,0,5.38,0.367,0,0,0,0,0,0
2023-03-04 12:20:00,0,5.36,0.383,0,0.00833,0,0,0,0
2023-03-04 12:30:00,0,5.40,0.388,0,0,0,0,0,0
2023-03-04 12:40:00,0,5.41,0.538,0,0,0,0,0,0
2023-03-04 12:50:00,0,5.44,0.346,0,0.00833,0,0,0,0
2023-03-04 13:00:00,0,5.39,0.358,0,0,0,0,0,0
2023-03-04 13:10:00,0,5.34,0.375,0,0,0,0,0,0
2023-03-04 13:20:00,0,5.43,0.408,0,0.00833,0,0,0,0
2023-03-04 13:30:00,0,5.35,0.534,0,0,0,0,0,0
2023-03-04 13:40:00,0,5.35,0.350,0,0,0,0,0,0
2023-03-04 13:50:00,0,5.43,0.350,0,0.00833,0,0,0,0
2023-03-04 14:00:00,0,5.34,0.379,0,0,0,0,0,0
2023-03-04 14:10:00,0,5.38,0.396,0,0,0,0,0,0
2023-03-04 14:20:00,0,5.37,0.467,0,0.00833,0,0,0,0
2023-03-04 14:30:00,0,5.41,0.354,0,0,0,0,0,0
2023-03-04 14:40:00,0,5.41,0.358,0,0,0,0,0,0
2023-03-04 14:50:00,0,5.44,0.367,0,0.00833,0,0,0,0
2023-03-04 15:00:00,0,5.35,0.404,0,0,0,0,0,0
2023-03-04 15:10:00,0,5.30,0.471,0,0,0,0,0,0
2023-03-04 15:20:00,0,5.40,0.354,0,0.00833,0,0,0,0
2023-03-04 15:30:00,0,5.35,0.354,0,0,0,0,0,0
2023-03-04 15:40:00,0,5.32,0.371,0,0,0,0,0,0
2023-03-04 15:50:00,0,5.36,0.367,0,0.00833,0,0,0,0
2023-03-04 16:00:00,0,5.42,0.396,0,0,0,0,0,0
2023-03-04 16:10:00,0,5.38,0.354,0,0,0,0,0,0
2023-03-04 16:20:00,0,5.35,0.354,0,0.00833,0,0,0,0
2023-03-04 16:30:00,0,5.39,0.367,0,0,0,0,0,0
2023-03-04 16:40:00,0,5.38,0.367,0,0,0,0,0,0
2023-03-04 16:50:00,0,5.42,0.338,0,0.00833,0,0,0,0
2023-03-04 17:00:00,0,5.41,0.358,0,0,0,0,0,0
2023-03-04 17:10:00,0,5.38,0.354,0,0,0,0,0,0
2023-03-04 17:20:00,0,5.40,0.417,0,0.00833,0,0,0,0
2023-03-04 17:30:00,0,5.38,0.442,0,0,0,0,0,0
2023-03-04 17:40:00,0,5.37,0.358,0,0,0,0,0,0
2023-03-04 17:50:00,0,5.40,0.367,0,0.00833,0,0,0,0
2023-03-04 18:00:00,0,5.36,0.375,0,0,0,0,0,0
2023-03-04 18:10:00,0,5.42,0.417,0,0,0,0,0,0
2023-03-04 18:20:00,0,5.36,0.538,0,0.00833,0,0,0,0
2023-03-04 18:30:00,0,5.42,0.350,0,0,0,0,0,0
2023-03-04 18:40:00,0,5.37,0.342,0,0,0,0,0,0
