"Time","172.16.66.87:6443"
2023-03-04 11:00:00,1766920192
2023-03-04 11:04:00,1883578368
2023-03-04 11:08:00,1858711552
2023-03-04 11:12:00,1990942720
2023-03-04 11:16:00,1794334720
2023-03-04 11:20:00,1887080448
2023-03-04 11:24:00,1783586816
2023-03-04 11:28:00,1849323520
2023-03-04 11:32:00,1752805376
2023-03-04 11:36:00,1897164800
2023-03-04 11:40:00,1796648960
2023-03-04 11:44:00,1855455232
2023-03-04 11:48:00,1872486400
2023-03-04 11:52:00,1762471936
2023-03-04 11:56:00,1760714752
2023-03-04 12:00:00,1837154304
2023-03-04 12:04:00,1853235200
2023-03-04 12:08:00,1902260224
2023-03-04 12:12:00,1777016832
2023-03-04 12:16:00,1764851712
2023-03-04 12:20:00,1855524864
2023-03-04 12:24:00,1807634432
2023-03-04 12:28:00,1850007552
2023-03-04 12:32:00,1858633728
2023-03-04 12:36:00,1821876224
2023-03-04 12:40:00,1847664640
2023-03-04 12:44:00,1780187136
2023-03-04 12:48:00,1852915712
2023-03-04 12:52:00,1829220352
2023-03-04 12:56:00,1757163520
2023-03-04 13:00:00,1725325312
2023-03-04 13:04:00,1843830784
2023-03-04 13:08:00,1815572480
2023-03-04 13:12:00,1761738752
2023-03-04 13:16:00,1736814592
2023-03-04 13:20:00,1803075584
2023-03-04 13:24:00,1809145856
2023-03-04 13:28:00,1793511424
2023-03-04 13:32:00,1772797952
2023-03-04 13:36:00,1820012544
2023-03-04 13:40:00,1839435776
2023-03-04 13:44:00,1728262144
2023-03-04 13:48:00,1858002944
2023-03-04 13:52:00,1766109184
2023-03-04 13:56:00,1757818880
2023-03-04 14:00:00,1736921088
2023-03-04 14:04:00,1736622080
2023-03-04 14:08:00,1868115968
2023-03-04 14:12:00,1728241664
2023-03-04 14:16:00,1749975040
2023-03-04 14:20:00,1730973696
2023-03-04 14:24:00,1841500160
2023-03-04 14:28:00,1846444032
2023-03-04 14:32:00,1731780608
2023-03-04 14:36:00,1737388032
2023-03-04 14:40:00,1737003008
2023-03-04 14:44:00,1790103552
2023-03-04 14:48:00,1888772096
2023-03-04 14:52:00,1730904064
2023-03-04 14:56:00,1736916992
2023-03-04 15:00:00,1753632768
2023-03-04 15:04:00,1750331392
2023-03-04 15:08:00,1879965696
2023-03-04 15:12:00,1835024384
2023-03-04 15:16:00,1708290048
2023-03-04 15:20:00,1727672320
2023-03-04 15:24:00,1714372608
2023-03-04 15:28:00,1864896512
2023-03-04 15:32:00,1715187712
2023-03-04 15:36:00,1716342784
2023-03-04 15:40:00,1801519104
2023-03-04 15:44:00,1710022656
2023-03-04 15:48:00,1803137024
2023-03-04 15:52:00,1729196032
2023-03-04 15:56:00,1724059648
2023-03-04 16:00:00,1820946432
2023-03-04 16:04:00,1814712320
2023-03-04 16:08:00,1869250560
2023-03-04 16:12:00,1719717888
2023-03-04 16:16:00,1716039680
2023-03-04 16:20:00,1726517248
2023-03-04 16:24:00,1837780992
2023-03-04 16:28:00,1857912832
2023-03-04 16:32:00,1731731456
2023-03-04 16:36:00,1727508480
2023-03-04 16:40:00,1718095872
2023-03-04 16:44:00,1712357376
2023-03-04 16:48:00,1827336192
2023-03-04 16:52:00,1726713856
2023-03-04 16:56:00,1812586496
2023-03-04 17:00:00,1814077440
2023-03-04 17:04:00,1722576896
2023-03-04 17:08:00,1884565504
2023-03-04 17:12:00,1828372480
2023-03-04 17:16:00,1729376256
2023-03-04 17:20:00,1838731264
2023-03-04 17:24:00,1818288128
2023-03-04 17:28:00,1857818624
2023-03-04 17:32:00,1707966464
2023-03-04 17:36:00,1749037056
2023-03-04 17:40:00,1751388160
2023-03-04 17:44:00,1706332160
2023-03-04 17:48:00,1868521472
2023-03-04 17:52:00,1706987520
2023-03-04 17:56:00,1811374080
2023-03-04 18:00:00,1713684480
2023-03-04 18:04:00,1786802176
2023-03-04 18:08:00,1808666624
2023-03-04 18:12:00,1722564608
2023-03-04 18:16:00,1740857344
2023-03-04 18:20:00,1698177024
2023-03-04 18:24:00,1797189632
2023-03-04 18:28:00,1813565440
2023-03-04 18:32:00,1719861248
2023-03-04 18:36:00,1775345664
2023-03-04 18:40:00,1849122816
2023-03-04 18:44:00,1828196352
2023-03-04 18:48:00,1841623040
2023-03-04 18:52:00,1738166272
2023-03-04 18:56:00,1728483328
