,Time,Type,Response,Code
0,2023-03-22 20:12:22.567646,Public,0.005218,200
0,2023-03-22 20:12:22.674474,Public,0.005337,200
0,2023-03-22 20:12:22.780984,Public,0.004938,200
0,2023-03-22 20:12:22.887301,Public,0.004968,200
0,2023-03-22 20:12:22.993397,Public,0.004812,200
0,2023-03-22 20:12:23.107155,Public,0.012426,200
0,2023-03-22 20:12:23.213325,Public,0.004801,200
0,2023-03-22 20:12:23.319769,Public,0.005056,200
0,2023-03-22 20:12:23.426146,Public,0.005088,200
0,2023-03-22 20:12:23.532295,Public,0.004822,200
0,2023-03-22 20:12:23.638113,Public,0.004564,200
0,2023-03-22 20:12:23.744026,Public,0.004594,200
0,2023-03-22 20:12:23.855271,Public,0.009044,200
0,2023-03-22 20:12:23.976461,Public,0.018713,200
0,2023-03-22 20:12:24.097706,Public,0.017062,200
0,2023-03-22 20:12:24.218198,Public,0.016633,200
0,2023-03-22 20:12:24.325535,Public,0.005051,200
0,2023-03-22 20:12:24.434542,Public,0.005845,200
0,2023-03-22 20:12:24.542690,Public,0.006482,200
0,2023-03-22 20:12:24.655421,Public,0.010716,200
0,2023-03-22 20:12:24.762765,Public,0.005107,200
0,2023-03-22 20:12:24.869205,Public,0.005076,200
0,2023-03-22 20:12:24.975926,Public,0.005388,200
0,2023-03-22 20:12:25.084430,Public,0.006749,200
0,2023-03-22 20:12:25.191528,Public,0.005574,200
0,2023-03-22 20:12:25.298217,Public,0.005278,200
0,2023-03-22 20:12:25.404365,Public,0.004856,200
0,2023-03-22 20:12:25.510334,Public,0.004676,200
0,2023-03-22 20:12:25.616689,Public,0.005064,200
0,2023-03-22 20:12:25.738508,Public,0.019393,200
0,2023-03-22 20:12:25.860092,Public,0.017966,200
0,2023-03-22 20:12:25.981399,Public,0.017258,200
0,2023-03-22 20:12:26.104213,Public,0.018278,200
0,2023-03-22 20:12:26.219334,Public,0.011539,200
0,2023-03-22 20:12:26.325680,Public,0.004822,200
0,2023-03-22 20:12:26.445765,Public,0.017585,200
0,2023-03-22 20:12:26.567221,Public,0.017312,200
0,2023-03-22 20:12:26.678117,Public,0.007759,200
0,2023-03-22 20:12:26.792708,Public,0.011982,200
0,2023-03-22 20:12:26.910237,Public,0.014914,200
0,2023-03-22 20:12:27.025412,Public,0.012645,200
0,2023-03-22 20:12:27.133390,Public,0.005687,200
0,2023-03-22 20:12:27.254355,Public,0.018077,200
0,2023-03-22 20:12:27.380186,Public,0.021647,200
0,2023-03-22 20:12:27.501408,Public,0.017343,200
0,2023-03-22 20:12:27.623220,Public,0.017637,200
0,2023-03-22 20:12:27.731413,Public,0.00521,200
0,2023-03-22 20:12:27.838216,Public,0.005241,200
0,2023-03-22 20:12:27.945414,Public,0.005551,200
0,2023-03-22 20:12:28.065740,Public,0.017581,200
0,2023-03-22 20:12:28.174316,Public,0.00559,200
0,2023-03-22 20:12:28.295936,Public,0.018834,200
0,2023-03-22 20:12:28.417547,Public,0.017771,200
0,2023-03-22 20:12:28.539917,Public,0.018015,200
0,2023-03-22 20:12:28.662625,Public,0.018196,200
0,2023-03-22 20:12:28.774583,Public,0.009429,200
0,2023-03-22 20:12:28.888727,Public,0.0111,200
0,2023-03-22 20:12:29.009757,Public,0.018033,200
0,2023-03-22 20:12:29.131917,Public,0.018378,200
0,2023-03-22 20:12:29.247152,Public,0.012267,200
0,2023-03-22 20:12:29.354865,Public,0.005412,200
0,2023-03-22 20:12:29.472054,Public,0.014892,200
0,2023-03-22 20:12:29.593403,Public,0.017598,200
0,2023-03-22 20:12:29.701384,Public,0.005604,200
0,2023-03-22 20:12:29.807763,Public,0.004973,200
0,2023-03-22 20:12:29.929843,Public,0.019606,200
0,2023-03-22 20:12:30.038275,Public,0.00579,200
0,2023-03-22 20:12:30.158029,Public,0.017228,200
0,2023-03-22 20:12:30.266351,Public,0.005485,200
0,2023-03-22 20:12:30.386014,Public,0.016978,200
0,2023-03-22 20:12:30.507736,Public,0.017712,200
0,2023-03-22 20:12:30.628880,Public,0.017159,200
0,2023-03-22 20:12:30.746204,Public,0.013541,200
0,2023-03-22 20:12:30.868211,Public,0.019017,200
0,2023-03-22 20:12:30.992801,Public,0.020631,200
0,2023-03-22 20:12:31.114050,Public,0.017117,200
0,2023-03-22 20:12:31.236078,Public,0.018132,200
0,2023-03-22 20:12:31.357825,Public,0.017624,200
0,2023-03-22 20:12:31.479526,Public,0.017627,200
0,2023-03-22 20:12:31.599036,Public,0.015315,200
0,2023-03-22 20:12:31.706323,Public,0.00522,200
0,2023-03-22 20:12:31.813150,Public,0.005419,200
0,2023-03-22 20:12:31.923406,Public,0.008549,200
0,2023-03-22 20:12:32.044057,Public,0.017406,200
0,2023-03-22 20:12:32.165496,Public,0.017282,200
0,2023-03-22 20:12:32.287330,Public,0.018019,200
0,2023-03-22 20:12:32.408847,Public,0.018832,200
0,2023-03-22 20:12:32.531298,Public,0.018222,200
0,2023-03-22 20:12:32.653243,Public,0.017614,200
0,2023-03-22 20:12:32.767833,Public,0.01084,200
0,2023-03-22 20:12:32.878838,Public,0.008304,200
0,2023-03-22 20:12:32.988649,Public,0.00745,200
0,2023-03-22 20:12:33.108697,Public,0.017406,200
0,2023-03-22 20:12:33.222566,Public,0.010171,200
0,2023-03-22 20:12:33.346622,Public,0.018492,200
0,2023-03-22 20:12:33.468822,Public,0.018134,200
0,2023-03-22 20:12:33.577431,Public,0.005464,200
0,2023-03-22 20:12:33.683821,Public,0.00499,200
0,2023-03-22 20:12:33.803781,Public,0.017391,200
0,2023-03-22 20:12:33.919119,Public,0.011946,200
0,2023-03-22 20:12:34.040576,Public,0.01797,200
0,2023-03-22 20:12:34.162049,Public,0.017261,200
0,2023-03-22 20:12:34.283957,Public,0.01754,200
0,2023-03-22 20:12:34.405529,Public,0.016943,200
0,2023-03-22 20:12:34.527540,Public,0.017899,200
0,2023-03-22 20:12:34.649551,Public,0.017864,200
0,2023-03-22 20:12:34.757420,Public,0.004783,200
0,2023-03-22 20:12:34.863788,Public,0.00495,200
0,2023-03-22 20:12:34.983915,Public,0.017528,200
0,2023-03-22 20:12:35.105272,Public,0.017295,200
0,2023-03-22 20:12:35.227394,Public,0.01808,200
0,2023-03-22 20:12:35.349623,Public,0.01791,200
0,2023-03-22 20:12:35.473342,Public,0.019289,200
0,2023-03-22 20:12:35.595151,Public,0.017573,200
0,2023-03-22 20:12:35.720248,Public,0.020778,200
0,2023-03-22 20:12:35.835321,Public,0.010974,200
0,2023-03-22 20:12:35.955356,Public,0.016859,200
0,2023-03-22 20:12:36.076937,Public,0.017661,200
0,2023-03-22 20:12:36.199086,Public,0.0181,200
0,2023-03-22 20:12:36.321569,Public,0.018474,200
0,2023-03-22 20:12:36.445511,Public,0.019864,200
0,2023-03-22 20:12:36.552521,Public,0.004731,200
0,2023-03-22 20:12:36.672980,Public,0.018007,200
0,2023-03-22 20:12:36.780738,Public,0.005273,200
0,2023-03-22 20:12:36.890893,Public,0.008331,200
0,2023-03-22 20:12:37.017720,Public,0.023911,200
0,2023-03-22 20:12:37.125381,Public,0.005321,200
0,2023-03-22 20:12:37.246905,Public,0.018782,200
0,2023-03-22 20:12:37.369044,Public,0.01807,200
0,2023-03-22 20:12:37.482060,Public,0.009419,200
0,2023-03-22 20:12:37.602260,Public,0.017371,200
0,2023-03-22 20:12:37.715425,Public,0.009398,200
0,2023-03-22 20:12:37.822570,Public,0.005446,200
0,2023-03-22 20:12:37.930058,Public,0.005692,200
0,2023-03-22 20:12:38.042459,Public,0.010144,200
0,2023-03-22 20:12:38.162728,Public,0.01712,200
0,2023-03-22 20:12:38.273555,Public,0.007696,200
0,2023-03-22 20:12:38.400741,Public,0.02422,200
0,2023-03-22 20:12:38.522221,Public,0.01738,200
0,2023-03-22 20:12:38.645547,Public,0.01909,200
0,2023-03-22 20:12:38.759380,Public,0.009866,200
0,2023-03-22 20:12:38.881533,Public,0.019016,200
0,2023-03-22 20:12:39.003763,Public,0.017862,200
0,2023-03-22 20:12:39.120948,Public,0.01305,200
0,2023-03-22 20:12:39.243342,Public,0.019329,200
0,2023-03-22 20:12:39.365204,Public,0.017507,200
0,2023-03-22 20:12:39.476733,Public,0.008255,200
0,2023-03-22 20:12:39.597529,Public,0.017565,200
0,2023-03-22 20:12:39.706000,Public,0.004976,200
0,2023-03-22 20:12:39.813635,Public,0.006092,200
0,2023-03-22 20:12:39.933908,Public,0.01738,200
0,2023-03-22 20:12:40.042593,Public,0.005763,200
0,2023-03-22 20:12:40.162443,Public,0.017269,200
0,2023-03-22 20:12:40.270532,Public,0.005375,200
0,2023-03-22 20:12:40.392416,Public,0.019171,200
0,2023-03-22 20:12:40.514095,Public,0.016923,200
0,2023-03-22 20:12:40.634242,Public,0.016232,200
0,2023-03-22 20:12:40.748693,Public,0.011264,200
0,2023-03-22 20:12:40.871383,Public,0.018859,200
0,2023-03-22 20:12:40.992621,Public,0.017401,200
0,2023-03-22 20:12:41.114562,Public,0.017925,200
0,2023-03-22 20:12:41.235539,Public,0.01737,200
0,2023-03-22 20:12:41.357015,Public,0.017244,200
0,2023-03-22 20:12:41.479581,Public,0.018543,200
0,2023-03-22 20:12:41.605122,Public,0.021316,200
0,2023-03-22 20:12:41.726228,Public,0.017749,200
0,2023-03-22 20:12:41.835294,Public,0.005717,200
0,2023-03-22 20:12:41.943161,Public,0.006283,200
0,2023-03-22 20:12:42.050010,Public,0.005225,200
0,2023-03-22 20:12:42.156930,Public,0.005579,200
0,2023-03-22 20:12:42.263207,Public,0.004871,200
0,2023-03-22 20:12:42.383436,Public,0.017475,200
0,2023-03-22 20:12:42.494504,Public,0.007863,200
0,2023-03-22 20:12:42.614787,Public,0.017276,200
0,2023-03-22 20:12:42.739649,Public,0.020801,200
0,2023-03-22 20:12:42.860520,Public,0.017397,200
0,2023-03-22 20:12:42.982376,Public,0.017623,200
0,2023-03-22 20:12:43.106872,Public,0.02029,200
0,2023-03-22 20:12:43.228298,Public,0.01688,200
0,2023-03-22 20:12:43.349493,Public,0.0169,200
0,2023-03-22 20:12:43.467199,Public,0.013897,200
0,2023-03-22 20:12:43.587297,Public,0.016827,200
0,2023-03-22 20:12:43.701979,Public,0.011475,200
0,2023-03-22 20:12:43.811661,Public,0.00792,200
0,2023-03-22 20:12:43.932982,Public,0.018322,200
0,2023-03-22 20:12:44.040147,Public,0.005052,200
0,2023-03-22 20:12:44.160108,Public,0.017109,200
0,2023-03-22 20:12:44.282409,Public,0.018017,200
0,2023-03-22 20:12:44.399316,Public,0.004889,200
0,2023-03-22 20:12:44.519323,Public,0.017483,200
0,2023-03-22 20:12:44.640827,Public,0.01739,200
0,2023-03-22 20:12:44.751648,Public,0.007314,200
0,2023-03-22 20:12:44.858315,Public,0.00497,200
0,2023-03-22 20:12:44.978133,Public,0.017056,200
0,2023-03-22 20:12:45.099247,Public,0.017046,200
0,2023-03-22 20:12:45.212812,Public,0.010224,200
0,2023-03-22 20:12:45.333501,Public,0.017469,200
0,2023-03-22 20:12:45.457062,Public,0.01947,200
0,2023-03-22 20:12:45.579519,Public,0.018478,200
0,2023-03-22 20:12:45.701561,Public,0.017712,200
0,2023-03-22 20:12:45.818779,Public,0.01129,200
0,2023-03-22 20:12:45.939884,Public,0.017856,200
0,2023-03-22 20:12:46.062392,Public,0.018304,200
0,2023-03-22 20:12:46.184270,Public,0.017754,200
0,2023-03-22 20:12:46.306238,Public,0.017678,200
0,2023-03-22 20:12:46.424829,Public,0.014642,200
0,2023-03-22 20:12:46.537509,Public,0.010242,200
0,2023-03-22 20:12:46.650775,Public,0.011247,200
0,2023-03-22 20:12:46.766091,Public,0.012229,200
0,2023-03-22 20:12:46.882944,Public,0.014027,200
0,2023-03-22 20:12:46.990178,Public,0.005228,200
0,2023-03-22 20:12:47.110808,Public,0.018045,200
0,2023-03-22 20:12:47.220893,Public,0.00775,200
0,2023-03-22 20:12:47.340952,Public,0.017259,200
0,2023-03-22 20:12:47.459581,Public,0.014887,200
0,2023-03-22 20:12:47.581228,Public,0.017722,200
0,2023-03-22 20:12:47.694011,Public,0.009584,200
0,2023-03-22 20:12:47.800925,Public,0.005365,200
0,2023-03-22 20:12:47.907663,Public,0.005205,200
0,2023-03-22 20:12:48.025812,Public,0.015896,200
0,2023-03-22 20:12:48.147079,Public,0.017474,200
0,2023-03-22 20:12:48.270421,Public,0.019142,200
0,2023-03-22 20:12:48.391323,Public,0.015955,200
0,2023-03-22 20:12:48.514198,Public,0.018869,200
