,Time,Type,Response,Code
0,2023-03-23 07:29:22.197854,Public,0.005607,200
0,2023-03-23 07:29:22.304384,Public,0.005024,200
0,2023-03-23 07:29:22.410889,Public,0.005139,200
0,2023-03-23 07:29:22.517501,Public,0.005286,200
0,2023-03-23 07:29:22.624290,Public,0.00531,200
0,2023-03-23 07:29:22.731037,Public,0.005299,200
0,2023-03-23 07:29:22.837219,Public,0.004861,200
0,2023-03-23 07:29:22.943849,Public,0.00534,200
0,2023-03-23 07:29:23.051543,Public,0.006351,200
0,2023-03-23 07:29:23.157847,Public,0.004905,200
0,2023-03-23 07:29:23.264513,Public,0.005353,200
0,2023-03-23 07:29:23.371428,Public,0.005462,200
0,2023-03-23 07:29:23.477998,Public,0.005152,200
0,2023-03-23 07:29:23.584249,Public,0.00486,200
0,2023-03-23 07:29:23.690625,Public,0.004997,200
0,2023-03-23 07:29:23.797173,Public,0.005194,200
0,2023-03-23 07:29:23.903371,Public,0.004934,200
0,2023-03-23 07:29:24.009531,Public,0.004844,200
0,2023-03-23 07:29:24.116036,Public,0.005197,200
0,2023-03-23 07:29:24.222000,Public,0.004671,200
0,2023-03-23 07:29:24.329309,Public,0.005957,200
0,2023-03-23 07:29:24.435923,Public,0.005275,200
0,2023-03-23 07:29:24.542247,Public,0.00505,200
0,2023-03-23 07:29:24.649133,Public,0.005582,200
0,2023-03-23 07:29:24.756519,Public,0.005992,200
0,2023-03-23 07:29:24.864000,Public,0.006044,200
0,2023-03-23 07:29:24.970349,Public,0.004902,200
0,2023-03-23 07:29:25.077325,Public,0.005616,200
0,2023-03-23 07:29:25.183803,Public,0.005019,200
0,2023-03-23 07:29:25.290280,Public,0.005095,200
0,2023-03-23 07:29:25.397295,Public,0.005561,200
0,2023-03-23 07:29:25.503875,Public,0.00517,200
0,2023-03-23 07:29:25.610478,Public,0.005198,200
0,2023-03-23 07:29:25.717129,Public,0.005323,200
0,2023-03-23 07:29:25.823367,Public,0.004931,200
0,2023-03-23 07:29:25.930078,Public,0.005361,200
0,2023-03-23 07:29:26.036523,Public,0.005135,200
0,2023-03-23 07:29:26.143220,Public,0.005315,200
0,2023-03-23 07:29:26.249959,Public,0.005373,200
0,2023-03-23 07:29:26.356732,Public,0.005229,200
0,2023-03-23 07:29:26.463186,Public,0.005004,200
0,2023-03-23 07:29:26.569742,Public,0.005256,200
0,2023-03-23 07:29:26.676038,Public,0.004995,200
0,2023-03-23 07:29:26.782268,Public,0.004872,200
0,2023-03-23 07:29:26.888883,Public,0.00527,200
0,2023-03-23 07:29:26.995343,Public,0.005098,200
0,2023-03-23 07:29:27.102111,Public,0.005395,200
0,2023-03-23 07:29:27.208397,Public,0.004946,200
0,2023-03-23 07:29:27.318430,Public,0.008495,200
0,2023-03-23 07:29:27.425050,Public,0.005254,200
0,2023-03-23 07:29:27.531292,Public,0.004939,200
0,2023-03-23 07:29:27.637570,Public,0.004803,200
0,2023-03-23 07:29:27.744502,Public,0.005594,200
0,2023-03-23 07:29:27.851362,Public,0.005388,200
0,2023-03-23 07:29:27.957866,Public,0.005176,200
0,2023-03-23 07:29:28.064181,Public,0.004994,200
0,2023-03-23 07:29:28.170509,Public,0.004975,200
0,2023-03-23 07:29:28.277036,Public,0.005141,200
0,2023-03-23 07:29:28.383221,Public,0.004893,200
0,2023-03-23 07:29:28.489582,Public,0.005056,200
0,2023-03-23 07:29:28.595835,Public,0.004895,200
0,2023-03-23 07:29:28.701962,Public,0.00483,200
0,2023-03-23 07:29:28.808214,Public,0.004947,200
0,2023-03-23 07:29:28.915993,Public,0.006299,200
0,2023-03-23 07:29:29.022201,Public,0.004836,200
0,2023-03-23 07:29:29.128181,Public,0.004558,200
0,2023-03-23 07:29:29.234402,Public,0.004911,200
0,2023-03-23 07:29:29.340565,Public,0.004765,200
0,2023-03-23 07:29:29.447110,Public,0.005252,200
0,2023-03-23 07:29:29.553341,Public,0.004906,200
0,2023-03-23 07:29:29.661354,Public,0.006539,200
0,2023-03-23 07:29:29.769283,Public,0.006402,200
0,2023-03-23 07:29:29.875897,Public,0.005229,200
0,2023-03-23 07:29:29.982538,Public,0.005255,200
0,2023-03-23 07:29:30.088734,Public,0.004801,200
0,2023-03-23 07:29:30.195012,Public,0.004962,200
0,2023-03-23 07:29:30.301297,Public,0.004914,200
