"Time","Read (sda)","Write (sda)"
2023-03-12 05:46:00,0,118215
2023-03-12 05:48:00,0,52689
2023-03-12 05:50:00,0,118420
2023-03-12 05:52:00,0,50159
2023-03-12 05:54:00,0,118875
2023-03-12 05:56:00,0,118747
2023-03-12 05:58:00,0,51678
2023-03-12 06:00:00,0,119225
2023-03-12 06:02:00,0,2267887
2023-03-12 06:04:00,0,119501
2023-03-12 06:06:00,0,118727
2023-03-12 06:08:00,0,52919
2023-03-12 06:10:00,0,118966
2023-03-12 06:12:00,0,51012
2023-03-12 06:14:00,0,117942
2023-03-12 06:16:00,0,118124
2023-03-12 06:18:00,0,52809
2023-03-12 06:20:00,0,121264
2023-03-12 06:22:00,0,50335
2023-03-12 06:24:00,0,119057
2023-03-12 06:26:00,137,117350
2023-03-12 06:28:00,137,51974
2023-03-12 06:30:00,0,118966
2023-03-12 06:32:00,0,51530
2023-03-12 06:34:00,0,118388
2023-03-12 06:36:00,0,119458
2023-03-12 06:38:00,0,53567
2023-03-12 06:40:00,0,118852
2023-03-12 06:42:00,0,51081
2023-03-12 06:44:00,0,115931
2023-03-12 06:46:00,0,116791
2023-03-12 06:48:00,45.5,53037
2023-03-12 06:50:00,45.5,119703
2023-03-12 06:52:00,0,50267
2023-03-12 06:54:00,0,120525
2023-03-12 06:56:00,0,117919
2023-03-12 06:58:00,0,51092
2023-03-12 07:00:00,0,118306
2023-03-12 07:02:00,0,189805
2023-03-12 07:04:00,0,164113
2023-03-12 07:06:00,0,117910
2023-03-12 07:08:00,0,51553
2023-03-12 07:10:00,0,120218
2023-03-12 07:12:00,0,49465
2023-03-12 07:14:00,0,120004
2023-03-12 07:16:00,0,118283
2023-03-12 07:18:00,0,52776
2023-03-12 07:20:00,0,123753
2023-03-12 07:22:00,0,48287
2023-03-12 07:24:00,0,117532
2023-03-12 07:26:00,0,117839
2023-03-12 07:28:00,0,55166
2023-03-12 07:30:00,0,148708
2023-03-12 07:32:00,0,50449
2023-03-12 07:34:00,0,118343
2023-03-12 07:36:00,0,118852
2023-03-12 07:38:00,0,50859
2023-03-12 07:40:00,0,118850
2023-03-12 07:42:00,0,51223
2023-03-12 07:44:00,0,117965
2023-03-12 07:46:00,0,118702
2023-03-12 07:48:00,0,53453
2023-03-12 07:50:00,0,123199
2023-03-12 07:52:00,0,55501
2023-03-12 07:54:00,0,118966
2023-03-12 07:56:00,0,118684
2023-03-12 07:58:00,0,50267
2023-03-12 08:00:00,0,119367
2023-03-12 08:02:00,0,370299
2023-03-12 08:04:00,0,120673
2023-03-12 08:06:00,0,119762
2023-03-12 08:08:00,0,53641
2023-03-12 08:10:00,0,120027
2023-03-12 08:12:00,0,51479
