"Time","Load[5m]","Load[1m]","Load[15m]"
2023-03-11 08:30:00,0.280,0.140,0.440
2023-03-11 08:32:00,0.320,0.380,0.440
2023-03-11 08:34:00,0.260,0.180,0.400
2023-03-11 08:36:00,0.210,0.170,0.360
2023-03-11 08:38:00,0.210,0.190,0.340
2023-03-11 08:40:00,0.320,0.520,0.360
2023-03-11 08:42:00,0.220,0.0800,0.320
2023-03-11 08:44:00,0.250,0.250,0.320
2023-03-11 08:46:00,0.260,0.240,0.320
2023-03-11 08:48:00,0.240,0.200,0.300
2023-03-11 08:50:00,0.300,0.430,0.310
2023-03-11 08:52:00,0.270,0.320,0.290
2023-03-11 08:54:00,0.280,0.320,0.280
2023-03-11 08:56:00,0.290,0.360,0.280
2023-03-11 08:58:00,0.270,0.270,0.270
2023-03-11 09:00:00,0.330,0.430,0.290
2023-03-11 09:02:00,0.300,0.260,0.280
2023-03-11 09:04:00,0.320,0.400,0.280
2023-03-11 09:06:00,0.300,0.210,0.280
2023-03-11 09:08:00,0.360,0.440,0.300
2023-03-11 09:10:00,2.19,4.09,1
2023-03-11 09:12:00,1.56,0.880,0.910
2023-03-11 09:14:00,1.30,0.920,0.900
2023-03-11 09:16:00,1.29,0.880,0.950
2023-03-11 09:18:00,1.06,0.670,0.900
2023-03-11 09:20:00,0.920,0.770,0.870
2023-03-11 09:22:00,0.840,0.630,0.850
2023-03-11 09:24:00,0.710,0.550,0.800
2023-03-11 09:26:00,0.650,0.480,0.770
2023-03-11 09:28:00,0.780,0.940,0.800
2023-03-11 09:30:00,0.730,0.520,0.780
2023-03-11 09:32:00,0.640,0.580,0.740
2023-03-11 09:34:00,1.14,1.81,0.910
2023-03-11 09:36:00,1.32,1.70,1
2023-03-11 09:38:00,1.30,0.880,1.04
2023-03-11 09:40:00,0.940,0.260,0.940
2023-03-11 09:42:00,1.08,0.700,1
2023-03-11 09:44:00,0.800,0.340,0.910
2023-03-11 09:46:00,0.660,0.340,0.850
2023-03-11 09:48:00,0.560,0.410,0.780
2023-03-11 09:50:00,0.420,0.220,0.700
2023-03-11 09:52:00,0.980,2.96,0.850
