"Time","Cluster","192.168.0.211:9796","192.168.0.221:9796","192.168.0.222:9796"
2023-03-17 00:42:00,0.0803,0.0709,0.0643,0.106
2023-03-17 00:44:00,0.0650,0.0780,0.0610,0.0561
2023-03-17 00:46:00,0.0798,0.0728,0.0549,0.112
2023-03-17 00:48:00,0.0783,0.0832,0.0683,0.0832
2023-03-17 00:50:00,0.0803,0.0680,0.0679,0.105
2023-03-17 00:52:00,0.0778,0.0695,0.0589,0.105
2023-03-17 00:54:00,0.0763,0.0774,0.0659,0.0857
2023-03-17 00:56:00,0.0756,0.0719,0.0509,0.104
2023-03-17 00:58:00,0.0668,0.0819,0.0638,0.0547
2023-03-17 01:00:00,0.0784,0.0677,0.0646,0.103
2023-03-17 01:02:00,0.0676,0.0518,0.0550,0.0960
2023-03-17 01:04:00,0.0778,0.0739,0.0615,0.0980
2023-03-17 01:06:00,0.0828,0.0741,0.0682,0.106
2023-03-17 01:08:00,0.0614,0.0770,0.0617,0.0456
2023-03-17 01:10:00,0.0756,0.0699,0.0520,0.105
2023-03-17 01:12:00,0.0798,0.0697,0.0659,0.104
2023-03-17 01:14:00,0.0770,0.0668,0.0614,0.103
2023-03-17 01:16:00,0.0775,0.0721,0.0566,0.104
2023-03-17 01:18:00,0.0653,0.0753,0.0716,0.0491
2023-03-17 01:20:00,0.0751,0.0699,0.0510,0.104
2023-03-17 01:22:00,0.0720,0.0680,0.0630,0.0851
2023-03-17 01:24:00,0.0820,0.0708,0.0703,0.105
2023-03-17 01:26:00,0.0817,0.0753,0.0633,0.106
2023-03-17 01:28:00,0.0711,0.0758,0.0596,0.0778
2023-03-17 01:30:00,0.0783,0.0758,0.0540,0.105
2023-03-17 01:32:00,0.0640,0.0706,0.0581,0.0633
2023-03-17 01:34:00,0.0792,0.0683,0.0652,0.104
2023-03-17 01:36:00,0.0813,0.0745,0.0637,0.106
2023-03-17 01:38:00,0.0751,0.0717,0.0587,0.0948
2023-03-17 01:40:00,0.0812,0.0783,0.0609,0.104
2023-03-17 01:42:00,0.0621,0.0760,0.0628,0.0476
2023-03-17 01:44:00,0.0750,0.0667,0.0541,0.104
2023-03-17 01:46:00,0.0800,0.0734,0.0615,0.105
2023-03-17 01:48:00,0.0813,0.0732,0.0648,0.106
2023-03-17 01:50:00,0.0804,0.0750,0.0622,0.104
2023-03-17 01:52:00,0.0623,0.0750,0.0622,0.0498
2023-03-17 01:54:00,0.0757,0.0665,0.0581,0.103
2023-03-17 01:56:00,0.0784,0.0746,0.0593,0.101
2023-03-17 01:58:00,0.0793,0.0688,0.0648,0.104
2023-03-17 02:00:00,0.0797,0.0709,0.0647,0.104
2023-03-17 02:02:00,0.0678,0.0748,0.0610,0.0674
2023-03-17 02:04:00,0.0751,0.0678,0.0527,0.105
2023-03-17 02:06:00,0.0785,0.0802,0.0661,0.0892
2023-03-17 02:08:00,0.0835,0.0719,0.0706,0.108
2023-03-17 02:10:00,0.0775,0.0695,0.0587,0.104
2023-03-17 02:12:00,0.0767,0.0742,0.0668,0.0890
2023-03-17 02:14:00,0.0757,0.0685,0.0555,0.103
2023-03-17 02:16:00,0.0637,0.0765,0.0590,0.0554
2023-03-17 02:18:00,0.0756,0.0661,0.0583,0.102
2023-03-17 02:20:00,0.0780,0.0683,0.0599,0.106
2023-03-17 02:22:00,0.0802,0.0761,0.0599,0.105
2023-03-17 02:24:00,0.0807,0.0678,0.0694,0.105
2023-03-17 02:26:00,0.0629,0.0812,0.0597,0.0478
2023-03-17 02:28:00,0.0746,0.0676,0.0517,0.104
2023-03-17 02:30:00,0.0759,0.0678,0.0675,0.0923
2023-03-17 02:32:00,0.0823,0.0783,0.0631,0.106
2023-03-17 02:34:00,0.0732,0.0600,0.0565,0.103
2023-03-17 02:36:00,0.0757,0.0813,0.0759,0.0700
2023-03-17 02:38:00,0.0739,0.0682,0.0490,0.104
2023-03-17 02:40:00,0.0645,0.0677,0.0639,0.0618
2023-03-17 02:42:00,0.0858,0.0798,0.0734,0.104
2023-03-17 02:44:00,0.0779,0.0689,0.0604,0.104
2023-03-17 02:46:00,0.0787,0.0810,0.0612,0.0939
2023-03-17 02:48:00,0.0789,0.0694,0.0623,0.105
2023-03-17 02:50:00,0.0587,0.0710,0.0589,0.0462
2023-03-17 02:52:00,0.0764,0.0678,0.0576,0.104
2023-03-17 02:54:00,0.0765,0.0656,0.0618,0.102
2023-03-17 02:56:00,0.0795,0.0718,0.0635,0.103
2023-03-17 02:58:00,0.0758,0.0664,0.0575,0.103
2023-03-17 03:00:00,0.0650,0.0756,0.0677,0.0516
2023-03-17 03:02:00,0.0725,0.0634,0.0525,0.101
2023-03-17 03:04:00,0.0699,0.0685,0.0609,0.0802
2023-03-17 03:06:00,0.0834,0.0740,0.0707,0.106
2023-03-17 03:08:00,0.0790,0.0700,0.0607,0.106
2023-03-17 03:10:00,0.0732,0.0757,0.0590,0.0849
2023-03-17 03:12:00,0.0740,0.0655,0.0554,0.101
2023-03-17 03:14:00,0.0693,0.0835,0.0619,0.0626
2023-03-17 03:16:00,0.0792,0.0730,0.0595,0.105
2023-03-17 03:18:00,0.0787,0.0686,0.0635,0.104
2023-03-17 03:20:00,0.0779,0.0748,0.0587,0.100
2023-03-17 03:22:00,0.0780,0.0671,0.0630,0.104
2023-03-17 03:24:00,0.0682,0.0881,0.0710,0.0456
2023-03-17 03:26:00,0.0782,0.0727,0.0552,0.107
2023-03-17 03:28:00,0.0767,0.0672,0.0599,0.103
2023-03-17 03:30:00,0.0810,0.0705,0.0694,0.103
2023-03-17 03:32:00,0.0776,0.0679,0.0611,0.104
2023-03-17 03:34:00,0.0683,0.0836,0.0639,0.0573
2023-03-17 03:36:00,0.0775,0.0708,0.0581,0.104
2023-03-17 03:38:00,0.0740,0.0667,0.0595,0.0957
2023-03-17 03:40:00,0.0788,0.0667,0.0662,0.104
2023-03-17 03:42:00,0.0774,0.0668,0.0628,0.103
2023-03-17 03:44:00,0.0705,0.0742,0.0604,0.0770
2023-03-17 03:46:00,0.0745,0.0689,0.0512,0.103
2023-03-17 03:48:00,0.0656,0.0691,0.0663,0.0614
2023-03-17 03:50:00,0.0786,0.0692,0.0623,0.104
2023-03-17 03:52:00,0.0779,0.0680,0.0612,0.105
2023-03-17 03:54:00,0.0753,0.0712,0.0623,0.0923
2023-03-17 03:56:00,0.0777,0.0723,0.0577,0.103
2023-03-17 03:58:00,0.0591,0.0708,0.0586,0.0480
2023-03-17 04:00:00,0.0754,0.0656,0.0579,0.103
2023-03-17 04:02:00,0.0687,0.0538,0.0556,0.0967
2023-03-17 04:04:00,0.0697,0.0569,0.0556,0.0966
2023-03-17 04:06:00,0.0812,0.0779,0.0620,0.104
2023-03-17 04:08:00,0.0571,0.0608,0.0561,0.0545
2023-03-17 04:10:00,0.0767,0.0701,0.0549,0.105
2023-03-17 04:12:00,0.0739,0.0702,0.0645,0.0870
2023-03-17 04:14:00,0.0776,0.0670,0.0622,0.103
2023-03-17 04:16:00,0.0835,0.0826,0.0627,0.105
2023-03-17 04:18:00,0.0719,0.0782,0.0649,0.0728
2023-03-17 04:20:00,0.0745,0.0681,0.0515,0.104
2023-03-17 04:22:00,0.0671,0.0707,0.0608,0.0697
2023-03-17 04:24:00,0.0810,0.0691,0.0692,0.105
2023-03-17 04:26:00,0.0838,0.0800,0.0639,0.107
2023-03-17 04:28:00,0.0763,0.0737,0.0600,0.0950
2023-03-17 04:30:00,0.0802,0.0698,0.0646,0.106
2023-03-17 04:32:00,0.0615,0.0762,0.0612,0.0470
2023-03-17 04:34:00,0.0760,0.0690,0.0528,0.106
2023-03-17 04:36:00,0.0838,0.0749,0.0733,0.103
2023-03-17 04:38:00,0.0779,0.0691,0.0604,0.104
2023-03-17 04:40:00,0.0768,0.0674,0.0607,0.102
2023-03-17 04:42:00,0.0456,0.0434,0.0517,0.0417
2023-03-17 04:44:00,0.0559,0.0426,0.0338,0.0912
2023-03-17 04:46:00,0.0527,0.0465,0.0446,0.0669
2023-03-17 04:48:00,0.0622,0.0435,0.0519,0.0911
2023-03-17 04:50:00,0.0604,0.0426,0.0455,0.0932
2023-03-17 04:52:00,0.0673,0.0683,0.0520,0.0814
2023-03-17 04:54:00,0.0682,0.0564,0.0515,0.0966
2023-03-17 04:56:00,0.0466,0.0478,0.0439,0.0480
2023-03-17 04:58:00,0.0615,0.0472,0.0458,0.0916
2023-03-17 05:00:00,0.0652,0.0502,0.0529,0.0925
2023-03-17 05:02:00,0.0585,0.0496,0.0462,0.0795
2023-03-17 05:04:00,0.0607,0.0474,0.0418,0.0930
2023-03-17 05:06:00,0.0490,0.0541,0.0557,0.0373
2023-03-17 05:08:00,0.0593,0.0484,0.0380,0.0916
2023-03-17 05:10:00,0.0614,0.0462,0.0454,0.0925
2023-03-17 05:12:00,0.0668,0.0502,0.0557,0.0946
2023-03-17 05:14:00,0.0624,0.0468,0.0478,0.0926
2023-03-17 05:16:00,0.0526,0.0690,0.0490,0.0398
2023-03-17 05:18:00,0.0653,0.0538,0.0480,0.0940
2023-03-17 05:20:00,0.0569,0.0445,0.0418,0.0845
2023-03-17 05:22:00,0.0602,0.0431,0.0442,0.0933
2023-03-17 05:24:00,0.0618,0.0429,0.0502,0.0923
2023-03-17 05:26:00,0.0460,0.0480,0.0430,0.0470
2023-03-17 05:28:00,0.0550,0.0412,0.0328,0.0911
2023-03-17 05:30:00,0.0486,0.0402,0.0470,0.0585
2023-03-17 05:32:00,0.0587,0.0424,0.0412,0.0924
2023-03-17 05:34:00,0.0566,0.0397,0.0400,0.0901
2023-03-17 05:36:00,0.0540,0.0447,0.0448,0.0723
2023-03-17 05:38:00,0.0557,0.0400,0.0352,0.0917
2023-03-17 05:40:00,0.0405,0.0400,0.0448,0.0366
2023-03-17 05:42:00,0.0562,0.0405,0.0380,0.0901
2023-03-17 05:44:00,0.0573,0.0411,0.0410,0.0898
2023-03-17 05:46:00,0.0574,0.0441,0.0415,0.0865
2023-03-17 05:48:00,0.0588,0.0402,0.0454,0.0910
2023-03-17 05:50:00,0.0367,0.0435,0.0405,0.0262
2023-03-17 05:52:00,0.0554,0.0398,0.0341,0.0921
2023-03-17 05:54:00,0.0577,0.0390,0.0474,0.0867
2023-03-17 05:56:00,0.0593,0.0437,0.0403,0.0939
2023-03-17 05:58:00,0.0584,0.0399,0.0438,0.0915
2023-03-17 06:00:00,0.0457,0.0476,0.0500,0.0395
2023-03-17 06:02:00,0.0559,0.0416,0.0345,0.0916
2023-03-17 06:04:00,0.0491,0.0400,0.0419,0.0653
2023-03-17 06:06:00,0.0621,0.0456,0.0484,0.0923
2023-03-17 06:08:00,0.0574,0.0413,0.0410,0.0899
2023-03-17 06:10:00,0.0501,0.0464,0.0440,0.0597
2023-03-17 06:12:00,0.0573,0.0407,0.0379,0.0931
2023-03-17 06:14:00,0.0416,0.0406,0.0416,0.0426
2023-03-17 06:16:00,0.0594,0.0458,0.0402,0.0924
2023-03-17 06:18:00,0.0593,0.0401,0.0469,0.0910
2023-03-17 06:20:00,0.0553,0.0413,0.0428,0.0818
2023-03-17 06:22:00,0.0585,0.0409,0.0425,0.0922
2023-03-17 06:24:00,0.0381,0.0397,0.0486,0.0261
2023-03-17 06:26:00,0.0584,0.0450,0.0341,0.0960
2023-03-17 06:28:00,0.0542,0.0391,0.0423,0.0813
2023-03-17 06:30:00,0.0589,0.0398,0.0472,0.0896
2023-03-17 06:32:00,0.0569,0.0405,0.0413,0.0888
2023-03-17 06:34:00,0.0365,0.0399,0.0410,0.0285
2023-03-17 06:36:00,0.0594,0.0458,0.0398,0.0925
2023-03-17 06:38:00,0.0526,0.0398,0.0428,0.0751
2023-03-17 06:40:00,0.0566,0.0397,0.0409,0.0891
2023-03-17 06:42:00,0.0606,0.0446,0.0455,0.0917
2023-03-17 06:44:00,0.0442,0.0395,0.0425,0.0505
2023-03-17 06:46:00,0.0560,0.0437,0.0340,0.0904
2023-03-17 06:48:00,0.0464,0.0395,0.0458,0.0540
2023-03-17 06:50:00,0.0571,0.0394,0.0405,0.0913
2023-03-17 06:52:00,0.0600,0.0455,0.0433,0.0912
2023-03-17 06:54:00,0.0531,0.0398,0.0463,0.0733
2023-03-17 06:56:00,0.0576,0.0444,0.0370,0.0913
2023-03-17 06:58:00,0.0383,0.0395,0.0417,0.0336
2023-03-17 07:00:00,0.0563,0.0399,0.0376,0.0914
2023-03-17 07:02:00,0.0601,0.0451,0.0446,0.0905
2023-03-17 07:04:00,0.0573,0.0392,0.0415,0.0912
2023-03-17 07:06:00,0.0613,0.0442,0.0468,0.0928
2023-03-17 07:08:00,0.0373,0.0399,0.0403,0.0317
2023-03-17 07:10:00,0.0547,0.0398,0.0337,0.0908
2023-03-17 07:12:00,0.0587,0.0421,0.0481,0.0859
2023-03-17 07:14:00,0.0579,0.0405,0.0403,0.0928
2023-03-17 07:16:00,0.0595,0.0438,0.0419,0.0927
2023-03-17 07:18:00,0.0430,0.0395,0.0452,0.0443
2023-03-17 07:20:00,0.0534,0.0402,0.0304,0.0895
2023-03-17 07:22:00,0.0498,0.0416,0.0450,0.0630
2023-03-17 07:24:00,0.0597,0.0399,0.0487,0.0905
2023-03-17 07:26:00,0.0604,0.0450,0.0436,0.0926
2023-03-17 07:28:00,0.0483,0.0398,0.0402,0.0648
2023-03-17 07:30:00,0.0558,0.0397,0.0385,0.0892
2023-03-17 07:32:00,0.0411,0.0398,0.0412,0.0424
2023-03-17 07:34:00,0.0565,0.0413,0.0377,0.0905
2023-03-17 07:36:00,0.0605,0.0442,0.0462,0.0910
2023-03-17 07:38:00,0.0532,0.0392,0.0399,0.0803
2023-03-17 07:40:00,0.0559,0.0389,0.0387,0.0900
2023-03-17 07:42:00,0.0393,0.0396,0.0497,0.0286
2023-03-17 07:44:00,0.0569,0.0462,0.0345,0.0900
2023-03-17 07:46:00,0.0589,0.0437,0.0411,0.0919
2023-03-17 07:48:00,0.0600,0.0393,0.0476,0.0931
2023-03-17 07:50:00,0.0582,0.0413,0.0409,0.0924
2023-03-17 07:52:00,0.0397,0.0413,0.0422,0.0355
2023-03-17 07:54:00,0.0587,0.0473,0.0393,0.0893
2023-03-17 07:56:00,0.0548,0.0446,0.0414,0.0783
2023-03-17 07:58:00,0.0581,0.0408,0.0425,0.0911
2023-03-17 08:00:00,0.0593,0.0410,0.0451,0.0918
2023-03-17 08:02:00,0.0496,0.0396,0.0450,0.0641
2023-03-17 08:04:00,0.0565,0.0423,0.0362,0.0910
2023-03-17 08:06:00,0.0465,0.0443,0.0475,0.0478
2023-03-17 08:08:00,0.0579,0.0402,0.0429,0.0907
2023-03-17 08:10:00,0.0573,0.0404,0.0393,0.0922
2023-03-17 08:12:00,0.0553,0.0399,0.0458,0.0803
2023-03-17 08:14:00,0.0567,0.0399,0.0407,0.0897
