"Time","Load[5m] (172.16.66.87:9796)","Load[5m] (172.16.66.90:9796)","Load[5m] (172.16.66.91:9796)","Load[1m] (172.16.66.87:9796)","Load[1m] (172.16.66.90:9796)","Load[1m] (172.16.66.91:9796)","Load[15m] (172.16.66.87:9796)","Load[15m] (172.16.66.90:9796)","Load[15m] (172.16.66.91:9796)"
2023-03-04 11:54:00,1,0.740,0.210,0.670,0.460,0.500,0.960,1,0.180
2023-03-04 11:56:00,0.940,0.660,0.240,0.850,0.610,0.350,0.940,0.940,0.190
2023-03-04 11:58:00,0.930,0.640,0.180,0.870,0.620,0.150,0.930,0.900,0.170
2023-03-04 12:00:00,0.740,0.550,0.160,0.640,0.390,0.0900,0.860,0.830,0.170
2023-03-04 12:02:00,0.690,1.01,0.170,0.540,1.35,0.150,0.820,0.970,0.170
2023-03-04 12:04:00,0.780,0.930,0.180,0.870,0.830,0.260,0.830,0.950,0.180
2023-03-04 12:06:00,0.890,0.780,0.180,1.31,0.460,0.180,0.860,0.890,0.180
2023-03-04 12:08:00,0.760,0.920,0.240,0.500,1.36,0.490,0.820,0.920,0.200
2023-03-04 12:10:00,0.660,1.24,0.750,0.360,1.60,1.59,0.780,1.05,0.390
2023-03-04 12:12:00,0.510,1.02,0.730,0.300,0.600,0.790,0.700,0.990,0.430
2023-03-04 12:14:00,0.520,0.920,0.540,0.420,0.770,0.220,0.690,0.960,0.390
2023-03-04 12:16:00,0.550,0.950,0.420,0.650,1.04,0.140,0.680,0.960,0.370
2023-03-04 12:18:00,0.540,0.830,0.300,0.460,0.630,0.0700,0.660,0.920,0.330
2023-03-04 12:20:00,0.490,0.860,0.300,0.370,0.920,0.170,0.620,0.920,0.330
2023-03-04 12:22:00,0.370,1.29,0.270,0.210,2.50,0.230,0.560,1.05,0.310
2023-03-04 12:24:00,0.360,0.960,0.380,0.370,0.550,0.670,0.530,0.960,0.340
2023-03-04 12:26:00,0.420,1.09,0.490,0.500,1.46,0.660,0.530,1,0.390
2023-03-04 12:28:00,0.650,1.07,0.980,0.950,1.12,2.62,0.610,1,0.560
2023-03-04 12:30:00,1.50,1.27,0.770,3.74,2.29,0.580,0.910,1.07,0.540
2023-03-04 12:32:00,1.99,1.01,0.570,2.54,0.740,0.260,1.17,0.990,0.490
2023-03-04 12:34:00,1.70,1.15,0.430,0.890,1.73,0.150,1.17,1.04,0.440
2023-03-04 12:36:00,1.34,1.06,0.350,0.880,1.17,0.210,1.09,1.01,0.410
2023-03-04 12:38:00,1.05,0.910,0.240,0.490,0.680,0.0400,1.02,0.960,0.360
2023-03-04 12:40:00,0.770,0.770,0.240,0.200,0.410,0.240,0.920,0.900,0.350
2023-03-04 12:42:00,0.600,0.740,0.250,0.190,0.630,0.240,0.840,0.880,0.340
2023-03-04 12:44:00,0.450,1.23,0.270,0.0900,1.39,0.430,0.750,1.06,0.330
2023-03-04 12:46:00,0.430,1.12,0.220,0.300,1.04,0.190,0.710,1.04,0.310
2023-03-04 12:48:00,0.330,1.05,0.170,0.120,0.810,0.140,0.640,1.02,0.270
2023-03-04 12:50:00,0.360,1.07,0.160,0.340,1.09,0.110,0.610,1.03,0.260
2023-03-04 12:52:00,0.330,1.30,0.190,0.250,1.60,0.270,0.570,1.11,0.260
2023-03-04 12:54:00,0.460,1.59,0.900,0.720,1.50,3.22,0.580,1.26,0.490
2023-03-04 12:56:00,0.750,1.83,0.710,0.930,1.58,0.600,0.690,1.40,0.470
2023-03-04 12:58:00,0.580,1.49,0.480,0.370,0.750,0.100,0.630,1.33,0.410
2023-03-04 13:00:00,0.620,1.22,0.780,0.640,0.710,0.990,0.640,1.25,0.530
2023-03-04 13:02:00,0.490,0.980,0.550,0.270,0.570,0.200,0.590,1.15,0.470
2023-03-04 13:04:00,0.500,1.43,0.390,0.370,2.11,0.100,0.580,1.29,0.420
2023-03-04 13:06:00,0.410,1.23,0.360,0.230,0.990,0.250,0.530,1.23,0.400
2023-03-04 13:08:00,0.470,1.04,0.270,0.450,0.810,0.0900,0.540,1.16,0.360
2023-03-04 13:10:00,1.32,0.770,0.190,4.03,0.270,0.0600,0.820,1.04,0.320
2023-03-04 13:12:00,1.21,0.720,0.250,1.36,0.580,0.320,0.840,0.990,0.330
2023-03-04 13:14:00,1.08,0.680,0.220,0.830,0.650,0.160,0.830,0.940,0.300
2023-03-04 13:16:00,1.10,1.24,0.200,0.960,2.42,0.210,0.880,1.10,0.280
2023-03-04 13:18:00,0.860,1.31,0.170,0.450,1.31,0.100,0.810,1.15,0.260
2023-03-04 13:20:00,0.610,1.06,0.270,0.130,0.620,0.740,0.730,1.07,0.280
2023-03-04 13:22:00,0.510,0.850,0.260,0.210,0.380,0.330,0.680,0.990,0.270
2023-03-04 13:24:00,0.470,0.800,0.210,0.440,0.750,0.0900,0.640,0.960,0.250
2023-03-04 13:26:00,0.480,1.15,0.180,0.400,1.10,0.160,0.620,1.08,0.230
2023-03-04 13:28:00,0.390,0.980,0.160,0.280,0.590,0.130,0.570,1.03,0.220
2023-03-04 13:30:00,0.520,0.850,0.130,0.940,0.600,0.0600,0.580,0.980,0.190
2023-03-04 13:32:00,1.53,0.730,0.790,2.93,0.490,2.68,0.950,0.920,0.400
2023-03-04 13:34:00,1.81,0.670,0.570,2.12,0.520,0.490,1.13,0.870,0.360
2023-03-04 13:36:00,1.41,0.690,0.400,0.830,0.780,0.120,1.07,0.850,0.330
2023-03-04 13:38:00,1.68,0.620,0.370,1.83,0.420,0.340,1.21,0.810,0.320
2023-03-04 13:40:00,1.49,1.13,0.370,1.23,1.22,0.420,1.19,0.990,0.330
2023-03-04 13:42:00,1.10,0.980,0.330,0.370,0.790,0.340,1.08,0.950,0.310
2023-03-04 13:44:00,0.830,0.840,0.310,0.270,0.680,0.240,0.980,0.900,0.310
2023-03-04 13:46:00,0.660,1.23,0.260,0.310,1.56,0.170,0.900,1.04,0.280
2023-03-04 13:48:00,0.830,1.01,0.250,0.960,0.680,0.210,0.930,0.980,0.270
2023-03-04 13:50:00,0.670,1.53,0.220,0.370,1.87,0.150,0.860,1.18,0.260
2023-03-04 13:52:00,0.680,2.23,0.190,0.640,2.57,0.210,0.840,1.50,0.240
2023-03-04 13:54:00,0.750,2.82,0.840,1.05,3.51,1.87,0.840,1.81,0.470
2023-03-04 13:56:00,0.580,2.09,0.740,0.260,1.01,0.580,0.770,1.66,0.480
2023-03-04 13:58:00,0.460,1.59,0.580,0.160,0.620,0.310,0.700,1.53,0.450
2023-03-04 14:00:00,0.480,1.27,0.430,0.500,0.650,0.140,0.670,1.42,0.420
2023-03-04 14:02:00,0.430,0.990,0.360,0.350,0.520,0.280,0.630,1.29,0.390
2023-03-04 14:04:00,0.400,0.960,0.350,0.390,0.850,0.300,0.590,1.24,0.370
2023-03-04 14:06:00,0.410,1.43,0.330,0.360,3.12,0.330,0.570,1.35,0.360
2023-03-04 14:08:00,0.420,1.10,0.400,0.530,0.700,0.630,0.550,1.24,0.380
2023-03-04 14:10:00,0.360,0.970,0.990,0.250,0.820,1.42,0.510,1.17,0.610
2023-03-04 14:12:00,0.470,1.29,0.910,0.690,2.04,0.870,0.530,1.26,0.630
2023-03-04 14:14:00,0.910,1.15,1.29,1.75,0.860,1.47,0.680,1.21,0.820
2023-03-04 14:16:00,1.84,1.04,0.900,2.86,0.890,0.300,1.07,1.16,0.730
2023-03-04 14:18:00,1.50,0.870,0.650,1.20,0.630,0.100,1.03,1.07,0.660
2023-03-04 14:20:00,1.11,0.770,0.470,0.460,0.540,0.0800,0.940,1.01,0.590
2023-03-04 14:22:00,0.870,0.860,0.330,0.310,0.820,0.0500,0.880,1.02,0.520
2023-03-04 14:24:00,0.750,0.720,0.270,0.590,0.510,0.170,0.830,0.950,0.470
2023-03-04 14:26:00,0.590,0.640,0.240,0.350,0.430,0.240,0.750,0.890,0.430
2023-03-04 14:28:00,0.430,1.16,0.200,0.170,1.53,0.130,0.680,1.06,0.390
2023-03-04 14:30:00,0.430,0.900,0.170,0.440,0.540,0.110,0.640,0.970,0.350
2023-03-04 14:32:00,0.430,1.09,0.140,0.410,1.49,0.0800,0.620,1.03,0.320
2023-03-04 14:34:00,0.490,1.55,0.150,0.550,1.87,0.190,0.620,1.22,0.300
2023-03-04 14:36:00,0.550,1.79,0.240,0.660,2.21,0.310,0.630,1.34,0.310
2023-03-04 14:38:00,0.550,1.83,0.290,0.690,1.56,0.430,0.620,1.42,0.320
2023-03-04 14:40:00,0.450,1.82,0.350,0.320,1.88,0.350,0.570,1.45,0.340
2023-03-04 14:42:00,0.470,1.41,0.260,0.540,0.830,0.120,0.560,1.34,0.310
2023-03-04 14:44:00,0.370,1.14,0.210,0.230,0.590,0.0800,0.510,1.25,0.280
2023-03-04 14:46:00,0.320,1.12,0.260,0.160,1.02,0.360,0.470,1.23,0.280
2023-03-04 14:48:00,0.290,2.06,0.270,0.240,3.85,0.270,0.440,1.54,0.280
2023-03-04 14:50:00,0.280,1.59,0.220,0.350,1.09,0.140,0.420,1.43,0.260
2023-03-04 14:52:00,0.220,1.42,0.200,0.110,1.29,0.170,0.380,1.38,0.250
2023-03-04 14:54:00,0.520,1.30,0.170,1.04,1.25,0.190,0.460,1.33,0.230
2023-03-04 14:56:00,0.720,0.980,0.200,0.980,0.400,0.230,0.550,1.21,0.230
2023-03-04 14:58:00,0.560,1.36,0.180,0.300,2.41,0.160,0.510,1.30,0.220
2023-03-04 15:00:00,0.640,1.08,0.130,0.690,0.860,0.0300,0.540,1.20,0.190
2023-03-04 15:02:00,0.520,1.04,0.170,0.330,1.29,0.100,0.510,1.16,0.200
2023-03-04 15:04:00,0.500,0.870,0.140,0.370,0.650,0.0600,0.510,1.08,0.180
2023-03-04 15:06:00,0.430,0.810,0.150,0.270,0.590,0.180,0.480,1.03,0.180
2023-03-04 15:08:00,0.430,1.19,0.150,0.610,1.33,0.160,0.470,1.15,0.170
2023-03-04 15:10:00,0.410,1.45,0.160,0.480,1.43,0.220,0.450,1.26,0.170
2023-03-04 15:12:00,0.510,1.18,0.110,0.610,0.890,0.0600,0.480,1.18,0.160
2023-03-04 15:14:00,0.410,0.930,0.130,0.250,0.580,0.110,0.440,1.09,0.160
2023-03-04 15:16:00,0.940,0.930,0.210,2.09,0.760,0.340,0.630,1.07,0.180
2023-03-04 15:18:00,1.55,0.870,0.240,2.93,0.720,0.260,0.890,1.02,0.190
2023-03-04 15:20:00,1.19,0.770,0.250,0.700,0.530,0.230,0.840,0.960,0.200
2023-03-04 15:22:00,1.14,0.800,0.360,1.05,0.700,0.760,0.870,0.960,0.230
2023-03-04 15:24:00,0.910,0.650,0.450,0.600,0.370,0.490,0.810,0.880,0.280
2023-03-04 15:26:00,0.810,0.590,0.330,0.600,0.410,0.140,0.790,0.830,0.260
2023-03-04 15:28:00,0.590,0.610,0.260,0.220,0.650,0.110,0.710,0.810,0.240
2023-03-04 15:30:00,0.520,1.15,0.210,0.380,2.01,0.150,0.670,0.980,0.220
2023-03-04 15:32:00,0.600,0.970,0.290,0.710,0.840,0.600,0.670,0.930,0.240
2023-03-04 15:34:00,0.600,0.820,0.240,0.540,0.540,0.140,0.660,0.890,0.230
2023-03-04 15:36:00,0.800,0.670,0.230,1.15,0.370,0.190,0.730,0.820,0.220
2023-03-04 15:38:00,0.690,1.25,0.700,0.600,2.26,1.49,0.700,1.02,0.400
2023-03-04 15:40:00,0.950,1.36,0.810,1.59,1.60,0.910,0.780,1.09,0.480
2023-03-04 15:42:00,0.980,1.17,0.580,1.02,0.850,0.200,0.810,1.05,0.430
2023-03-04 15:44:00,0.720,0.970,0.400,0.320,0.550,0.0700,0.740,0.990,0.380
2023-03-04 15:46:00,0.710,0.840,0.370,0.610,0.560,0.400,0.730,0.940,0.370
2023-03-04 15:48:00,0.820,1.22,0.340,1.10,1.42,0.270,0.760,1.07,0.360
2023-03-04 15:50:00,0.690,1.07,0.280,0.440,0.770,0.160,0.720,1.04,0.330
2023-03-04 15:52:00,0.590,1.74,0.300,0.440,1.51,0.370,0.680,1.33,0.330
2023-03-04 15:54:00,0.450,1.32,0.480,0.280,0.650,0.770,0.610,1.22,0.390
2023-03-04 15:56:00,0.570,1.22,0.570,0.900,1.02,0.830,0.630,1.19,0.440
2023-03-04 15:58:00,0.830,1.02,0.600,1.34,0.700,0.690,0.720,1.12,0.470
2023-03-04 16:00:00,1.22,0.910,0.430,1.96,0.660,0.200,0.880,1.06,0.420
2023-03-04 16:02:00,1.11,0.890,0.390,1.04,0.800,0.230,0.880,1.04,0.400
2023-03-04 16:04:00,1.08,0.760,0.320,0.620,0.550,0.170,0.910,0.970,0.370
2023-03-04 16:06:00,0.980,0.780,0.220,0.770,0.710,0.0400,0.900,0.960,0.330
2023-03-04 16:08:00,0.740,0.790,0.210,0.270,0.810,0.270,0.820,0.940,0.310
2023-03-04 16:10:00,0.560,0.750,0.170,0.210,0.730,0.120,0.740,0.900,0.280
2023-03-04 16:12:00,0.590,1.43,0.170,0.410,1.93,0.220,0.730,1.14,0.260
2023-03-04 16:14:00,0.430,1.32,0.190,0.170,1.17,0.160,0.650,1.14,0.260
2023-03-04 16:16:00,0.440,1.04,0.220,0.470,0.610,0.250,0.630,1.05,0.260
2023-03-04 16:18:00,0.430,1.76,0.170,0.260,2.38,0.140,0.600,1.33,0.240
2023-03-04 16:20:00,0.370,1.96,0.230,0.250,2.34,0.350,0.560,1.45,0.250
2023-03-04 16:22:00,0.340,1.70,0.390,0.240,1.19,0.740,0.520,1.42,0.310
2023-03-04 16:24:00,0.510,1.40,0.470,0.620,0.840,0.520,0.570,1.34,0.350
2023-03-04 16:26:00,0.540,1.12,0.310,0.760,0.570,0.0700,0.560,1.24,0.300
2023-03-04 16:28:00,0.510,0.960,0.200,0.540,0.710,0.0100,0.550,1.17,0.260
2023-03-04 16:30:00,0.480,0.770,0.200,0.440,0.410,0.280,0.530,1.07,0.250
2023-03-04 16:32:00,0.350,2,0.150,0.110,5.17,0.0600,0.480,1.45,0.220
2023-03-04 16:34:00,0.670,1.55,0.210,0.550,1.36,0.340,0.600,1.35,0.230
2023-03-04 16:36:00,0.470,1.66,0.200,0.150,1.32,0.180,0.530,1.42,0.230
2023-03-04 16:38:00,0.650,1.88,0.160,1.11,2.84,0.100,0.590,1.51,0.200
2023-03-04 16:40:00,0.750,1.43,0.220,0.830,0.910,0.390,0.630,1.39,0.210
2023-03-04 16:42:00,0.780,1.12,0.200,0.890,0.480,0.200,0.660,1.27,0.200
2023-03-04 16:44:00,1.29,0.990,0.200,3.60,0.770,0.260,0.830,1.21,0.200
2023-03-04 16:46:00,1.04,1.38,0.220,0.960,2.03,0.340,0.790,1.31,0.200
2023-03-04 16:48:00,0.940,1.04,0.160,0.740,0.570,0.120,0.790,1.20,0.170
2023-03-04 16:50:00,0.750,1.33,0.210,0.450,1.03,0.230,0.730,1.30,0.190
2023-03-04 16:52:00,0.850,1.18,0.180,0.670,1.10,0.180,0.780,1.24,0.180
2023-03-04 16:54:00,0.730,1.36,0.370,0.530,1.22,0.610,0.740,1.31,0.250
2023-03-04 16:56:00,0.620,1.09,0.360,0.420,0.660,0.370,0.700,1.21,0.260
2023-03-04 16:58:00,0.490,1.36,0.300,0.210,1.22,0.210,0.640,1.31,0.250
2023-03-04 17:00:00,0.830,0.990,0.250,1.55,0.330,0.170,0.740,1.18,0.240
2023-03-04 17:02:00,1.41,0.920,0.320,2.27,0.750,0.400,0.970,1.12,0.260
2023-03-04 17:04:00,1.28,0.830,0.220,0.850,0.710,0.110,0.990,1.06,0.230
2023-03-04 17:06:00,1.16,0.720,0.230,0.980,0.490,0.150,0.980,0.990,0.240
2023-03-04 17:08:00,0.900,0.760,0.300,0.560,0.930,0.270,0.900,0.970,0.260
2023-03-04 17:10:00,0.710,0.760,0.220,0.380,0.780,0.110,0.830,0.950,0.240
2023-03-04 17:12:00,0.760,0.620,0.240,0.650,0.400,0.280,0.840,0.870,0.250
2023-03-04 17:14:00,0.750,1.28,0.200,0.600,2.70,0.170,0.820,1.07,0.230
2023-03-04 17:16:00,0.690,1.01,0.190,0.540,0.800,0.200,0.790,0.990,0.220
2023-03-04 17:18:00,0.660,0.830,0.240,0.550,0.440,0.330,0.770,0.930,0.220
2023-03-04 17:20:00,0.860,1.27,0.230,1.28,3.10,0.240,0.830,1.06,0.220
2023-03-04 17:22:00,0.730,1.40,0.730,0.640,2.02,1.68,0.780,1.12,0.400
2023-03-04 17:24:00,0.630,1.26,0.780,0.350,0.940,0.750,0.740,1.11,0.460
2023-03-04 17:26:00,0.670,1.74,0.560,0.740,2.93,0.260,0.740,1.29,0.420
2023-03-04 17:28:00,0.580,1.33,0.450,0.540,0.780,0.300,0.690,1.19,0.390
2023-03-04 17:30:00,0.490,1.21,0.320,0.280,0.900,0.100,0.650,1.16,0.350
2023-03-04 17:32:00,0.500,1.09,0.250,0.340,0.860,0.100,0.630,1.12,0.320
2023-03-04 17:34:00,0.510,0.840,0.210,0.540,0.380,0.120,0.620,1.02,0.290
2023-03-04 17:36:00,0.460,1.80,0.240,0.400,4,0.200,0.590,1.34,0.290
2023-03-04 17:38:00,0.420,1.60,0.580,0.250,1.48,0.890,0.560,1.33,0.420
2023-03-04 17:40:00,0.580,1.46,0.730,1.22,1.44,1.05,0.590,1.30,0.490
2023-03-04 17:42:00,0.920,1.27,0.690,1.60,0.850,0.550,0.710,1.25,0.510
2023-03-04 17:44:00,3.01,1.09,0.500,6.04,0.740,0.120,1.52,1.18,0.450
2023-03-04 17:46:00,2.64,0.960,0.370,2.15,0.770,0.0800,1.57,1.12,0.410
2023-03-04 17:48:00,1.94,0.960,0.560,0.700,0.740,0.930,1.44,1.10,0.470
2023-03-04 17:50:00,1.51,0.910,0.400,0.640,0.900,0.250,1.34,1.06,0.420
2023-03-04 17:52:00,1.21,0.840,0.340,0.430,0.730,0.330,1.25,1.01,0.390
2023-03-04 17:54:00,0.850,0.850,0.300,0.190,0.720,0.300,1.11,0.990,0.360
2023-03-04 17:56:00,0.690,1.29,0.260,0.270,1.89,0.330,1.02,1.14,0.340
2023-03-04 17:58:00,0.540,1.24,0.230,0.190,1.12,0.250,0.920,1.13,0.320
2023-03-04 18:00:00,0.440,0.940,0.160,0.200,0.370,0.0700,0.840,1.04,0.270
2023-03-04 18:02:00,0.390,2.69,0.210,0.190,5.29,0.340,0.770,1.67,0.280
2023-03-04 18:04:00,0.450,2.84,0.210,0.420,3.31,0.260,0.750,1.84,0.270
2023-03-04 18:06:00,0.470,2.82,0.310,0.390,2.74,0.350,0.720,1.96,0.300
2023-03-04 18:08:00,0.570,2.23,0.880,0.770,1.42,1.37,0.720,1.84,0.520
2023-03-04 18:10:00,0.430,1.68,0.580,0.250,0.690,0.180,0.650,1.68,0.450
2023-03-04 18:12:00,0.930,1.33,0.430,1.18,0.510,0.110,0.820,1.55,0.410
2023-03-04 18:14:00,0.690,1.33,0.320,0.310,1.40,0.0800,0.750,1.52,0.370
2023-03-04 18:16:00,0.600,1.07,0.230,0.300,0.750,0.0400,0.710,1.40,0.330
2023-03-04 18:18:00,0.570,1.25,0.350,0.410,1.05,0.740,0.680,1.44,0.350
2023-03-04 18:20:00,0.480,1.04,0.260,0.380,0.670,0.180,0.630,1.34,0.320
2023-03-04 18:22:00,0.620,0.920,0.250,1.08,0.780,0.200,0.660,1.25,0.310
2023-03-04 18:24:00,0.730,0.840,0.250,0.930,0.670,0.230,0.700,1.18,0.290
2023-03-04 18:26:00,0.730,0.920,0.170,0.690,0.870,0.0500,0.700,1.17,0.260
2023-03-04 18:28:00,0.880,0.790,0.160,1.45,0.640,0.140,0.760,1.08,0.240
2023-03-04 18:30:00,0.840,0.640,0.110,0.770,0.430,0.0300,0.760,0.990,0.210
2023-03-04 18:32:00,0.740,0.680,0.100,0.730,0.720,0.150,0.720,0.960,0.190
2023-03-04 18:34:00,1.13,0.790,0.130,2.01,0.810,0.220,0.860,0.970,0.180
2023-03-04 18:36:00,0.950,1.26,0.160,0.660,1.23,0.240,0.830,1.14,0.190
2023-03-04 18:38:00,0.990,1.54,0.140,0.890,1.72,0.110,0.860,1.26,0.170
2023-03-04 18:40:00,0.750,1.75,0.160,0.380,2.24,0.180,0.780,1.36,0.180
2023-03-04 18:42:00,0.650,1.53,0.140,0.700,1.14,0.0700,0.740,1.33,0.170
2023-03-04 18:44:00,0.730,1.28,0.120,1.01,0.850,0.120,0.750,1.26,0.160
2023-03-04 18:46:00,1.25,0.970,0.140,1.85,0.410,0.160,0.950,1.14,0.160
2023-03-04 18:48:00,1.28,0.900,0.110,1.05,0.810,0.0700,1,1.09,0.150
2023-03-04 18:50:00,0.960,1.45,0.100,0.360,2.22,0.0700,0.920,1.27,0.130
2023-03-04 18:52:00,0.790,1.27,0.240,0.540,1.06,0.300,0.860,1.22,0.180
2023-03-04 18:54:00,0.610,0.990,0.240,0.260,0.530,0.280,0.790,1.12,0.190
2023-03-04 18:56:00,0.520,1.32,0.180,0.240,1.35,0.0900,0.730,1.24,0.170
2023-03-04 18:58:00,0.550,1.65,0.160,0.550,2.87,0.110,0.720,1.35,0.170
2023-03-04 19:00:00,0.590,1.37,0.810,0.620,1.11,1.80,0.710,1.28,0.400
2023-03-04 19:02:00,0.610,1.31,0.550,0.550,1.39,0.250,0.710,1.26,0.350
2023-03-04 19:04:00,0.740,1.01,0.360,0.940,0.560,0.0300,0.750,1.15,0.300
2023-03-04 19:06:00,0.700,1.18,0.800,0.840,1.65,1.73,0.730,1.19,0.470
2023-03-04 19:08:00,0.550,1.31,0.870,0.310,1.33,0.900,0.670,1.24,0.540
2023-03-04 19:10:00,0.470,1.01,0.670,0.360,0.510,0.370,0.620,1.14,0.500
2023-03-04 19:12:00,0.390,0.910,0.550,0.210,0.590,0.300,0.570,1.09,0.480
2023-03-04 19:14:00,0.480,0.830,0.390,0.680,0.690,0.100,0.580,1.03,0.430
2023-03-04 19:16:00,0.390,1.22,0.390,0.290,1.37,0.390,0.530,1.16,0.420
2023-03-04 19:18:00,0.470,0.980,0.260,0.580,0.600,0.0500,0.540,1.08,0.360
2023-03-04 19:20:00,0.500,1.37,0.260,0.870,1.52,0.240,0.540,1.22,0.350
2023-03-04 19:22:00,0.480,1.10,0.380,0.600,0.770,0.580,0.520,1.13,0.380
2023-03-04 19:24:00,0.430,1.07,0.950,0.430,1.27,1.67,0.500,1.11,0.590
2023-03-04 19:26:00,0.710,1.10,0.870,1.16,1.11,0.880,0.600,1.12,0.610
2023-03-04 19:28:00,1.45,0.930,0.680,3.01,0.680,0.300,0.880,1.05,0.570
2023-03-04 19:30:00,1.36,0.920,0.610,1.42,0.650,0.340,0.920,1.03,0.560
2023-03-04 19:32:00,1.09,0.780,0.420,0.550,0.500,0.0900,0.870,0.960,0.490
2023-03-04 19:34:00,1.43,1.07,0.360,3.24,1.72,0.240,1,1.04,0.450
2023-03-04 19:36:00,1.02,0.940,0.340,0.570,0.850,0.330,0.900,0.990,0.440
2023-03-04 19:38:00,0.770,0.890,0.380,0.280,0.770,0.320,0.820,0.970,0.440
2023-03-04 19:40:00,0.740,1.44,0.310,0.660,2.64,0.250,0.810,1.15,0.410
2023-03-04 19:42:00,0.630,1.72,0.260,0.440,2.11,0.160,0.760,1.28,0.370
2023-03-04 19:44:00,0.600,1.38,0.240,0.390,0.860,0.180,0.730,1.21,0.350
2023-03-04 19:46:00,0.550,1.11,0.180,0.490,0.680,0.100,0.700,1.12,0.310
2023-03-04 19:48:00,0.600,1.40,0.460,0.720,2.02,0.630,0.700,1.22,0.400
2023-03-04 19:50:00,0.540,1.60,0.480,0.440,2.08,0.540,0.660,1.32,0.420
2023-03-04 19:52:00,0.480,2.01,0.580,0.440,3.07,0.660,0.620,1.49,0.460
2023-03-04 19:54:00,0.390,1.56,0.410,0.210,0.930,0.140,0.570,1.39,0.410
2023-03-04 19:56:00,0.430,1.28,0.300,0.410,0.860,0.0900,0.560,1.30,0.360
2023-03-04 19:58:00,0.990,0.990,0.290,2.67,0.430,0.240,0.730,1.19,0.350
2023-03-04 20:00:00,0.790,0.910,0.230,0.690,0.670,0.0900,0.690,1.14,0.330
2023-03-04 20:02:00,0.580,0.820,0.220,0.210,0.590,0.160,0.620,1.07,0.310
2023-03-04 20:04:00,0.510,0.790,0.220,0.380,0.620,0.210,0.590,1.03,0.290
2023-03-04 20:06:00,0.670,0.660,0.180,1.06,0.410,0.0700,0.640,0.950,0.270
2023-03-04 20:08:00,0.840,1.32,0.190,1.06,1.54,0.240,0.710,1.19,0.260
2023-03-04 20:10:00,0.790,2.28,0.180,0.650,4.60,0.140,0.710,1.53,0.250
2023-03-04 20:12:00,0.840,1.80,0.160,0.690,1.15,0.140,0.740,1.44,0.240
2023-03-04 20:14:00,0.800,1.91,0.110,0.700,1.45,0.0200,0.740,1.55,0.200
