"Time","Receive Errors","Receive Total","Transmit Errors","Receive Dropped","Transmit Dropped","Transmit Total"
2023-03-11 19:54:00,0,631,0,0,0,639
2023-03-11 19:56:00,0,656,0,0,0,656
2023-03-11 19:58:00,0,633,0,0,0,629
2023-03-11 20:00:00,0,846,0,0,0,865
2023-03-11 20:02:00,0,677,0,0,0,693
2023-03-11 20:04:00,0,622,0,0,0,635
2023-03-11 20:06:00,0,658,0,0,0,662
2023-03-11 20:08:00,0,617,0,0,0,623
2023-03-11 20:10:00,0,843,0,0,0,856
2023-03-11 20:12:00,0,704,0,0,0,714
2023-03-11 20:14:00,0,621,0,0,0,632
2023-03-11 20:16:00,0,633,0,0,0,641
2023-03-11 20:18:00,0,622,0,0,0,619
2023-03-11 20:20:00,0,849,0,0,0,862
2023-03-11 20:22:00,0,723,0,0,0,740
2023-03-11 20:24:00,0,635,0,0,0,642
2023-03-11 20:26:00,0,645,0,0,0,648
2023-03-11 20:28:00,0,633,0,0,0,633
2023-03-11 20:30:00,0,854,0,0,0,869
2023-03-11 20:32:00,0,752,0,0,0,767
2023-03-11 20:34:00,0,630,0,0,0,637
2023-03-11 20:36:00,0,638,0,0,0,642
2023-03-11 20:38:00,0,617,0,0,0,620
2023-03-11 20:40:00,0,868,0,0,0,884
2023-03-11 20:42:00,0,796,0,0,0,797
2023-03-11 20:44:00,0,623,0,0,0,631
2023-03-11 20:46:00,0,662,0,0,0,667
2023-03-11 20:48:00,0,626,0,0,0,623
2023-03-11 20:50:00,0,852,0,0,0,872
2023-03-11 20:52:00,0,802,0,0,0,818
2023-03-11 20:54:00,0,629,0,0,0,639
2023-03-11 20:56:00,0,645,0,0,0,652
2023-03-11 20:58:00,0,622,0,0,0,623
2023-03-11 21:00:00,0,815,0,0,0,835
2023-03-11 21:02:00,0,801,0,0,0,822
2023-03-11 21:04:00,0,613,0,0,0,624
2023-03-11 21:06:00,0,632,0,0,0,637
2023-03-11 21:08:00,0,611,0,0,0,615
2023-03-11 21:10:00,0,803,0,0,0,813
2023-03-11 21:12:00,0,825,0,0,0,838
2023-03-11 21:14:00,0,619,0,0,0,631
2023-03-11 21:16:00,0,639,0,0,0,644
2023-03-11 21:18:00,0,635,0,0,0,631
2023-03-11 21:20:00,0,784,0,0,0,794
2023-03-11 21:22:00,0,830,0,0,0,851
2023-03-11 21:24:00,0,636,0,0,0,645
2023-03-11 21:26:00,0,646,0,0,0,652
2023-03-11 21:28:00,0,620,0,0,0,623
2023-03-11 21:30:00,0,766,0,0,0,781
2023-03-11 21:32:00,0,816,0,0,0,838
2023-03-11 21:34:00,0,623,0,0,0,630
2023-03-11 21:36:00,0,649,0,0,0,656
2023-03-11 21:38:00,0,613,0,0,0,617
2023-03-11 21:40:00,0,752,0,0,0,759
2023-03-11 21:42:00,0,829,0,0,0,843
2023-03-11 21:44:00,0,627,0,0,0,635
2023-03-11 21:46:00,0,637,0,0,0,646
2023-03-11 21:48:00,0,614,0,0,0,619
2023-03-11 21:50:00,0,715,0,0,0,726
2023-03-11 21:52:00,0,825,0,0,0,842
2023-03-11 21:54:00,0,630,0,0,0,642
2023-03-11 21:56:00,0,639,0,0,0,647
2023-03-11 21:58:00,0,617,0,0,0,623
2023-03-11 22:00:00,0,704,0,0,0,716
2023-03-11 22:02:00,0,833,0,0,0,850
2023-03-11 22:04:00,0,620,0,0,0,628
2023-03-11 22:06:00,0,634,0,0,0,639
2023-03-11 22:08:00,0,621,0,0,0,624
2023-03-11 22:10:00,0,687,0,0,0,693
2023-03-11 22:12:00,0,838,0,0,0,851
2023-03-11 22:14:00,0,615,0,0,0,626
2023-03-11 22:16:00,0,626,0,0,0,634
