"Time","Transmit Total","Receive Total"
2023-03-11 11:48:00,550310,317439
2023-03-11 11:50:00,573777,328020
2023-03-11 11:52:00,562349,324909
2023-03-11 11:54:00,710767,469204
2023-03-11 11:56:00,677220,434321
2023-03-11 11:58:00,548328,315979
2023-03-11 12:00:00,571507,323047
2023-03-11 12:02:00,552219,310616
2023-03-11 12:04:00,707241,467582
2023-03-11 12:06:00,716766,450949
2023-03-11 12:08:00,548016,317740
2023-03-11 12:10:00,596749,333591
2023-03-11 12:12:00,561739,322628
2023-03-11 12:14:00,697092,457756
2023-03-11 12:16:00,711562,465492
2023-03-11 12:18:00,548144,316708
2023-03-11 12:20:00,569565,326707
2023-03-11 12:22:00,552196,312075
2023-03-11 12:24:00,680647,440978
2023-03-11 12:26:00,719883,474021
2023-03-11 12:28:00,554525,324544
2023-03-11 12:30:00,593473,323338
2023-03-11 12:32:00,578390,315421
2023-03-11 12:34:00,666520,426631
2023-03-11 12:36:00,722737,476230
2023-03-11 12:38:00,547430,316898
2023-03-11 12:40:00,567777,322008
2023-03-11 12:42:00,553230,312899
2023-03-11 12:44:00,656201,408863
2023-03-11 12:46:00,755991,497760
2023-03-11 12:48:00,564972,325147
2023-03-11 12:50:00,567449,320615
2023-03-11 12:52:00,579535,315410
2023-03-11 12:54:00,650236,389304
2023-03-11 12:56:00,721689,475708
2023-03-11 12:58:00,548094,315728
2023-03-11 13:00:00,568218,320391
2023-03-11 13:02:00,559513,315586
2023-03-11 13:04:00,610751,372834
2023-03-11 13:06:00,724282,477777
2023-03-11 13:08:00,547077,315051
2023-03-11 13:10:00,585990,319366
2023-03-11 13:12:00,588112,325200
2023-03-11 13:14:00,591308,353968
2023-03-11 13:16:00,725964,478170
2023-03-11 13:18:00,549093,318607
2023-03-11 13:20:00,565656,320097
2023-03-11 13:22:00,562265,318804
2023-03-11 13:24:00,577842,341574
2023-03-11 13:26:00,723137,476490
2023-03-11 13:28:00,575558,320466
2023-03-11 13:30:00,591527,321147
2023-03-11 13:32:00,565022,320696
2023-03-11 13:34:00,559505,323316
2023-03-11 13:36:00,732842,486885
2023-03-11 13:38:00,586791,345590
2023-03-11 13:40:00,560931,317332
2023-03-11 13:42:00,562202,318949
2023-03-11 13:44:00,567534,325582
2023-03-11 13:46:00,732790,485186
2023-03-11 13:48:00,607770,352273
2023-03-11 13:50:00,560201,317327
2023-03-11 13:52:00,562827,319869
2023-03-11 13:54:00,559678,321478
2023-03-11 13:56:00,716981,471451
2023-03-11 13:58:00,599177,364004
2023-03-11 14:00:00,564522,317660
2023-03-11 14:02:00,564497,319565
2023-03-11 14:04:00,559950,322406
2023-03-11 14:06:00,725576,482501
2023-03-11 14:08:00,623945,389486
2023-03-11 14:10:00,556134,313685
2023-03-11 14:12:00,583068,317728
2023-03-11 14:14:00,562114,323617
2023-03-11 14:16:00,721279,473592
2023-03-11 14:18:00,634083,399890
2023-03-11 14:20:00,577644,325130
2023-03-11 14:22:00,560652,317575
2023-03-11 14:24:00,556673,319775
2023-03-11 14:26:00,717843,478257
2023-03-11 14:28:00,649430,414380
2023-03-11 14:30:00,562263,316588
2023-03-11 14:32:00,559474,317031
2023-03-11 14:34:00,563090,323994
2023-03-11 14:36:00,747909,482984
2023-03-11 14:38:00,687469,435468
2023-03-11 14:40:00,559760,316446
2023-03-11 14:42:00,558461,316350
2023-03-11 14:44:00,562602,323754
2023-03-11 14:46:00,722169,477026
2023-03-11 14:48:00,679969,445891
2023-03-11 14:50:00,559876,317696
2023-03-11 14:52:00,557912,315413
2023-03-11 14:54:00,565183,325119
2023-03-11 14:56:00,705003,463264
2023-03-11 14:58:00,712278,454001
2023-03-11 15:00:00,566484,320811
2023-03-11 15:02:00,566296,321475
2023-03-11 15:04:00,560152,320101
2023-03-11 15:06:00,690476,448244
2023-03-11 15:08:00,725123,478784
2023-03-11 15:10:00,571353,318709
2023-03-11 15:12:00,567044,325808
2023-03-11 15:14:00,561941,324880
2023-03-11 15:16:00,681320,437691
2023-03-11 15:18:00,706235,471386
2023-03-11 15:20:00,565180,321036
2023-03-11 15:22:00,578309,317318
2023-03-11 15:24:00,582717,322165
2023-03-11 15:26:00,665964,422449
2023-03-11 15:28:00,705994,469706
2023-03-11 15:30:00,568126,321697
2023-03-11 15:32:00,553056,311756
2023-03-11 15:34:00,560258,320196
2023-03-11 15:36:00,662800,419092
2023-03-11 15:38:00,703351,467516
2023-03-11 15:40:00,564054,319581
2023-03-11 15:42:00,560811,313735
2023-03-11 15:44:00,571747,331996
2023-03-11 15:46:00,641963,397164
2023-03-11 15:48:00,706988,471761
2023-03-11 15:50:00,587132,318838
2023-03-11 15:52:00,572611,311485
2023-03-11 15:54:00,558064,317963
2023-03-11 15:56:00,626419,384058
2023-03-11 15:58:00,704486,469273
2023-03-11 16:00:00,572377,323720
2023-03-11 16:02:00,551382,309926
2023-03-11 16:04:00,561300,321513
2023-03-11 16:06:00,614174,370699
2023-03-11 16:08:00,719990,476772
2023-03-11 16:10:00,568631,323780
2023-03-11 16:12:00,551831,312178
2023-03-11 16:14:00,559027,319236
2023-03-11 16:16:00,602645,356299
2023-03-11 16:18:00,725284,468493
2023-03-11 16:20:00,567552,323162
2023-03-11 16:22:00,562946,323831
2023-03-11 16:24:00,565582,327565
2023-03-11 16:26:00,586627,343588
2023-03-11 16:28:00,701565,467500
2023-03-11 16:30:00,578595,329205
2023-03-11 16:32:00,554559,312918
2023-03-11 16:34:00,556131,318198
2023-03-11 16:36:00,576209,331184
2023-03-11 16:38:00,699703,466499
2023-03-11 16:40:00,589827,344405
2023-03-11 16:42:00,553150,312634
2023-03-11 16:44:00,580487,319301
2023-03-11 16:46:00,575801,329244
2023-03-11 16:48:00,701164,469065
2023-03-11 16:50:00,601709,355648
2023-03-11 16:52:00,554040,314511
2023-03-11 16:54:00,553595,316457
2023-03-11 16:56:00,592266,338272
2023-03-11 16:58:00,699574,464789
2023-03-11 17:00:00,617575,369800
2023-03-11 17:02:00,559281,316875
2023-03-11 17:04:00,575396,315841
2023-03-11 17:06:00,570816,326629
2023-03-11 17:08:00,708717,475658
2023-03-11 17:10:00,633918,390523
2023-03-11 17:12:00,558632,317515
2023-03-11 17:14:00,561392,317523
2023-03-11 17:16:00,581967,336776
2023-03-11 17:18:00,701412,467394
2023-03-11 17:20:00,660184,393818
2023-03-11 17:22:00,560509,317863
2023-03-11 17:24:00,550056,314108
2023-03-11 17:26:00,572401,329190
2023-03-11 17:28:00,705282,471723
2023-03-11 17:30:00,657292,408982
2023-03-11 17:32:00,560805,316386
2023-03-11 17:34:00,550952,317795
2023-03-11 17:36:00,571972,329496
2023-03-11 17:38:00,701311,467542
2023-03-11 17:40:00,667259,422097
2023-03-11 17:42:00,560305,318717
2023-03-11 17:44:00,569082,322551
2023-03-11 17:46:00,613965,337738
2023-03-11 17:48:00,703020,466711
2023-03-11 17:50:00,678827,433954
2023-03-11 17:52:00,561018,318857
2023-03-11 17:54:00,550942,314200
2023-03-11 17:56:00,575298,330453
2023-03-11 17:58:00,711650,475622
2023-03-11 18:00:00,697532,449613
2023-03-11 18:02:00,567012,320655
2023-03-11 18:04:00,584555,325241
2023-03-11 18:06:00,593957,327548
2023-03-11 18:08:00,685957,452436
2023-03-11 18:10:00,702347,458559
2023-03-11 18:12:00,561097,318656
2023-03-11 18:14:00,554326,317332
2023-03-11 18:16:00,568841,324371
2023-03-11 18:18:00,674925,439531
2023-03-11 18:20:00,708280,463761
2023-03-11 18:22:00,582050,317246
2023-03-11 18:24:00,574690,315478
2023-03-11 18:26:00,568227,324907
2023-03-11 18:28:00,663897,427452
2023-03-11 18:30:00,714483,467143
2023-03-11 18:32:00,560648,318117
2023-03-11 18:34:00,573182,326516
2023-03-11 18:36:00,584147,333080
2023-03-11 18:38:00,649263,413447
2023-03-11 18:40:00,720078,474584
2023-03-11 18:42:00,557037,315579
2023-03-11 18:44:00,556689,318505
2023-03-11 18:46:00,567309,324276
2023-03-11 18:48:00,655235,397864
2023-03-11 18:50:00,732208,465395
2023-03-11 18:52:00,557972,316298
2023-03-11 18:54:00,566775,328333
2023-03-11 18:56:00,567080,332050
2023-03-11 18:58:00,625927,388021
2023-03-11 19:00:00,1075537,701373
2023-03-11 19:02:00,605815,363687
2023-03-11 19:04:00,566506,321588
2023-03-11 19:06:00,563085,323154
2023-03-11 19:08:00,608668,373336
2023-03-11 19:10:00,711667,467153
2023-03-11 19:12:00,548921,312445
2023-03-11 19:14:00,568275,322716
2023-03-11 19:16:00,562787,321187
2023-03-11 19:18:00,618695,363034
2023-03-11 19:20:00,714022,468808
2023-03-11 19:22:00,551313,315316
2023-03-11 19:24:00,587592,334680
2023-03-11 19:26:00,564688,323451
2023-03-11 19:28:00,584286,350028
2023-03-11 19:30:00,730109,480103
2023-03-11 19:32:00,553869,317668
2023-03-11 19:34:00,564216,320138
2023-03-11 19:36:00,562901,321520
2023-03-11 19:38:00,558960,325961
2023-03-11 19:40:00,739218,470777
2023-03-11 19:42:00,588587,330315
2023-03-11 19:44:00,569336,324042
2023-03-11 19:46:00,568329,325246
2023-03-11 19:48:00,553414,319433
2023-03-11 19:50:00,719327,471137
2023-03-11 19:52:00,576306,342099
2023-03-11 19:54:00,564388,319656
2023-03-11 19:56:00,573662,332927
2023-03-11 19:58:00,555355,321427
2023-03-11 20:00:00,726089,475444
2023-03-11 20:02:00,593213,357264
2023-03-11 20:04:00,570450,321867
2023-03-11 20:06:00,598124,334054
2023-03-11 20:08:00,553393,319545
2023-03-11 20:10:00,720962,474177
2023-03-11 20:12:00,626901,382041
2023-03-11 20:14:00,565767,321767
2023-03-11 20:16:00,569970,325505
2023-03-11 20:18:00,550300,319290
2023-03-11 20:20:00,721636,473923
2023-03-11 20:22:00,621383,385535
2023-03-11 20:24:00,563194,320128
2023-03-11 20:26:00,567697,324920
2023-03-11 20:28:00,572646,317481
2023-03-11 20:30:00,746070,473805
2023-03-11 20:32:00,643004,405871
2023-03-11 20:34:00,561739,317127
2023-03-11 20:36:00,570514,326169
2023-03-11 20:38:00,546947,316491
2023-03-11 20:40:00,756160,491987
2023-03-11 20:42:00,675969,440061
2023-03-11 20:44:00,564125,319495
2023-03-11 20:46:00,604496,348941
2023-03-11 20:48:00,547258,324880
2023-03-11 20:50:00,729418,482035
2023-03-11 20:52:00,683146,446241
2023-03-11 20:54:00,563282,319715
2023-03-11 20:56:00,595675,329807
2023-03-11 20:58:00,573582,320588
2023-03-11 21:00:00,712439,463047
2023-03-11 21:02:00,690538,451293
2023-03-11 21:04:00,558310,316900
2023-03-11 21:06:00,570776,326795
2023-03-11 21:08:00,548370,315207
2023-03-11 21:10:00,692843,447435
2023-03-11 21:12:00,703136,463866
2023-03-11 21:14:00,560509,317391
2023-03-11 21:16:00,573225,328175
2023-03-11 21:18:00,569240,327907
2023-03-11 21:20:00,680523,434043
2023-03-11 21:22:00,714150,467003
2023-03-11 21:24:00,587335,324383
2023-03-11 21:26:00,596816,330506
2023-03-11 21:28:00,552946,320480
2023-03-11 21:30:00,672685,421905
2023-03-11 21:32:00,705554,464998
2023-03-11 21:34:00,556449,321588
2023-03-11 21:36:00,582066,338459
2023-03-11 21:38:00,549973,317789
2023-03-11 21:40:00,653347,407458
2023-03-11 21:42:00,708891,468195
2023-03-11 21:44:00,579662,314785
2023-03-11 21:46:00,573831,327678
2023-03-11 21:48:00,549644,318368
2023-03-11 21:50:00,633678,388694
2023-03-11 21:52:00,707829,466641
2023-03-11 21:54:00,578726,326273
2023-03-11 21:56:00,590296,337900
2023-03-11 21:58:00,553077,319426
2023-03-11 22:00:00,623114,375453
2023-03-11 22:02:00,730784,467798
2023-03-11 22:04:00,562279,320500
2023-03-11 22:06:00,569649,324839
2023-03-11 22:08:00,559996,327802
2023-03-11 22:10:00,605979,362117
2023-03-11 22:12:00,716620,476924
2023-03-11 22:14:00,563960,321060
2023-03-11 22:16:00,569788,325952
2023-03-11 22:18:00,565698,331684
2023-03-11 22:20:00,590215,354582
2023-03-11 22:22:00,709865,468701
2023-03-11 22:24:00,567074,324904
2023-03-11 22:26:00,567482,324323
2023-03-11 22:28:00,557807,323208
2023-03-11 22:30:00,603394,333958
2023-03-11 22:32:00,731933,469092
2023-03-11 22:34:00,574755,331766
2023-03-11 22:36:00,584097,332290
2023-03-11 22:38:00,556712,322846
2023-03-11 22:40:00,559717,318513
2023-03-11 22:42:00,706959,468876
2023-03-11 22:44:00,592758,348054
2023-03-11 22:46:00,568116,324528
2023-03-11 22:48:00,558036,323520
2023-03-11 22:50:00,561111,317230
2023-03-11 22:52:00,705013,465663
2023-03-11 22:54:00,605633,361953
2023-03-11 22:56:00,587483,324181
2023-03-11 22:58:00,589624,333888
2023-03-11 23:00:00,567655,320714
2023-03-11 23:02:00,706201,466795
2023-03-11 23:04:00,621879,376246
2023-03-11 23:06:00,560558,319766
2023-03-11 23:08:00,557350,324085
2023-03-11 23:10:00,563452,320079
2023-03-11 23:12:00,715040,475696
2023-03-11 23:14:00,637156,392636
2023-03-11 23:16:00,584978,321601
2023-03-11 23:18:00,557193,322854
2023-03-11 23:20:00,562849,319657
2023-03-11 23:22:00,702126,464594
2023-03-11 23:24:00,668919,415134
2023-03-11 23:26:00,580613,330273
2023-03-11 23:28:00,555823,322498
2023-03-11 23:30:00,569854,322419
2023-03-11 23:32:00,702949,465333
2023-03-11 23:34:00,665699,421509
2023-03-11 23:36:00,564650,322559
2023-03-11 23:38:00,556843,323386
2023-03-11 23:40:00,574480,329236
2023-03-11 23:42:00,722830,462662
2023-03-11 23:44:00,681407,434750
2023-03-11 23:46:00,567137,323850
2023-03-11 23:48:00,552676,319886
2023-03-11 23:50:00,563815,318582
2023-03-11 23:52:00,698312,460710
2023-03-11 23:54:00,692855,446847
2023-03-11 23:56:00,565988,324314
2023-03-11 23:58:00,561214,319800
2023-03-12 00:00:00,583274,332840
2023-03-12 00:02:00,695156,457468
2023-03-12 00:04:00,697509,451591
2023-03-12 00:06:00,563368,321507
2023-03-12 00:08:00,571917,317856
2023-03-12 00:10:00,590973,324523
2023-03-12 00:12:00,681599,445079
2023-03-12 00:14:00,713688,465615
2023-03-12 00:16:00,569553,324573
2023-03-12 00:18:00,550113,318985
2023-03-12 00:20:00,572700,328997
2023-03-12 00:22:00,693489,447090
2023-03-12 00:24:00,723930,478329
2023-03-12 00:26:00,594655,328280
2023-03-12 00:28:00,557196,319015
2023-03-12 00:30:00,586323,337666
2023-03-12 00:32:00,659545,421306
2023-03-12 00:34:00,713329,467446
2023-03-12 00:36:00,567553,323860
2023-03-12 00:38:00,544130,313238
2023-03-12 00:40:00,568483,323548
2023-03-12 00:42:00,645687,408783
2023-03-12 00:44:00,718506,471366
2023-03-12 00:46:00,572258,328131
2023-03-12 00:48:00,550765,320622
2023-03-12 00:50:00,591636,327288
2023-03-12 00:52:00,630964,393398
2023-03-12 00:54:00,712708,466750
2023-03-12 00:56:00,571748,328145
2023-03-12 00:58:00,546527,316286
2023-03-12 01:00:00,598791,334715
2023-03-12 01:02:00,646890,396419
2023-03-12 01:04:00,710135,465726
2023-03-12 01:06:00,572609,327952
2023-03-12 01:08:00,546898,314547
2023-03-12 01:10:00,572750,329640
2023-03-12 01:12:00,614412,375599
2023-03-12 01:14:00,710594,464779
2023-03-12 01:16:00,597455,329210
2023-03-12 01:18:00,548673,316966
2023-03-12 01:20:00,565530,320986
2023-03-12 01:22:00,589692,351284
2023-03-12 01:24:00,709382,464747
2023-03-12 01:26:00,570613,325898
2023-03-12 01:28:00,547981,315678
2023-03-12 01:30:00,573165,326018
2023-03-12 01:32:00,577088,336996
2023-03-12 01:34:00,707765,464036
2023-03-12 01:36:00,572697,328582
2023-03-12 01:38:00,547172,315114
2023-03-12 01:40:00,568489,323844
2023-03-12 01:42:00,575843,339652
2023-03-12 01:44:00,732026,464855
2023-03-12 01:46:00,589585,342411
2023-03-12 01:48:00,550827,317204
2023-03-12 01:50:00,586403,333295
2023-03-12 01:52:00,557145,318978
2023-03-12 01:54:00,709555,465194
2023-03-12 01:56:00,596352,351966
2023-03-12 01:58:00,555092,321100
2023-03-12 02:00:00,577285,329321
2023-03-12 02:02:00,560587,321817
2023-03-12 02:04:00,718959,472625
2023-03-12 02:06:00,608252,363444
2023-03-12 02:08:00,576896,322464
2023-03-12 02:10:00,591890,326845
2023-03-12 02:12:00,557046,319057
2023-03-12 02:14:00,723683,477168
2023-03-12 02:16:00,627443,387363
2023-03-12 02:18:00,556364,322319
2023-03-12 02:20:00,567136,325030
2023-03-12 02:22:00,556522,318103
2023-03-12 02:24:00,709448,465522
2023-03-12 02:26:00,632746,388819
2023-03-12 02:28:00,557492,321918
2023-03-12 02:30:00,598429,330449
2023-03-12 02:32:00,577633,328565
2023-03-12 02:34:00,712919,467339
2023-03-12 02:36:00,649936,407909
2023-03-12 02:38:00,557183,323568
2023-03-12 02:40:00,557113,315122
2023-03-12 02:42:00,554458,316881
2023-03-12 02:44:00,715219,467523
2023-03-12 02:46:00,665707,420968
2023-03-12 02:48:00,558405,325087
2023-03-12 02:50:00,561208,317083
2023-03-12 02:52:00,552557,314898
2023-03-12 02:54:00,735022,467950
2023-03-12 02:56:00,699222,433929
2023-03-12 02:58:00,558049,323501
2023-03-12 03:00:00,566486,318652
2023-03-12 03:02:00,562130,324042
2023-03-12 03:04:00,724551,477745
2023-03-12 03:06:00,687759,445672
2023-03-12 03:08:00,578996,333883
2023-03-12 03:10:00,585824,331633
2023-03-12 03:12:00,585457,325461
2023-03-12 03:14:00,707206,466825
2023-03-12 03:16:00,701791,457366
2023-03-12 03:18:00,558727,323033
2023-03-12 03:20:00,561299,317999
2023-03-12 03:22:00,549988,313560
2023-03-12 03:24:00,692804,446737
2023-03-12 03:26:00,716906,473978
2023-03-12 03:28:00,555255,321426
2023-03-12 03:30:00,572381,323033
2023-03-12 03:32:00,551463,314330
2023-03-12 03:34:00,680157,433493
2023-03-12 03:36:00,746546,479749
2023-03-12 03:38:00,576283,320781
2023-03-12 03:40:00,564585,319794
2023-03-12 03:42:00,548576,311944
2023-03-12 03:44:00,671643,423036
2023-03-12 03:46:00,724280,479022
2023-03-12 03:48:00,553789,321075
2023-03-12 03:50:00,567802,321795
2023-03-12 03:52:00,546908,312309
2023-03-12 03:54:00,654869,407603
2023-03-12 03:56:00,715677,471526
2023-03-12 03:58:00,565338,330265
2023-03-12 04:00:00,580257,340813
2023-03-12 04:02:00,580902,322001
2023-03-12 04:04:00,681824,403536
2023-03-12 04:06:00,717598,473877
2023-03-12 04:08:00,552608,318915
2023-03-12 04:10:00,566982,321160
2023-03-12 04:12:00,547759,312078
2023-03-12 04:14:00,627843,379536
2023-03-12 04:16:00,722275,474991
2023-03-12 04:18:00,548732,317469
2023-03-12 04:20:00,568508,322906
2023-03-12 04:22:00,547968,311369
2023-03-12 04:24:00,609976,365000
2023-03-12 04:26:00,722002,477321
2023-03-12 04:28:00,551894,319756
2023-03-12 04:30:00,596523,325016
2023-03-12 04:32:00,572684,313859
2023-03-12 04:34:00,613575,359175
2023-03-12 04:36:00,742144,487519
2023-03-12 04:38:00,547461,317649
2023-03-12 04:40:00,576349,336261
2023-03-12 04:42:00,566535,329473
2023-03-12 04:44:00,582166,336526
2023-03-12 04:46:00,726047,477665
2023-03-12 04:48:00,552269,320739
2023-03-12 04:50:00,569376,322075
2023-03-12 04:52:00,581585,322738
2023-03-12 04:54:00,565062,322230
2023-03-12 04:56:00,726847,481103
2023-03-12 04:58:00,575978,344113
2023-03-12 05:00:00,944750,552322
2023-03-12 05:02:00,614446,366250
2023-03-12 05:04:00,560387,317878
2023-03-12 05:06:00,724687,477480
2023-03-12 05:08:00,577915,346515
2023-03-12 05:10:00,566668,321183
2023-03-12 05:12:00,569909,332176
2023-03-12 05:14:00,580455,337505
2023-03-12 05:16:00,769357,489348
2023-03-12 05:18:00,594616,361405
2023-03-12 05:20:00,564138,319713
2023-03-12 05:22:00,555766,318174
2023-03-12 05:24:00,555934,315845
2023-03-12 05:26:00,724318,478321
2023-03-12 05:28:00,609509,377439
2023-03-12 05:30:00,577419,328473
2023-03-12 05:32:00,556466,317800
2023-03-12 05:34:00,555819,315930
2023-03-12 05:36:00,723427,476860
2023-03-12 05:38:00,628207,395830
2023-03-12 05:40:00,564312,319952
2023-03-12 05:42:00,580687,319959
2023-03-12 05:44:00,577963,313327
2023-03-12 05:46:00,722951,473275
2023-03-12 05:48:00,641194,407031
2023-03-12 05:50:00,560578,317200
2023-03-12 05:52:00,578825,329100
2023-03-12 05:54:00,576932,325899
2023-03-12 05:56:00,729705,483773
2023-03-12 05:58:00,658587,425841
2023-03-12 06:00:00,567577,319763
2023-03-12 06:02:00,588310,326714
2023-03-12 06:04:00,581412,320037
2023-03-12 06:06:00,718506,472449
2023-03-12 06:08:00,675460,440705
2023-03-12 06:10:00,560750,317924
2023-03-12 06:12:00,556280,318416
2023-03-12 06:14:00,560043,316641
2023-03-12 06:16:00,713859,467358
2023-03-12 06:18:00,696520,461277
2023-03-12 06:20:00,583535,319711
2023-03-12 06:22:00,566609,327690
2023-03-12 06:24:00,561507,317187
2023-03-12 06:26:00,707464,462189
2023-03-12 06:28:00,715427,487087
2023-03-12 06:30:00,583400,327961
2023-03-12 06:32:00,579071,330101
2023-03-12 06:34:00,560193,318755
2023-03-12 06:36:00,708888,444626
2023-03-12 06:38:00,718949,482670
2023-03-12 06:40:00,559885,317559
2023-03-12 06:42:00,557545,320547
2023-03-12 06:44:00,564319,319536
2023-03-12 06:46:00,674546,428673
2023-03-12 06:48:00,713281,477133
2023-03-12 06:50:00,559545,316495
2023-03-12 06:52:00,554524,317489
2023-03-12 06:54:00,563831,321104
2023-03-12 06:56:00,655598,411084
2023-03-12 06:58:00,709506,471894
2023-03-12 07:00:00,576432,329260
2023-03-12 07:02:00,574370,315092
2023-03-12 07:04:00,567347,324024
2023-03-12 07:06:00,642280,400415
2023-03-12 07:08:00,709063,473123
2023-03-12 07:10:00,561057,317886
2023-03-12 07:12:00,552537,314761
2023-03-12 07:14:00,568216,322155
2023-03-12 07:16:00,624366,381068
2023-03-12 07:18:00,711261,476616
2023-03-12 07:20:00,560433,316627
2023-03-12 07:22:00,573920,314495
2023-03-12 07:24:00,581709,337094
2023-03-12 07:26:00,629430,378427
2023-03-12 07:28:00,731609,484288
2023-03-12 07:30:00,570215,321363
2023-03-12 07:32:00,550229,314016
2023-03-12 07:34:00,573349,329748
2023-03-12 07:36:00,594637,351845
2023-03-12 07:38:00,729037,470787
2023-03-12 07:40:00,563713,317760
2023-03-12 07:42:00,548896,313325
2023-03-12 07:44:00,582213,334960
2023-03-12 07:46:00,594459,343307
2023-03-12 07:48:00,703710,469075
2023-03-12 07:50:00,573238,326769
2023-03-12 07:52:00,548656,314090
2023-03-12 07:54:00,567615,323768
2023-03-12 07:56:00,569673,327648
2023-03-12 07:58:00,705603,468759
2023-03-12 08:00:00,591924,341996
2023-03-12 08:02:00,570187,312473
2023-03-12 08:04:00,567626,323810
2023-03-12 08:06:00,573619,335121
2023-03-12 08:08:00,708081,477403
2023-03-12 08:10:00,627366,371131
2023-03-12 08:12:00,557134,322124
2023-03-12 08:14:00,568631,331184
2023-03-12 08:16:00,569799,324696
2023-03-12 08:18:00,708792,475451
2023-03-12 08:20:00,649120,381239
2023-03-12 08:22:00,549220,312275
2023-03-12 08:24:00,563889,321208
2023-03-12 08:26:00,567817,324331
2023-03-12 08:28:00,700071,465238
2023-03-12 08:30:00,640360,390506
2023-03-12 08:32:00,550300,312945
2023-03-12 08:34:00,563992,320091
2023-03-12 08:36:00,592771,327156
2023-03-12 08:38:00,723229,468988
2023-03-12 08:40:00,651364,405736
2023-03-12 08:42:00,548916,313180
2023-03-12 08:44:00,563627,318532
2023-03-12 08:46:00,574037,327276
2023-03-12 08:48:00,696320,463586
2023-03-12 08:50:00,668336,421241
2023-03-12 08:52:00,573533,315072
2023-03-12 08:54:00,606538,331818
2023-03-12 08:56:00,585033,332176
2023-03-12 08:58:00,709435,476248
2023-03-12 09:00:00,884785,648652
2023-03-12 09:02:00,689531,458582
2023-03-12 09:04:00,559077,318150
2023-03-12 09:06:00,571563,327284
2023-03-12 09:08:00,701724,466788
2023-03-12 09:10:00,693322,447708
2023-03-12 09:12:00,553911,316237
2023-03-12 09:14:00,560910,317428
2023-03-12 09:16:00,585190,340260
2023-03-12 09:18:00,706044,466285
2023-03-12 09:20:00,729364,461451
2023-03-12 09:22:00,577403,317770
2023-03-12 09:24:00,555889,315891
2023-03-12 09:26:00,571566,327731
2023-03-12 09:28:00,683619,449387
2023-03-12 09:30:00,725916,474509
2023-03-12 09:32:00,577680,329692
2023-03-12 09:34:00,565430,314342
2023-03-12 09:36:00,595771,329843
2023-03-12 09:38:00,671923,438017
2023-03-12 09:40:00,719531,471968
2023-03-12 09:42:00,557898,319114
2023-03-12 09:44:00,558078,316213
2023-03-12 09:46:00,575593,329954
2023-03-12 09:48:00,659033,425306
2023-03-12 09:50:00,722319,474992
2023-03-12 09:52:00,567397,328447
2023-03-12 09:54:00,556631,315340
2023-03-12 09:56:00,570355,326773
