"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-13 12:00:00,1708,1340,6051,1795,152,3088,0,84.0,5900,71.5,584
2023-03-13 12:02:00,1708,1340,6051,1795,152,3088,0,84.0,5900,71.5,584
2023-03-13 12:04:00,1708,1340,6051,1795,152,3088,0,84.0,5900,71.5,584
2023-03-13 12:06:00,1407,1370,6389,1797,150,3074,0,82.0,6351,75.1,1473
2023-03-13 12:08:00,1407,1370,6389,1797,150,3074,0,82.0,6351,75.1,1473
2023-03-13 12:10:00,1488,1374,5677,1769,150,3056,0.0467,85.4,5742,75.4,579
2023-03-13 12:12:00,1488,1374,5677,1769,150,3056,0.0467,85.4,5742,75.4,579
2023-03-13 12:14:00,1488,1374,5677,1769,150,3056,0.0467,85.4,5742,75.4,579
2023-03-13 12:16:00,1436,1394,6401,1809,156,3188,0,87.4,6502,76.1,1470
2023-03-13 12:18:00,1436,1394,6401,1809,156,3188,0,87.4,6502,76.1,1470
2023-03-13 12:20:00,1406,1373,5853,1756,152,3017,0,86.7,5643,73.3,574
2023-03-13 12:22:00,1406,1373,5853,1756,152,3017,0,86.7,5643,73.3,574
2023-03-13 12:24:00,1406,1373,5853,1756,152,3017,0,86.7,5643,73.3,574
2023-03-13 12:26:00,1389,1401,6494,1843,150,3035,0,88.9,6494,75.6,1471
2023-03-13 12:28:00,1389,1401,6494,1843,150,3035,0,88.9,6494,75.6,1471
2023-03-13 12:30:00,1747,1363,5990,1781,151,3072,0.0467,81.2,5729,73.0,596
2023-03-13 12:32:00,1747,1363,5990,1781,151,3072,0.0467,81.2,5729,73.0,596
2023-03-13 12:34:00,1747,1363,5990,1781,151,3072,0.0467,81.2,5729,73.0,596
2023-03-13 12:36:00,1368,1378,6270,1781,147,3107,0,84.5,6584,73.6,1489
2023-03-13 12:38:00,1368,1378,6270,1781,147,3107,0,84.5,6584,73.6,1489
2023-03-13 12:40:00,1541,1356,5686,1796,151,3074,0.0467,80.4,5534,73.7,566
2023-03-13 12:42:00,1541,1356,5686,1796,151,3074,0.0467,80.4,5534,73.7,566
2023-03-13 12:44:00,1541,1356,5686,1796,151,3074,0.0467,80.4,5534,73.7,566
2023-03-13 12:46:00,1429,1392,6406,1792,149,3089,0.0467,82.3,6435,76.4,1493
2023-03-13 12:48:00,1429,1392,6406,1792,149,3089,0.0467,82.3,6435,76.4,1493
2023-03-13 12:50:00,1401,1327,5783,1785,152,3110,0.0467,83.8,5505,73.8,584
2023-03-13 12:52:00,1401,1327,5783,1785,152,3110,0.0467,83.8,5505,73.8,584
2023-03-13 12:54:00,1401,1327,5783,1785,152,3110,0.0467,83.8,5505,73.8,584
2023-03-13 12:56:00,1729,1421,6615,1795,152,3021,0,82.2,6765,74.0,1478
2023-03-13 12:58:00,1729,1421,6615,1795,152,3021,0,82.2,6765,74.0,1478
2023-03-13 13:00:00,1383,1393,5824,1778,149,3194,0,86.2,5569,73.4,571
2023-03-13 13:02:00,1383,1393,5824,1778,149,3194,0,86.2,5569,73.4,571
2023-03-13 13:04:00,1383,1393,5824,1778,149,3194,0,86.2,5569,73.4,571
2023-03-13 13:06:00,1447,1336,6259,1789,153,3124,0,82.4,6485,74.3,1455
2023-03-13 13:08:00,1447,1336,6259,1789,153,3124,0,82.4,6485,74.3,1455
2023-03-13 13:10:00,1468,1402,5885,1818,149,3013,0,84.5,5580,73.5,606
2023-03-13 13:12:00,1468,1402,5885,1818,149,3013,0,84.5,5580,73.5,606
2023-03-13 13:14:00,1468,1402,5885,1818,149,3013,0,84.5,5580,73.5,606
2023-03-13 13:16:00,1465,1355,6478,1798,150,3145,0.0467,81.2,6614,76.4,1446
2023-03-13 13:18:00,1465,1355,6478,1798,150,3145,0.0467,81.2,6614,76.4,1446
2023-03-13 13:20:00,1760,1388,6131,1821,150,3083,0,89.9,5909,77.3,593
2023-03-13 13:22:00,1760,1388,6131,1821,150,3083,0,89.9,5909,77.3,593
2023-03-13 13:24:00,1760,1388,6131,1821,150,3083,0,89.9,5909,77.3,593
2023-03-13 13:26:00,1409,1403,6030,1775,149,3095,0,84.9,5948,76.5,1191
2023-03-13 13:28:00,1409,1403,6030,1775,149,3095,0,84.9,5948,76.5,1191
2023-03-13 13:30:00,1439,1397,6067,1817,147,3221,0,80.4,6149,72.7,887
2023-03-13 13:32:00,1439,1397,6067,1817,147,3221,0,80.4,6149,72.7,887
