"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-11 08:00:00,1390,2664,812743,5885,445,5547,0,220,584447,2941,7872
2023-03-11 08:04:00,1360,2606,810156,6209,444,6349,0,202,620251,2973,7890
2023-03-11 08:08:00,1421,2801,1106377,10294,483,6056,0,304,861275,3143,8117
2023-03-11 08:12:00,1353,2604,2078905,7827,472,5987,0,215,1219227,3364,67142
2023-03-11 08:16:00,1359,2704,914803,6201,464,6062,0,308,610050,3264,8090
2023-03-11 08:20:00,1376,2617,906789,5794,487,5616,0,281,606662,3008,7790
2023-03-11 08:24:00,1390,2613,935542,5892,442,5839,0,275,620477,3245,8081
2023-03-11 08:28:00,1795,2986,1394366,16152,497,5591,0,341,930532,3410,7903
2023-03-11 08:32:00,1392,2671,1815399,6469,479,6102,0,209,1374194,3079,66343
2023-03-11 08:36:00,1439,2713,1046969,6611,486,5559,0,213,761399,3298,8007
2023-03-11 08:40:00,1365,2665,794617,6060,473,5840,1.18,272,589292,3024,7995
2023-03-11 08:44:00,1373,2624,930999,7127,423,6243,2.26,215,609043,2958,7815
2023-03-11 08:48:00,1351,2805,887247,11591,467,5601,1.10,235,691473,3157,7884
2023-03-11 08:52:00,1387,2694,1584740,6377,447,5763,0,276,859609,3104,35824
2023-03-11 08:56:00,1341,2674,923125,6082,467,5793,0,261,662974,3049,7945
2023-03-11 09:00:00,1343,2635,886365,5929,435,5882,0,241,604549,2891,8124
2023-03-11 09:04:00,1357,2645,1059584,10413,442,5741,0,263,821287,3012,8016
2023-03-11 09:08:00,1340,2848,1001126,7819,457,5763,0,256,735403,2990,7896
2023-03-11 09:12:00,1392,2642,1381925,6395,484,5915,0,284,989190,2999,8080
2023-03-11 09:16:00,1385,2696,895458,6104,444,5797,0,210,595198,3085,7881
2023-03-11 09:20:00,1377,2674,806555,6089,475,6434,0,218,594991,3417,7882
2023-03-11 09:24:00,1387,2657,1049229,14841,456,6212,0,243,796865,3026,8364
2023-03-11 09:28:00,1677,2877,926348,6586,481,5999,0,265,671974,3035,7670
2023-03-11 09:32:00,1386,2606,1123614,6162,444,5440,0,221,724032,2984,7708
2023-03-11 09:36:00,1391,2690,989292,5860,465,6365,0,244,699284,3090,7957
2023-03-11 09:40:00,3211,2649,1140575,8237,410,5552,2.13,218,831781,2855,8106
2023-03-11 09:44:00,1334,2659,1076258,9390,454,6548,0,302,857943,3077,15133
2023-03-11 09:48:00,1322,2819,945658,6364,467,5631,0,210,643503,3051,8020
2023-03-11 09:52:00,1337,2634,907236,6261,493,6519,0,202,633449,3012,7895
2023-03-11 09:56:00,3167,2657,1037735,5925,470,6338,0,219,860664,3024,8021
2023-03-11 10:00:00,1383,2666,910399,14177,443,6318,1.41,366,642209,3202,8035
2023-03-11 10:04:00,1374,2659,1348166,6128,472,5896,0,330,702404,2972,48501
2023-03-11 10:08:00,1351,2777,993437,6362,447,5999,0,291,631833,2968,7919
2023-03-11 10:12:00,3160,2635,1081285,6302,479,6133,0,216,689991,3069,8049
2023-03-11 10:16:00,1401,2649,981337,6543,454,5974,0,305,640172,3003,7787
2023-03-11 10:20:00,1359,2645,1036439,12190,465,5837,0,272,731085,3158,7721
2023-03-11 10:24:00,1383,2616,1461441,6073,422,6169,0,207,1005512,2987,63673
2023-03-11 10:28:00,1659,2885,980496,6490,461,5721,0,203,667304,2925,7863
2023-03-11 10:32:00,1350,2667,947163,6326,482,6105,0,272,710644,2987,7994
