"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-11 08:00:00,4334,6881,666937,24463,516,69050,0,225,448750,15691,1692
2023-03-11 08:04:00,4274,6753,694847,24962,532,67152,0,206,493017,15705,1713
2023-03-11 08:08:00,4743,8172,875310,44144,1015,69615,0,1562,586118,18915,1708
2023-03-11 08:12:00,6578,6745,1782087,504557,543,70760,0,1171,1039106,25544,9385
2023-03-11 08:16:00,4220,6896,675232,24613,521,68057,0,5661,403778,15664,1722
2023-03-11 08:20:00,4311,6744,604340,24469,569,65283,0,1276,404265,15376,1655
2023-03-11 08:24:00,4368,6810,692789,24704,528,67173,0,329,459137,15520,1717
2023-03-11 08:28:00,10435,10790,1237503,72033,1045,65300,0,5225,674361,25389,1657
2023-03-11 08:32:00,4342,6817,1402040,38723,577,65905,0,552,1121813,15802,7822
2023-03-11 08:36:00,4371,7776,870067,36134,4340,68270,0,215,588597,21224,1699
2023-03-11 08:40:00,4287,6807,656384,24617,574,68890,0,327,450550,15549,1712
2023-03-11 08:44:00,4298,6820,739269,26674,495,66613,0,369,475091,16687,1699
2023-03-11 08:48:00,4558,7820,740928,42690,531,67416,0,1488,530757,18067,1710
2023-03-11 08:52:00,4305,6856,1386820,25430,540,69299,0,2049,719842,15475,3054
2023-03-11 08:56:00,4194,6875,721954,24744,516,67323,0,318,460076,15620,1707
2023-03-11 09:00:00,4148,6802,587573,24567,517,67908,0,237,416643,15494,1705
2023-03-11 09:04:00,4605,6815,686744,31956,522,65956,0,1784,551906,17895,1708
2023-03-11 09:08:00,4199,8019,727431,38882,530,63316,0,5789,542083,15679,1702
2023-03-11 09:12:00,4259,6797,1141194,25501,535,67936,0,350,788188,15518,1698
2023-03-11 09:16:00,4328,6922,728285,24576,510,68670,0,214,427935,15480,1671
2023-03-11 09:20:00,4280,6924,669348,24922,554,70171,0,394,451062,16039,1685
2023-03-11 09:24:00,4778,6775,781271,36989,540,68858,0,1637,517442,19152,1820
2023-03-11 09:28:00,9194,7999,762949,36896,567,70305,1.00,310,519012,15454,1672
2023-03-11 09:32:00,4381,6701,861332,25659,515,65551,0,223,536834,15644,1672
2023-03-11 09:36:00,4342,6934,702743,24313,543,72551,0.942,1517,416426,15733,1690
2023-03-11 09:40:00,70489,6760,734256,29094,470,67081,0,623,540184,17500,1690
2023-03-11 09:44:00,4174,6815,733986,29076,530,68543,0,1250,639003,18354,3833
2023-03-11 09:48:00,4142,7868,710210,34641,557,64040,0,216,486710,15673,1696
2023-03-11 09:52:00,4170,6828,708199,25396,577,71226,0,205,473746,15585,1689
2023-03-11 09:56:00,71452,6908,848548,24886,567,69408,1.17,225,555088,15574,1690
2023-03-11 10:00:00,4792,6951,767679,36755,529,70917,0,2220,504386,18489,1693
2023-03-11 10:04:00,4252,6852,1102577,25574,547,73630,0,6563,549219,16417,8672
2023-03-11 10:08:00,4199,7802,771726,34891,530,68587,0,5048,460770,15406,1693
2023-03-11 10:12:00,71051,6780,786954,25508,536,69376,0,224,471835,15321,1720
2023-03-11 10:16:00,4321,6857,761324,26194,523,67612,0,568,448510,16621,1680
2023-03-11 10:20:00,4594,6792,726781,34438,560,71522,0,5962,477512,18369,1687
2023-03-11 10:24:00,4310,6791,1152109,24720,509,68952,0,211,814509,15703,9362
2023-03-11 10:28:00,8745,8082,768948,40622,556,66054,0,209,492847,15436,1673
2023-03-11 10:32:00,4220,6886,720438,25627,567,70269,0,339,528607,15607,1701
2023-03-11 10:36:00,4593,6799,738718,30879,534,69526,0,4240,496461,17958,1663
2023-03-11 10:40:00,4378,6906,711287,27351,565,71733,0,1003,472696,16309,1667
2023-03-11 10:44:00,4306,6785,1239325,24814,584,68230,0.899,986,905284,15460,9277
2023-03-11 10:48:00,4244,7853,658423,34252,558,64993,0,302,480379,15502,1693
2023-03-11 10:52:00,4297,6873,616627,25988,537,71553,0,209,392567,15634,1695
2023-03-11 10:56:00,75154,6893,832298,36021,516,67902,0,5514,511542,18834,1700
2023-03-11 11:00:00,4162,6934,588613,24821,527,69709,0,224,440311,15733,1684
2023-03-11 11:04:00,4247,6768,1540841,24792,543,67433,0,337,1065882,15692,6547
2023-03-11 11:08:00,4206,7795,768469,35359,574,69997,0,4167,459841,15516,1680
2023-03-11 11:12:00,4236,6844,724026,28249,551,69004,0,396,451549,16180,1691
2023-03-11 11:16:00,4792,6915,731680,32542,519,67829,0,1565,479438,18429,1700
2023-03-11 11:20:00,4310,6925,683969,24883,588,68325,0,296,470289,15639,1682
2023-03-11 11:24:00,4247,6704,1424453,24767,568,68448,0,217,872598,15489,3315
2023-03-11 11:28:00,8850,8155,768421,41814,543,68524,0,206,396228,15672,1702
2023-03-11 11:32:00,4867,6882,631540,34023,566,71156,1.30,1040,449554,18092,1703
2023-03-11 11:36:00,4383,6738,681423,24731,504,66826,0,696,465764,16237,1719
2023-03-11 11:40:00,78502,6916,787171,24883,561,68694,0.873,4813,594979,15409,1706
2023-03-11 11:44:00,4257,6808,1296587,24652,535,68721,0,221,762991,15463,1766
2023-03-11 11:48:00,4258,7766,696512,34043,539,67660,0,200,458930,15844,1676
2023-03-11 11:52:00,4676,6886,785114,36143,584,70588,0,1795,536808,18831,1685
2023-03-11 11:56:00,4249,6824,724920,24839,577,69613,0,894,486370,15429,1687
2023-03-11 12:00:00,4173,6939,686165,24676,531,68540,0,211,494024,15736,1694
2023-03-11 12:04:00,4230,6856,856938,24722,572,68047,0,228,556340,15543,1702
2023-03-11 12:08:00,4529,7635,750816,39309,545,67990,0,977,399991,17553,1680
2023-03-11 12:12:00,4718,6935,672505,32189,557,67355,0,613,419546,18106,1669
2023-03-11 12:16:00,4261,6841,760650,24561,540,67881,0,229,533367,15462,2431
2023-03-11 12:20:00,4216,6774,668846,24836,527,67935,0,217,483965,15491,1743
2023-03-11 12:24:00,4244,6965,682865,24424,550,65628,0,9313,556458,15631,1678
2023-03-11 12:28:00,10778,8093,790813,53578,538,70460,0,1625,537173,19125,1679
2023-03-11 12:32:00,4277,6810,730011,25561,568,66166,0,224,490312,15561,1694
2023-03-11 12:36:00,4200,6747,1149096,24501,527,65678,0,5128,424560,15917,4136
2023-03-11 12:40:00,4310,6865,748252,25189,558,66534,1.03,5428,447009,15643,1672
2023-03-11 12:44:00,4360,6914,665235,26348,528,68080,0,395,399630,15855,1715
2023-03-11 12:48:00,4801,7808,761412,41680,578,71196,0,1973,532773,18539,1702
2023-03-11 12:52:00,4298,6830,719081,25727,545,68515,0,5149,430650,15537,1644
2023-03-11 12:56:00,4128,6994,887186,24489,509,68223,0,819,580660,15661,8522
2023-03-11 13:00:00,4281,6779,665190,24586,476,69434,0,226,462815,15577,1667
2023-03-11 13:04:00,4670,6812,721823,33476,543,69259,0,1710,502897,18088,1690
2023-03-11 13:08:00,4432,7953,732657,36156,492,69816,0,767,524893,17139,1692
2023-03-11 13:12:00,4295,6854,622136,25270,528,71195,0,349,419525,15556,1720
2023-03-11 13:16:00,4302,6782,1138349,25120,509,70208,0,223,589427,15600,9613
2023-03-11 13:20:00,4268,6874,681610,25039,538,70170,0,5295,444450,15762,1701
2023-03-11 13:24:00,4882,6817,799382,36498,527,66675,0,1605,483533,18494,1669
2023-03-11 13:28:00,9836,8116,700730,39745,535,66716,0,323,507421,15652,1672
