"Time","Transmit Total","Receive Total"
2023-03-23 06:22:00,781089,514973
2023-03-23 06:24:00,767897,517711
2023-03-23 06:26:00,764685,540966
2023-03-23 06:28:00,864582,620628
2023-03-23 06:30:00,851792,617706
2023-03-23 06:32:00,782519,522247
2023-03-23 06:34:00,829367,566292
2023-03-23 06:36:00,816717,536697
2023-03-23 06:38:00,827490,578600
2023-03-23 06:40:00,870031,620163
2023-03-23 06:42:00,782938,518310
2023-03-23 06:44:00,763798,514383
2023-03-23 06:46:00,767998,508841
2023-03-23 06:48:00,808541,605178
2023-03-23 06:50:00,876249,614475
2023-03-23 06:52:00,758117,499208
2023-03-23 06:54:00,816229,543164
2023-03-23 06:56:00,796789,525506
2023-03-23 06:58:00,781197,539724
2023-03-23 07:00:00,870854,606523
2023-03-23 07:02:00,765379,519949
2023-03-23 07:04:00,793057,524834
2023-03-23 07:06:00,754640,502699
2023-03-23 07:08:00,788608,537788
2023-03-23 07:10:00,865180,614357
2023-03-23 07:12:00,769334,524240
2023-03-23 07:14:00,783950,513616
2023-03-23 07:16:00,754369,512500
2023-03-23 07:18:00,843755,552626
2023-03-23 07:20:00,908303,633361
2023-03-23 07:22:00,800210,543956
2023-03-23 07:24:00,787564,515017
2023-03-23 07:26:00,749641,512759
2023-03-23 07:28:00,801422,524121
2023-03-23 07:30:00,879132,619783
2023-03-23 07:32:00,836004,551595
2023-03-23 07:34:00,764904,504389
2023-03-23 07:36:00,758889,517996
2023-03-23 07:38:00,841440,549726
2023-03-23 07:40:00,906787,642719
2023-03-23 07:42:00,862086,580401
2023-03-23 07:44:00,768398,507847
2023-03-23 07:46:00,768302,507438
2023-03-23 07:48:00,762596,506564
2023-03-23 07:50:00,868073,627181
2023-03-23 07:52:00,882661,607284
2023-03-23 07:54:00,772458,519878
2023-03-23 07:56:00,771850,510865
2023-03-23 07:58:00,772933,518914
2023-03-23 08:00:00,912922,633647
2023-03-23 08:02:00,907859,630194
2023-03-23 08:04:00,773721,526102
2023-03-23 08:06:00,800250,540473
2023-03-23 08:08:00,939575,660070
2023-03-23 08:10:00,841018,586891
2023-03-23 08:12:00,1044465,713484
2023-03-23 08:14:00,916333,591885
2023-03-23 08:16:00,766048,521281
2023-03-23 08:18:00,771465,526585
2023-03-23 08:20:00,807059,557394
2023-03-23 08:22:00,920879,645610
2023-03-23 08:24:00,782487,513677
2023-03-23 08:26:00,759773,515457
2023-03-23 08:28:00,777325,512308
2023-03-23 08:30:00,763464,519680
2023-03-23 08:32:00,875346,627448
2023-03-23 08:34:00,784186,516832
2023-03-23 08:36:00,763551,525929
2023-03-23 08:38:00,840100,553342
2023-03-23 08:40:00,764173,512533
2023-03-23 08:42:00,879221,610031
2023-03-23 08:44:00,777989,512648
2023-03-23 08:46:00,783988,535982
2023-03-23 08:48:00,783430,516171
2023-03-23 08:50:00,759975,519869
2023-03-23 08:52:00,882724,611102
2023-03-23 08:54:00,776736,512414
2023-03-23 08:56:00,820629,537306
2023-03-23 08:58:00,818639,542307
2023-03-23 09:00:00,776252,535736
2023-03-23 09:02:00,888399,620491
2023-03-23 09:04:00,810267,549688
2023-03-23 09:06:00,779500,518202
2023-03-23 09:08:00,772304,522910
2023-03-23 09:10:00,773137,517653
2023-03-23 09:12:00,863305,601887
2023-03-23 09:14:00,849121,584907
2023-03-23 09:16:00,778071,519311
2023-03-23 09:18:00,768751,521569
2023-03-23 09:20:00,812476,528721
2023-03-23 09:22:00,863678,601071
2023-03-23 09:24:00,857482,597075
2023-03-23 09:26:00,760750,510371
2023-03-23 09:28:00,770473,523902
2023-03-23 09:30:00,783975,520591
2023-03-23 09:32:00,878889,626508
2023-03-23 09:34:00,879746,615095
2023-03-23 09:36:00,759315,508296
2023-03-23 09:38:00,781562,531435
2023-03-23 09:40:00,756846,504010
2023-03-23 09:42:00,843580,602711
2023-03-23 09:44:00,924611,631193
2023-03-23 09:46:00,812143,536092
2023-03-23 09:48:00,787718,519713
2023-03-23 09:50:00,743076,493008
2023-03-23 09:52:00,825628,590513
2023-03-23 09:54:00,887995,619325
2023-03-23 09:56:00,770230,532656
2023-03-23 09:58:00,790959,527293
2023-03-23 10:00:00,749614,501629
2023-03-23 10:02:00,796001,538248
2023-03-23 10:04:00,860688,600164
2023-03-23 10:06:00,757489,520876
2023-03-23 10:08:00,841799,550933
2023-03-23 10:10:00,752655,513413
2023-03-23 10:12:00,806569,531734
2023-03-23 10:14:00,863409,601169
2023-03-23 10:16:00,762326,500982
2023-03-23 10:18:00,760652,501061
2023-03-23 10:20:00,748242,508521
2023-03-23 10:22:00,783223,513116
2023-03-23 10:24:00,871849,618876
2023-03-23 10:26:00,822041,537919
2023-03-23 10:28:00,819698,539245
2023-03-23 10:30:00,755638,507621
2023-03-23 10:32:00,765202,501820
2023-03-23 10:34:00,867493,618066
2023-03-23 10:36:00,805123,537797
2023-03-23 10:38:00,775385,515384
2023-03-23 10:40:00,761680,506364
2023-03-23 10:42:00,756797,508360
2023-03-23 10:44:00,898295,645834
2023-03-23 10:46:00,836289,559408
2023-03-23 10:48:00,774059,525681
2023-03-23 10:50:00,763425,500749
2023-03-23 10:52:00,757946,499887
2023-03-23 10:54:00,918489,643659
2023-03-23 10:56:00,896716,611940
2023-03-23 10:58:00,770096,522241
2023-03-23 11:00:00,763777,502720
2023-03-23 11:02:00,758571,503511
2023-03-23 11:04:00,897799,631776
2023-03-23 11:06:00,868394,612913
2023-03-23 11:08:00,782800,532957
2023-03-23 11:10:00,758677,495448
2023-03-23 11:12:00,757357,510624
2023-03-23 11:14:00,902481,616091
2023-03-23 11:16:00,903989,630723
2023-03-23 11:18:00,782849,537654
2023-03-23 11:20:00,772023,514287
2023-03-23 11:22:00,761976,514783
2023-03-23 11:24:00,825957,568953
2023-03-23 11:26:00,858948,609112
2023-03-23 11:28:00,797203,530370
2023-03-23 11:30:00,751333,504117
2023-03-23 11:32:00,762710,520213
2023-03-23 11:34:00,848760,571085
2023-03-23 11:36:00,861946,622292
2023-03-23 11:38:00,790562,520243
2023-03-23 11:40:00,758959,498436
2023-03-23 11:42:00,785871,531895
2023-03-23 11:44:00,780318,519640
2023-03-23 11:46:00,864702,620542
2023-03-23 11:48:00,774914,505140
2023-03-23 11:50:00,795078,518405
2023-03-23 11:52:00,779716,516961
2023-03-23 11:54:00,774774,511891
2023-03-23 11:56:00,863083,617687
2023-03-23 11:58:00,791513,520432
2023-03-23 12:00:00,760470,520286
2023-03-23 12:02:00,781624,512301
2023-03-23 12:04:00,766749,509075
2023-03-23 12:06:00,875035,626365
2023-03-23 12:08:00,804546,532188
2023-03-23 12:10:00,798042,533223
2023-03-23 12:12:00,812262,523488
2023-03-23 12:14:00,773240,522429
2023-03-23 12:16:00,876103,609556
2023-03-23 12:18:00,838042,564392
2023-03-23 12:20:00,758702,517298
2023-03-23 12:22:00,767830,507608
2023-03-23 12:24:00,774617,524332
2023-03-23 12:26:00,890766,630999
2023-03-23 12:28:00,879551,615008
2023-03-23 12:30:00,787462,518848
2023-03-23 12:32:00,770921,504087
2023-03-23 12:34:00,768456,522121
2023-03-23 12:36:00,878904,614616
2023-03-23 12:38:00,884772,634688
2023-03-23 12:40:00,816608,531631
2023-03-23 12:42:00,761659,510292
2023-03-23 12:44:00,783261,527210
2023-03-23 12:46:00,820149,581914
2023-03-23 12:48:00,884483,619106
2023-03-23 12:50:00,762273,523400
2023-03-23 12:52:00,777080,508223
2023-03-23 12:54:00,760129,502331
2023-03-23 12:56:00,797505,553039
2023-03-23 12:58:00,870296,613119
2023-03-23 13:00:00,763527,521778
2023-03-23 13:02:00,772024,515535
2023-03-23 13:04:00,765909,522296
2023-03-23 13:06:00,783958,529830
2023-03-23 13:08:00,925612,652705
2023-03-23 13:10:00,769145,504587
2023-03-23 13:12:00,760301,501776
2023-03-23 13:14:00,767888,507828
2023-03-23 13:16:00,764015,515020
2023-03-23 13:18:00,889411,645212
2023-03-23 13:20:00,770013,508552
2023-03-23 13:22:00,788472,529626
2023-03-23 13:24:00,783366,514884
2023-03-23 13:26:00,769009,516559
2023-03-23 13:28:00,881615,611071
2023-03-23 13:30:00,776148,520511
2023-03-23 13:32:00,818141,551602
2023-03-23 13:34:00,810282,524706
2023-03-23 13:36:00,758647,515069
2023-03-23 13:38:00,895584,620529
2023-03-23 13:40:00,810041,550771
2023-03-23 13:42:00,782847,511784
2023-03-23 13:44:00,756912,497179
2023-03-23 13:46:00,772648,529751
2023-03-23 13:48:00,878005,620106
2023-03-23 13:50:00,842651,588522
2023-03-23 13:52:00,824200,530729
2023-03-23 13:54:00,810198,541010
2023-03-23 13:56:00,786250,528550
2023-03-23 13:58:00,885878,626141
2023-03-23 14:00:00,858123,596369
2023-03-23 14:02:00,763280,501269
2023-03-23 14:04:00,764506,516878
2023-03-23 14:06:00,823323,566670
2023-03-23 14:08:00,941198,690503
2023-03-23 14:10:00,870055,607013
2023-03-23 14:12:00,767768,514498
2023-03-23 14:14:00,781755,510613
2023-03-23 14:16:00,751189,500001
2023-03-23 14:18:00,899157,625324
2023-03-23 14:20:00,919797,634099
2023-03-23 14:22:00,773730,522184
2023-03-23 14:24:00,780554,507631
2023-03-23 14:26:00,758440,517890
2023-03-23 14:28:00,824910,570318
2023-03-23 14:30:00,852439,598555
2023-03-23 14:32:00,772826,499891
2023-03-23 14:34:00,760503,501761
2023-03-23 14:36:00,765129,525664
2023-03-23 14:38:00,826486,566179
2023-03-23 14:40:00,866599,622937
2023-03-23 14:42:00,778589,508651
2023-03-23 14:44:00,808545,527575
2023-03-23 14:46:00,813403,532738
2023-03-23 14:48:00,774902,519680
2023-03-23 14:50:00,857110,616176
2023-03-23 14:52:00,764552,502042
2023-03-23 14:54:00,763272,511397
2023-03-23 14:56:00,762192,499891
2023-03-23 14:58:00,779089,530066
2023-03-23 15:00:00,876180,612059
2023-03-23 15:02:00,771685,511565
2023-03-23 15:04:00,772135,525490
2023-03-23 15:06:00,751970,502105
2023-03-23 15:08:00,806226,542972
2023-03-23 15:10:00,875617,611200
2023-03-23 15:12:00,810270,551200
2023-03-23 15:14:00,834364,542779
2023-03-23 15:16:00,750974,504564
2023-03-23 15:18:00,795962,526912
2023-03-23 15:20:00,862835,602206
2023-03-23 15:22:00,836969,571637
2023-03-23 15:24:00,766208,507069
2023-03-23 15:26:00,763050,526812
2023-03-23 15:28:00,787177,515883
2023-03-23 15:30:00,916681,653923
2023-03-23 15:32:00,922546,623925
2023-03-23 15:34:00,769680,511180
2023-03-23 15:36:00,766936,508858
2023-03-23 15:38:00,779813,516985
2023-03-23 15:40:00,868245,626751
2023-03-23 15:42:00,910096,632015
2023-03-23 15:44:00,798042,541337
2023-03-23 15:46:00,772358,516320
2023-03-23 15:48:00,771727,519797
2023-03-23 15:50:00,906316,629077
2023-03-23 15:52:00,870483,612093
2023-03-23 15:54:00,773887,522884
2023-03-23 15:56:00,759905,511392
2023-03-23 15:58:00,776688,533024
2023-03-23 16:00:00,840271,591676
2023-03-23 16:02:00,881424,636693
2023-03-23 16:04:00,780141,509001
2023-03-23 16:06:00,753251,502416
2023-03-23 16:08:00,791019,527558
2023-03-23 16:10:00,776527,545454
2023-03-23 16:12:00,1057783,792745
2023-03-23 16:14:00,866600,587351
2023-03-23 16:16:00,765571,551486
2023-03-23 16:18:00,786228,533391
2023-03-23 16:20:00,765319,532094
2023-03-23 16:22:00,875756,605807
2023-03-23 16:24:00,767028,504104
2023-03-23 16:26:00,772521,512940
2023-03-23 16:28:00,765995,510451
2023-03-23 16:30:00,757456,517310
2023-03-23 16:32:00,857732,600943
2023-03-23 16:34:00,776670,525845
2023-03-23 16:36:00,770622,510879
2023-03-23 16:38:00,777429,527458
2023-03-23 16:40:00,844374,549582
2023-03-23 16:42:00,863892,604213
2023-03-23 16:44:00,802993,534899
2023-03-23 16:46:00,767221,516459
2023-03-23 16:48:00,776766,532344
2023-03-23 16:50:00,777228,513470
2023-03-23 16:52:00,871143,619077
2023-03-23 16:54:00,832149,543489
2023-03-23 16:56:00,764819,548461
2023-03-23 16:58:00,783401,515742
2023-03-23 17:00:00,754187,502090
2023-03-23 17:02:00,869331,619474
2023-03-23 17:04:00,893136,600842
2023-03-23 17:06:00,816943,558501
2023-03-23 17:08:00,790130,516941
2023-03-23 17:10:00,778948,524675
2023-03-23 17:12:00,903816,621807
2023-03-23 17:14:00,862935,597161
2023-03-23 17:16:00,782156,524812
2023-03-23 17:18:00,767271,511886
2023-03-23 17:20:00,767237,524128
2023-03-23 17:22:00,864416,602530
2023-03-23 17:24:00,876903,625140
2023-03-23 17:26:00,780945,518765
2023-03-23 17:28:00,767113,521918
2023-03-23 17:30:00,812176,526045
2023-03-23 17:32:00,878033,605831
2023-03-23 17:34:00,873879,607271
2023-03-23 17:36:00,759994,512302
2023-03-23 17:38:00,780159,527150
2023-03-23 17:40:00,750912,499577
2023-03-23 17:42:00,799238,569000
2023-03-23 17:44:00,877670,606185
2023-03-23 17:46:00,776986,535760
2023-03-23 17:48:00,789173,520336
2023-03-23 17:50:00,749413,496825
2023-03-23 17:52:00,789893,534951
2023-03-23 17:54:00,928075,643278
2023-03-23 17:56:00,773952,531683
2023-03-23 17:58:00,783744,519503
2023-03-23 18:00:00,770868,521751
2023-03-23 18:02:00,802843,526005
2023-03-23 18:04:00,867158,612715
2023-03-23 18:06:00,806632,544749
2023-03-23 18:08:00,938380,652113
2023-03-23 18:10:00,756305,515394
2023-03-23 18:12:00,1002171,640557
2023-03-23 18:14:00,1092829,846050
2023-03-23 18:16:00,1196917,913073
2023-03-23 18:18:00,807527,547283
2023-03-23 18:20:00,807723,524418
2023-03-23 18:22:00,809290,525624
2023-03-23 18:24:00,778338,506789
2023-03-23 18:26:00,860914,608487
2023-03-23 18:28:00,845311,580837
2023-03-23 18:30:00,748799,497442
2023-03-23 18:32:00,774437,524864
2023-03-23 18:34:00,779854,506126
2023-03-23 18:36:00,872851,632553
2023-03-23 18:38:00,895794,616724
2023-03-23 18:40:00,754382,503246
2023-03-23 18:42:00,774920,505247
2023-03-23 18:44:00,762393,506678
2023-03-23 18:46:00,867904,628657
2023-03-23 18:48:00,888737,630139
2023-03-23 18:50:00,863780,589673
2023-03-23 18:52:00,780890,512702
2023-03-23 18:54:00,778682,533202
2023-03-23 18:56:00,876377,624094
2023-03-23 18:58:00,890085,632355
2023-03-23 19:00:00,780928,515455
2023-03-23 19:02:00,767049,510177
2023-03-23 19:04:00,773523,530531
2023-03-23 19:06:00,832196,587594
2023-03-23 19:08:00,938037,664936
2023-03-23 19:10:00,764244,508692
2023-03-23 19:12:00,760791,518755
2023-03-23 19:14:00,782709,532664
2023-03-23 19:16:00,771034,552996
2023-03-23 19:18:00,882109,655969
2023-03-23 19:20:00,752199,554937
2023-03-23 19:22:00,769836,583860
2023-03-23 19:24:00,768710,561616
2023-03-23 19:26:00,758855,597109
2023-03-23 19:28:00,900539,692375
2023-03-23 19:30:00,770789,590752
2023-03-23 19:32:00,773799,566989
2023-03-23 19:34:00,805263,571009
2023-03-23 19:36:00,804590,579874
2023-03-23 19:38:00,885286,679157
2023-03-23 19:40:00,767707,591003
2023-03-23 19:42:00,788440,606036
2023-03-23 19:44:00,773001,584526
2023-03-23 19:46:00,765236,559043
2023-03-23 19:48:00,876395,679497
2023-03-23 19:50:00,799291,573664
2023-03-23 19:52:00,826823,580363
2023-03-23 19:54:00,836680,613832
2023-03-23 19:56:00,746969,582773
2023-03-23 19:58:00,874427,676558
2023-03-23 20:00:00,822186,581736
2023-03-23 20:02:00,768152,545120
2023-03-23 20:04:00,787001,536052
2023-03-23 20:06:00,753153,523607
2023-03-23 20:08:00,888343,629851
2023-03-23 20:10:00,850144,607779
2023-03-23 20:12:00,764679,576010
2023-03-23 20:14:00,762881,576307
2023-03-23 20:16:00,759466,582925
2023-03-23 20:18:00,894194,665037
2023-03-23 20:20:00,915451,690158
2023-03-23 20:22:00,820996,560147
2023-03-23 20:24:00,766342,537654
2023-03-23 20:26:00,765669,562176
2023-03-23 20:28:00,864748,645267
2023-03-23 20:30:00,890913,672721
2023-03-23 20:32:00,796490,550362
2023-03-23 20:34:00,770479,558191
2023-03-23 20:36:00,770763,541430
2023-03-23 20:38:00,843905,628921
2023-03-23 20:40:00,926069,678762
2023-03-23 20:42:00,809205,569003
2023-03-23 20:44:00,767734,553024
2023-03-23 20:46:00,756957,535355
2023-03-23 20:48:00,814846,617383
2023-03-23 20:50:00,885202,651486
2023-03-23 20:52:00,766288,550705
2023-03-23 20:54:00,779130,540896
2023-03-23 20:56:00,762260,549293
2023-03-23 20:58:00,795299,575123
2023-03-23 21:00:00,859670,639156
2023-03-23 21:02:00,754701,531792
2023-03-23 21:04:00,781533,530684
2023-03-23 21:06:00,824215,592363
2023-03-23 21:08:00,798063,560585
2023-03-23 21:10:00,864678,647360
2023-03-23 21:12:00,773559,527893
2023-03-23 21:14:00,763518,540051
2023-03-23 21:16:00,775882,540698
2023-03-23 21:18:00,791969,551571
2023-03-23 21:20:00,1072417,859452
2023-03-23 21:22:00,1181917,927672
2023-03-23 21:24:00,805379,581071
2023-03-23 21:26:00,779827,546217
2023-03-23 21:28:00,808695,574494
2023-03-23 21:30:00,817587,560124
2023-03-23 21:32:00,872799,643224
2023-03-23 21:34:00,856533,602792
2023-03-23 21:36:00,757977,534743
2023-03-23 21:38:00,779004,564394
2023-03-23 21:40:00,759835,545280
2023-03-23 21:42:00,868665,648445
2023-03-23 21:44:00,867183,610697
2023-03-23 21:46:00,771605,560452
2023-03-23 21:48:00,779236,545711
2023-03-23 21:50:00,754173,534083
2023-03-23 21:52:00,934536,669195
2023-03-23 21:54:00,867481,629112
2023-03-23 21:56:00,769211,548962
2023-03-23 21:58:00,789086,545689
2023-03-23 22:00:00,784176,557886
2023-03-23 22:02:00,877352,636643
2023-03-23 22:04:00,869045,636178
2023-03-23 22:06:00,777332,540526
2023-03-23 22:08:00,772984,543109
2023-03-23 22:10:00,763752,549971
2023-03-23 22:12:00,829941,609011
2023-03-23 22:14:00,913147,670439
2023-03-23 22:16:00,771683,534921
2023-03-23 22:18:00,773582,533794
2023-03-23 22:20:00,764050,502525
2023-03-23 22:22:00,790245,545068
2023-03-23 22:24:00,885451,618194
2023-03-23 22:26:00,756074,507685
2023-03-23 22:28:00,779175,535546
2023-03-23 22:30:00,770993,511458
2023-03-23 22:32:00,779374,540871
2023-03-23 22:34:00,876966,607336
2023-03-23 22:36:00,759377,516099
2023-03-23 22:38:00,789219,516665
2023-03-23 22:40:00,765190,503627
2023-03-23 22:42:00,835416,552335
2023-03-23 22:44:00,868906,606388
2023-03-23 22:46:00,766794,526298
2023-03-23 22:48:00,787264,518587
2023-03-23 22:50:00,749550,510128
2023-03-23 22:52:00,782050,511667
2023-03-23 22:54:00,884752,629292
2023-03-23 22:56:00,810640,543766
2023-03-23 22:58:00,762173,503939
2023-03-23 23:00:00,746036,505226
2023-03-23 23:02:00,763156,504430
2023-03-23 23:04:00,880541,631042
2023-03-23 23:06:00,839060,562601
2023-03-23 23:08:00,840441,566411
2023-03-23 23:10:00,811978,528655
2023-03-23 23:12:00,762836,503488
2023-03-23 23:14:00,972463,714950
2023-03-23 23:16:00,1247851,976406
2023-03-23 23:18:00,906422,639640
2023-03-23 23:20:00,740876,488695
2023-03-23 23:22:00,765546,516273
2023-03-23 23:24:00,823589,531894
2023-03-23 23:26:00,913840,649681
2023-03-23 23:28:00,895972,624014
2023-03-23 23:30:00,768287,507404
2023-03-23 23:32:00,786907,534179
2023-03-23 23:34:00,767469,509328
2023-03-23 23:36:00,837376,605152
2023-03-23 23:38:00,902271,626418
2023-03-23 23:40:00,757841,517879
2023-03-23 23:42:00,774009,506524
2023-03-23 23:44:00,772848,512202
2023-03-23 23:46:00,833879,564380
2023-03-23 23:48:00,926496,645022
2023-03-23 23:50:00,761885,520492
2023-03-23 23:52:00,764715,502517
2023-03-23 23:54:00,774499,525760
2023-03-23 23:56:00,782048,535462
2023-03-23 23:58:00,894692,640849
2023-03-24 00:00:00,783840,522113
2023-03-24 00:02:00,778919,511947
2023-03-24 00:04:00,791326,532318
2023-03-24 00:06:00,758054,516827
2023-03-24 00:08:00,891151,638964
2023-03-24 00:10:00,762152,498003
2023-03-24 00:12:00,767805,521787
2023-03-24 00:14:00,787664,518580
2023-03-24 00:16:00,799975,529013
2023-03-24 00:18:00,869850,616615
2023-03-24 00:20:00,760319,506450
2023-03-24 00:22:00,770450,524205
2023-03-24 00:24:00,796275,524508
2023-03-24 00:26:00,766058,519937
2023-03-24 00:28:00,893578,624103
2023-03-24 00:30:00,793836,529990
2023-03-24 00:32:00,774953,509287
2023-03-24 00:34:00,766013,506819
2023-03-24 00:36:00,763238,523660
2023-03-24 00:38:00,880029,618632
2023-03-24 00:40:00,834829,573354
2023-03-24 00:42:00,822927,530874
2023-03-24 00:44:00,816611,542826
2023-03-24 00:46:00,771408,510159
2023-03-24 00:48:00,873333,616985
2023-03-24 00:50:00,859707,585618
2023-03-24 00:52:00,778144,513879
2023-03-24 00:54:00,798218,537882
2023-03-24 00:56:00,779015,516988
2023-03-24 00:58:00,874648,625404
2023-03-24 01:00:00,874272,608653
2023-03-24 01:02:00,753422,497292
2023-03-24 01:04:00,782886,514149
2023-03-24 01:06:00,756935,508561
2023-03-24 01:08:00,866898,622784
2023-03-24 01:10:00,908520,631649
2023-03-24 01:12:00,758412,510089
2023-03-24 01:14:00,775004,507972
2023-03-24 01:16:00,769309,529837
2023-03-24 01:18:00,838136,582634
2023-03-24 01:20:00,860323,605132
2023-03-24 01:22:00,778919,513258
2023-03-24 01:24:00,771585,514143
2023-03-24 01:26:00,765128,525841
2023-03-24 01:28:00,804481,551659
2023-03-24 01:30:00,866245,621181
2023-03-24 01:32:00,777322,510067
2023-03-24 01:34:00,762520,508286
2023-03-24 01:36:00,779328,517265
2023-03-24 01:38:00,825462,550042
2023-03-24 01:40:00,913915,646187
2023-03-24 01:42:00,760080,499648
2023-03-24 01:44:00,760240,511944
2023-03-24 01:46:00,777256,514301
2023-03-24 01:48:00,767224,539382
2023-03-24 01:50:00,901701,626190
2023-03-24 01:52:00,764059,504882
2023-03-24 01:54:00,772161,500930
2023-03-24 01:56:00,760563,507034
2023-03-24 01:58:00,772863,525077
2023-03-24 02:00:00,855395,602324
2023-03-24 02:02:00,790189,532260
2023-03-24 02:04:00,773348,506563
2023-03-24 02:06:00,814015,548374
2023-03-24 02:08:00,835552,539314
2023-03-24 02:10:00,856143,603986
2023-03-24 02:12:00,837260,556177
2023-03-24 02:14:00,775365,518206
2023-03-24 02:16:00,776191,535384
2023-03-24 02:18:00,778475,518326
2023-03-24 02:20:00,866963,624824
2023-03-24 02:22:00,920138,610611
2023-03-24 02:24:00,815411,542795
2023-03-24 02:26:00,785134,525196
2023-03-24 02:28:00,795062,530726
2023-03-24 02:30:00,853749,605383
2023-03-24 02:32:00,867959,603124
2023-03-24 02:34:00,764999,520305
2023-03-24 02:36:00,780388,519118
2023-03-24 02:38:00,781310,529801
2023-03-24 02:40:00,861149,596873
2023-03-24 02:42:00,920823,640816
2023-03-24 02:44:00,773069,505390
2023-03-24 02:46:00,758063,506956
2023-03-24 02:48:00,773194,526473
2023-03-24 02:50:00,817463,576830
2023-03-24 02:52:00,887707,637030
2023-03-24 02:54:00,784859,511810
2023-03-24 02:56:00,757844,518945
2023-03-24 02:58:00,793447,524052
2023-03-24 03:00:00,801384,554899
2023-03-24 03:02:00,886837,616987
2023-03-24 03:04:00,757982,497935
2023-03-24 03:06:00,805596,543803
2023-03-24 03:08:00,822918,539903
2023-03-24 03:10:00,772119,542020
2023-03-24 03:12:00,897137,623263
2023-03-24 03:14:00,769124,521902
2023-03-24 03:16:00,774027,515519
2023-03-24 03:18:00,774598,523544
2023-03-24 03:20:00,765798,506889
2023-03-24 03:22:00,872100,607502
2023-03-24 03:24:00,772481,522641
2023-03-24 03:26:00,746012,492840
