"Time","idle","iowait","irq","nice","softirq","steal","system","user"
2023-03-15 10:00:00,0.939,0.000583,0,0,0.00121,0.00229,0.00954,0.0428
2023-03-15 10:02:00,0.941,0.000833,0,0,0.00146,0.00242,0.0101,0.0391
2023-03-15 10:04:00,0.942,0.000667,0,0,0.00125,0.00283,0.00950,0.0390
2023-03-15 10:06:00,0.932,0.000833,0,0,0.00154,0.00258,0.0113,0.0463
2023-03-15 10:08:00,0.943,0.000917,0,0,0.000750,0.00342,0.0114,0.0345
2023-03-15 10:10:00,0.940,0.000833,0,0,0.000833,0.00263,0.0101,0.0413
2023-03-15 10:12:00,0.932,0.000625,0,0,0.00167,0.00438,0.0115,0.0448
2023-03-15 10:14:00,0.937,0.000750,0,0,0.00129,0.00308,0.0105,0.0425
2023-03-15 10:16:00,0.939,0.000958,0,0,0.00117,0.00250,0.0101,0.0417
2023-03-15 10:18:00,0.946,0.000875,0,0,0.00112,0.00262,0.0103,0.0344
2023-03-15 10:20:00,0.941,0.000750,0,0,0.001000,0.00267,0.00850,0.0412
2023-03-15 10:22:00,0.921,0.000833,0,0,0.00254,0.00604,0.0147,0.0495
2023-03-15 10:24:00,0.935,0.000917,0,0,0.00158,0.00300,0.0102,0.0463
2023-03-15 10:26:00,0.940,0.000833,0,0,0.00142,0.00300,0.0108,0.0400
2023-03-15 10:28:00,0.946,0.000875,0,0,0.00108,0.00254,0.00963,0.0356
2023-03-15 10:30:00,0.934,0.000708,0,0,0.00150,0.00350,0.0106,0.0466
2023-03-15 10:32:00,0.942,0.000708,0,0,0.00187,0.00375,0.0107,0.0350
2023-03-15 10:34:00,0.942,0.000833,0,0,0.00113,0.00242,0.00913,0.0401
2023-03-15 10:36:00,0.935,0.000750,0,0,0.00129,0.00258,0.0101,0.0458
2023-03-15 10:38:00,0.937,0.000833,0,0,0.00137,0.00354,0.0111,0.0423
2023-03-15 10:40:00,0.942,0.000792,0,0,0.00117,0.00300,0.00979,0.0397
2023-03-15 10:42:00,0.943,0.000708,0,0,0.000708,0.00250,0.0104,0.0372
2023-03-15 10:44:00,0.943,0.000833,0,0,0.00129,0.00208,0.00929,0.0396
2023-03-15 10:46:00,0.937,0.000833,0,0,0.000792,0.00250,0.0113,0.0429
2023-03-15 10:48:00,0.933,0.000833,0,0,0.00133,0.00275,0.0108,0.0475
2023-03-15 10:50:00,0.935,0.000708,0,0,0.00179,0.00279,0.0108,0.0458
2023-03-15 10:52:00,0.946,0.000792,0,0,0.000792,0.00287,0.0113,0.0333
2023-03-15 10:54:00,0.932,0.000792,0,0,0.00217,0.00317,0.0108,0.0472
2023-03-15 10:56:00,0.931,0.00100,0,0,0.00117,0.00321,0.0118,0.0467
2023-03-15 10:58:00,0.941,0.000875,0,0,0.00121,0.00250,0.00921,0.0408
2023-03-15 11:00:00,0.937,0.000792,0,0,0.00125,0.00237,0.00983,0.0447
2023-03-15 11:02:00,0.941,0.000959,0,0,0.00117,0.00359,0.0114,0.0367
2023-03-15 11:04:00,0.933,0.000750,0,0,0.00183,0.00442,0.0111,0.0428
2023-03-15 11:06:00,0.942,0.000917,0,0,0.000625,0.00338,0.0121,0.0370
2023-03-15 11:08:00,0.939,0.000667,0,0,0.000583,0.00350,0.0104,0.0417
2023-03-15 11:10:00,0.938,0.000750,0,0,0.00121,0.00258,0.0104,0.0415
2023-03-15 11:12:00,0.935,0.000750,0,0,0.00133,0.00292,0.0103,0.0444
2023-03-15 11:14:00,0.933,0.000875,0,0,0.00204,0.00442,0.0115,0.0442
2023-03-15 11:16:00,0.946,0.000833,0,0,0.00108,0.00263,0.0109,0.0328
2023-03-15 11:18:00,0.937,0.000750,0,0,0.00125,0.00263,0.0102,0.0452
2023-03-15 11:20:00,0.936,0.000667,0,0,0.000917,0.00300,0.0109,0.0437
2023-03-15 11:22:00,0.941,0.000667,0,0,0.00158,0.00304,0.00950,0.0402
2023-03-15 11:24:00,0.936,0.000750,0,0,0.00146,0.00287,0.0103,0.0435
2023-03-15 11:26:00,0.945,0.000958,0,0,0.000833,0.00279,0.0111,0.0338
2023-03-15 11:28:00,0.939,0.000750,0,0,0.00112,0.00304,0.0104,0.0414
2023-03-15 11:30:00,0.936,0.000916,0,0,0.00112,0.00308,0.0115,0.0430
2023-03-15 11:32:00,0.938,0.000917,0,0,0.000875,0.00317,0.0113,0.0410
2023-03-15 11:34:00,0.940,0.000750,0,0,0.000833,0.00283,0.00971,0.0421
2023-03-15 11:36:00,0.936,0.000792,0,0,0.00108,0.00283,0.0104,0.0439
2023-03-15 11:38:00,0.939,0.000792,0,0,0.00171,0.00229,0.00988,0.0413
2023-03-15 11:40:00,0.949,0.000792,0,0,0.00129,0.00271,0.00996,0.0312
2023-03-15 11:42:00,0.937,0.000708,0,0,0.00125,0.00258,0.00983,0.0450
2023-03-15 11:44:00,0.938,0.000667,0,0,0.00138,0.00287,0.0105,0.0418
2023-03-15 11:46:00,0.937,0.00100,0,0,0.00175,0.00321,0.0107,0.0430
2023-03-15 11:48:00,0.934,0.000792,0,0,0.000833,0.00279,0.0104,0.0468
2023-03-15 11:50:00,0.948,0.000750,0,0,0.000875,0.00250,0.0108,0.0330
2023-03-15 11:52:00,0.938,0.000833,0,0,0.00142,0.00287,0.0103,0.0433
2023-03-15 11:54:00,0.931,0.000667,0,0,0.00171,0.00275,0.0111,0.0485
2023-03-15 11:56:00,0.938,0.000875,0,0,0.00208,0.00375,0.0100,0.0411
2023-03-15 11:58:00,0.941,0.000792,0,0,0.00117,0.00300,0.00913,0.0407
2023-03-15 12:00:00,0.946,0.000750,0,0,0.00133,0.00300,0.0103,0.0333
2023-03-15 12:02:00,0.938,0.000792,0,0,0.00129,0.00292,0.0116,0.0427
2023-03-15 12:04:00,0.940,0.000749,0,0,0.000957,0.00329,0.0117,0.0395
2023-03-15 12:06:00,0.930,0.000917,0,0,0.00171,0.00425,0.0115,0.0471
2023-03-15 12:08:00,0.939,0.000750,0,0,0.000792,0.00275,0.0103,0.0412
2023-03-15 12:10:00,0.939,0.000833,0,0,0.000875,0.00263,0.0105,0.0420
2023-03-15 12:12:00,0.936,0.000833,0,0,0.000875,0.00250,0.0113,0.0451
2023-03-15 12:14:00,0.942,0.000708,0,0,0.000792,0.00317,0.0115,0.0360
2023-03-15 12:16:00,0.938,0.000708,0,0,0.00171,0.00308,0.0115,0.0410
2023-03-15 12:18:00,0.927,0.000750,0,0,0.00150,0.00342,0.0121,0.0491
2023-03-15 12:20:00,0.938,0.000917,0,0,0.00108,0.00329,0.00983,0.0411
2023-03-15 12:22:00,0.935,0.000917,0,0,0.00121,0.00254,0.0102,0.0473
2023-03-15 12:24:00,0.944,0.000667,0,0,0.00129,0.00246,0.0104,0.0346
2023-03-15 12:26:00,0.938,0.00100,0,0,0.000708,0.00300,0.0108,0.0424
2023-03-15 12:28:00,0.932,0.000833,0,0,0.000792,0.00350,0.0121,0.0458
2023-03-15 12:30:00,0.935,0.000833,0,0,0.000958,0.00283,0.0103,0.0458
2023-03-15 12:32:00,0.939,0.000708,0,0,0.000542,0.00304,0.00921,0.0432
