"Time","Load[5m]","Load[1m]","Load[15m]"
2023-03-15 10:00:00,1,1.27,0.520
2023-03-15 10:02:00,0.790,0.430,0.500
2023-03-15 10:04:00,0.600,0.250,0.460
2023-03-15 10:06:00,0.490,0.190,0.440
2023-03-15 10:08:00,0.370,0.150,0.400
2023-03-15 10:10:00,0.260,0.0300,0.350
2023-03-15 10:12:00,0.240,0.160,0.330
2023-03-15 10:14:00,0.170,0.0500,0.290
2023-03-15 10:16:00,0.250,0.280,0.310
2023-03-15 10:18:00,0.230,0.210,0.290
2023-03-15 10:20:00,0.290,0.440,0.290
2023-03-15 10:22:00,0.310,0.330,0.300
2023-03-15 10:24:00,0.220,0.0700,0.260
2023-03-15 10:26:00,0.170,0.0500,0.240
2023-03-15 10:28:00,0.170,0.140,0.230
2023-03-15 10:30:00,0.110,0.0200,0.200
2023-03-15 10:32:00,0.0700,0,0.170
2023-03-15 10:34:00,0.160,0.360,0.180
2023-03-15 10:36:00,0.230,0.570,0.200
2023-03-15 10:38:00,0.190,0.130,0.190
2023-03-15 10:40:00,0.210,0.290,0.190
2023-03-15 10:42:00,0.170,0.140,0.180
2023-03-15 10:44:00,0.160,0.110,0.170
2023-03-15 10:46:00,0.290,0.540,0.210
2023-03-15 10:48:00,0.270,0.210,0.210
2023-03-15 10:50:00,0.210,0.100,0.190
2023-03-15 10:52:00,0.190,0.130,0.180
2023-03-15 10:54:00,0.150,0.0600,0.170
2023-03-15 10:56:00,0.180,0.360,0.170
2023-03-15 10:58:00,0.400,0.860,0.250
2023-03-15 11:00:00,0.300,0.190,0.240
2023-03-15 11:02:00,0.290,0.200,0.240
2023-03-15 11:04:00,0.280,0.240,0.240
2023-03-15 11:06:00,0.210,0.120,0.220
2023-03-15 11:08:00,0.150,0.0700,0.190
2023-03-15 11:10:00,0.150,0.0800,0.180
2023-03-15 11:12:00,0.230,0.290,0.200
2023-03-15 11:14:00,0.210,0.230,0.190
2023-03-15 11:16:00,0.180,0.130,0.180
2023-03-15 11:18:00,0.140,0.0900,0.170
2023-03-15 11:20:00,0.170,0.180,0.180
2023-03-15 11:22:00,0.190,0.280,0.180
2023-03-15 11:24:00,0.310,0.660,0.220
2023-03-15 11:26:00,0.280,0.250,0.220
2023-03-15 11:28:00,0.390,0.720,0.260
2023-03-15 11:30:00,0.380,0.530,0.270
2023-03-15 11:32:00,0.280,0.140,0.240
2023-03-15 11:34:00,0.360,0.660,0.270
2023-03-15 11:36:00,0.370,0.490,0.280
2023-03-15 11:38:00,0.440,0.490,0.320
2023-03-15 11:40:00,0.370,0.200,0.310
2023-03-15 11:42:00,0.480,0.660,0.350
2023-03-15 11:44:00,1.01,1.52,0.570
2023-03-15 11:46:00,0.760,0.370,0.530
2023-03-15 11:48:00,0.550,0.180,0.480
2023-03-15 11:50:00,0.390,0.150,0.430
2023-03-15 11:52:00,0.290,0.120,0.380
2023-03-15 11:54:00,0.340,0.390,0.390
2023-03-15 11:56:00,0.240,0.0800,0.340
2023-03-15 11:58:00,0.170,0.0200,0.300
2023-03-15 12:00:00,0.140,0.140,0.270
2023-03-15 12:02:00,0.150,0.230,0.260
2023-03-15 12:04:00,0.210,0.400,0.270
2023-03-15 12:06:00,0.230,0.320,0.270
2023-03-15 12:08:00,0.180,0.110,0.240
2023-03-15 12:10:00,0.160,0.120,0.220
2023-03-15 12:12:00,0.110,0.0500,0.190
2023-03-15 12:14:00,0.0700,0,0.170
2023-03-15 12:16:00,0.220,0.460,0.210
2023-03-15 12:18:00,0.480,0.880,0.300
2023-03-15 12:20:00,0.360,0.250,0.280
2023-03-15 12:22:00,0.360,0.300,0.280
2023-03-15 12:24:00,0.290,0.230,0.270
2023-03-15 12:26:00,0.260,0.150,0.260
2023-03-15 12:28:00,0.390,0.450,0.310
2023-03-15 12:30:00,0.330,0.230,0.290
2023-03-15 12:32:00,0.290,0.190,0.280
2023-03-15 12:34:00,0.250,0.160,0.260
2023-03-15 12:36:00,0.190,0.0800,0.240
2023-03-15 12:38:00,0.210,0.190,0.240
2023-03-15 12:40:00,0.180,0.120,0.230
2023-03-15 12:42:00,0.490,0.910,0.340
2023-03-15 12:44:00,0.470,0.360,0.350
2023-03-15 12:46:00,0.470,0.410,0.360
2023-03-15 12:48:00,0.460,0.460,0.370
2023-03-15 12:50:00,0.350,0.210,0.340
2023-03-15 12:52:00,0.330,0.300,0.330
2023-03-15 12:54:00,0.370,0.340,0.350
2023-03-15 12:56:00,0.310,0.200,0.330
2023-03-15 12:58:00,0.310,0.310,0.330
2023-03-15 13:00:00,0.270,0.180,0.310
2023-03-15 13:02:00,0.200,0.100,0.270
2023-03-15 13:04:00,0.240,0.290,0.280
2023-03-15 13:06:00,0.360,0.700,0.310
2023-03-15 13:08:00,0.540,1.23,0.370
2023-03-15 13:10:00,0.540,0.710,0.390
2023-03-15 13:12:00,0.380,0.160,0.340
2023-03-15 13:14:00,0.310,0.250,0.320
2023-03-15 13:16:00,0.240,0.150,0.280
2023-03-15 13:18:00,0.230,0.190,0.270
2023-03-15 13:20:00,0.220,0.130,0.260
2023-03-15 13:22:00,0.260,0.250,0.270
2023-03-15 13:24:00,0.230,0.170,0.260
2023-03-15 13:26:00,0.370,0.740,0.310
2023-03-15 13:28:00,0.620,0.880,0.410
2023-03-15 13:30:00,0.580,0.500,0.420
2023-03-15 13:32:00,0.500,0.410,0.400
2023-03-15 13:34:00,0.370,0.150,0.360
2023-03-15 13:36:00,0.400,0.290,0.370
2023-03-15 13:38:00,0.280,0.0700,0.330
2023-03-15 13:40:00,0.220,0.130,0.300
2023-03-15 13:42:00,0.160,0.0500,0.260
2023-03-15 13:44:00,0.130,0.0500,0.240
2023-03-15 13:46:00,0.190,0.180,0.250
2023-03-15 13:48:00,0.280,0.410,0.280
2023-03-15 13:50:00,0.230,0.240,0.260
2023-03-15 13:52:00,0.170,0.0700,0.230
2023-03-15 13:54:00,0.180,0.290,0.220
2023-03-15 13:56:00,0.130,0.0600,0.190
2023-03-15 13:58:00,0.170,0.250,0.190
2023-03-15 14:00:00,0.150,0.170,0.180
2023-03-15 14:02:00,0.150,0.150,0.180
2023-03-15 14:04:00,0.140,0.180,0.170
2023-03-15 14:06:00,0.240,0.460,0.200
2023-03-15 14:08:00,0.180,0.180,0.180
2023-03-15 14:10:00,0.170,0.160,0.180
2023-03-15 14:12:00,0.180,0.140,0.180
2023-03-15 14:14:00,0.240,0.330,0.190
2023-03-15 14:16:00,0.200,0.130,0.180
2023-03-15 14:18:00,0.220,0.140,0.190
2023-03-15 14:20:00,0.270,0.440,0.200
2023-03-15 14:22:00,0.340,0.470,0.230
2023-03-15 14:24:00,0.420,0.710,0.270
2023-03-15 14:26:00,0.570,0.930,0.340
2023-03-15 14:28:00,0.440,0.200,0.320
2023-03-15 14:30:00,0.400,0.330,0.320
2023-03-15 14:32:00,0.340,0.220,0.300
2023-03-15 14:34:00,0.260,0.130,0.270
2023-03-15 14:36:00,0.320,0.370,0.290
2023-03-15 14:38:00,0.240,0.130,0.260
2023-03-15 14:40:00,0.210,0.180,0.250
2023-03-15 14:42:00,0.210,0.190,0.240
2023-03-15 14:44:00,0.230,0.210,0.250
2023-03-15 14:46:00,0.180,0.100,0.230
2023-03-15 14:48:00,0.250,0.410,0.240
2023-03-15 14:50:00,0.370,0.770,0.290
2023-03-15 14:52:00,0.350,0.410,0.280
2023-03-15 14:54:00,0.370,0.500,0.290
2023-03-15 14:56:00,0.270,0.140,0.260
2023-03-15 14:58:00,0.210,0.0700,0.240
2023-03-15 15:00:00,0.170,0.100,0.220
2023-03-15 15:02:00,0.120,0.0300,0.190
2023-03-15 15:04:00,0.130,0.120,0.180
2023-03-15 15:06:00,0.370,0.800,0.260
2023-03-15 15:08:00,0.390,0.490,0.280
2023-03-15 15:10:00,0.650,1.39,0.380
2023-03-15 15:12:00,0.950,1.48,0.520
2023-03-15 15:14:00,0.660,0.280,0.460
2023-03-15 15:16:00,0.510,0.210,0.430
2023-03-15 15:18:00,0.430,0.210,0.410
2023-03-15 15:20:00,0.420,0.260,0.410
2023-03-15 15:22:00,0.310,0.110,0.370
2023-03-15 15:24:00,0.240,0.120,0.340
2023-03-15 15:26:00,0.160,0.0100,0.290
2023-03-15 15:28:00,0.130,0.110,0.260
2023-03-15 15:30:00,0.200,0.310,0.270
2023-03-15 15:32:00,0.260,0.530,0.280
2023-03-15 15:34:00,0.240,0.230,0.270
2023-03-15 15:36:00,0.230,0.200,0.260
2023-03-15 15:38:00,0.150,0.0200,0.230
2023-03-15 15:40:00,0.130,0.0800,0.200
2023-03-15 15:42:00,0.0900,0.0600,0.180
2023-03-15 15:44:00,0.0600,0,0.150
2023-03-15 15:46:00,0.0800,0.0800,0.150
2023-03-15 15:48:00,0.0600,0.0500,0.130
2023-03-15 15:50:00,0.130,0.240,0.150
2023-03-15 15:52:00,0.200,0.290,0.170
2023-03-15 15:54:00,0.210,0.160,0.180
2023-03-15 15:56:00,0.250,0.270,0.190
2023-03-15 15:58:00,0.220,0.150,0.180
2023-03-15 16:00:00,0.210,0.140,0.180
2023-03-15 16:02:00,0.180,0.100,0.170
2023-03-15 16:04:00,0.170,0.120,0.170
2023-03-15 16:06:00,0.190,0.240,0.180
2023-03-15 16:08:00,0.140,0.0700,0.160
2023-03-15 16:10:00,0.320,0.830,0.220
2023-03-15 16:12:00,0.370,0.440,0.260
2023-03-15 16:14:00,0.300,0.240,0.250
2023-03-15 16:16:00,0.320,0.450,0.260
2023-03-15 16:18:00,0.220,0.0800,0.230
2023-03-15 16:20:00,0.140,0.0100,0.190
2023-03-15 16:22:00,0.110,0.0300,0.170
2023-03-15 16:24:00,0.190,0.450,0.190
2023-03-15 16:26:00,0.170,0.210,0.180
2023-03-15 16:28:00,0.170,0.170,0.180
2023-03-15 16:30:00,0.190,0.230,0.190
2023-03-15 16:32:00,0.290,0.380,0.220
2023-03-15 16:34:00,0.300,0.220,0.230
2023-03-15 16:36:00,0.270,0.170,0.230
2023-03-15 16:38:00,0.300,0.270,0.250
2023-03-15 16:40:00,0.310,0.280,0.260
2023-03-15 16:42:00,0.440,0.440,0.320
2023-03-15 16:44:00,0.310,0.100,0.280
2023-03-15 16:46:00,0.220,0.0200,0.250
2023-03-15 16:48:00,0.230,0.220,0.250
2023-03-15 16:50:00,0.340,0.600,0.280
2023-03-15 16:52:00,0.410,0.530,0.320
2023-03-15 16:54:00,0.420,0.640,0.320
2023-03-15 16:56:00,0.920,1.70,0.520
2023-03-15 16:58:00,0.710,0.470,0.490
2023-03-15 17:00:00,0.550,0.250,0.450
2023-03-15 17:02:00,0.450,0.210,0.420
2023-03-15 17:04:00,0.320,0.110,0.380
2023-03-15 17:06:00,0.300,0.290,0.360
2023-03-15 17:08:00,0.330,0.640,0.360
2023-03-15 17:10:00,0.250,0.130,0.330
2023-03-15 17:12:00,0.220,0.130,0.300
2023-03-15 17:14:00,0.150,0.0400,0.260
2023-03-15 17:16:00,0.150,0.0900,0.250
2023-03-15 17:18:00,0.120,0.0900,0.230
2023-03-15 17:20:00,0.120,0.0800,0.210
2023-03-15 17:22:00,0.0900,0.0900,0.180
2023-03-15 17:24:00,0.0800,0.0600,0.170
2023-03-15 17:26:00,0.0900,0.110,0.160
2023-03-15 17:28:00,0.0900,0.0800,0.150
2023-03-15 17:30:00,0.0800,0.0700,0.140
2023-03-15 17:32:00,0.0900,0.0800,0.130
2023-03-15 17:34:00,0.140,0.280,0.140
2023-03-15 17:36:00,0.200,0.340,0.170
2023-03-15 17:38:00,0.200,0.200,0.170
2023-03-15 17:40:00,0.250,0.290,0.190
2023-03-15 17:42:00,0.350,0.510,0.230
2023-03-15 17:44:00,0.310,0.300,0.230
2023-03-15 17:46:00,0.250,0.120,0.210
2023-03-15 17:48:00,0.190,0.0900,0.190
2023-03-15 17:50:00,0.180,0.180,0.180
2023-03-15 17:52:00,0.250,0.520,0.200
2023-03-15 17:54:00,0.510,1.16,0.300
2023-03-15 17:56:00,0.760,1.35,0.410
2023-03-15 17:58:00,0.720,0.930,0.430
2023-03-15 18:00:00,0.540,0.260,0.410
2023-03-15 18:02:00,0.510,0.500,0.400
2023-03-15 18:04:00,0.510,0.780,0.410
2023-03-15 18:06:00,0.450,0.460,0.390
2023-03-15 18:08:00,0.350,0.250,0.360
2023-03-15 18:10:00,0.310,0.330,0.340
2023-03-15 18:12:00,0.330,0.570,0.340
2023-03-15 18:14:00,0.260,0.230,0.310
2023-03-15 18:16:00,0.310,0.380,0.320
2023-03-15 18:18:00,0.280,0.270,0.300
2023-03-15 18:20:00,0.310,0.410,0.300
2023-03-15 18:22:00,0.290,0.280,0.290
2023-03-15 18:24:00,0.220,0.110,0.260
2023-03-15 18:26:00,0.170,0.100,0.240
2023-03-15 18:28:00,0.120,0.0400,0.210
2023-03-15 18:30:00,0.160,0.150,0.210
2023-03-15 18:32:00,0.200,0.230,0.210
2023-03-15 18:34:00,0.240,0.410,0.220
2023-03-15 18:36:00,0.310,0.340,0.250
2023-03-15 18:38:00,0.350,0.500,0.270
2023-03-15 18:40:00,0.780,1.63,0.440
2023-03-15 18:42:00,0.690,0.580,0.450
2023-03-15 18:44:00,0.570,0.360,0.430
2023-03-15 18:46:00,0.470,0.260,0.410
2023-03-15 18:48:00,0.370,0.180,0.380
2023-03-15 18:50:00,0.250,0.0500,0.330
2023-03-15 18:52:00,0.190,0.0700,0.300
2023-03-15 18:54:00,0.170,0.100,0.280
2023-03-15 18:56:00,0.170,0.170,0.260
2023-03-15 18:58:00,0.200,0.230,0.270
2023-03-15 19:00:00,0.160,0.0900,0.240
2023-03-15 19:02:00,0.150,0.0700,0.230
2023-03-15 19:04:00,0.150,0.0800,0.220
2023-03-15 19:06:00,0.120,0.100,0.190
2023-03-15 19:08:00,0.130,0.0700,0.180
2023-03-15 19:10:00,0.130,0.0600,0.170
2023-03-15 19:12:00,0.100,0.0400,0.160
2023-03-15 19:14:00,0.110,0.110,0.160
2023-03-15 19:16:00,0.0700,0.0100,0.130
2023-03-15 19:18:00,0.0700,0.0800,0.120
2023-03-15 19:20:00,0.0500,0.0300,0.100
2023-03-15 19:22:00,0.180,0.370,0.140
2023-03-15 19:24:00,0.160,0.170,0.140
2023-03-15 19:26:00,0.290,0.570,0.180
2023-03-15 19:28:00,0.220,0.140,0.170
2023-03-15 19:30:00,0.170,0.0800,0.160
2023-03-15 19:32:00,0.150,0.100,0.150
2023-03-15 19:34:00,0.170,0.220,0.160
2023-03-15 19:36:00,0.310,0.430,0.210
2023-03-15 19:38:00,0.410,0.840,0.250
2023-03-15 19:40:00,0.490,0.400,0.300
2023-03-15 19:42:00,0.430,0.540,0.300
2023-03-15 19:44:00,0.410,0.570,0.300
2023-03-15 19:46:00,0.390,0.510,0.300
2023-03-15 19:48:00,0.370,0.460,0.290
2023-03-15 19:50:00,0.260,0.0800,0.260
2023-03-15 19:52:00,0.260,0.320,0.260
2023-03-15 19:54:00,0.210,0.120,0.240
2023-03-15 19:56:00,0.150,0.0400,0.210
2023-03-15 19:58:00,0.140,0.120,0.190
2023-03-15 20:00:00,0.160,0.220,0.190
2023-03-15 20:02:00,0.250,0.340,0.210
2023-03-15 20:04:00,0.260,0.230,0.220
2023-03-15 20:06:00,0.360,0.580,0.260
2023-03-15 20:08:00,0.320,0.280,0.260
2023-03-15 20:10:00,0.380,0.510,0.290
2023-03-15 20:12:00,0.250,0.0700,0.250
2023-03-15 20:14:00,0.180,0.0600,0.220
2023-03-15 20:16:00,0.140,0.0500,0.190
2023-03-15 20:18:00,0.280,0.720,0.230
2023-03-15 20:20:00,0.210,0.160,0.210
2023-03-15 20:22:00,0.320,0.460,0.250
2023-03-15 20:24:00,0.870,2.09,0.450
2023-03-15 20:26:00,0.890,0.810,0.520
2023-03-15 20:28:00,0.610,0.130,0.460
2023-03-15 20:30:00,0.530,0.250,0.450
2023-03-15 20:32:00,0.370,0.0700,0.390
2023-03-15 20:34:00,0.300,0.160,0.360
2023-03-15 20:36:00,0.310,0.320,0.360
2023-03-15 20:38:00,0.240,0.140,0.330
2023-03-15 20:40:00,0.190,0.0600,0.300
2023-03-15 20:42:00,0.210,0.290,0.280
2023-03-15 20:44:00,0.150,0.0700,0.250
2023-03-15 20:46:00,0.160,0.160,0.240
2023-03-15 20:48:00,0.250,0.380,0.270
2023-03-15 20:50:00,0.160,0.0500,0.230
2023-03-15 20:52:00,0.130,0.0600,0.210
2023-03-15 20:54:00,0.100,0.0900,0.180
2023-03-15 20:56:00,0.0900,0.110,0.170
2023-03-15 20:58:00,0.0600,0.0100,0.150
2023-03-15 21:00:00,0.100,0.120,0.150
2023-03-15 21:02:00,0.160,0.240,0.170
2023-03-15 21:04:00,0.320,0.750,0.220
2023-03-15 21:06:00,0.400,0.590,0.260
2023-03-15 21:08:00,0.320,0.270,0.250
2023-03-15 21:10:00,0.330,0.320,0.270
2023-03-15 21:12:00,0.300,0.230,0.270
2023-03-15 21:14:00,0.350,0.420,0.290
