"Time","Read (dm-0)","Read (vda)","Read (vdb)","Write (dm-0)","Write (vda)","Write (vdb)"
2023-03-15 10:00:00,0,0,0,46512,46512,0
2023-03-15 10:02:00,0,0,0,446145,446145,0
2023-03-15 10:04:00,0,0,0,45557,45557,0
2023-03-15 10:06:00,0,0,0,112162,112162,0
2023-03-15 10:08:00,0,0,0,113505,113505,0
2023-03-15 10:10:00,0,0,0,43713,43713,0
2023-03-15 10:12:00,0,0,0,91591,91591,0
2023-03-15 10:14:00,0,0,0,46330,46330,0
2023-03-15 10:16:00,0,0,0,91819,91819,0
2023-03-15 10:18:00,0,0,0,94231,94231,0
2023-03-15 10:20:00,0,0,0,48856,48856,0
2023-03-15 10:22:00,0,0,0,91705,91705,0
2023-03-15 10:24:00,0,0,0,47514,47514,0
2023-03-15 10:26:00,0,0,0,92410,92410,0
2023-03-15 10:28:00,0,0,0,92797,92797,0
2023-03-15 10:30:00,228,228,0,51860,51860,0
2023-03-15 10:32:00,0,0,0,90954,90954,0
2023-03-15 10:34:00,0,0,0,49175,49175,0
2023-03-15 10:36:00,0,0,0,90408,90408,0
2023-03-15 10:38:00,0,0,0,90931,90931,0
2023-03-15 10:40:00,0,0,0,43577,43577,0
2023-03-15 10:42:00,0,0,0,88064,88064,0
2023-03-15 10:44:00,0,0,0,48265,48265,0
2023-03-15 10:46:00,0,0,0,84582,84582,0
2023-03-15 10:48:00,0,0,0,91136,91136,0
2023-03-15 10:50:00,0,0,0,43736,43736,0
2023-03-15 10:52:00,0,0,0,88951,88951,0
2023-03-15 10:54:00,0,0,0,51814,51814,0
2023-03-15 10:56:00,0,0,0,93389,93389,0
2023-03-15 10:58:00,0,0,0,95164,95164,0
2023-03-15 11:00:00,0,0,0,48356,48356,0
2023-03-15 11:02:00,0,0,0,232676,232676,0
2023-03-15 11:04:00,296,296,0,188917,188917,0
2023-03-15 11:06:00,296,296,0,91728,91728,0
2023-03-15 11:08:00,0,0,0,90044,90044,0
2023-03-15 11:10:00,0,0,0,43031,43031,0
2023-03-15 11:12:00,0,0,0,91546,91546,0
2023-03-15 11:14:00,0,0,0,44510,44510,0
2023-03-15 11:16:00,0,0,0,87131,87131,0
2023-03-15 11:18:00,0,0,0,87791,87791,0
2023-03-15 11:20:00,0,0,0,46899,46899,0
2023-03-15 11:22:00,0,0,0,95460,95460,0
2023-03-15 11:24:00,0,0,0,45284,45284,0
2023-03-15 11:26:00,0,0,0,88474,88474,0
2023-03-15 11:28:00,0,0,0,91182,91182,0
2023-03-15 11:30:00,0,0,0,45881,45881,0
2023-03-15 11:32:00,0,0,0,90772,90772,0
2023-03-15 11:34:00,0,0,0,44146,44146,0
