"Time","idle","iowait","irq","nice","softirq","steal","system","user"
2023-03-16 18:00:00,0.930,0.00112,0,0,0.00179,0.00162,0.0149,0.0422
2023-03-16 18:02:00,0.927,0.00179,0,0,0.00238,0.00196,0.0141,0.0427
2023-03-16 18:04:00,0.931,0.00129,0,0,0.00196,0.00171,0.0152,0.0401
2023-03-16 18:06:00,0.925,0.00162,0,0,0.00154,0.00175,0.0158,0.0445
2023-03-16 18:08:00,0.932,0.00142,0,0,0.00133,0.00208,0.0148,0.0397
2023-03-16 18:10:00,0.920,0.00104,0,0,0.00175,0.00200,0.0163,0.0496
2023-03-16 18:12:00,0.922,0.00142,0,0,0.00271,0.00212,0.0147,0.0462
2023-03-16 18:14:00,0.931,0.00112,0,0,0.00146,0.00175,0.0147,0.0400
2023-03-16 18:16:00,0.926,0.00150,0,0,0.00125,0.00163,0.0145,0.0456
2023-03-16 18:18:00,0.932,0.00125,0,0,0.00154,0.00188,0.0150,0.0411
2023-03-16 18:20:00,0.922,0.00146,0,0,0.00138,0.00183,0.0176,0.0466
2023-03-16 18:22:00,0.922,0.00129,0,0,0.00229,0.00208,0.0153,0.0470
2023-03-16 18:24:00,0.930,0.00133,0,0,0.00150,0.00188,0.0150,0.0411
2023-03-16 18:26:00,0.926,0.00121,0,0,0.00138,0.00163,0.0152,0.0453
2023-03-16 18:28:00,0.931,0.00113,0,0,0.00150,0.00196,0.0141,0.0408
2023-03-16 18:30:00,0.925,0.00150,0,0,0.00133,0.00196,0.0151,0.0447
2023-03-16 18:32:00,0.929,0.00125,0,0,0.00150,0.00167,0.0151,0.0430
2023-03-16 18:34:00,0.928,0.00150,0,0,0.00192,0.00179,0.0164,0.0430
2023-03-16 18:36:00,0.932,0.00142,0,0,0.00167,0.00200,0.0138,0.0418
2023-03-16 18:38:00,0.932,0.00150,0,0,0.00175,0.00183,0.0148,0.0400
2023-03-16 18:40:00,0.929,0.00133,0,0,0.00158,0.00175,0.0153,0.0419
2023-03-16 18:42:00,0.933,0.00142,0,0,0.00138,0.00175,0.0149,0.0390
2023-03-16 18:44:00,0.924,0.00125,0,0,0.00112,0.00208,0.0156,0.0452
2023-03-16 18:46:00,0.929,0.00129,0,0,0.00146,0.00171,0.0141,0.0438
2023-03-16 18:48:00,0.932,0.00142,0,0,0.00158,0.00171,0.0140,0.0389
2023-03-16 18:50:00,0.932,0.00158,0,0,0.00200,0.00179,0.0143,0.0395
2023-03-16 18:52:00,0.931,0.00129,0,0,0.00192,0.00183,0.0143,0.0410
2023-03-16 18:54:00,0.914,0.00154,0,0,0.00263,0.00208,0.0172,0.0493
2023-03-16 18:56:00,0.929,0.00142,0,0,0.00188,0.00171,0.0155,0.0428
2023-03-16 18:58:00,0.927,0.00133,0,0,0.00213,0.00188,0.0158,0.0434
2023-03-16 19:00:00,0.932,0.00121,0,0,0.00179,0.00154,0.0140,0.0396
2023-03-16 19:02:00,0.930,0.00137,0,0,0.00175,0.00183,0.0146,0.0401
2023-03-16 19:04:00,0.917,0.00142,0,0,0.00388,0.00233,0.0160,0.0494
2023-03-16 19:06:00,0.928,0.00125,0,0,0.00175,0.00175,0.0151,0.0421
2023-03-16 19:08:00,0.926,0.00142,0,0,0.00171,0.00192,0.0155,0.0433
2023-03-16 19:10:00,0.934,0.00150,0,0,0.00163,0.00163,0.0137,0.0384
2023-03-16 19:12:00,0.931,0.00121,0,0,0.00158,0.00187,0.0156,0.0405
2023-03-16 19:14:00,0.920,0.00117,0,0,0.00229,0.00213,0.0178,0.0479
2023-03-16 19:16:00,0.929,0.00146,0,0,0.00129,0.00196,0.0145,0.0427
2023-03-16 19:18:00,0.925,0.00129,0,0,0.00154,0.00179,0.0156,0.0453
2023-03-16 19:20:00,0.933,0.00129,0,0,0.00121,0.00154,0.0145,0.0398
2023-03-16 19:22:00,0.930,0.00167,0,0,0.00158,0.00183,0.0147,0.0419
2023-03-16 19:24:00,0.933,0.00138,0,0,0.00129,0.00146,0.0144,0.0393
2023-03-16 19:26:00,0.929,0.00129,0,0,0.00108,0.00162,0.0142,0.0436
