"Time","Transmit Total (172.16.66.106:9796)","Transmit Total (172.16.66.107:9796)","Transmit Total (172.16.66.112:9796)","Receive Total (172.16.66.106:9796)","Receive Total (172.16.66.107:9796)","Receive Total (172.16.66.112:9796)"
2023-02-22 13:52:00,152448,114688,102655,89295,104701,79404
2023-02-22 13:54:00,231477,152066,144679,168095,162260,101739
2023-02-22 13:56:00,226040,156119,144606,158849,166255,103856
2023-02-22 13:58:00,155048,115063,104644,89583,104663,81105
2023-02-22 14:00:00,159500,129425,102196,97109,118773,78605
2023-02-22 14:02:00,176534,115589,125597,90884,104972,102689
2023-02-22 14:04:00,231545,157487,144598,168236,165421,101743
2023-02-22 14:06:00,235238,152022,148443,168593,161733,105939
2023-02-22 14:08:00,152513,118024,102760,88575,107950,79124
2023-02-22 14:10:00,158288,119088,102138,94936,109305,78634
2023-02-22 14:12:00,157058,116718,106194,91635,105893,82721
2023-02-22 14:14:00,241849,142104,154273,169719,144656,111612
2023-02-22 14:16:00,246067,151978,158167,170571,161642,116011
2023-02-22 14:18:00,175839,115274,125856,90295,105116,103241
2023-02-22 14:20:00,181295,121366,125079,95790,111557,102567
2023-02-22 14:22:00,152688,117827,102676,89202,107982,79112
2023-02-22 14:24:00,228961,135369,143228,168622,133698,100442
2023-02-22 14:26:00,237939,157238,150005,170020,166341,107534
2023-02-22 14:28:00,154478,115211,104675,89152,104908,81067
2023-02-22 14:30:00,158108,128128,102122,94232,118293,78497
2023-02-22 14:32:00,155662,120532,103630,91067,110290,80078
2023-02-22 14:34:00,214809,134231,135018,154369,128636,94618
2023-02-22 14:36:00,236614,152628,148578,170603,162190,105749
2023-02-22 14:38:00,153449,118754,102628,90770,108280,79012
2023-02-22 14:40:00,159339,120524,102354,96823,110138,78887
2023-02-22 14:42:00,186956,121208,131583,96613,110305,108908
2023-02-22 14:44:00,219918,120836,149203,139152,109674,113707
2023-02-22 14:46:00,235753,151714,148781,169319,161470,106005
2023-02-22 14:48:00,153037,115050,102680,89958,104771,79062
2023-02-22 14:50:00,159343,121971,102271,96758,111587,78758
2023-02-22 14:52:00,162652,120967,105881,96024,110604,82589
2023-02-22 14:54:00,180057,117806,115846,121503,106408,83928
2023-02-22 14:56:00,238187,156380,150621,169998,166334,108072
2023-02-22 14:58:00,154621,117414,104493,89954,107954,81819
2023-02-22 15:00:00,158578,127543,102221,95235,117662,78808
2023-02-22 15:02:00,161987,119837,105768,95130,109776,82273
2023-02-22 15:04:00,188686,120728,130687,107820,109362,103257
2023-02-22 15:06:00,236079,150522,148926,168024,160990,106058
2023-02-22 15:08:00,152321,114195,102576,87737,104620,79007
2023-02-22 15:10:00,167700,115357,111664,94119,105711,88639
2023-02-22 15:12:00,176555,120947,118895,97859,110502,96258
2023-02-22 15:14:00,152073,118789,100007,94750,106830,75731
2023-02-22 15:16:00,234904,152735,148294,169102,162507,105740
2023-02-22 15:18:00,155695,117820,103608,91830,108751,80330
2023-02-22 15:20:00,155667,113387,101053,93928,104391,77837
2023-02-22 15:22:00,161789,129029,105680,94609,118861,82444
2023-02-22 15:24:00,150210,116747,98824,91560,105723,75177
2023-02-22 15:26:00,237075,161863,150260,168792,171793,107669
2023-02-22 15:28:00,160863,123294,106409,93718,114922,82966
2023-02-22 15:30:00,152476,117802,100009,90962,107674,76466
2023-02-22 15:32:00,184917,119326,128751,94989,109483,106052
2023-02-22 15:34:00,150285,115740,99073,92637,104346,75195
2023-02-22 15:36:00,234512,151423,147969,167427,161320,105370
2023-02-22 15:38:00,162281,128438,105748,95723,124151,82335
2023-02-22 15:40:00,149855,115817,99338,89944,105435,75668
2023-02-22 15:42:00,166960,122392,109727,97392,111870,86546
2023-02-22 15:44:00,150138,117095,98876,91853,105604,75003
2023-02-22 15:46:00,234223,149103,148149,165996,159672,105496
2023-02-22 15:48:00,161947,133883,105689,95722,134148,82338
2023-02-22 15:50:00,149956,116068,99173,91092,105477,75309
2023-02-22 15:52:00,162854,128611,105968,95818,118140,82491
2023-02-22 15:54:00,161738,122261,108462,97237,109214,84979
2023-02-22 15:56:00,261988,160038,173261,174195,168178,131254
2023-02-22 15:58:00,193335,139076,135617,101880,143337,111511
2023-02-22 16:00:00,150126,118634,99067,89961,108253,75223
2023-02-22 16:02:00,162326,120369,106196,94728,110108,82685
2023-02-22 16:04:00,153387,119644,99958,94741,108382,76062
2023-02-22 16:06:00,232992,147450,147358,168271,156451,104507
2023-02-22 16:08:00,181616,145894,118740,114755,153577,90173
2023-02-22 16:10:00,149548,115981,99151,90296,105438,75388
2023-02-22 16:12:00,165847,122813,109283,96757,112034,86038
2023-02-22 16:14:00,153612,123469,99947,95261,111735,76038
2023-02-22 16:16:00,230488,147301,146863,165470,156885,104029
2023-02-22 16:18:00,219528,153840,149669,129677,164948,118047
2023-02-22 16:20:00,149420,115682,99035,90166,105133,75282
2023-02-22 16:22:00,161922,128468,105710,94944,118448,82241
2023-02-22 16:24:00,156928,123101,100821,97181,111670,76956
2023-02-22 16:26:00,228159,156548,147284,163115,165894,104519
2023-02-22 16:28:00,211217,150199,135703,140937,161190,100099
2023-02-22 16:30:00,149673,123850,99230,89931,113463,75524
2023-02-22 16:32:00,162216,118313,105973,95467,108439,82737
2023-02-22 16:34:00,160099,125830,101989,99450,114666,78507
2023-02-22 16:36:00,226592,146304,145541,163694,155748,102752
2023-02-22 16:38:00,221936,148233,141700,153201,159567,102390
2023-02-22 16:40:00,149048,115414,99311,88326,105845,75802
2023-02-22 16:42:00,165901,115984,109522,96174,105909,86528
2023-02-22 16:44:00,161693,124168,102217,103950,112732,78846
2023-02-22 16:46:00,250459,150787,168264,168088,159103,126321
2023-02-22 16:48:00,234010,150133,148281,165665,161220,105744
2023-02-22 16:50:00,149443,119413,95411,89403,109484,74343
2023-02-22 16:52:00,158612,120135,104813,92122,110627,81537
2023-02-22 16:54:00,169365,122198,111854,98551,111798,88916
2023-02-22 16:56:00,227723,149370,147573,161815,157648,105015
2023-02-22 16:58:00,236132,150689,150327,165691,161741,107801
2023-02-22 17:00:00,155513,129602,101249,94104,119709,77712
2023-02-22 17:02:00,156547,114617,103794,92121,104569,80689
2023-02-22 17:04:00,159626,131230,102224,98557,120618,78998
2023-02-22 17:06:00,226246,136902,145672,162002,140992,102922
2023-02-22 17:08:00,233820,152653,148671,164449,164041,106175
2023-02-22 17:10:00,155490,119949,101201,93176,110526,77744
2023-02-22 17:12:00,157035,115419,106377,90468,105044,83020
2023-02-22 17:14:00,183741,124702,125328,101203,112978,102578
2023-02-22 17:16:00,269844,146889,183039,176938,146533,141316
2023-02-22 17:18:00,257095,162123,162333,328211,174134,120176
2023-02-22 17:20:00,164776,120999,102191,345363,111334,79004
2023-02-22 17:22:00,154889,119489,102731,152527,109351,79273
2023-02-22 17:24:00,160477,123581,102261,100011,112401,78872
2023-02-22 17:26:00,230928,137618,151789,156243,132907,110957
2023-02-22 17:28:00,235039,145145,150134,162977,156560,107688
2023-02-22 17:30:00,158446,129125,102288,94743,119519,78855
2023-02-22 17:32:00,152273,114062,102747,87548,104381,79233
2023-02-22 17:34:00,160212,126268,101863,99817,115294,78483
2023-02-22 17:36:00,206640,124651,133158,143726,116711,95245
2023-02-22 17:38:00,253732,143936,170466,161789,155339,128407
2023-02-22 17:40:00,181676,119506,125333,95819,110017,102692
2023-02-22 17:42:00,157256,115212,106449,91773,104566,82998
2023-02-22 17:44:00,160012,123975,102004,98593,112570,78440
2023-02-22 17:46:00,196860,123591,126740,133791,112624,92430
2023-02-22 17:48:00,228650,144778,146434,162042,155304,103677
2023-02-22 17:50:00,158910,120513,102268,95209,110888,78865
2023-02-22 17:52:00,152717,117663,102769,88625,107841,79316
2023-02-22 17:54:00,160573,123829,102109,100425,112542,78782
2023-02-22 17:56:00,188739,132843,121548,124243,121432,91258
2023-02-22 17:58:00,250398,144424,170463,160887,155542,128378
2023-02-22 18:00:00,159007,130169,102225,96022,120227,79015
2023-02-22 18:02:00,153296,115451,102862,90315,105364,79704
2023-02-22 18:04:00,160249,126469,102121,98996,115633,78853
2023-02-22 18:06:00,177047,122204,113552,111729,220878,86832
2023-02-22 18:08:00,224737,143730,145587,159073,264026,103079
2023-02-22 18:10:00,168902,120545,112497,96404,110760,89807
2023-02-22 18:12:00,171828,117329,118464,93409,106821,95865
2023-02-22 18:14:00,160286,122576,102034,100304,111135,78712
2023-02-22 18:16:00,163683,124133,106058,100009,113025,83095
2023-02-22 18:18:00,224885,143989,145381,159834,154856,102691
2023-02-22 18:20:00,158576,121165,102115,95762,111688,79143
2023-02-22 18:22:00,152462,122867,102817,88521,113304,79467
2023-02-22 18:24:00,160202,119551,102057,99731,108296,78748
2023-02-22 18:26:00,188381,132468,130775,99771,121360,108251
2023-02-22 18:28:00,226453,144122,146922,159704,154775,104288
2023-02-22 18:30:00,158570,126489,102191,95816,118578,78745
2023-02-22 18:32:00,155727,119737,103768,91217,109760,80366
2023-02-22 18:34:00,153619,115499,100309,94276,104452,76959
2023-02-22 18:36:00,163706,122827,105966,99661,111910,82895
2023-02-22 18:38:00,224506,143362,145084,158801,154365,102507
2023-02-22 18:40:00,158780,129886,102470,95566,125599,79274
2023-02-22 18:42:00,163151,121980,108579,94757,112052,85421
2023-02-22 18:44:00,154611,118469,100262,96610,106398,76800
2023-02-22 18:46:00,164613,124767,105913,101905,113128,82683
2023-02-22 18:48:00,248340,149003,168449,160924,159486,126244
2023-02-22 18:50:00,158133,135030,102236,94225,134415,78864
2023-02-22 18:52:00,161060,128820,105932,93285,118628,82522
2023-02-22 18:54:00,150603,116839,99175,93210,105441,75316
2023-02-22 18:56:00,165653,132075,107674,99241,120815,84551
2023-02-22 18:58:00,226947,144069,147253,159509,154940,104522
2023-02-22 19:00:00,163566,141167,106547,100505,144860,82214
2023-02-22 19:02:00,162617,119834,105797,96297,110362,83087
2023-02-22 19:04:00,173529,116731,121774,94931,105658,99280
2023-02-22 19:06:00,186959,124615,128796,101313,113282,106477
2023-02-22 19:08:00,224398,148530,145186,159444,159369,102507
2023-02-22 19:10:00,186306,142112,122997,113448,148947,95765
2023-02-22 19:12:00,166446,121799,109682,96550,111940,91478
2023-02-22 19:14:00,150669,117441,98910,93373,105987,80165
2023-02-22 19:16:00,163343,123670,105809,99708,112754,82759
2023-02-22 19:18:00,227767,154386,146485,161494,165671,103947
2023-02-22 19:20:00,186110,144264,120037,122899,155566,88837
2023-02-22 19:22:00,162094,128367,106048,94712,118780,82853
2023-02-22 19:24:00,150503,116157,98947,92922,105110,75200
2023-02-22 19:26:00,189032,127522,130539,101462,116240,108171
2023-02-22 19:28:00,256268,149466,172247,164599,160430,130345
2023-02-22 19:30:00,197352,143934,126541,135372,154473,91608
2023-02-22 19:32:00,162697,120890,106175,95954,110658,82911
2023-02-22 19:34:00,150528,116172,98971,92727,104969,75162
2023-02-22 19:36:00,163224,123236,105779,98115,112258,82534
2023-02-22 19:38:00,233704,150137,148412,164455,161429,105816
2023-02-22 19:40:00,205475,143453,132606,143889,154573,94177
2023-02-22 19:42:00,167315,122018,109941,97825,111934,86952
2023-02-22 19:44:00,151117,118915,98940,94544,106658,75328
2023-02-22 19:46:00,164229,124747,105845,101126,113033,82750
2023-02-22 19:48:00,234801,159427,148613,166728,170056,105848
2023-02-22 19:50:00,222572,146078,142045,161571,156260,98876
2023-02-22 19:52:00,172263,130300,115761,95853,119581,92724
2023-02-22 19:54:00,150749,118716,98929,93763,107010,75099
2023-02-22 19:56:00,188776,123973,130489,101108,112058,107957
2023-02-22 19:58:00,235726,144453,150036,164944,151845,107424
2023-02-22 20:00:00,220194,143490,145382,159187,154073,99697
2023-02-22 20:02:00,162576,120908,105898,95868,110602,82486
2023-02-22 20:04:00,151010,120563,99079,93409,109236,75206
2023-02-22 20:06:00,160235,117324,104794,96627,106287,81398
2023-02-22 20:08:00,234454,140257,148618,164944,143955,105749
2023-02-22 20:10:00,222166,143304,142252,159345,154447,99084
2023-02-22 20:12:00,166766,122671,109496,97844,111993,86325
2023-02-22 20:14:00,153425,128786,100036,95306,116682,76105
2023-02-22 20:16:00,181226,118464,126872,97233,106696,104203
2023-02-22 20:18:00,257653,142639,171439,166225,141926,129613
2023-02-22 20:20:00,221230,144108,141978,159580,154753,98989
2023-02-22 20:22:00,162215,130050,105862,95438,119759,82431
2023-02-22 20:24:00,166670,122439,110765,97075,111388,87318
2023-02-22 20:26:00,156622,119301,104554,93749,108745,81132
2023-02-22 20:28:00,225942,127852,142402,155501,123720,102450
2023-02-22 20:30:00,221471,143197,141942,159500,153869,98645
2023-02-22 20:32:00,162349,120115,105840,94562,110134,82429
2023-02-22 20:34:00,159898,121203,102138,98292,110355,78595
2023-02-22 20:36:00,154623,118468,102700,94165,106724,79131
2023-02-22 20:38:00,209852,124210,132718,142033,115398,96444
2023-02-22 20:40:00,286261,146897,252645,179497,157071,213750
2023-02-22 20:42:00,318067,190904,260248,134481,174479,242414
2023-02-22 20:44:00,203894,150046,124759,105982,137391,101778
2023-02-22 20:46:00,178091,117405,126007,94724,106032,103073
2023-02-22 20:48:00,192898,130290,122134,128895,120087,89389
2023-02-22 20:50:00,231125,154064,145016,164490,163241,102011
2023-02-22 20:52:00,158927,119811,104805,92578,109636,81327
2023-02-22 20:54:00,159848,122782,101961,99308,111254,78203
2023-02-22 20:56:00,156953,120989,104687,94128,109355,81052
2023-02-22 20:58:00,180917,120177,115478,117394,109828,86056
2023-02-22 21:00:00,227402,148276,146404,160066,159359,103107
2023-02-22 21:02:00,156070,115123,103879,90682,105026,80269
2023-02-22 21:04:00,159804,123134,102058,98969,111716,78314
2023-02-22 21:06:00,154859,117861,102850,93777,106222,79230
2023-02-22 21:08:00,167223,121389,107494,103659,111322,81604
2023-02-22 21:10:00,232920,150871,148534,164938,161245,105708
2023-02-22 21:12:00,157793,117497,106594,91057,106630,83236
2023-02-22 21:14:00,183065,128038,125171,99400,116375,102312
2023-02-22 21:16:00,178041,117682,126109,94423,106119,103189
2023-02-22 21:18:00,169230,128874,112213,96450,118589,89223
2023-02-22 21:20:00,234646,150941,148089,166668,161298,105390
2023-02-22 21:22:00,153935,124934,102876,90521,114264,79281
2023-02-22 21:24:00,159796,123485,101962,99244,111852,78349
2023-02-22 21:26:00,156325,123390,104797,93474,111744,81269
2023-02-22 21:28:00,159180,118519,102802,95886,108252,79253
2023-02-22 21:30:00,257070,150435,171165,166318,160795,129042
2023-02-22 21:32:00,176059,120041,125920,89615,112549,102861
2023-02-22 21:34:00,160460,122609,102058,99315,111258,78250
2023-02-22 21:36:00,153829,121921,102765,91962,110575,79087
2023-02-22 21:38:00,157882,115932,102427,93848,105930,78855
2023-02-22 21:40:00,235996,150370,150095,166235,161381,107249
2023-02-22 21:42:00,157974,127948,106940,91568,124524,83400
2023-02-22 21:44:00,160563,124579,102360,100892,112182,78711
2023-02-22 21:46:00,158035,125022,103753,97339,113029,80129
2023-02-22 21:48:00,152975,123133,100486,91947,112698,76824
2023-02-22 21:50:00,235071,150874,148421,166756,161438,105410
2023-02-22 21:52:00,153691,140262,104680,89471,141290,80945
2023-02-22 21:54:00,159650,122500,102009,98764,111308,78284
2023-02-22 21:56:00,162519,126486,106533,97519,115297,82911
2023-02-22 21:58:00,149562,114200,99720,89538,104055,75919
2023-02-22 22:00:00,256063,149853,175169,166076,160561,130472
2023-02-22 22:02:00,194107,139051,137638,106698,145693,110214
2023-02-22 22:04:00,160236,122462,102060,99498,111188,78317
2023-02-22 22:06:00,163600,124283,105876,99767,112782,82352
2023-02-22 22:08:00,150218,116118,99499,90512,105683,75757
2023-02-22 22:10:00,236223,149894,149549,165704,160720,107057
2023-02-22 22:12:00,188316,147978,125808,121005,158231,94468
2023-02-22 22:14:00,159550,126689,102027,98589,114878,78328
2023-02-22 22:16:00,197116,124090,138738,100442,112462,116407
2023-02-22 22:18:00,172755,123129,122674,90064,112826,99660
2023-02-22 22:20:00,234224,149819,148440,165641,160663,105569
2023-02-22 22:22:00,196843,157838,128913,132762,168315,93635
2023-02-22 22:24:00,159377,118459,102040,97625,107038,78327
2023-02-22 22:26:00,165557,126243,107613,99450,115001,84274
2023-02-22 22:28:00,150165,113805,99728,88553,103598,75879
2023-02-22 22:30:00,233587,148541,148014,164105,159372,105170
2023-02-22 22:32:00,236046,149245,160622,146073,160181,122472
2023-02-22 22:34:00,179953,115475,124112,96900,104213,101093
2023-02-22 22:36:00,163900,123611,105973,99819,112349,82472
2023-02-22 22:38:00,150237,115949,99800,89887,105587,75972
2023-02-22 22:40:00,236433,150771,150200,167046,161397,107489
2023-02-22 22:42:00,251514,169308,151488,164097,179545,109268
2023-02-22 22:44:00,150329,122337,99022,92048,110384,75031
2023-02-22 22:46:00,163759,123966,106038,100217,112630,82567
2023-02-22 22:48:00,172978,122919,122998,89159,112742,99887
2023-02-22 22:50:00,267701,147967,181253,166382,157642,139581
2023-02-22 22:52:00,234880,161010,148627,167451,171000,105807
2023-02-22 22:54:00,150632,118186,98984,93273,106201,74958
2023-02-22 22:56:00,165616,132269,107633,99321,120956,84334
2023-02-22 22:58:00,150001,114680,100065,89192,104347,76375
2023-02-22 23:00:00,234053,139428,148274,164694,145982,105467
2023-02-22 23:02:00,234354,148998,148734,164936,160322,105747
2023-02-22 23:04:00,150585,115821,99013,92754,104622,74971
2023-02-22 23:06:00,164104,124004,105884,99623,112486,82426
2023-02-22 23:08:00,149500,117969,99467,89266,107456,75664
2023-02-22 23:10:00,236147,134597,149919,166393,136551,107046
2023-02-22 23:12:00,239369,152481,152631,168114,162727,109938
2023-02-22 23:14:00,174262,123937,122165,94686,111359,98958
2023-02-22 23:16:00,188082,124236,129353,101295,112644,106602
2023-02-22 23:18:00,152326,126408,100526,90999,116393,76779
2023-02-22 23:20:00,239437,127500,154383,162375,125477,112071
2023-02-22 23:22:00,243638,159075,157873,164853,169474,115541
2023-02-22 23:24:00,151599,117395,98823,94627,105477,74972
2023-02-22 23:26:00,166077,127944,107882,100821,116151,84588
2023-02-22 23:28:00,153122,120802,100813,92179,110400,77057
2023-02-22 23:30:00,214167,120970,136860,148418,115184,97437
2023-02-22 23:32:00,234801,150213,148729,166393,161096,105767
2023-02-22 23:34:00,151145,117309,99130,93572,105460,75286
2023-02-22 23:36:00,163546,122980,105835,98953,112045,82455
2023-02-22 23:38:00,182349,121736,125627,96706,111490,102789
2023-02-22 23:40:00,199522,117082,129592,134394,107442,93961
2023-02-22 23:42:00,239113,152091,152557,167561,162406,110030
2023-02-22 23:44:00,150655,122430,99338,92485,110724,75481
2023-02-22 23:46:00,163798,120690,105946,98845,110167,82671
2023-02-22 23:48:00,159347,129197,102666,96089,119068,79234
2023-02-22 23:50:00,185142,115057,120978,121064,104733,88641
2023-02-22 23:52:00,234998,159015,148855,166382,169828,106064
2023-02-22 23:54:00,151099,119488,98907,94913,107598,75189
2023-02-22 23:56:00,165024,125542,107710,98465,114215,84589
2023-02-22 23:58:00,159377,119798,102856,96682,109901,79455
2023-02-23 00:00:00,172935,114369,113390,109638,104083,84651
2023-02-23 00:02:00,257562,150138,171566,165541,160787,129860
2023-02-23 00:04:00,150244,119507,98980,91695,108758,75231
2023-02-23 00:06:00,160034,116898,104804,95761,106078,81505
2023-02-23 00:08:00,158678,120150,102553,95463,110360,79043
2023-02-23 00:10:00,160600,115768,107418,96517,105273,82300
2023-02-23 00:12:00,239182,152290,152543,168445,162473,110137
2023-02-23 00:14:00,153789,129252,99999,95890,117019,76058
2023-02-23 00:16:00,158160,118756,103917,96830,107034,80652
2023-02-23 00:18:00,159277,128332,102721,95540,118567,79390
2023-02-23 00:20:00,162521,114418,112145,88623,104555,89030
2023-02-23 00:22:00,267863,159302,181526,166126,170145,139884
2023-02-23 00:24:00,182576,124381,124187,100894,112704,100977
2023-02-23 00:26:00,156424,120986,104635,93666,109496,81193
2023-02-23 00:28:00,158989,119496,102947,94946,109829,79610
2023-02-23 00:30:00,153085,113781,102558,89366,103571,78904
2023-02-23 00:32:00,233819,151148,148611,164672,162012,106074
2023-02-23 00:34:00,160210,129287,102099,99583,121824,78541
2023-02-23 00:36:00,154552,118309,102796,93012,106817,79258
2023-02-23 00:38:00,158802,120958,102511,94969,111367,79179
2023-02-23 00:40:00,155012,119077,104517,89609,108986,81124
2023-02-23 00:42:00,238569,149383,152789,166502,160069,110288
2023-02-23 00:44:00,159970,143395,102111,99510,139103,78416
2023-02-23 00:46:00,154789,118392,102728,94507,106668,79216
2023-02-23 00:48:00,182485,130190,125832,97358,119789,103132
2023-02-23 00:50:00,153866,118829,102516,91143,108490,78964
2023-02-23 00:52:00,231246,148060,147706,163067,159095,104876
2023-02-23 00:54:00,160193,138591,101937,100178,138809,78378
2023-02-23 00:56:00,156267,118154,104691,93446,106775,81268
2023-02-23 00:58:00,158345,119948,102702,94555,110159,79318
2023-02-23 01:00:00,155683,119663,103571,91585,109902,80205
2023-02-23 01:02:00,232194,144959,147605,165084,155145,105019
2023-02-23 01:04:00,170079,143962,109194,109938,147341,83498
2023-02-23 01:06:00,154339,118293,102790,93680,106857,79476
2023-02-23 01:08:00,159484,121881,102755,96839,111815,79469
2023-02-23 01:10:00,164701,121429,107048,97588,111373,84137
2023-02-23 01:12:00,229585,145272,149559,160497,156207,107012
2023-02-23 01:14:00,182359,153033,116706,119943,160888,87355
2023-02-23 01:16:00,154166,117750,102928,92703,106858,79574
2023-02-23 01:18:00,191950,128157,135637,96140,118507,113590
2023-02-23 01:20:00,172289,120498,115168,96934,110561,92379
2023-02-23 01:22:00,226307,149672,145700,161688,160102,103010
2023-02-23 01:24:00,196073,152691,123735,134715,162475,91115
2023-02-23 01:26:00,156969,122319,104799,94475,111134,81678
2023-02-23 01:28:00,159285,118751,102807,96105,108663,79451
2023-02-23 01:30:00,161986,119944,105614,96378,110058,82268
2023-02-23 01:32:00,225293,143099,145553,160610,154342,102633
2023-02-23 01:34:00,231934,152234,154371,147449,161795,118796
2023-02-23 01:36:00,154982,119784,103121,94049,108568,79782
2023-02-23 01:38:00,157795,118806,102562,95875,108225,79268
2023-02-23 01:40:00,164119,121301,107318,96681,110882,83953
2023-02-23 01:42:00,229564,146588,149564,161277,156716,106924
2023-02-23 01:44:00,221279,158479,138255,159819,167728,98648
2023-02-23 01:46:00,157525,123323,104097,94837,112304,80713
