"Time","Load[5m] (172.16.66.106:9796)","Load[5m] (172.16.66.107:9796)","Load[5m] (172.16.66.112:9796)","Load[1m] (172.16.66.106:9796)","Load[1m] (172.16.66.107:9796)","Load[1m] (172.16.66.112:9796)","Load[15m] (172.16.66.106:9796)","Load[15m] (172.16.66.107:9796)","Load[15m] (172.16.66.112:9796)"
2023-02-22 12:02:00,0.390,0.590,0.510,0.420,0.400,0.310,0.470,0.710,0.500
2023-02-22 12:04:00,0.360,0.440,0.430,0.270,0.160,0.290,0.450,0.640,0.460
2023-02-22 12:06:00,0.370,0.410,0.550,0.220,0.290,0.780,0.440,0.600,0.500
2023-02-22 12:08:00,0.320,0.830,0.480,0.250,1.31,0.380,0.410,0.740,0.480
2023-02-22 12:10:00,0.270,0.700,0.380,0.160,0.620,0.170,0.380,0.700,0.440
2023-02-22 12:12:00,0.230,1.04,0.840,0.230,1.26,1.55,0.350,0.830,0.600
2023-02-22 12:14:00,0.280,0.840,0.620,0.510,0.470,0.360,0.350,0.780,0.540
2023-02-22 12:16:00,0.420,0.730,0.530,0.590,0.600,0.310,0.390,0.750,0.520
2023-02-22 12:18:00,0.540,1.30,0.410,0.700,1.60,0.160,0.450,0.980,0.480
2023-02-22 12:20:00,0.530,0.990,0.490,0.380,0.550,0.620,0.450,0.900,0.500
2023-02-22 12:22:00,0.730,0.820,0.410,0.910,0.520,0.250,0.540,0.850,0.460
2023-02-22 12:24:00,0.650,0.630,0.320,0.600,0.280,0.160,0.540,0.770,0.420
2023-02-22 12:26:00,0.610,0.670,0.790,0.500,0.700,1.14,0.540,0.770,0.590
2023-02-22 12:28:00,0.460,0.620,1.11,0.200,0.630,1.11,0.490,0.730,0.740
2023-02-22 12:30:00,0.570,0.730,0.800,0.670,0.880,0.310,0.530,0.760,0.670
2023-02-22 12:32:00,0.610,1.01,0.610,0.850,1.27,0.280,0.550,0.860,0.620
2023-02-22 12:34:00,0.460,0.940,0.520,0.220,0.810,0.320,0.500,0.850,0.580
2023-02-22 12:36:00,0.380,0.800,0.430,0.140,0.600,0.300,0.460,0.810,0.540
2023-02-22 12:38:00,0.340,0.810,0.330,0.230,0.760,0.220,0.440,0.810,0.480
2023-02-22 12:40:00,0.300,0.720,0.360,0.310,0.560,0.410,0.410,0.780,0.470
2023-02-22 12:42:00,0.290,0.560,0.340,0.320,0.260,0.440,0.380,0.710,0.450
2023-02-22 12:44:00,0.440,0.610,0.340,0.660,0.700,0.390,0.430,0.710,0.430
2023-02-22 12:46:00,0.360,0.500,0.370,0.290,0.300,0.430,0.400,0.660,0.430
2023-02-22 12:48:00,0.340,1,0.380,0.280,2.13,0.360,0.380,0.810,0.430
2023-02-22 12:50:00,0.330,0.740,0.390,0.350,0.450,0.440,0.370,0.740,0.430
2023-02-22 12:52:00,0.400,0.680,0.400,0.530,0.620,0.310,0.380,0.720,0.430
2023-02-22 12:54:00,0.400,0.520,0.400,0.370,0.270,0.520,0.380,0.650,0.430
2023-02-22 12:56:00,0.400,0.500,0.310,0.440,0.440,0.180,0.380,0.630,0.390
2023-02-22 12:58:00,0.380,0.430,0.420,0.500,0.280,0.550,0.370,0.590,0.420
2023-02-22 13:00:00,0.470,0.450,0.370,0.480,0.420,0.260,0.400,0.580,0.400
2023-02-22 13:02:00,1.24,0.420,0.400,3.56,0.390,0.500,0.670,0.540,0.400
2023-02-22 13:04:00,1.15,0.800,0.320,1.28,1.53,0.170,0.710,0.660,0.370
2023-02-22 13:06:00,1.04,0.630,0.250,0.830,0.500,0.150,0.730,0.620,0.340
2023-02-22 13:08:00,1.02,0.990,0.470,0.820,1.26,0.490,0.770,0.760,0.420
2023-02-22 13:10:00,0.940,0.790,0.420,0.570,0.480,0.310,0.770,0.710,0.400
2023-02-22 13:12:00,0.770,0.720,0.380,0.500,0.520,0.330,0.730,0.700,0.390
2023-02-22 13:14:00,0.880,0.620,0.320,1.27,0.490,0.240,0.770,0.660,0.360
2023-02-22 13:16:00,0.930,1.55,0.260,0.750,3.04,0.170,0.810,0.990,0.340
2023-02-22 13:18:00,0.660,1.32,0.360,0.210,1.13,0.560,0.720,0.980,0.360
2023-02-22 13:20:00,0.590,1.02,0.300,0.430,0.520,0.220,0.690,0.910,0.340
2023-02-22 13:22:00,0.420,0.840,0.540,0.140,0.550,1.15,0.610,0.860,0.420
2023-02-22 13:24:00,0.440,0.720,0.610,0.560,0.420,0.830,0.590,0.810,0.460
2023-02-22 13:26:00,0.460,0.690,0.550,0.430,0.720,0.420,0.590,0.780,0.460
2023-02-22 13:28:00,0.410,1.08,0.420,0.280,1.56,0.150,0.550,0.910,0.420
2023-02-22 13:30:00,0.380,0.930,0.360,0.230,0.850,0.150,0.520,0.880,0.400
2023-02-22 13:32:00,0.530,0.770,0.310,0.980,0.410,0.140,0.550,0.820,0.380
2023-02-22 13:34:00,0.460,0.680,0.280,0.420,0.420,0.260,0.520,0.790,0.360
2023-02-22 13:36:00,0.410,0.560,0.300,0.370,0.320,0.340,0.490,0.730,0.360
2023-02-22 13:38:00,0.450,0.450,0.290,0.470,0.160,0.230,0.500,0.670,0.350
2023-02-22 13:40:00,0.680,0.450,0.520,1.09,0.450,1.26,0.570,0.640,0.420
2023-02-22 13:42:00,0.630,0.480,0.660,0.720,0.510,1.15,0.560,0.630,0.480
2023-02-22 13:44:00,0.530,0.580,0.520,0.300,0.810,0.320,0.530,0.650,0.450
2023-02-22 13:46:00,0.610,0.560,0.410,0.920,0.400,0.220,0.550,0.630,0.420
2023-02-22 13:48:00,0.480,0.500,0.460,0.340,0.380,0.620,0.510,0.600,0.430
2023-02-22 13:50:00,0.710,0.400,0.470,1.23,0.200,0.570,0.590,0.550,0.440
2023-02-22 13:52:00,0.570,0.830,0.480,0.420,1.47,0.420,0.550,0.690,0.450
2023-02-22 13:54:00,0.650,0.810,0.350,0.610,0.760,0.190,0.580,0.710,0.400
2023-02-22 13:56:00,0.600,1.29,0.650,0.530,2.28,1.36,0.570,0.890,0.500
2023-02-22 13:58:00,0.490,0.950,0.570,0.200,0.520,0.420,0.530,0.820,0.490
2023-02-22 14:00:00,0.810,0.830,0.450,0.940,0.510,0.240,0.650,0.790,0.450
2023-02-22 14:02:00,1.39,0.750,0.370,1.74,0.570,0.250,0.910,0.770,0.420
2023-02-22 14:04:00,1.03,1.06,0.500,0.480,0.970,0.810,0.830,0.890,0.460
2023-02-22 14:06:00,0.830,0.940,0.420,0.400,0.720,0.330,0.780,0.870,0.430
2023-02-22 14:08:00,0.720,0.740,0.330,0.480,0.290,0.150,0.740,0.800,0.400
2023-02-22 14:10:00,1.26,0.820,0.310,3.02,0.780,0.390,0.920,0.830,0.380
2023-02-22 14:12:00,0.960,0.730,0.290,0.680,0.670,0.330,0.850,0.790,0.360
2023-02-22 14:14:00,0.750,0.880,0.190,0.380,1.06,0.0400,0.790,0.840,0.310
2023-02-22 14:16:00,0.680,0.780,0.190,0.420,0.590,0.170,0.760,0.810,0.290
2023-02-22 14:18:00,0.530,0.680,0.160,0.250,0.610,0.0800,0.690,0.760,0.270
2023-02-22 14:20:00,0.450,0.580,0.140,0.280,0.400,0.0900,0.640,0.710,0.250
2023-02-22 14:22:00,0.550,0.600,0.180,0.600,0.720,0.270,0.650,0.710,0.250
2023-02-22 14:24:00,0.480,0.490,0.180,0.400,0.290,0.200,0.610,0.650,0.240
2023-02-22 14:26:00,0.550,0.920,0.340,0.670,1.20,0.790,0.620,0.800,0.290
2023-02-22 14:28:00,0.620,0.710,0.310,0.940,0.380,0.300,0.630,0.730,0.280
2023-02-22 14:30:00,0.550,0.670,0.350,0.430,0.710,0.460,0.610,0.710,0.290
2023-02-22 14:32:00,0.560,0.590,0.230,0.490,0.590,0.0600,0.610,0.680,0.250
2023-02-22 14:34:00,0.430,0.690,0.200,0.180,1.17,0.110,0.550,0.690,0.240
2023-02-22 14:36:00,0.320,0.540,0.220,0.120,0.340,0.160,0.500,0.640,0.240
2023-02-22 14:38:00,0.930,0.470,0.490,2.77,0.410,0.810,0.680,0.600,0.340
2023-02-22 14:40:00,0.790,0.520,0.430,0.810,0.410,0.260,0.650,0.600,0.340
2023-02-22 14:42:00,0.620,0.460,0.470,0.430,0.330,0.470,0.610,0.570,0.370
2023-02-22 14:44:00,0.640,1.42,0.350,0.600,1.74,0.170,0.620,0.950,0.340
2023-02-22 14:46:00,0.700,1.01,0.370,0.840,0.410,0.310,0.640,0.860,0.350
2023-02-22 14:48:00,1.06,1.43,0.340,1.16,2.61,0.310,0.800,1.01,0.340
2023-02-22 14:50:00,1.54,1.07,0.250,1.83,0.680,0.0900,1.02,0.930,0.300
2023-02-22 14:52:00,1.21,0.870,0.270,0.630,0.540,0.220,0.970,0.870,0.300
2023-02-22 14:54:00,1.08,0.660,0.290,0.650,0.260,0.400,0.960,0.790,0.300
2023-02-22 14:56:00,0.940,0.620,0.370,0.660,0.500,0.540,0.920,0.760,0.320
2023-02-22 14:58:00,0.910,0.550,0.280,1,0.340,0.170,0.910,0.720,0.290
2023-02-22 15:00:00,1.18,0.620,0.210,1.39,0.680,0.150,1.01,0.730,0.260
2023-02-22 15:02:00,0.820,0.640,0.240,0.340,0.590,0.340,0.900,0.720,0.270
2023-02-22 15:04:00,0.790,0.620,0.270,0.720,0.530,0.300,0.880,0.700,0.270
2023-02-22 15:06:00,0.730,1.04,0.380,0.360,1.55,0.720,0.850,0.850,0.310
2023-02-22 15:08:00,0.480,0.950,0.990,0.0500,0.920,2.22,0.740,0.830,0.530
2023-02-22 15:10:00,0.540,1.25,0.850,0.560,1.74,0.730,0.730,0.960,0.540
2023-02-22 15:12:00,0.500,0.920,0.660,0.420,0.440,0.340,0.690,0.870,0.510
2023-02-22 15:14:00,0.420,0.730,0.580,0.280,0.400,0.370,0.640,0.800,0.500
2023-02-22 15:16:00,0.430,1.12,0.550,0.340,1.67,0.330,0.620,0.930,0.500
2023-02-22 15:18:00,0.430,0.970,0.420,0.460,0.950,0.230,0.590,0.890,0.450
2023-02-22 15:20:00,0.420,0.760,0.380,0.400,0.450,0.280,0.560,0.820,0.430
2023-02-22 15:22:00,0.330,0.710,0.340,0.160,0.620,0.320,0.510,0.800,0.410
2023-02-22 15:24:00,0.400,0.540,0.300,0.390,0.260,0.280,0.520,0.720,0.380
2023-02-22 15:26:00,0.450,1.68,0.370,0.600,4.13,0.420,0.520,1.11,0.400
2023-02-22 15:28:00,0.380,1.38,0.300,0.260,1.24,0.150,0.480,1.07,0.360
2023-02-22 15:30:00,0.300,1.13,0.330,0.180,0.500,0.340,0.440,1.02,0.360
2023-02-22 15:32:00,0.390,0.920,0.290,0.600,0.520,0.230,0.450,0.950,0.350
2023-02-22 15:34:00,0.450,0.690,0.570,0.460,0.220,1.32,0.470,0.860,0.440
2023-02-22 15:36:00,0.430,1.05,0.560,0.370,1.72,0.560,0.450,0.970,0.450
2023-02-22 15:38:00,0.420,0.790,0.460,0.310,0.450,0.280,0.450,0.890,0.430
2023-02-22 15:40:00,0.390,0.710,0.690,0.180,0.620,1.33,0.430,0.840,0.510
2023-02-22 15:42:00,0.290,0.560,0.580,0.110,0.300,0.320,0.390,0.770,0.500
2023-02-22 15:44:00,0.320,0.580,0.520,0.420,0.750,0.560,0.380,0.750,0.480
2023-02-22 15:46:00,0.420,0.610,0.400,0.540,0.700,0.240,0.410,0.730,0.440
2023-02-22 15:48:00,0.520,0.560,0.420,0.540,0.500,0.590,0.450,0.700,0.430
2023-02-22 15:50:00,0.430,0.550,0.350,0.370,0.530,0.220,0.430,0.680,0.410
2023-02-22 15:52:00,0.740,0.520,0.370,1.09,0.470,0.260,0.540,0.650,0.420
2023-02-22 15:54:00,1.01,0.630,0.300,1.77,0.720,0.140,0.660,0.670,0.380
2023-02-22 15:56:00,0.910,0.500,0.300,0.840,0.380,0.240,0.660,0.620,0.370
2023-02-22 15:58:00,0.720,0.550,0.340,0.410,0.540,0.410,0.620,0.630,0.370
2023-02-22 16:00:00,0.720,0.560,0.250,0.800,0.380,0.110,0.630,0.620,0.330
2023-02-22 16:02:00,0.780,0.540,0.250,0.900,0.480,0.240,0.660,0.610,0.320
2023-02-22 16:04:00,0.710,0.480,0.300,0.520,0.350,0.370,0.650,0.580,0.330
2023-02-22 16:06:00,0.630,1.01,0.320,0.500,2.57,0.480,0.630,0.740,0.330
2023-02-22 16:08:00,0.510,0.860,0.310,0.400,0.960,0.340,0.580,0.720,0.330
2023-02-22 16:10:00,0.460,0.810,0.270,0.280,0.860,0.280,0.550,0.720,0.300
2023-02-22 16:12:00,0.430,1.22,0.290,0.410,2.88,0.420,0.530,0.850,0.300
2023-02-22 16:14:00,0.500,1,0.370,0.480,0.970,0.560,0.540,0.820,0.330
2023-02-22 16:16:00,0.470,1.33,0.300,0.470,3.15,0.190,0.530,0.930,0.300
2023-02-22 16:18:00,0.410,1,0.340,0.290,0.780,0.410,0.500,0.860,0.320
2023-02-22 16:20:00,0.380,0.800,0.260,0.310,0.430,0.170,0.470,0.800,0.280
2023-02-22 16:22:00,0.320,0.740,0.210,0.180,0.440,0.140,0.440,0.780,0.260
2023-02-22 16:24:00,0.420,0.650,0.190,0.450,0.390,0.140,0.460,0.740,0.250
2023-02-22 16:26:00,0.400,0.520,0.370,0.400,0.250,0.390,0.450,0.680,0.310
2023-02-22 16:28:00,0.530,0.500,0.290,0.760,0.480,0.140,0.490,0.650,0.290
2023-02-22 16:30:00,0.700,0.380,0.310,1.02,0.160,0.270,0.560,0.590,0.290
2023-02-22 16:32:00,0.900,1.35,0.240,1.32,3.16,0.130,0.650,0.920,0.270
2023-02-22 16:34:00,1.10,0.990,0.220,1.24,0.620,0.180,0.750,0.840,0.260
2023-02-22 16:36:00,1.11,0.810,0.200,0.910,0.450,0.160,0.810,0.790,0.240
2023-02-22 16:38:00,0.910,0.640,0.280,0.480,0.260,0.500,0.780,0.730,0.260
2023-02-22 16:40:00,0.630,0.620,0.230,0.0900,0.510,0.170,0.690,0.710,0.250
2023-02-22 16:42:00,1.02,0.500,0.270,1.20,0.280,0.420,0.840,0.660,0.260
2023-02-22 16:44:00,1.20,0.820,0.280,1.23,1.07,0.370,0.930,0.760,0.270
2023-02-22 16:46:00,0.880,0.780,0.260,0.440,0.660,0.230,0.850,0.750,0.270
2023-02-22 16:48:00,0.730,0.640,0.210,0.480,0.460,0.100,0.800,0.700,0.250
2023-02-22 16:50:00,0.680,0.640,0.260,0.400,0.610,0.270,0.770,0.690,0.260
2023-02-22 16:52:00,0.570,1.05,1.02,0.370,1.32,3.36,0.720,0.850,0.520
2023-02-22 16:54:00,0.630,0.760,1.46,0.880,0.340,3.49,0.720,0.760,0.730
2023-02-22 16:56:00,0.510,0.720,1.03,0.290,0.770,0.670,0.670,0.740,0.660
2023-02-22 16:58:00,0.570,0.610,0.810,0.620,0.400,0.360,0.670,0.700,0.620
2023-02-22 17:00:00,0.570,1.23,0.680,0.520,3.28,0.360,0.650,0.890,0.600
2023-02-22 17:02:00,0.670,0.910,0.510,0.970,0.660,0.220,0.670,0.810,0.540
2023-02-22 17:04:00,0.690,1.57,0.420,0.670,4.31,0.190,0.680,1.03,0.510
2023-02-22 17:06:00,0.550,1.30,0.320,0.370,1.16,0.160,0.630,1,0.450
2023-02-22 17:08:00,0.520,0.970,0.320,0.370,0.460,0.280,0.610,0.910,0.440
2023-02-22 17:10:00,0.580,1.27,0.430,0.760,0.960,0.650,0.620,1.05,0.460
2023-02-22 17:12:00,0.500,1.07,0.390,0.430,0.580,0.340,0.580,1,0.440
2023-02-22 17:14:00,0.550,0.940,0.310,0.630,0.550,0.140,0.590,0.960,0.410
2023-02-22 17:16:00,0.570,0.840,0.380,0.580,0.740,0.330,0.590,0.920,0.430
2023-02-22 17:18:00,0.680,0.720,0.410,0.940,0.490,0.450,0.630,0.870,0.440
2023-02-22 17:20:00,0.620,0.910,0.440,0.710,1.44,0.380,0.610,0.910,0.450
2023-02-22 17:22:00,0.490,0.850,0.360,0.270,0.880,0.220,0.560,0.890,0.420
2023-02-22 17:24:00,0.370,0.700,0.900,0.160,0.480,1.91,0.500,0.830,0.600
2023-02-22 17:26:00,0.320,0.550,0.820,0.260,0.290,0.610,0.460,0.750,0.620
2023-02-22 17:28:00,0.340,0.450,0.580,0.360,0.240,0.230,0.450,0.690,0.550
2023-02-22 17:30:00,1.12,0.560,0.480,2.67,0.810,0.260,0.710,0.700,0.520
2023-02-22 17:32:00,0.930,0.950,0.490,0.760,1.03,0.740,0.700,0.850,0.510
2023-02-22 17:34:00,0.730,0.840,0.920,0.410,0.610,1.26,0.650,0.820,0.670
2023-02-22 17:36:00,0.700,0.730,0.780,0.520,0.530,0.630,0.640,0.780,0.640
2023-02-22 17:38:00,0.710,0.540,1.15,0.790,0.180,1.99,0.650,0.700,0.790
2023-02-22 17:40:00,0.630,0.680,0.800,0.620,1.09,0.370,0.630,0.730,0.700
2023-02-22 17:42:00,0.640,0.560,0.610,0.690,0.450,0.250,0.630,0.670,0.640
2023-02-22 17:44:00,0.780,1.11,0.490,1.30,2.51,0.320,0.680,0.850,0.590
2023-02-22 17:46:00,0.580,0.900,0.370,0.340,0.690,0.160,0.610,0.800,0.530
2023-02-22 17:48:00,0.590,1.17,0.300,0.600,1.50,0.230,0.620,0.920,0.480
2023-02-22 17:50:00,0.450,0.950,0.300,0.240,0.730,0.350,0.560,0.870,0.450
2023-02-22 17:52:00,0.370,0.800,0.290,0.270,0.500,0.310,0.510,0.820,0.430
2023-02-22 17:54:00,0.340,0.710,0.330,0.330,0.470,0.540,0.480,0.790,0.430
2023-02-22 17:56:00,0.550,0.650,0.280,1.23,0.490,0.240,0.530,0.760,0.390
2023-02-22 17:58:00,1.12,0.620,0.210,1.49,0.540,0.110,0.760,0.730,0.350
2023-02-22 18:00:00,0.890,0.480,0.660,0.570,0.250,0.770,0.720,0.670,0.520
2023-02-22 18:02:00,0.690,0.430,0.530,0.360,0.270,0.320,0.670,0.620,0.490
2023-02-22 18:04:00,0.560,0.430,0.460,0.370,0.420,0.390,0.620,0.600,0.460
2023-02-22 18:06:00,0.530,0.480,0.420,0.580,0.570,0.350,0.600,0.600,0.450
2023-02-22 18:08:00,0.510,0.390,0.800,0.460,0.240,0.700,0.580,0.550,0.610
2023-02-22 18:10:00,0.560,0.380,0.660,0.750,0.380,0.380,0.580,0.530,0.580
2023-02-22 18:12:00,0.610,0.510,0.540,0.790,0.720,0.270,0.590,0.550,0.540
2023-02-22 18:14:00,0.690,0.490,0.410,0.950,0.520,0.130,0.620,0.540,0.500
2023-02-22 18:16:00,1.64,0.460,0.280,2.53,0.330,0.0300,1,0.520,0.430
2023-02-22 18:18:00,1.47,0.430,0.230,1.27,0.390,0.110,1.01,0.510,0.390
2023-02-22 18:20:00,1.63,0.400,0.200,1.23,0.350,0.140,1.14,0.480,0.360
2023-02-22 18:22:00,1.32,0.380,0.190,0.810,0.370,0.160,1.08,0.460,0.340
2023-02-22 18:24:00,1.01,0.490,0.130,0.500,0.670,0.0500,1,0.490,0.290
2023-02-22 18:26:00,0.880,0.390,0.640,0.630,0.220,1.17,0.950,0.450,0.460
2023-02-22 18:28:00,1.29,1.01,0.570,1.62,2.13,0.510,1.10,0.660,0.450
2023-02-22 18:30:00,0.980,0.910,0.490,0.480,0.800,0.340,1.01,0.670,0.440
2023-02-22 18:32:00,0.800,0.750,0.370,0.530,0.470,0.130,0.930,0.640,0.400
2023-02-22 18:34:00,0.790,0.590,0.320,0.440,0.250,0.190,0.920,0.590,0.370
2023-02-22 18:36:00,0.700,0.610,1.44,0.590,0.700,4.22,0.870,0.600,0.750
2023-02-22 18:38:00,0.710,0.500,1.19,0.700,0.290,1.19,0.850,0.560,0.740
2023-02-22 18:40:00,1.05,0.470,0.870,0.980,0.350,0.410,0.970,0.540,0.670
2023-02-22 18:42:00,0.840,0.440,0.630,0.430,0.320,0.240,0.910,0.520,0.610
2023-02-22 18:44:00,0.800,0.410,0.550,0.870,0.390,0.310,0.880,0.500,0.580
2023-02-22 18:46:00,0.600,0.730,0.450,0.260,1.27,0.230,0.790,0.600,0.540
2023-02-22 18:48:00,0.500,1.30,0.350,0.210,1.49,0.190,0.730,0.850,0.490
2023-02-22 18:50:00,0.410,1,0.260,0.150,0.560,0.0900,0.680,0.790,0.430
2023-02-22 18:52:00,0.290,0.840,0.200,0.0400,0.550,0.100,0.590,0.760,0.390
2023-02-22 18:54:00,0.410,0.690,0.330,0.740,0.330,0.470,0.600,0.710,0.410
2023-02-22 18:56:00,0.430,0.720,0.350,0.370,0.630,0.410,0.590,0.720,0.410
2023-02-22 18:58:00,0.380,1.15,0.420,0.240,1.20,0.600,0.550,0.900,0.420
2023-02-22 19:00:00,0.490,0.860,0.360,0.650,0.340,0.300,0.570,0.820,0.400
2023-02-22 19:02:00,0.500,0.730,0.350,0.620,0.440,0.380,0.550,0.780,0.390
2023-02-22 19:04:00,0.530,0.870,0.440,0.690,1.30,0.480,0.560,0.820,0.420
2023-02-22 19:06:00,0.470,0.850,0.340,0.370,0.680,0.260,0.530,0.820,0.380
2023-02-22 19:08:00,0.450,0.600,0.390,0.380,0.180,0.610,0.520,0.730,0.390
2023-02-22 19:10:00,0.510,0.580,0.700,0.430,0.370,0.950,0.530,0.710,0.510
2023-02-22 19:12:00,0.420,0.480,0.570,0.270,0.290,0.500,0.500,0.660,0.480
2023-02-22 19:14:00,0.990,1.12,0.470,1.70,2.05,0.310,0.700,0.870,0.450
2023-02-22 19:16:00,0.890,0.930,0.460,0.670,0.880,0.380,0.700,0.830,0.450
2023-02-22 19:18:00,0.680,0.780,0.490,0.380,0.560,0.430,0.640,0.780,0.460
2023-02-22 19:20:00,0.680,0.650,0.380,0.730,0.390,0.230,0.640,0.730,0.420
2023-02-22 19:22:00,1.13,0.550,0.400,1.79,0.280,0.420,0.820,0.690,0.420
2023-02-22 19:24:00,1.01,0.460,0.340,0.840,0.270,0.250,0.810,0.630,0.400
2023-02-22 19:26:00,0.840,0.540,0.320,0.590,0.400,0.220,0.770,0.650,0.380
2023-02-22 19:28:00,0.720,0.800,0.290,0.440,0.820,0.260,0.740,0.740,0.360
2023-02-22 19:30:00,0.650,0.680,0.270,0.600,0.420,0.190,0.710,0.700,0.350
2023-02-22 19:32:00,0.490,0.650,0.260,0.230,0.510,0.250,0.630,0.700,0.330
2023-02-22 19:34:00,0.390,0.590,0.290,0.140,0.500,0.340,0.580,0.660,0.330
2023-02-22 19:36:00,0.310,0.740,0.300,0.150,0.770,0.300,0.530,0.720,0.330
2023-02-22 19:38:00,0.430,0.650,0.320,0.530,0.460,0.450,0.550,0.690,0.330
2023-02-22 19:40:00,0.620,0.810,0.260,0.810,0.790,0.150,0.600,0.750,0.310
2023-02-22 19:42:00,0.510,0.580,0.300,0.330,0.210,0.420,0.560,0.670,0.310
2023-02-22 19:44:00,0.580,0.530,0.360,0.840,0.400,0.470,0.570,0.640,0.340
2023-02-22 19:46:00,0.540,0.420,0.310,0.430,0.210,0.220,0.560,0.590,0.320
2023-02-22 19:48:00,0.510,0.440,0.220,0.430,0.600,0.0900,0.540,0.570,0.280
2023-02-22 19:50:00,0.420,0.450,0.230,0.200,0.450,0.230,0.510,0.550,0.270
2023-02-22 19:52:00,0.440,0.570,0.200,0.300,0.600,0.120,0.510,0.580,0.260
2023-02-22 19:54:00,0.350,1.01,0.200,0.200,1.40,0.180,0.460,0.750,0.250
2023-02-22 19:56:00,0.650,0.800,0.400,0.950,0.500,0.780,0.560,0.700,0.320
2023-02-22 19:58:00,0.610,0.700,0.420,0.610,0.430,0.550,0.550,0.680,0.330
2023-02-22 20:00:00,0.730,0.550,0.460,0.820,0.220,0.410,0.610,0.630,0.360
2023-02-22 20:02:00,0.830,0.910,0.430,1.01,0.940,0.300,0.660,0.770,0.360
2023-02-22 20:04:00,1.24,0.760,0.370,1.55,0.450,0.290,0.840,0.730,0.350
2023-02-22 20:06:00,1.13,0.630,0.300,1.14,0.430,0.160,0.840,0.690,0.330
2023-02-22 20:08:00,0.850,0.520,0.320,0.430,0.360,0.290,0.770,0.630,0.330
2023-02-22 20:10:00,0.620,0.570,0.280,0.240,0.710,0.220,0.700,0.640,0.310
2023-02-22 20:12:00,1.02,0.840,0.260,1.46,1.44,0.210,0.840,0.720,0.300
2023-02-22 20:14:00,0.730,0.890,0.260,0.330,1.15,0.330,0.750,0.750,0.290
