"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-20 13:00:00,0.00212,0.00359,0.418,0.0336,0.00192,0.00830,0.0000652,0.0310,0.0561,0.0290,0.0310
2023-03-20 13:02:00,0.00239,0.00438,0.0878,0.0463,0.00199,0.00947,0.0000604,0.0355,0.109,0.0304,0.0491
2023-03-20 13:04:00,0.00231,0.00414,0.380,0.0363,0.00221,0.00861,0.00000143,0.0319,0.0591,0.0321,0.0338
2023-03-20 13:06:00,0.00196,0.00402,0.324,0.0366,0.00237,0.00847,0.0000170,0.0330,0.0621,0.0309,0.0331
2023-03-20 13:08:00,0.00247,0.00423,0.407,0.0362,0.00222,0.00969,0.00000137,0.0328,0.0614,0.0290,0.0317
2023-03-20 13:10:00,0.00228,0.00402,0.331,0.0345,0.00195,0.00862,0.0000166,0.0316,0.0607,0.0297,0.0317
2023-03-20 13:12:00,0.00218,0.00474,0.116,0.0476,0.00211,0.0101,0.00000177,0.0371,0.0889,0.0310,0.0362
2023-03-20 13:14:00,0.00235,0.00409,0.392,0.0347,0.00202,0.00874,0.0000176,0.0319,0.0585,0.0298,0.0321
2023-03-20 13:16:00,0.00245,0.00506,0.105,0.0401,0.00220,0.00900,0.0000351,0.0346,0.0654,0.0323,0.0357
2023-03-20 13:18:00,0.00211,0.00346,0.378,0.0333,0.00219,0.00842,0.0000748,0.0305,0.0566,0.0293,0.0293
2023-03-20 13:20:00,0.00740,0.00391,0.351,0.0335,0.00215,0.00881,0.0000277,0.0319,0.0602,0.0292,0.0318
2023-03-20 13:22:00,0.00316,0.00489,0.257,0.0477,0.00231,0.00973,5.29e-7,0.0349,0.0674,0.0303,0.0313
2023-03-20 13:24:00,0.00201,0.00321,0.423,0.0328,0.00182,0.00854,0.0000226,0.0308,0.0545,0.0274,0.0287
2023-03-20 13:26:00,0.00284,0.00463,0.0944,0.0390,0.00228,0.00935,0.00000175,0.0486,0.0653,0.0328,0.0356
2023-03-20 13:28:00,0.00246,0.00442,0.359,0.0373,0.00218,0.00856,0.00000155,0.0516,0.0588,0.0309,0.0311
