"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-20 13:00:00,70954,3536,6230,7388,180,34289,0,363,5234,413,144
2023-03-20 13:04:00,4341,3442,5208,6272,165,34376,0,81.0,4587,360,145
2023-03-20 13:08:00,4365,3440,5351,6341,185,31887,0,70.5,4599,361,144
2023-03-20 13:12:00,4290,3422,6067,6382,167,34371,0.221,72.5,5638,375,564
2023-03-20 13:16:00,4875,3903,4647,10939,180,34168,0,2768,4677,465,143
2023-03-20 13:20:00,4219,3375,4527,6219,179,34159,0,75.1,3989,363,144
2023-03-20 13:24:00,4431,3471,5009,6313,176,37968,0,71.6,4559,364,145
2023-03-20 13:28:00,4406,3470,5024,6307,172,34344,0,72.6,4332,358,146
2023-03-20 13:32:00,4318,3481,7559,6290,173,34185,0.208,63.5,7997,363,369
2023-03-20 13:36:00,11238,4285,5633,12301,181,35459,0,1036,5010,465,143
2023-03-20 13:40:00,4271,3486,4090,6210,165,33675,0,71.5,3927,362,142
2023-03-20 13:44:00,4273,3484,5006,6347,160,35773,0,1354,4157,367,144
2023-03-20 13:48:00,4293,3520,5213,6251,166,32516,0,279,4619,365,145
2023-03-20 13:52:00,4521,3453,5318,7937,192,37854,0,466,4692,416,145
2023-03-20 13:56:00,4586,4103,6292,9727,167,34148,0,144,5905,382,596
2023-03-20 14:00:00,4407,3468,4270,6224,177,34633,0,270,4020,363,144
2023-03-20 14:04:00,4226,3461,4129,6245,181,36597,0,73.4,3746,364,144
2023-03-20 14:08:00,4295,3497,5108,6317,184,31614,0,74.6,4255,363,144
2023-03-20 14:12:00,4946,3429,5270,8730,199,36111,0.172,698,4639,458,144
2023-03-20 14:16:00,4370,4055,7999,8897,162,34435,0,70.1,7640,363,569
2023-03-20 14:20:00,4302,3458,5612,6281,197,31692,0,1336,4369,365,145
2023-03-20 14:24:00,4396,3459,4200,6243,181,34677,0,78.9,3587,358,142
2023-03-20 14:28:00,4281,3491,4244,6643,180,35018,0,197,4203,371,144
2023-03-20 14:32:00,4873,3504,5231,8349,176,36139,0,561,4367,428,145
2023-03-20 14:36:00,10301,4201,5417,10821,166,34477,0,65.5,4764,364,144
2023-03-20 14:40:00,4283,3470,5104,6281,188,34804,0,76.4,4419,366,143
2023-03-20 14:44:00,4354,3460,4724,6208,171,31807,0,1194,4407,367,142
2023-03-20 14:48:00,4879,3471,5608,8190,185,35051,0,572,5435,440,636
2023-03-20 14:52:00,4275,3447,4924,6754,166,34773,0,1814,3941,370,146
2023-03-20 14:56:00,4407,4108,5218,8873,167,34676,0,77.5,4486,364,144
2023-03-20 15:00:00,4274,3468,5269,6224,184,34597,0,73.7,4533,360,143
2023-03-20 15:04:00,4302,3472,4933,6320,176,34829,0,67.6,4499,362,144
2023-03-20 15:08:00,4965,3466,7240,8333,167,32658,0,790,7602,459,431
2023-03-20 15:12:00,4417,3494,4338,6515,173,35416,0,2947,3999,363,145
2023-03-20 15:16:00,4329,4013,5456,8733,175,33714,0,71.3,4651,359,144
2023-03-20 15:20:00,4273,3468,5144,6393,172,34604,0,71.0,4632,361,143
2023-03-20 15:24:00,4385,3402,5305,6663,186,32697,0.257,1539,4599,389,145
2023-03-20 15:28:00,76501,3427,5899,7472,189,34193,0,613,5388,419,145
2023-03-20 15:32:00,4300,3490,4351,6367,188,34981,0,529,4129,363,143
2023-03-20 15:36:00,9979,4083,4637,9934,181,33814,0,78.6,4149,362,143
2023-03-20 15:40:00,4435,3436,6938,6202,176,31174,0,73.4,6705,358,574
2023-03-20 15:44:00,5018,3453,5553,8503,183,36545,0,626,4797,458,143
2023-03-20 15:48:00,4282,3476,4996,6277,162,33182,0,61.7,4626,358,146
2023-03-20 15:52:00,4338,3474,4964,6462,172,30495,0,1709,4434,359,144
2023-03-20 15:56:00,4237,3943,4681,8310,173,34180,0,69.7,3957,362,144
2023-03-20 16:00:00,4354,3432,6697,6297,187,33773,0,81.0,6208,364,282
2023-03-20 16:04:00,4866,3425,5494,8546,180,34309,0,790,4755,454,143
2023-03-20 16:08:00,4332,3485,4869,6231,176,34157,0,64.2,4336,360,143
2023-03-20 16:12:00,4354,3424,5213,6240,184,36825,0,72.0,4439,356,145
