"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-20 13:00:00,28.4,15.5,1486,44.8,3.10,23.5,0,2.51,1032,22.9,19.3
2023-03-20 13:04:00,8.47,15.4,1272,43.0,2.82,24.2,0,2.68,885,23.4,19.3
2023-03-20 13:08:00,8.16,15.2,1290,42.3,3.02,22.6,0,2.47,890,22.4,19.0
2023-03-20 13:12:00,8.20,15.0,1720,43.9,2.84,24.2,0,2.56,1216,23.4,49.8
2023-03-20 13:16:00,8.33,16.5,1322,49.6,3.08,24.5,0,3.85,971,24.0,19.1
2023-03-20 13:20:00,7.79,14.8,1219,42.8,3.01,23.6,0,2.47,850,22.1,19.0
2023-03-20 13:24:00,8.32,15.1,1262,43.8,2.91,27.0,0,2.48,899,22.8,19.3
2023-03-20 13:28:00,8.49,15.1,1256,43.3,2.96,23.6,0,2.50,873,22.3,19.4
2023-03-20 13:32:00,8.30,15.5,1945,43.9,2.92,23.4,0,2.15,1594,23.5,37.9
2023-03-20 13:36:00,10.6,17.4,1430,49.8,2.92,24.7,0,3.47,996,24.5,19.2
2023-03-20 13:40:00,8.33,15.8,1184,43.5,2.91,23.5,0,2.49,836,25.3,19.0
2023-03-20 13:44:00,8.77,15.9,1263,44.8,2.73,25.2,0,3.22,839,25.7,19.5
2023-03-20 13:48:00,8.72,16.2,1277,43.9,3.09,23.3,0.0128,2.79,892,25.4,19.3
2023-03-20 13:52:00,9.08,15.6,1330,49.2,3.06,26.5,0,3.13,940,26.8,19.3
2023-03-20 13:56:00,8.71,17.5,1766,49.2,2.86,23.8,0,2.50,1276,25.5,52.5
2023-03-20 14:00:00,8.87,16.0,1225,45.8,3.02,24.3,0,2.53,893,26.1,19.2
2023-03-20 14:04:00,8.01,15.3,1178,43.3,2.92,25.1,0,2.55,831,22.2,19.3
2023-03-20 14:08:00,8.98,15.7,1280,45.8,3.13,22.5,0,2.41,867,25.4,19.0
2023-03-20 14:12:00,8.82,15.5,1322,49.5,3.34,25.4,0,3.20,932,25.5,19.3
2023-03-20 14:16:00,8.29,16.5,2095,46.1,2.73,23.8,0.0155,2.37,1525,22.5,50.8
2023-03-20 14:20:00,8.48,15.5,1331,43.1,3.13,22.4,0,2.86,860,25.5,19.5
2023-03-20 14:24:00,8.65,15.7,1203,42.6,2.94,23.7,0,2.59,821,24.0,19.1
2023-03-20 14:28:00,8.60,15.9,1229,45.8,3.12,24.3,0,2.80,876,25.9,19.3
2023-03-20 14:32:00,8.84,16.1,1326,49.0,2.95,25.1,0,3.15,909,26.3,19.5
2023-03-20 14:36:00,10.7,17.5,1380,51.0,2.86,23.8,0,2.30,964,26.0,19.0
2023-03-20 14:40:00,8.58,16.0,1297,45.9,3.16,24.4,0,2.51,895,26.3,19.1
2023-03-20 14:44:00,8.22,15.3,1225,42.5,2.84,22.3,0,2.72,888,23.6,19.1
2023-03-20 14:48:00,8.20,15.4,1710,47.5,2.94,25.0,0,2.78,1235,23.6,53.7
2023-03-20 14:52:00,8.60,15.4,1230,45.8,2.86,24.3,0,3.58,880,24.6,19.4
2023-03-20 14:56:00,9.05,17.6,1338,48.2,2.81,24.0,0,2.58,935,26.3,19.2
2023-03-20 15:00:00,8.34,15.7,1283,42.9,3.16,24.2,0,2.54,876,24.7,19.2
2023-03-20 15:04:00,8.81,15.7,1251,45.1,2.89,24.3,0.0168,2.29,882,25.2,19.2
2023-03-20 15:08:00,9.13,15.5,1939,48.4,2.90,23.3,0,3.33,1504,26.3,44.1
2023-03-20 15:12:00,9.02,15.7,1218,46.2,3.01,24.5,0,4.02,876,25.6,19.4
2023-03-20 15:16:00,8.96,16.7,1312,47.3,2.98,23.3,0,2.49,935,25.0,19.5
2023-03-20 15:20:00,8.87,15.5,1259,45.2,2.95,23.7,0,2.52,886,25.0,19.0
2023-03-20 15:24:00,9.00,15.2,1320,45.2,3.04,22.9,0,2.44,909,26.5,19.2
2023-03-20 15:28:00,23.8,15.3,1450,47.3,3.09,24.2,0,3.19,1070,26.2,19.5
2023-03-20 15:32:00,8.90,15.7,1209,45.0,3.10,24.0,0,2.96,864,25.4,19.4
2023-03-20 15:36:00,11.5,16.9,1292,49.9,3.01,23.1,0,2.72,941,25.4,19.0
2023-03-20 15:40:00,8.67,15.7,1883,44.0,2.93,21.6,0,2.53,1437,25.0,49.9
2023-03-20 15:44:00,9.19,15.7,1359,49.2,3.20,25.2,0,2.93,938,26.6,19.1
2023-03-20 15:48:00,8.59,15.8,1258,43.8,2.75,23.3,0,2.16,902,24.8,19.6
2023-03-20 15:52:00,8.72,15.7,1266,45.4,2.91,21.6,0,3.41,895,24.8,19.1
2023-03-20 15:56:00,8.41,16.8,1310,46.4,2.87,24.5,0,2.42,878,25.2,19.3
2023-03-20 16:00:00,8.46,15.5,1740,44.4,2.98,23.4,0,2.64,1242,25.4,30.3
2023-03-20 16:04:00,8.30,15.0,1310,46.3,2.94,24.1,0,3.07,910,24.4,19.3
2023-03-20 16:08:00,8.05,15.5,1226,41.5,2.91,23.8,0,2.26,859,23.7,19.1
2023-03-20 16:12:00,8.21,14.9,1254,42.6,2.95,25.8,0,2.52,874,22.9,19.3
2023-03-20 16:16:00,8.59,16.8,1268,48.2,2.79,21.3,0,3.10,934,24.9,19.2
2023-03-20 16:20:00,8.70,15.7,1230,47.3,3.16,24.9,0,3.92,900,26.0,19.0
2023-03-20 16:24:00,8.71,15.7,1274,45.5,3.00,23.7,0,2.68,896,24.8,19.3
2023-03-20 16:28:00,8.71,16.0,1253,43.8,2.98,24.8,0,2.87,883,25.3,19.3
2023-03-20 16:32:00,8.94,15.8,1978,45.8,3.05,23.2,0,3.54,1526,25.6,58.3
2023-03-20 16:36:00,11.4,17.1,1393,49.3,2.99,24.0,0,2.45,984,25.8,19.5
2023-03-20 16:40:00,9.26,15.9,1274,48.5,3.00,21.3,0,3.11,917,26.6,19.0
2023-03-20 16:44:00,9.03,15.5,1377,44.4,2.95,22.0,0,2.40,967,25.5,45.2
2023-03-20 16:48:00,8.72,15.8,1269,45.3,3.08,25.1,0,3.62,902,25.7,19.6
2023-03-20 16:52:00,8.65,15.8,1295,46.3,3.01,24.1,0,2.28,891,25.6,19.2
2023-03-20 16:56:00,8.76,17.1,1335,48.0,2.94,24.1,0,3.21,951,25.4,19.0
2023-03-20 17:00:00,8.77,15.2,1332,48.2,3.14,25.4,0,2.93,922,26.9,19.0
2023-03-20 17:04:00,8.74,15.5,1405,45.0,3.11,22.4,0,2.76,1026,25.6,21.7
