"Time","Load[5m] (192.168.0.211:9796)","Load[5m] (192.168.0.221:9796)","Load[5m] (192.168.0.222:9796)","Load[1m] (192.168.0.211:9796)","Load[1m] (192.168.0.221:9796)","Load[1m] (192.168.0.222:9796)","Load[15m] (192.168.0.211:9796)","Load[15m] (192.168.0.221:9796)","Load[15m] (192.168.0.222:9796)"
2023-03-23 08:22:00,0.520,0.720,0.650,0.480,1.17,1,0.510,0.530,0.630
2023-03-23 08:24:00,0.460,0.650,0.540,0.230,0.700,0.450,0.500,0.520,0.590
2023-03-23 08:26:00,0.370,0.590,0.610,0.170,0.520,0.610,0.450,0.520,0.620
2023-03-23 08:28:00,0.470,0.500,0.530,0.700,0.280,0.360,0.480,0.500,0.590
2023-03-23 08:30:00,0.460,0.490,0.460,0.400,0.600,0.320,0.470,0.480,0.550
2023-03-23 08:32:00,0.480,0.480,0.590,0.390,0.280,1,0.480,0.480,0.580
2023-03-23 08:34:00,0.620,0.480,0.830,1.05,0.450,1.23,0.520,0.480,0.670
2023-03-23 08:36:00,0.490,0.490,0.800,0.280,0.520,0.790,0.490,0.480,0.680
2023-03-23 08:38:00,0.530,0.610,0.740,0.690,0.960,0.640,0.500,0.520,0.670
2023-03-23 08:40:00,0.520,0.670,0.620,0.330,0.750,0.470,0.500,0.550,0.630
2023-03-23 08:42:00,0.490,0.570,0.550,0.390,0.480,0.310,0.490,0.530,0.600
2023-03-23 08:44:00,0.500,0.650,0.620,0.420,0.670,0.600,0.490,0.560,0.630
2023-03-23 08:46:00,0.400,0.540,0.590,0.230,0.280,0.490,0.450,0.530,0.620
2023-03-23 08:48:00,0.390,0.600,0.530,0.230,0.480,0.400,0.440,0.560,0.590
2023-03-23 08:50:00,0.570,0.640,0.640,0.850,0.530,0.740,0.500,0.580,0.630
2023-03-23 08:52:00,0.460,0.550,1.11,0.370,0.290,1.42,0.460,0.550,0.820
2023-03-23 08:54:00,0.460,0.390,0.980,0.690,0.0900,0.870,0.460,0.490,0.800
2023-03-23 08:56:00,0.630,0.600,0.900,0.760,1.12,0.890,0.520,0.550,0.790
2023-03-23 08:58:00,1,0.570,0.880,1.50,0.460,0.740,0.670,0.550,0.800
2023-03-23 09:00:00,0.850,0.590,0.710,0.490,0.630,0.440,0.660,0.550,0.750
2023-03-23 09:02:00,1.02,0.480,0.680,0.980,0.240,0.620,0.750,0.520,0.730
2023-03-23 09:04:00,0.930,0.410,0.670,0.820,0.160,0.870,0.750,0.490,0.720
2023-03-23 09:06:00,0.930,0.840,0.660,1.02,1.90,0.600,0.770,0.630,0.710
2023-03-23 09:08:00,0.720,0.740,0.640,0.310,0.520,0.740,0.710,0.620,0.690
2023-03-23 09:10:00,0.720,0.730,0.570,0.390,1,0.370,0.720,0.620,0.660
2023-03-23 09:12:00,0.550,0.740,0.660,0.210,0.900,0.920,0.650,0.640,0.670
2023-03-23 09:14:00,0.400,0.760,1.02,0.120,0.860,2.26,0.580,0.660,0.790
2023-03-23 09:16:00,0.330,0.560,1.15,0.150,0.270,1.50,0.530,0.600,0.860
2023-03-23 09:18:00,0.300,0.550,1.03,0.250,0.510,0.780,0.500,0.580,0.860
2023-03-23 09:20:00,0.260,0.430,0.750,0.160,0.200,0.210,0.450,0.530,0.780
2023-03-23 09:22:00,0.560,0.310,0.710,1.12,0.0700,0.640,0.540,0.470,0.760
2023-03-23 09:24:00,0.560,0.340,0.580,0.530,0.310,0.370,0.540,0.460,0.700
2023-03-23 09:26:00,0.690,0.220,0.810,0.800,0.0400,1.37,0.590,0.400,0.770
2023-03-23 09:28:00,0.670,0.360,0.830,0.680,0.470,1.12,0.590,0.440,0.770
2023-03-23 09:30:00,0.510,0.310,0.800,0.240,0.210,0.780,0.540,0.410,0.760
2023-03-23 09:32:00,0.600,0.290,0.880,0.570,0.260,0.920,0.570,0.380,0.800
2023-03-23 09:34:00,0.450,0.230,0.690,0.150,0.0800,0.450,0.510,0.350,0.740
2023-03-23 09:36:00,0.890,0.390,0.620,1.66,0.540,0.390,0.660,0.390,0.710
2023-03-23 09:38:00,0.860,0.440,0.600,1.06,0.460,0.490,0.670,0.410,0.690
2023-03-23 09:40:00,0.920,0.420,0.680,0.820,0.400,0.940,0.720,0.400,0.700
2023-03-23 09:42:00,0.750,0.410,0.670,0.350,0.450,0.690,0.690,0.400,0.700
2023-03-23 09:44:00,0.670,0.570,0.650,0.440,1.12,0.520,0.660,0.450,0.690
2023-03-23 09:46:00,0.540,0.490,0.590,0.190,0.420,0.450,0.620,0.430,0.670
2023-03-23 09:48:00,0.550,0.510,0.800,0.570,0.530,1.16,0.610,0.450,0.730
2023-03-23 09:50:00,0.590,0.510,0.860,0.620,0.610,0.810,0.620,0.460,0.770
2023-03-23 09:52:00,0.550,0.400,0.800,0.550,0.200,0.700,0.600,0.420,0.750
2023-03-23 09:54:00,0.480,0.370,0.740,0.400,0.390,0.890,0.560,0.410,0.730
2023-03-23 09:56:00,0.320,0.530,0.770,0.0500,0.690,0.920,0.490,0.460,0.740
2023-03-23 09:58:00,0.290,0.550,0.680,0.200,0.520,0.530,0.450,0.470,0.710
2023-03-23 10:00:00,0.510,0.580,0.760,0.880,0.610,0.650,0.510,0.490,0.740
2023-03-23 10:02:00,0.790,0.690,0.620,1.29,1.07,0.420,0.620,0.530,0.690
2023-03-23 10:04:00,0.660,0.750,0.800,0.610,0.930,1.17,0.590,0.580,0.750
2023-03-23 10:06:00,0.610,0.860,0.780,0.440,1.14,0.810,0.580,0.630,0.740
2023-03-23 10:08:00,0.630,0.820,0.880,0.580,0.940,0.930,0.590,0.640,0.780
2023-03-23 10:10:00,0.560,0.850,0.800,0.470,0.960,0.830,0.560,0.670,0.760
2023-03-23 10:12:00,0.480,0.990,0.960,0.270,1.28,0.940,0.530,0.740,0.830
2023-03-23 10:14:00,0.490,0.820,0.780,0.420,0.540,0.470,0.530,0.710,0.780
2023-03-23 10:16:00,0.750,0.790,0.670,1.17,0.910,0.570,0.620,0.710,0.730
2023-03-23 10:18:00,0.670,0.760,0.650,0.560,1.01,0.510,0.610,0.700,0.720
2023-03-23 10:20:00,0.660,0.930,0.780,0.890,1.04,0.950,0.610,0.770,0.760
2023-03-23 10:22:00,0.830,0.960,0.850,1.31,1.08,1.02,0.670,0.800,0.780
2023-03-23 10:24:00,0.810,0.820,0.890,0.800,0.620,1.05,0.680,0.770,0.810
2023-03-23 10:26:00,0.800,0.790,0.700,0.960,0.650,0.360,0.690,0.760,0.750
2023-03-23 10:28:00,0.710,0.960,0.730,0.510,1.24,0.640,0.660,0.830,0.750
2023-03-23 10:30:00,0.740,1.02,0.760,0.880,1,0.770,0.670,0.870,0.760
2023-03-23 10:32:00,0.750,0.860,0.850,0.600,0.530,1.02,0.690,0.830,0.800
2023-03-23 10:34:00,0.680,0.760,0.920,0.530,0.570,1.26,0.670,0.800,0.820
2023-03-23 10:36:00,0.640,0.920,1.40,0.620,1.23,1.93,0.650,0.850,1.01
2023-03-23 10:38:00,0.680,0.830,1.10,0.910,0.550,0.740,0.660,0.830,0.950
2023-03-23 10:40:00,0.960,1.04,0.880,1.75,1.23,0.460,0.750,0.910,0.890
2023-03-23 10:42:00,0.910,1.01,0.790,0.970,1.09,0.600,0.760,0.910,0.850
2023-03-23 10:44:00,1.10,0.810,0.740,1.36,0.650,0.510,0.850,0.850,0.830
2023-03-23 10:46:00,1.08,0.960,0.810,1.25,0.750,0.810,0.860,0.910,0.840
2023-03-23 10:48:00,1.16,0.900,0.780,1.07,0.700,0.750,0.930,0.900,0.820
2023-03-23 10:50:00,1.25,1.05,1.08,1.12,1.61,1.26,0.990,0.940,0.930
2023-03-23 10:52:00,0.910,1.13,1.22,0.480,0.870,1.50,0.890,1,1
2023-03-23 10:54:00,0.950,0.850,1.01,0.800,0.340,0.740,0.910,0.910,0.950
2023-03-23 10:56:00,0.990,0.640,0.910,0.790,0.170,0.650,0.930,0.820,0.920
2023-03-23 10:58:00,1.09,0.990,0.910,1.08,1.40,1.03,0.980,0.930,0.920
2023-03-23 11:00:00,0.900,0.930,1.06,0.670,0.720,1.41,0.920,0.920,0.970
2023-03-23 11:02:00,0.930,0.850,1.09,1.02,0.700,0.990,0.930,0.890,0.990
2023-03-23 11:04:00,0.740,0.930,0.780,0.430,1.01,0.280,0.860,0.910,0.890
2023-03-23 11:06:00,0.740,0.950,0.860,0.650,0.830,0.820,0.840,0.920,0.900
2023-03-23 11:08:00,0.840,0.840,1.13,0.790,0.610,1.28,0.870,0.890,1.01
