"Time","192.168.0.211:9796","192.168.0.221:9796","192.168.0.222:9796"
2023-03-23 03:00:00,0.265,0.259,0.225
2023-03-23 03:02:00,0.259,0.266,0.225
2023-03-23 03:04:00,0.261,0.254,0.224
2023-03-23 03:06:00,0.258,0.260,0.209
2023-03-23 03:08:00,0.264,0.252,0.225
2023-03-23 03:10:00,0.261,0.254,0.226
2023-03-23 03:12:00,0.263,0.267,0.220
2023-03-23 03:14:00,0.263,0.270,0.223
2023-03-23 03:16:00,0.258,0.260,0.213
2023-03-23 03:18:00,0.261,0.256,0.225
2023-03-23 03:20:00,0.266,0.256,0.230
2023-03-23 03:22:00,0.265,0.249,0.224
2023-03-23 03:24:00,0.268,0.262,0.226
2023-03-23 03:26:00,0.266,0.267,0.226
2023-03-23 03:28:00,0.264,0.262,0.224
2023-03-23 03:30:00,0.267,0.256,0.224
2023-03-23 03:32:00,0.263,0.254,0.224
2023-03-23 03:34:00,0.267,0.259,0.224
2023-03-23 03:36:00,0.271,0.273,0.226
2023-03-23 03:38:00,0.271,0.263,0.225
2023-03-23 03:40:00,0.270,0.259,0.227
2023-03-23 03:42:00,0.268,0.252,0.221
2023-03-23 03:44:00,0.268,0.264,0.227
2023-03-23 03:46:00,0.271,0.256,0.214
2023-03-23 03:48:00,0.269,0.255,0.224
2023-03-23 03:50:00,0.269,0.271,0.211
2023-03-23 03:52:00,0.265,0.259,0.226
2023-03-23 03:54:00,0.270,0.262,0.223
2023-03-23 03:56:00,0.276,0.266,0.226
2023-03-23 03:58:00,0.273,0.254,0.226
2023-03-23 04:00:00,0.273,0.269,0.227
2023-03-23 04:02:00,0.270,0.252,0.232
2023-03-23 04:04:00,0.267,0.270,0.227
2023-03-23 04:06:00,0.272,0.251,0.225
2023-03-23 04:08:00,0.268,0.259,0.226
2023-03-23 04:10:00,0.268,0.253,0.224
2023-03-23 04:12:00,0.272,0.265,0.223
2023-03-23 04:14:00,0.268,0.275,0.224
2023-03-23 04:16:00,0.269,0.259,0.223
2023-03-23 04:18:00,0.269,0.262,0.222
2023-03-23 04:20:00,0.266,0.255,0.225
2023-03-23 04:22:00,0.270,0.261,0.225
2023-03-23 04:24:00,0.269,0.270,0.226
2023-03-23 04:26:00,0.274,0.270,0.225
2023-03-23 04:28:00,0.269,0.275,0.222
2023-03-23 04:30:00,0.270,0.254,0.223
2023-03-23 04:32:00,0.266,0.254,0.219
2023-03-23 04:34:00,0.267,0.258,0.225
2023-03-23 04:36:00,0.266,0.273,0.224
2023-03-23 04:38:00,0.271,0.273,0.226
2023-03-23 04:40:00,0.270,0.268,0.225
2023-03-23 04:42:00,0.271,0.262,0.224
2023-03-23 04:44:00,0.270,0.265,0.225
2023-03-23 04:46:00,0.264,0.266,0.225
2023-03-23 04:48:00,0.266,0.272,0.226
2023-03-23 04:50:00,0.265,0.270,0.223
2023-03-23 04:52:00,0.271,0.277,0.226
2023-03-23 04:54:00,0.272,0.263,0.226
2023-03-23 04:56:00,0.276,0.260,0.234
2023-03-23 04:58:00,0.272,0.257,0.225
2023-03-23 05:00:00,0.272,0.271,0.225
2023-03-23 05:02:00,0.274,0.266,0.228
2023-03-23 05:04:00,0.269,0.261,0.226
2023-03-23 05:06:00,0.280,0.264,0.226
2023-03-23 05:08:00,0.276,0.254,0.227
2023-03-23 05:10:00,0.273,0.266,0.227
2023-03-23 05:12:00,0.271,0.272,0.227
2023-03-23 05:14:00,0.272,0.257,0.227
2023-03-23 05:16:00,0.271,0.274,0.228
2023-03-23 05:18:00,0.272,0.251,0.227
2023-03-23 05:20:00,0.269,0.265,0.230
2023-03-23 05:22:00,0.272,0.257,0.228
2023-03-23 05:24:00,0.272,0.266,0.225
2023-03-23 05:26:00,0.269,0.271,0.228
2023-03-23 05:28:00,0.273,0.270,0.228
2023-03-23 05:30:00,0.271,0.269,0.223
2023-03-23 05:32:00,0.270,0.270,0.229
2023-03-23 05:34:00,0.268,0.265,0.228
2023-03-23 05:36:00,0.268,0.269,0.229
2023-03-23 05:38:00,0.270,0.258,0.229
2023-03-23 05:40:00,0.269,0.267,0.231
2023-03-23 05:42:00,0.272,0.263,0.227
2023-03-23 05:44:00,0.272,0.261,0.227
2023-03-23 05:46:00,0.271,0.259,0.229
2023-03-23 05:48:00,0.270,0.258,0.230
2023-03-23 05:50:00,0.269,0.273,0.230
2023-03-23 05:52:00,0.274,0.272,0.228
2023-03-23 05:54:00,0.273,0.266,0.231
2023-03-23 05:56:00,0.268,0.274,0.230
2023-03-23 05:58:00,0.271,0.266,0.229
2023-03-23 06:00:00,0.269,0.265,0.228
2023-03-23 06:02:00,0.273,0.257,0.233
2023-03-23 06:04:00,0.270,0.273,0.234
2023-03-23 06:06:00,0.278,0.272,0.232
2023-03-23 06:08:00,0.276,0.272,0.231
2023-03-23 06:10:00,0.272,0.269,0.232
2023-03-23 06:12:00,0.272,0.268,0.233
2023-03-23 06:14:00,0.274,0.259,0.230
2023-03-23 06:16:00,0.269,0.266,0.227
2023-03-23 06:18:00,0.271,0.277,0.230
2023-03-23 06:20:00,0.270,0.263,0.229
2023-03-23 06:22:00,0.270,0.267,0.232
2023-03-23 06:24:00,0.272,0.261,0.226
2023-03-23 06:26:00,0.270,0.270,0.233
2023-03-23 06:28:00,0.271,0.258,0.229
2023-03-23 06:30:00,0.271,0.259,0.229
2023-03-23 06:32:00,0.273,0.276,0.231
2023-03-23 06:34:00,0.275,0.272,0.226
