"Time","192.168.0.211:10250","192.168.0.221:10250","192.168.0.222:10250"
2023-03-13 12:00:00,0.0945,0.0207,0.0211
2023-03-13 12:04:00,0.0927,0.0210,0.0216
2023-03-13 12:08:00,0.0973,0.0206,0.0213
2023-03-13 12:12:00,0.0952,0.0208,0.0216
2023-03-13 12:16:00,0.0945,0.0202,0.0220
2023-03-13 12:20:00,0.0960,0.0209,0.0216
2023-03-13 12:24:00,0.0912,0.0204,0.0212
2023-03-13 12:28:00,0.0966,0.0212,0.0216
2023-03-13 12:32:00,0.0947,0.0213,0.0218
2023-03-13 12:36:00,0.0965,0.0208,0.0219
2023-03-13 12:40:00,0.0939,0.0210,0.0215
2023-03-13 12:44:00,0.0926,0.0215,0.0218
2023-03-13 12:48:00,0.0950,0.0212,0.0219
2023-03-13 12:52:00,0.0958,0.0213,0.0217
2023-03-13 12:56:00,0.0957,0.0211,0.0212
2023-03-13 13:00:00,0.0948,0.0215,0.0213
2023-03-13 13:04:00,0.0922,0.0210,0.0213
2023-03-13 13:08:00,0.0954,0.0205,0.0211
2023-03-13 13:12:00,0.0945,0.0208,0.0217
2023-03-13 13:16:00,0.0945,0.0209,0.0213
2023-03-13 13:20:00,0.0962,0.0205,0.0215
2023-03-13 13:24:00,0.0912,0.0209,0.0214
2023-03-13 13:28:00,0.0963,0.0208,0.0217
2023-03-13 13:32:00,0.0941,0.0205,0.0219
2023-03-13 13:36:00,0.0968,0.0212,0.0220
2023-03-13 13:40:00,0.0938,0.0209,0.0219
2023-03-13 13:44:00,0.0923,0.0208,0.0213
2023-03-13 13:48:00,0.0948,0.0214,0.0217
2023-03-13 13:52:00,0.0962,0.0212,0.0221
2023-03-13 13:56:00,0.0953,0.0212,0.0216
2023-03-13 14:00:00,0.0967,0.0212,0.0220
2023-03-13 14:04:00,0.0909,0.0212,0.0213
2023-03-13 14:08:00,0.0966,0.0213,0.0213
2023-03-13 14:12:00,0.0946,0.0210,0.0215
2023-03-13 14:16:00,0.0973,0.0206,0.0208
