"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-04 11:00:00,4340,7016,756571,33783,529,71359,0,4485,445370,16448,1729
2023-03-04 11:02:00,4340,7016,756571,33783,529,71359,0,4485,445370,16448,1729
2023-03-04 11:04:00,4340,7016,756571,33783,529,71359,0,4485,445370,16448,1729
2023-03-04 11:06:00,5579,7744,947795,39215,1331,71110,0,4469,575741,19478,3204
2023-03-04 11:08:00,5579,7744,947795,39215,1331,71110,0,4469,575741,19478,3204
2023-03-04 11:10:00,7186,12752,937906,66434,10552,70129,0,4477,546539,48468,1692
2023-03-04 11:12:00,7186,12752,937906,66434,10552,70129,0,4477,546539,48468,1692
2023-03-04 11:14:00,7186,12752,937906,66434,10552,70129,0,4477,546539,48468,1692
2023-03-04 11:16:00,4681,7489,895561,44017,1207,67887,0,6220,555972,18613,3208
2023-03-04 11:18:00,4681,7489,895561,44017,1207,67887,0,6220,555972,18613,3208
2023-03-04 11:20:00,18330,7215,743735,33382,546,69921,0.233,7146,443560,16437,1689
2023-03-04 11:22:00,18330,7215,743735,33382,546,69921,0.233,7146,443560,16437,1689
2023-03-04 11:24:00,18330,7215,743735,33382,546,69921,0.233,7146,443560,16437,1689
2023-03-04 11:26:00,4317,6876,858151,29208,550,72391,0.467,5562,543503,16539,3248
2023-03-04 11:28:00,4317,6876,858151,29208,550,72391,0.467,5562,543503,16539,3248
2023-03-04 11:30:00,4366,6982,710763,29696,524,69982,0.233,6973,427377,16278,1699
2023-03-04 11:32:00,4366,6982,710763,29696,524,69982,0.233,6973,427377,16278,1699
2023-03-04 11:34:00,4366,6982,710763,29696,524,69982,0.233,6973,427377,16278,1699
2023-03-04 11:36:00,5238,7369,848477,29073,540,68390,0.233,5439,536687,15988,3230
2023-03-04 11:38:00,5238,7369,848477,29073,540,68390,0.233,5439,536687,15988,3230
2023-03-04 11:40:00,4291,6883,731180,28861,530,71761,0,4877,451037,16162,1711
2023-03-04 11:42:00,4291,6883,731180,28861,530,71761,0,4877,451037,16162,1711
2023-03-04 11:44:00,4291,6883,731180,28861,530,71761,0,4877,451037,16162,1711
2023-03-04 11:46:00,18348,7138,852106,30220,548,70065,0,4431,536034,16378,3297
2023-03-04 11:48:00,18348,7138,852106,30220,548,70065,0,4431,536034,16378,3297
2023-03-04 11:50:00,4202,7066,725699,31141,540,69169,0,4528,427022,16408,1691
2023-03-04 11:52:00,4202,7066,725699,31141,540,69169,0,4528,427022,16408,1691
2023-03-04 11:54:00,4202,7066,725699,31141,540,69169,0,4528,427022,16408,1691
2023-03-04 11:56:00,4424,6912,843313,27952,541,70952,0,4483,546331,16004,3317
2023-03-04 11:58:00,4424,6912,843313,27952,541,70952,0,4483,546331,16004,3317
2023-03-04 12:00:00,4464,6989,705161,29315,534,69118,0,5219,431078,16343,1689
2023-03-04 12:02:00,4464,6989,705161,29315,534,69118,0,5219,431078,16343,1689
2023-03-04 12:04:00,4464,6989,705161,29315,534,69118,0,5219,431078,16343,1689
2023-03-04 12:06:00,5172,7281,871166,30454,531,68654,0,6276,542315,16535,3250
2023-03-04 12:08:00,5172,7281,871166,30454,531,68654,0,6276,542315,16535,3250
2023-03-04 12:10:00,18140,6889,763734,28926,544,70057,0,4491,455190,16182,1667
