"Time","Load[5m]","Load[1m]","Load[15m]"
2023-03-11 09:30:00,1.01,1.11,0.930
2023-03-11 09:32:00,1.13,0.710,1
2023-03-11 09:34:00,0.970,0.620,0.960
2023-03-11 09:36:00,0.870,0.730,0.920
2023-03-11 09:38:00,0.960,1.12,0.950
2023-03-11 09:40:00,0.960,1.16,0.940
2023-03-11 09:42:00,0.810,0.500,0.890
2023-03-11 09:44:00,0.860,0.810,0.900
2023-03-11 09:46:00,1.02,1,0.970
2023-03-11 09:48:00,1.61,2,1.20
2023-03-11 09:50:00,1.25,0.690,1.12
2023-03-11 09:52:00,1.55,1.38,1.26
2023-03-11 09:54:00,1.37,0.960,1.23
2023-03-11 09:56:00,1.08,0.630,1.14
2023-03-11 09:58:00,1,0.910,1.10
2023-03-11 10:00:00,1,0.700,1.09
2023-03-11 10:02:00,1.20,1.67,1.15
2023-03-11 10:04:00,2.34,3.84,1.58
2023-03-11 10:06:00,1.88,1.27,1.50
2023-03-11 10:08:00,1.58,1.09,1.44
2023-03-11 10:10:00,1.17,0.430,1.30
2023-03-11 10:12:00,1.13,1.03,1.27
2023-03-11 10:14:00,1.25,1.53,1.29
2023-03-11 10:16:00,1.26,1.56,1.28
2023-03-11 10:18:00,1.56,2.31,1.38
2023-03-11 10:20:00,1.61,2.12,1.41
2023-03-11 10:22:00,1.88,3.05,1.51
2023-03-11 10:24:00,2.23,3.02,1.68
2023-03-11 10:26:00,2.32,2.31,1.79
2023-03-11 10:28:00,2.71,3.81,1.98
2023-03-11 10:30:00,1.95,0.850,1.79
2023-03-11 10:32:00,1.90,1.22,1.80
2023-03-11 10:34:00,1.43,0.580,1.64
2023-03-11 10:36:00,1.09,0.480,1.48
2023-03-11 10:38:00,1.43,1.87,1.55
2023-03-11 10:40:00,1.22,0.890,1.46
2023-03-11 10:42:00,1.31,1.57,1.46
2023-03-11 10:44:00,1.57,2.06,1.54
2023-03-11 10:46:00,1.60,1.73,1.55
2023-03-11 10:48:00,2.72,3.74,1.98
2023-03-11 10:50:00,2.81,2.52,2.12
2023-03-11 10:52:00,2.34,1.28,2.04
2023-03-11 10:54:00,2.05,1.25,1.97
2023-03-11 10:56:00,1.56,0.750,1.79
2023-03-11 10:58:00,1.64,1.06,1.81
2023-03-11 11:00:00,1.31,0.700,1.67
2023-03-11 11:02:00,1.07,0.530,1.53
2023-03-11 11:04:00,0.890,0.480,1.41
2023-03-11 11:06:00,0.810,0.660,1.31
2023-03-11 11:08:00,0.780,0.600,1.24
2023-03-11 11:10:00,0.670,0.370,1.14
2023-03-11 11:12:00,0.620,0.480,1.06
2023-03-11 11:14:00,1.04,1.07,1.18
2023-03-11 11:16:00,0.920,0.660,1.12
2023-03-11 11:18:00,0.810,0.600,1.05
2023-03-11 11:20:00,0.870,1,1.03
2023-03-11 11:22:00,1.41,2.04,1.22
2023-03-11 11:24:00,1.74,1.79,1.38
2023-03-11 11:26:00,1.60,1.11,1.38
2023-03-11 11:28:00,1.30,0.620,1.30
2023-03-11 11:30:00,1.62,2,1.41
2023-03-11 11:32:00,1.30,0.860,1.31
2023-03-11 11:34:00,1.03,0.450,1.21
2023-03-11 11:36:00,0.830,0.480,1.11
2023-03-11 11:38:00,0.880,0.950,1.09
2023-03-11 11:40:00,1.27,1.43,1.22
