"Time","ct4_global delete","ct4_global delete","ct4_global delete","ct_any4_global delete","ct_any4_global delete","ct_any4_global delete","ipcache update","ipcache update","ipcache update","lxc update","lxc update","lxc update","snat_v4_external delete","snat_v4_external delete","snat_v4_external delete","tunnel_map update","tunnel_map update","tunnel_map update"
2023-03-15 18:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 18:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-15 18:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 18:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 18:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 18:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 18:36:00,33.4,,,2.74,,,0.0517,,0.0517,,,,0.414,,,,,
2023-03-15 18:38:00,33.4,,,2.74,,,0.0517,,0.0517,,,,0.414,,,,,
2023-03-15 18:40:00,33.4,,,2.74,,,0.0517,,0.0517,,,,0.414,,,,,
2023-03-15 18:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 18:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-15 18:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 18:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 18:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 18:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 18:54:00,,,32.6,,,4.14,0.0517,,0.0517,,,,,,0.366,,,
2023-03-15 18:56:00,,,32.6,,,4.14,0.0517,,0.0517,,,,,,0.366,,,
2023-03-15 18:58:00,,,32.6,,,4.14,0.0517,,0.0517,,,,,,0.366,,,
2023-03-15 19:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 19:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-15 19:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 19:06:00,,43.6,,,2.43,,0.0517,,0.0517,,,,,18.0,,,,
2023-03-15 19:08:00,,43.6,,,2.43,,0.0517,,0.0517,,,,,18.0,,,,
2023-03-15 19:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 19:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 19:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 19:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 19:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 19:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 19:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 19:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 19:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 19:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 19:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 19:32:00,,,31.4,,,3.72,0.0517,,0.0517,,,,,,0.379,,,
2023-03-15 19:34:00,33.4,,31.4,2.88,,3.72,,,,,,,,,0.379,,,
2023-03-15 19:36:00,33.4,,31.4,2.88,,3.72,,,,,,,,,0.379,,,
2023-03-15 19:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 19:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 19:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 19:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 19:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 19:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 19:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 19:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 19:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 19:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 19:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 20:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 20:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 20:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 20:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 20:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 20:10:00,,,32.6,,,4.13,0.0517,,0.0517,,,,,,0.352,,,
2023-03-15 20:12:00,,,32.6,,,4.13,0.0517,,0.0517,,,,,,0.352,,,
2023-03-15 20:14:00,,,32.6,,,4.13,0.0517,,0.0517,,,,,,0.352,,,
2023-03-15 20:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 20:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 20:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 20:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 20:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 20:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 20:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 20:30:00,33.5,42.2,,2.85,2.34,,,,,,,,,15.7,,,,
2023-03-15 20:32:00,33.5,42.2,,2.85,2.34,,,,,,,,,15.7,,,,
2023-03-15 20:34:00,33.5,42.2,,2.85,2.34,,,,,,,,,15.7,,,,
2023-03-15 20:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 20:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 20:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 20:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0207,0.0207,
2023-03-15 20:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 20:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-15 20:48:00,,,32.3,,,3.78,0.0517,,0.0517,,,,,,0.421,,,
2023-03-15 20:50:00,,,32.3,,,3.78,0.0517,,0.0517,,,,,,0.421,,,
2023-03-15 20:52:00,,,32.3,,,3.78,0.0517,,0.0517,,,,,,0.421,,,
2023-03-15 20:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 20:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 20:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 21:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 21:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 21:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-15 21:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 21:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 21:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 21:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 21:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 21:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 21:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 21:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 21:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 21:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 21:26:00,,,31.4,,,3.81,0.0517,,0.0517,,,,,,0.359,,,
2023-03-15 21:28:00,33.4,,31.4,2.83,,3.81,,,,,,,,,0.359,,,
2023-03-15 21:30:00,33.4,,31.4,2.83,,3.81,,,,,,,,,0.359,,,
2023-03-15 21:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 21:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 21:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 21:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 21:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 21:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 21:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 21:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 21:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 21:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 21:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 21:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 21:56:00,,43.1,,,2.37,,0.0517,,0.0517,,,,,15.9,,,,
2023-03-15 21:58:00,,43.1,,,2.37,,0.0517,,0.0517,,,,,15.9,,,,
2023-03-15 22:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 22:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 22:04:00,,,32.4,,,4.14,0.0517,,0.0517,,,,,,0.317,,,
2023-03-15 22:06:00,,,32.4,,,4.14,0.0517,,0.0517,,,,,,0.317,,,
2023-03-15 22:08:00,,,32.4,,,4.14,0.0517,,0.0517,,,,,,0.317,,,
2023-03-15 22:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 22:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 22:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 22:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 22:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 22:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 22:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 22:24:00,33.5,,,2.82,,,0.0517,,0.0517,,,,0.469,,,,,
2023-03-15 22:26:00,33.5,,,2.82,,,0.0517,,0.0517,,,,0.469,,,,,
2023-03-15 22:28:00,33.5,,,2.82,,,0.0517,,0.0517,,,,0.469,,,,,
2023-03-15 22:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 22:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 22:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 22:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 22:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 22:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 22:42:00,,,32.5,,,3.67,0.0517,,0.0517,,,,,,0.379,,,
2023-03-15 22:44:00,,,32.5,,,3.67,0.0517,,0.0517,,,,,,0.379,,,
2023-03-15 22:46:00,,,32.5,,,3.67,0.0517,,0.0517,,,,,,0.379,,,
2023-03-15 22:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-15 22:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 22:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 22:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 22:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 22:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 23:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 23:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 23:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 23:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-15 23:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 23:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 23:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 23:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 23:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 23:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 23:20:00,,,31.5,,,4.17,0.0517,,0.0517,,,,,,0.407,,,
2023-03-15 23:22:00,33.5,42.9,31.5,,,4.17,,,,,,,,16.5,,,,
2023-03-15 23:24:00,33.5,42.9,31.5,,,4.17,,,,,,,,16.5,,,,
2023-03-15 23:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 23:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 23:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 23:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 23:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 23:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 23:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 23:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 23:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 23:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 23:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 23:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-15 23:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-15 23:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 23:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-15 23:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-15 23:58:00,,,32.5,,,4.02,0.0517,,0.0517,,,,,,0.310,,,
2023-03-16 00:00:00,,,32.5,,,4.02,0.0517,,0.0517,,,,,,0.310,,,
2023-03-16 00:02:00,,,32.5,,,4.02,0.0517,,0.0517,,,,,,0.310,,,
2023-03-16 00:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 00:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 00:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 00:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 00:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 00:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 00:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 00:18:00,33.4,,,2.81,,,0.0517,,0.0517,,,,0.331,,,,,
2023-03-16 00:20:00,33.4,,,2.81,,,0.0517,,0.0517,,,,0.331,,,,,
2023-03-16 00:22:00,33.4,,,2.81,,,0.0517,,0.0517,,,,0.331,,,,,
2023-03-16 00:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 00:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 00:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 00:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 00:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 00:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 00:36:00,,,31.8,,,3.48,0.0517,,0.0517,,,,,,0.366,,,
2023-03-16 00:38:00,,,31.8,,,3.48,0.0517,,0.0517,,,,,,0.366,,,
2023-03-16 00:40:00,,,31.8,,,3.48,0.0517,,0.0517,,,,,,0.366,,,
2023-03-16 00:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 00:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 00:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 00:48:00,,43.3,,,2.37,,0.0517,,0.0517,,,,,17.4,,,,
2023-03-16 00:50:00,,43.3,,,2.37,,0.0517,,0.0517,,,,,17.4,,,,
2023-03-16 00:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 00:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 00:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 00:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 01:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 01:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 01:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 01:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 01:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 01:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 01:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 01:14:00,,,32.1,,,4.24,0.0517,,0.0517,,,,,,0.407,,,
2023-03-16 01:16:00,33.3,,32.1,2.82,,4.24,,,,,,,0.455,,,,,
2023-03-16 01:18:00,33.3,,32.1,2.82,,4.24,,,,,,,0.455,,,,,
2023-03-16 01:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 01:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 01:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 01:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 01:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 01:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 01:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 01:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 01:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 01:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 01:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 01:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 01:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 01:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 01:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 01:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 01:52:00,,,32.6,,,4.04,0.0517,,0.0517,,,,,,0.303,,,
2023-03-16 01:54:00,,,32.6,,,4.04,0.0517,,0.0517,,,,,,0.303,,,
2023-03-16 01:56:00,,,32.6,,,4.04,0.0517,,0.0517,,,,,,0.303,,,
2023-03-16 01:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 02:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 02:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 02:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 02:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 02:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 02:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 02:12:00,33.4,43.2,,2.87,2.43,,,,,,,,,17.1,,,,
2023-03-16 02:14:00,33.4,43.2,,2.87,2.43,,,,,,,,,17.1,,,,
2023-03-16 02:16:00,33.4,43.2,,2.87,2.43,,,,,,,,,17.1,,,,
2023-03-16 02:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 02:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 02:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 02:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 02:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 02:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 02:30:00,,,31.4,,,3.76,0.0517,,0.0517,,,,,,0.386,,,
2023-03-16 02:32:00,,,31.4,,,3.76,0.0517,,0.0517,,,,,,0.386,,,
2023-03-16 02:34:00,,,31.4,,,3.76,0.0517,,0.0517,,,,,,0.386,,,
2023-03-16 02:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 02:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 02:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 02:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 02:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 02:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 02:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 02:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 02:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 02:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 02:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 02:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 03:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 03:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 03:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 03:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 03:08:00,,,32.6,,,4.12,0.0517,,0.0517,,,,,,0.428,,,
2023-03-16 03:10:00,33.5,,32.6,2.75,,4.12,,,,,,,0.441,,,,,
2023-03-16 03:12:00,33.5,,32.6,2.75,,4.12,,,,,,,0.441,,,,,
2023-03-16 03:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 03:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 03:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 03:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 03:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 03:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 03:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 03:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 03:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 03:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
