"Time","failure","success","failure","success","failure","success"
2023-03-15 12:36:00,,0.0000681,,0.0000638,,0.0000614
2023-03-15 12:38:00,,0.0000704,,0.0000628,,0.0000687
2023-03-15 12:40:00,,0.0000840,,0.0000899,,0.0000902
2023-03-15 12:42:00,,0.0000658,,0.0000836,,0.0000713
2023-03-15 12:44:00,,0.0000813,,0.0000836,,0.0000901
2023-03-15 12:46:00,,0.0000753,,0.0000688,,0.0000752
2023-03-15 12:48:00,,0.0000771,,0.0000721,,0.0000904
2023-03-15 12:50:00,,0.0000697,,0.0000713,,0.0000591
2023-03-15 12:52:00,,0.0000744,,0.0000948,,0.0000622
2023-03-15 12:54:00,,0.0000901,,0.0000778,,0.0000640
2023-03-15 12:56:00,,0.0000716,,0.0000615,,0.0000658
2023-03-15 12:58:00,,0.0000708,,0.0000740,,0.0000969
2023-03-15 13:00:00,,0.0000783,,0.0000955,,0.0000622
2023-03-15 13:02:00,,0.0000628,,0.0000777,,0.0000613
2023-03-15 13:04:00,,0.000101,,0.0000823,,0.0000679
2023-03-15 13:06:00,,0.0000639,,0.0000685,,0.0000758
2023-03-15 13:08:00,,0.0000854,,0.0000756,,0.000100
2023-03-15 13:10:00,,0.0000948,,0.0000981,,0.0000673
2023-03-15 13:12:00,,0.0000744,,0.0000781,,0.0000724
2023-03-15 13:14:00,,0.0000673,,0.0000701,,0.0000678
2023-03-15 13:16:00,,0.0000880,,0.0000652,,0.0000705
2023-03-15 13:18:00,,0.0000747,,0.0000754,,0.000111
2023-03-15 13:20:00,,0.0000881,,0.0000643,,0.0000626
2023-03-15 13:22:00,,0.0000749,,0.0000810,,0.0000947
2023-03-15 13:24:00,,0.0000912,,0.0000634,,0.0000717
2023-03-15 13:26:00,,0.0000853,,0.0000767,,0.0000872
2023-03-15 13:28:00,,0.0000747,,0.0000715,,0.0000680
2023-03-15 13:30:00,,0.0000916,,0.0000634,,0.0000854
2023-03-15 13:32:00,,0.0000844,,0.0000874,,0.0000704
2023-03-15 13:34:00,,0.0000917,,0.0000813,,0.0000616
2023-03-15 13:36:00,,0.0000555,,0.0000632,,0.0000659
2023-03-15 13:38:00,,0.0000752,,0.000106,,0.0000698
2023-03-15 13:40:00,,0.0000745,,0.0000622,,0.0000683
2023-03-15 13:42:00,,0.0000972,,0.000119,,0.0000983
2023-03-15 13:44:00,,0.0000721,,0.0000880,,0.0000658
2023-03-15 13:46:00,,0.0000800,,0.0000656,,0.0000932
2023-03-15 13:48:00,,0.0000785,,0.0000759,,0.0000606
2023-03-15 13:50:00,,0.0000605,,0.0000851,,0.0000634
2023-03-15 13:52:00,,0.0000992,,0.000113,,0.0000971
2023-03-15 13:54:00,,0.0000598,,0.0000998,,0.0000805
2023-03-15 13:56:00,,0.0000752,,0.0000774,,0.0000797
2023-03-15 13:58:00,,0.0000779,,0.0000994,,0.0000781
2023-03-15 14:00:00,,0.0000739,,0.0000984,,0.0000762
2023-03-15 14:02:00,,0.0000833,,0.0000891,,0.0000754
2023-03-15 14:04:00,,0.0000750,,0.0000990,,0.0000608
2023-03-15 14:06:00,,0.0000714,,0.000101,,0.0000737
2023-03-15 14:08:00,,0.0000820,,0.0000740,,0.000100
2023-03-15 14:10:00,,0.0000651,,0.0000825,,0.0000768
2023-03-15 14:12:00,,0.0000956,,0.000115,,0.0000980
2023-03-15 14:14:00,,0.000110,,0.0000622,,0.0000685
2023-03-15 14:16:00,,0.000107,,0.0000820,,0.0000779
2023-03-15 14:18:00,,0.0000615,,0.0000789,,0.0000634
2023-03-15 14:20:00,,0.0000617,,0.0000624,,0.0000850
2023-03-15 14:22:00,,0.0000847,,0.0000967,,0.0000948
2023-03-15 14:24:00,,0.0000743,,0.0000838,,0.0000627
2023-03-15 14:26:00,,0.0000742,,0.0000914,,0.0000998
2023-03-15 14:28:00,,0.0000973,,0.000105,,0.0000873
2023-03-15 14:30:00,,0.000115,,0.000109,,0.000141
2023-03-15 14:32:00,,0.0000758,,0.0000978,,0.0000584
2023-03-15 14:34:00,,0.0000623,,0.0000702,,0.0000589
2023-03-15 14:36:00,,0.0000849,,0.0000938,,0.0000962
2023-03-15 14:38:00,,0.0000771,,0.0000903,,0.0000587
2023-03-15 14:40:00,,0.000106,,0.0000740,,0.0000763
2023-03-15 14:42:00,,0.0000852,,0.0000639,,0.0000567
2023-03-15 14:44:00,,0.0000749,,0.0000818,,0.0000856
2023-03-15 14:46:00,,0.0000779,,0.000126,,0.0000670
2023-03-15 14:48:00,,0.0000732,,0.0000628,,0.0000795
2023-03-15 14:50:00,,0.0000720,,0.0000780,,0.0000702
2023-03-15 14:52:00,,0.0000603,,0.0000632,,0.0000574
2023-03-15 14:54:00,,0.0000828,,0.000108,,0.0000643
2023-03-15 14:56:00,,0.0000774,,0.0000755,,0.0000744
2023-03-15 14:58:00,,0.0000675,,0.0000656,,0.0000630
2023-03-15 15:00:00,,0.0000958,,0.000121,,0.0000991
2023-03-15 15:02:00,,0.0000635,,0.0000929,,0.0000658
2023-03-15 15:04:00,,0.0000760,,0.000103,,0.0000933
2023-03-15 15:06:00,,0.0000632,,0.0000707,,0.0000839
2023-03-15 15:08:00,,0.0000912,,0.000103,,0.0000916
2023-03-15 15:10:00,,0.0000725,,0.000114,,0.0000784
2023-03-15 15:12:00,,0.0000780,,0.0000734,,0.0000642
2023-03-15 15:14:00,,0.0000811,,0.0000992,,0.000119
2023-03-15 15:16:00,,0.0000862,,0.0000762,,0.0000803
2023-03-15 15:18:00,,0.0000666,,0.0000798,,0.0000906
2023-03-15 15:20:00,,0.000100,,0.0000736,,0.000110
2023-03-15 15:22:00,,0.0000666,,0.0000953,,0.0000620
2023-03-15 15:24:00,,0.0000812,,0.0000818,,0.000124
2023-03-15 15:26:00,,0.0000568,,0.0000695,,0.0000905
2023-03-15 15:28:00,,0.0000615,,0.0000795,,0.000116
2023-03-15 15:30:00,,0.000163,,0.0000728,,0.0000967
2023-03-15 15:32:00,,0.0000624,,0.0000992,,0.0000669
2023-03-15 15:34:00,,0.0000773,,0.0000771,,0.0000966
2023-03-15 15:36:00,,0.0000743,,0.0000949,,0.0000714
2023-03-15 15:38:00,,0.000103,,0.000103,,0.0000973
2023-03-15 15:40:00,,0.000109,,0.0000644,,0.0000870
2023-03-15 15:42:00,,0.000103,,0.0000842,,0.0000939
2023-03-15 15:44:00,,0.0000789,,0.000116,,0.0000944
2023-03-15 15:46:00,,0.0000802,,0.0000571,,0.0000596
2023-03-15 15:48:00,,0.0000801,,0.0000895,,0.000124
2023-03-15 15:50:00,,0.0000723,,0.000101,,0.0000820
2023-03-15 15:52:00,,0.0000954,,0.0000724,,0.0000694
2023-03-15 15:54:00,,0.000109,,0.0000900,,0.0000959
2023-03-15 15:56:00,,0.0000756,,0.0000688,,0.0000663
2023-03-15 15:58:00,,0.0000844,,0.0000765,,0.000101
2023-03-15 16:00:00,,0.0000986,,0.0000677,,0.0000797
2023-03-15 16:02:00,,0.0000842,,0.0000789,,0.0000787
2023-03-15 16:04:00,,0.0000945,,0.0000972,,0.0000708
2023-03-15 16:06:00,,0.0000940,,0.0000840,,0.0000956
2023-03-15 16:08:00,,0.000108,,0.000112,,0.0000929
2023-03-15 16:10:00,,0.0000986,,0.0000804,,0.0000654
2023-03-15 16:12:00,,0.000105,,0.0000973,,0.0000795
2023-03-15 16:14:00,,0.0000679,,0.0000918,,0.0000605
2023-03-15 16:16:00,,0.0000956,,0.0000665,,0.0000856
2023-03-15 16:18:00,,0.0000821,,0.0000892,,0.0000835
2023-03-15 16:20:00,,0.0000780,,0.0000952,,0.0000642
2023-03-15 16:22:00,,0.000116,,0.0000907,,0.000114
2023-03-15 16:24:00,,0.000107,,0.0000590,,0.0000608
2023-03-15 16:26:00,,0.0000722,,0.0000724,,0.0000824
2023-03-15 16:28:00,,0.0000729,,0.0000750,,0.0000675
2023-03-15 16:30:00,,0.0000920,,0.0000640,,0.0000854
2023-03-15 16:32:00,,0.000121,,0.0000843,,0.0000765
2023-03-15 16:34:00,,0.0000781,,0.0000950,,0.0000897
2023-03-15 16:36:00,,0.000101,,0.0000988,,0.0000768
2023-03-15 16:38:00,,0.0000633,,0.0000707,,0.0000842
2023-03-15 16:40:00,,0.0000869,,0.0000671,,0.000108
2023-03-15 16:42:00,,0.0000899,,0.0000760,,0.0000753
2023-03-15 16:44:00,,0.0000665,,0.0000692,,0.0000669
2023-03-15 16:46:00,,0.0000762,,0.0000829,,0.000128
2023-03-15 16:48:00,,0.0000950,,0.0000604,,0.0000623
2023-03-15 16:50:00,,0.0000772,,0.0000727,,0.0000905
2023-03-15 16:52:00,,0.0000884,,0.0000735,,0.0000723
2023-03-15 16:54:00,,0.0000970,,0.0000592,,0.0000728
2023-03-15 16:56:00,,0.000101,,0.000128,,0.0000783
2023-03-15 16:58:00,,0.0000666,,0.0000627,,0.000111
2023-03-15 17:00:00,,0.0000710,,0.0000695,,0.0000969
2023-03-15 17:02:00,,0.000141,,0.000113,,0.0000640
2023-03-15 17:04:00,,0.0000685,,0.0000709,,0.0000926
2023-03-15 17:06:00,,0.000103,,0.0000755,,0.000105
2023-03-15 17:08:00,,0.0000700,,0.0000608,,0.0000840
2023-03-15 17:10:00,,0.000106,,0.0000768,,0.000105
2023-03-15 17:12:00,,0.0000724,,0.000103,,0.0000998
2023-03-15 17:14:00,,0.0000970,,0.0000692,,0.0000723
2023-03-15 17:16:00,,0.000102,,0.0000870,,0.0000807
2023-03-15 17:18:00,,0.0000811,,0.0000664,,0.0000743
2023-03-15 17:20:00,,0.000107,,0.0000821,,0.0000946
2023-03-15 17:22:00,,0.0000790,,0.0000639,,0.0000819
2023-03-15 17:24:00,,0.0000908,,0.0000692,,0.0000599
2023-03-15 17:26:00,,0.0000731,,0.0000795,,0.0000877
2023-03-15 17:28:00,,0.000112,,0.0000613,,0.0000666
2023-03-15 17:30:00,,0.0000966,,0.000128,,0.0000795
2023-03-15 17:32:00,,0.0000743,,0.000112,,0.0000638
2023-03-15 17:34:00,,0.0000974,,0.000106,,0.0000703
2023-03-15 17:36:00,,0.000100,,0.0000743,,0.0000902
2023-03-15 17:38:00,,0.0000966,,0.0000639,,0.0000772
2023-03-15 17:40:00,,0.000107,,0.0000829,,0.000109
2023-03-15 17:42:00,,0.000101,,0.0000721,,0.0000681
2023-03-15 17:44:00,,0.0000758,,0.000106,,0.0000768
2023-03-15 17:46:00,,0.0000932,,0.0000739,,0.0000611
2023-03-15 17:48:00,,0.0000982,,0.0000849,,0.0000766
2023-03-15 17:50:00,,0.000103,,0.0000977,,0.000105
2023-03-15 17:52:00,,0.0000830,,0.0000757,,0.0000821
2023-03-15 17:54:00,,0.000101,,0.000109,,0.000125
2023-03-15 17:56:00,,0.0000645,,0.0000636,,0.0000788
2023-03-15 17:58:00,,0.0000773,,0.0000944,,0.0000982
2023-03-15 18:00:00,,0.000104,,0.000111,,0.0000764
2023-03-15 18:02:00,,0.0000832,,0.000105,,0.0000668
2023-03-15 18:04:00,,0.000105,,0.000110,,0.0000979
2023-03-15 18:06:00,,0.0000937,,0.0000680,,0.0000675
2023-03-15 18:08:00,,0.0000750,,0.000109,,0.000101
2023-03-15 18:10:00,,0.000126,,0.0000725,,0.0000738
2023-03-15 18:12:00,,0.0000651,,0.0000687,,0.0000721
2023-03-15 18:14:00,,0.000113,,0.000103,,0.0000809
2023-03-15 18:16:00,,0.0000765,,0.0000982,,0.0000945
2023-03-15 18:18:00,,0.0000787,,0.0000751,,0.000110
2023-03-15 18:20:00,,0.0000751,,0.0000702,,0.0000892
2023-03-15 18:22:00,,0.000102,,0.0000821,,0.000138
2023-03-15 18:24:00,,0.0000775,,0.000107,,0.0000853
2023-03-15 18:26:00,,0.000106,,0.0000657,,0.0000688
2023-03-15 18:28:00,,0.000106,,0.0000694,,0.000104
2023-03-15 18:30:00,,0.0000721,,0.0000587,,0.0000951
2023-03-15 18:32:00,,0.000124,,0.0000829,,0.0000996
2023-03-15 18:34:00,,0.0000916,,0.0000725,,0.0000753
2023-03-15 18:36:00,,0.0000997,,0.0000725,,0.0000922
2023-03-15 18:38:00,,0.0000936,,0.000109,,0.0000986
2023-03-15 18:40:00,,0.0000718,,0.0000700,,0.000114
2023-03-15 18:42:00,,0.0000947,,0.000120,,0.000110
2023-03-15 18:44:00,,0.0000631,,0.0000910,,0.0000583
2023-03-15 18:46:00,,0.0000687,,0.0000763,,0.000113
2023-03-15 18:48:00,,0.0000793,,0.0000902,,0.0000837
2023-03-15 18:50:00,,0.0000690,,0.0000719,,0.0000849
2023-03-15 18:52:00,,0.0000740,,0.0000814,,0.0000781
2023-03-15 18:54:00,,0.0000909,,0.0000731,,0.0000894
2023-03-15 18:56:00,,0.0000910,,0.0000682,,0.0000782
2023-03-15 18:58:00,,0.000102,,0.0000881,,0.0000683
2023-03-15 19:00:00,,0.0000686,,0.0000801,,0.0000663
2023-03-15 19:02:00,,0.000108,,0.000103,,0.000124
2023-03-15 19:04:00,,0.0000583,,0.0000841,,0.0000799
2023-03-15 19:06:00,,0.0000998,,0.0000713,,0.0000739
2023-03-15 19:08:00,,0.0000842,,0.0000763,,0.0000978
2023-03-15 19:10:00,,0.0000642,,0.0000902,,0.0000677
2023-03-15 19:12:00,,0.000108,,0.000102,,0.0000783
2023-03-15 19:14:00,,0.0000774,,0.0000652,,0.0000568
2023-03-15 19:16:00,,0.0000782,,0.000106,,0.0000789
2023-03-15 19:18:00,,0.0000677,,0.0000744,,0.0000621
2023-03-15 19:20:00,,0.0000684,,0.0000723,,0.0000944
2023-03-15 19:22:00,,0.000121,,0.0000896,,0.0000741
2023-03-15 19:24:00,,0.0000986,,0.0000973,,0.0000704
2023-03-15 19:26:00,,0.0000777,,0.000107,,0.000108
2023-03-15 19:28:00,,0.0000920,,0.0000647,,0.0000938
2023-03-15 19:30:00,,0.0000969,,0.0000843,,0.000103
2023-03-15 19:32:00,,0.000107,,0.0000999,,0.0000704
2023-03-15 19:34:00,,0.0000655,,0.0000644,,0.0000904
2023-03-15 19:36:00,,0.000101,,0.000108,,0.000110
2023-03-15 19:38:00,,0.0000979,,0.0000639,,0.000113
2023-03-15 19:40:00,,0.0000663,,0.000104,,0.000105
2023-03-15 19:42:00,,0.0000946,,0.0000713,,0.0000682
2023-03-15 19:44:00,,0.0000646,,0.0000805,,0.0000695
2023-03-15 19:46:00,,0.0000728,,0.0000796,,0.000104
2023-03-15 19:48:00,,0.0000735,,0.0000918,,0.0000644
2023-03-15 19:50:00,,0.0000643,,0.0000698,,0.000126
2023-03-15 19:52:00,,0.0000983,,0.000105,,0.0000923
2023-03-15 19:54:00,,0.000101,,0.0000750,,0.0000656
2023-03-15 19:56:00,,0.0000721,,0.000108,,0.0000854
2023-03-15 19:58:00,,0.0000995,,0.0000711,,0.0000775
2023-03-15 20:00:00,,0.0000767,,0.000141,,0.0000853
2023-03-15 20:02:00,,0.0000759,,0.0000947,,0.000105
2023-03-15 20:04:00,,0.0000687,,0.0000676,,0.0000714
2023-03-15 20:06:00,,0.0000720,,0.0000785,,0.0000969
2023-03-15 20:08:00,,0.000127,,0.000104,,0.0000933
2023-03-15 20:10:00,,0.0000849,,0.000120,,0.0000810
2023-03-15 20:12:00,,0.0000827,,0.0000802,,0.0000707
2023-03-15 20:14:00,,0.0000808,,0.0000968,,0.0000754
2023-03-15 20:16:00,,0.000101,,0.0000900,,0.0000616
2023-03-15 20:18:00,,0.0000941,,0.0000847,,0.0000714
2023-03-15 20:20:00,,0.0000841,,0.0000805,,0.0000851
2023-03-15 20:22:00,,0.0000861,,0.0000781,,0.0000726
2023-03-15 20:24:00,,0.000127,,0.0000787,,0.000106
2023-03-15 20:26:00,,0.0000648,,0.0000590,,0.0000808
2023-03-15 20:28:00,,0.0000882,,0.0000863,,0.000101
2023-03-15 20:30:00,,0.000110,,0.000113,,0.0000977
2023-03-15 20:32:00,,0.0000803,,0.0000766,,0.0000648
2023-03-15 20:34:00,,0.0000838,,0.0000763,,0.0000928
2023-03-15 20:36:00,,0.0000663,,0.0000803,,0.0000652
2023-03-15 20:38:00,,0.000120,,0.0000825,,0.0000804
2023-03-15 20:40:00,,0.0000901,,0.000105,,0.0000853
2023-03-15 20:42:00,,0.000103,,0.0000788,,0.0000744
2023-03-15 20:44:00,,0.0000792,,0.000119,,0.0000873
2023-03-15 20:46:00,,0.0000757,,0.0000597,,0.0000605
2023-03-15 20:48:00,,0.0000745,,0.0000736,,0.0000755
2023-03-15 20:50:00,,0.0000789,,0.0000707,,0.0000605
2023-03-15 20:52:00,,0.0000797,,0.000127,,0.0000824
2023-03-15 20:54:00,,0.0000777,,0.0000733,,0.0000658
2023-03-15 20:56:00,,0.0000796,,0.0000709,,0.0000689
2023-03-15 20:58:00,,0.000114,,0.0000823,,0.0000842
2023-03-15 21:00:00,,0.0000754,,0.0000882,,0.0000763
2023-03-15 21:02:00,,0.0000749,,0.0000662,,0.0000662
2023-03-15 21:04:00,,0.0000781,,0.0000791,,0.0000664
2023-03-15 21:06:00,,0.0000755,,0.0000716,,0.0000756
2023-03-15 21:08:00,,0.0000827,,0.0000749,,0.0000969
2023-03-15 21:10:00,,0.0000770,,0.0000771,,0.0000660
2023-03-15 21:12:00,,0.0000856,,0.0000745,,0.0000858
2023-03-15 21:14:00,,0.0000815,,0.000101,,0.0000675
2023-03-15 21:16:00,,0.0000751,,0.0000626,,0.0000807
2023-03-15 21:18:00,,0.0000818,,0.0000810,,0.0000785
2023-03-15 21:20:00,,0.0000834,,0.0000818,,0.000104
2023-03-15 21:22:00,,0.0000803,,0.000110,,0.0000780
2023-03-15 21:24:00,,0.0000692,,0.0000729,,0.0000619
2023-03-15 21:26:00,,0.0000821,,0.0000585,,0.0000761
2023-03-15 21:28:00,,0.000110,,0.000109,,0.0000832
2023-03-15 21:30:00,,0.000112,,0.0000667,,0.0000801
2023-03-15 21:32:00,,0.000114,,0.0000861,,0.000107
2023-03-15 21:34:00,,0.0000895,,0.0000676,,0.0000899
2023-03-15 21:36:00,,0.0000799,,0.0000876,,0.0000793
2023-03-15 21:38:00,,0.0000740,,0.0000727,,0.0000807
2023-03-15 21:40:00,,0.0000654,,0.0000518,,0.0000657
2023-03-15 21:42:00,,0.000119,,0.0000947,,0.0000989
2023-03-15 21:44:00,,0.0000867,,0.000102,,0.0000545
2023-03-15 21:46:00,,0.0000669,,0.0000722,,0.0000799
2023-03-15 21:48:00,,0.000139,,0.000106,,0.0000742
2023-03-15 21:50:00,,0.0000807,,0.0000792,,0.0000696
2023-03-15 21:52:00,,0.000109,,0.0000926,,0.000107
2023-03-15 21:54:00,,0.0000790,,0.0000846,,0.0000759
2023-03-15 21:56:00,,0.000102,,0.0000980,,0.0000885
2023-03-15 21:58:00,,0.0000656,,0.0000663,,0.0000716
2023-03-15 22:00:00,,0.0000639,,0.0000578,,0.0000937
2023-03-15 22:02:00,,0.0000945,,0.0000818,,0.0000773
2023-03-15 22:04:00,,0.0000771,,0.0000610,,0.0000742
2023-03-15 22:06:00,,0.0000823,,0.0000682,,0.0000953
2023-03-15 22:08:00,,0.0000737,,0.0000569,,0.0000854
2023-03-15 22:10:00,,0.0000634,,0.0000801,,0.000103
2023-03-15 22:12:00,,0.000108,,0.000111,,0.0000999
2023-03-15 22:14:00,,0.000111,,0.000108,,0.0000757
2023-03-15 22:16:00,,0.0000700,,0.0000779,,0.0000801
2023-03-15 22:18:00,,0.000102,,0.0000760,,0.0000797
2023-03-15 22:20:00,,0.0000612,,0.0000897,,0.0000881
2023-03-15 22:22:00,,0.000113,,0.0000993,,0.0000700
2023-03-15 22:24:00,,0.0000942,,0.0000783,,0.0000737
2023-03-15 22:26:00,,0.000122,,0.0000754,,0.0000773
2023-03-15 22:28:00,,0.0000662,,0.0000715,,0.0000759
2023-03-15 22:30:00,,0.0000755,,0.000106,,0.000108
2023-03-15 22:32:00,,0.0000726,,0.0000685,,0.0000714
2023-03-15 22:34:00,,0.0000718,,0.0000751,,0.0000748
2023-03-15 22:36:00,,0.000129,,0.0000985,,0.0000923
2023-03-15 22:38:00,,0.000101,,0.0000661,,0.0000836
2023-03-15 22:40:00,,0.000129,,0.000110,,0.0000745
2023-03-15 22:42:00,,0.000102,,0.0000723,,0.0000861
2023-03-15 22:44:00,,0.0000977,,0.0000656,,0.0000954
2023-03-15 22:46:00,,0.000108,,0.0000940,,0.0000777
2023-03-15 22:48:00,,0.0000913,,0.0000753,,0.0000760
2023-03-15 22:50:00,,0.0000894,,0.000105,,0.0000803
2023-03-15 22:52:00,,0.0000650,,0.0000619,,0.0000654
2023-03-15 22:54:00,,0.0000823,,0.0000740,,0.0000820
2023-03-15 22:56:00,,0.0000764,,0.0000972,,0.0000681
2023-03-15 22:58:00,,0.000129,,0.0000931,,0.0000698
2023-03-15 23:00:00,,0.0000819,,0.000115,,0.0000874
2023-03-15 23:02:00,,0.000106,,0.0000648,,0.0000844
2023-03-15 23:04:00,,0.0000854,,0.0000996,,0.0000876
2023-03-15 23:06:00,,0.0000890,,0.0000564,,0.0000688
2023-03-15 23:08:00,,0.0000877,,0.0000650,,0.0000734
2023-03-15 23:10:00,,0.000105,,0.0000884,,0.0000737
2023-03-15 23:12:00,,0.0000715,,0.0000696,,0.0000712
2023-03-15 23:14:00,,0.000105,,0.0000785,,0.0000812
2023-03-15 23:16:00,,0.0000715,,0.0000733,,0.0000632
2023-03-15 23:18:00,,0.0000803,,0.0000745,,0.0000753
2023-03-15 23:20:00,,0.000102,,0.0000744,,0.0000783
2023-03-15 23:22:00,,0.0000662,,0.0000721,,0.0000674
2023-03-15 23:24:00,,0.000141,,0.0000884,,0.0000878
2023-03-15 23:26:00,,0.0000716,,0.0000945,,0.0000813
2023-03-15 23:28:00,,0.0000861,,0.0000765,,0.000102
2023-03-15 23:30:00,,0.0000682,,0.0000666,,0.0000930
2023-03-15 23:32:00,,0.0000664,,0.0000834,,0.0000744
2023-03-15 23:34:00,,0.0000801,,0.0000806,,0.0000844
2023-03-15 23:36:00,,0.0000728,,0.0000989,,0.000101
2023-03-15 23:38:00,,0.0000877,,0.0000880,,0.0000776
2023-03-15 23:40:00,,0.0000816,,0.0000630,,0.0000630
2023-03-15 23:42:00,,0.0000715,,0.0000802,,0.0000934
2023-03-15 23:44:00,,0.0000883,,0.000103,,0.0000960
2023-03-15 23:46:00,,0.0000764,,0.0000629,,0.0000769
2023-03-15 23:48:00,,0.0000898,,0.0000921,,0.0000772
2023-03-15 23:50:00,,0.0000835,,0.0000725,,0.0000882
