"Time","EGRESS","EGRESS","EGRESS","INGRESS","INGRESS","INGRESS"
2023-03-15 17:24:00,180,86.3,164,199,82.1,180
2023-03-15 17:26:00,186,74.8,172,202,74.7,189
2023-03-15 17:28:00,224,88.7,186,248,85.5,200
2023-03-15 17:30:00,180,81.8,166,195,80.8,181
2023-03-15 17:32:00,185,87.0,164,208,83.9,176
2023-03-15 17:34:00,182,85.0,161,198,82.6,177
2023-03-15 17:36:00,203,83.4,171,224,80.3,189
2023-03-15 17:38:00,181,87.5,162,205,82.9,176
2023-03-15 17:40:00,180,77.9,171,199,78.0,185
2023-03-15 17:42:00,183,87.7,162,204,87.6,176
2023-03-15 17:44:00,178,87.7,160,200,80,176
2023-03-15 17:46:00,196,89.5,169,216,84.9,185
2023-03-15 17:48:00,183,86.7,159,203,82.2,174
2023-03-15 17:50:00,184,197,309,197,195,291
2023-03-15 17:52:00,183,89.6,157,201,83.4,173
2023-03-15 17:54:00,172,79.4,163,186,77.9,178
2023-03-15 17:56:00,203,88.9,175,221,86.0,190
2023-03-15 17:58:00,186,86.0,164,205,83.7,177
2023-03-15 18:00:00,177,285,353,191,287,323
2023-03-15 18:02:00,183,89.8,158,204,82.7,174
2023-03-15 18:04:00,172,75.4,159,185,75.4,174
2023-03-15 18:06:00,212,94.5,182,236,89.1,199
2023-03-15 18:08:00,184,87.9,162,201,82.5,178
2023-03-15 18:10:00,176,175,212,192,170,216
2023-03-15 18:12:00,184,89.8,163,205,83.9,179
2023-03-15 18:14:00,173,72.9,163,185,72.5,177
2023-03-15 18:16:00,200,92.6,180,224,88.6,196
2023-03-15 18:18:00,183,78.1,163,201,75.9,176
2023-03-15 18:20:00,184,89.5,166,207,82.1,180
2023-03-15 18:22:00,184,85.2,166,208,80.8,179
2023-03-15 18:24:00,172,77.4,160,183,77.7,177
2023-03-15 18:26:00,200,90.7,179,224,87.5,196
2023-03-15 18:28:00,174,74.9,158,186,73.3,174
2023-03-15 18:30:00,184,91.5,166,202,87.3,182
2023-03-15 18:32:00,184,86.2,216,208,80.9,221
2023-03-15 18:34:00,174,75.4,166,190,75.0,180
2023-03-15 18:36:00,208,93.1,178,227,90.5,198
2023-03-15 18:38:00,224,75.6,188,238,73.7,204
2023-03-15 18:40:00,184,90.9,167,206,85.8,181
2023-03-15 18:42:00,197,231,336,220,228,313
2023-03-15 18:44:00,185,89.8,167,207,85.1,182
2023-03-15 18:46:00,194,91.0,178,217,83.5,191
2023-03-15 18:48:00,176,77.8,163,189,76.1,178
2023-03-15 18:50:00,186,87.0,169,209,83.7,182
2023-03-15 18:52:00,194,296,323,214,297,303
2023-03-15 18:54:00,182,91.0,164,202,82.6,178
2023-03-15 18:56:00,194,87.7,177,218,84.4,191
2023-03-15 18:58:00,175,75.2,162,187,74.5,177
2023-03-15 19:00:00,231,87.6,183,249,81.0,201
2023-03-15 19:02:00,180,140,202,199,144,208
2023-03-15 19:04:00,184,90.0,169,208,82.5,183
2023-03-15 19:06:00,200,87.7,176,225,83.9,191
2023-03-15 19:08:00,170,71.9,161,187,75.9,174
2023-03-15 19:10:00,178,82.7,160,202,79.2,174
2023-03-15 19:12:00,178,74.3,174,196,76.6,188
2023-03-15 19:14:00,177,84.0,160,203,82.0,176
2023-03-15 19:16:00,190,83.9,168,216,81.4,183
2023-03-15 19:18:00,182,89.5,172,211,83.4,185
2023-03-15 19:20:00,179,83.9,165,206,79.4,177
2023-03-15 19:22:00,179,74.0,170,198,76.9,182
2023-03-15 19:24:00,186,120,235,210,119,233
2023-03-15 19:26:00,188,78.1,172,208,80,188
2023-03-15 19:28:00,181,86.1,170,207,85.6,184
2023-03-15 19:30:00,175,86.4,161,199,86.3,176
2023-03-15 19:32:00,173,69.6,161,188,72.4,172
2023-03-15 19:34:00,187,260,349,209,254,324
2023-03-15 19:36:00,196,74.4,173,213,76.6,188
2023-03-15 19:38:00,183,83.9,165,207,83.2,180
2023-03-15 19:40:00,175,87.3,161,196,84.5,176
2023-03-15 19:42:00,178,82.5,156,196,78.0,174
2023-03-15 19:44:00,181,263,290,202,259,272
2023-03-15 19:46:00,186,73.9,172,199,76.4,186
2023-03-15 19:48:00,183,91,170,208,88.8,181
2023-03-15 19:50:00,179,82.3,157,197,81.6,173
2023-03-15 19:52:00,184,86.1,159,206,81.8,176
2023-03-15 19:54:00,185,137,176,207,134,189
2023-03-15 19:56:00,186,75,172,200,74.8,185
2023-03-15 19:58:00,189,89.7,174,214,87.7,188
2023-03-15 20:00:00,176,78.6,167,189,78.9,180
2023-03-15 20:02:00,185,89.7,165,207,85.6,180
2023-03-15 20:04:00,187,87.7,164,217,85,178
2023-03-15 20:06:00,502,187,374,691,211,384
2023-03-15 20:08:00,184,94,168,211,92.6,182
2023-03-15 20:10:00,174,76.0,158,192,79.9,174
2023-03-15 20:12:00,179,84.7,163,204,84.6,178
2023-03-15 20:14:00,182,84.8,165,203,87.6,179
2023-03-15 20:16:00,197,148,265,224,148,258
2023-03-15 20:18:00,178,90.8,185,204,86.7,204
2023-03-15 20:20:00,173,72.0,157,191,76.4,173
2023-03-15 20:22:00,185,87.7,163,206,90.0,179
2023-03-15 20:24:00,179,89.6,167,202,87.1,181
2023-03-15 20:26:00,197,277,356,225,274,327
2023-03-15 20:28:00,175,84.8,159,200,82.9,172
2023-03-15 20:30:00,168,66.5,156,181,67.6,172
2023-03-15 20:32:00,182,82.0,160,204,81.9,175
2023-03-15 20:34:00,169,75.1,162,183,76.1,179
2023-03-15 20:36:00,197,217,270,223,213,264
2023-03-15 20:38:00,174,81.4,155,196,75.8,169
2023-03-15 20:40:00,216,79.5,180,228,76.7,198
2023-03-15 20:42:00,187,89.4,164,208,86.0,182
2023-03-15 20:44:00,177,75.3,168,190,74.8,182
2023-03-15 20:46:00,190,84.9,166,217,82,180
2023-03-15 20:48:00,180,76.9,163,211,76.9,176
2023-03-15 20:50:00,169,83.2,160,192,81.2,173
2023-03-15 20:52:00,185,86.5,158,206,84.0,176
2023-03-15 20:54:00,179,77.1,160,196,77.6,176
2023-03-15 20:56:00,192,87.1,168,211,83.0,184
2023-03-15 20:58:00,179,75.7,162,200,74.8,176
2023-03-15 21:00:00,183,89.7,166,204,87.9,182
2023-03-15 21:02:00,177,89.1,163,199,83.1,176
2023-03-15 21:04:00,171,73.5,156,186,73.1,171
2023-03-15 21:06:00,199,90.0,170,224,82.0,186
2023-03-15 21:08:00,182,175,265,196,176,257
2023-03-15 21:10:00,183,91.8,165,206,85.5,180
2023-03-15 21:12:00,179,88.4,163,202,82.0,177
2023-03-15 21:14:00,173,83.7,160,188,79.2,176
2023-03-15 21:16:00,195,85.3,164,220,80.3,178
2023-03-15 21:18:00,180,290,362,196,289,330
2023-03-15 21:20:00,189,90.5,163,208,88.1,180
2023-03-15 21:22:00,184,80.8,161,202,78.3,177
2023-03-15 21:24:00,180,89.1,162,192,85.7,178
2023-03-15 21:26:00,195,88.9,171,220,83.8,183
2023-03-15 21:28:00,175,184,250,189,185,244
2023-03-15 21:30:00,189,92.5,169,213,87.3,184
2023-03-15 21:32:00,182,77.3,164,204,78.3,177
2023-03-15 21:34:00,183,89.4,163,202,83.3,177
2023-03-15 21:36:00,207,89.3,174,233,86.1,188
2023-03-15 21:38:00,174,74.4,163,188,74.8,177
2023-03-15 21:40:00,181,88.9,159,204,82.4,171
2023-03-15 21:42:00,226,74.8,182,233,75.4,200
2023-03-15 21:44:00,185,88,165,216,82.9,177
2023-03-15 21:46:00,196,87.8,169,214,85.8,183
2023-03-15 21:48:00,170,83.9,160,186,79.5,173
2023-03-15 21:50:00,183,86.0,164,205,83.1,176
2023-03-15 21:52:00,174,76.9,164,187,77.7,178
2023-03-15 21:54:00,179,92.7,169,203,89,185
2023-03-15 21:56:00,198,86.6,180,224,86.4,197
2023-03-15 21:58:00,174,86.4,165,190,84.0,179
2023-03-15 22:00:00,191,220,296,215,215,282
2023-03-15 22:02:00,173,75.2,166,189,74.4,178
2023-03-15 22:04:00,183,89.0,168,206,84.7,180
2023-03-15 22:06:00,207,81.1,183,229,80.7,198
2023-03-15 22:08:00,181,89.4,166,205,86.7,180
2023-03-15 22:10:00,188,299,358,208,295,329
2023-03-15 22:12:00,174,80.6,166,189,81.0,180
2023-03-15 22:14:00,187,88.5,173,214,85.3,187
2023-03-15 22:16:00,191,80.0,179,212,83.1,194
2023-03-15 22:18:00,177,90.3,160,198,87.6,177
2023-03-15 22:20:00,179,172,226,197,170,227
2023-03-15 22:22:00,176,81.7,164,190,80.4,177
2023-03-15 22:24:00,235,93.0,192,257,87.3,211
2023-03-15 22:26:00,196,77.0,176,221,78.4,190
2023-03-15 22:28:00,184,90.8,165,208,82.9,178
2023-03-15 22:30:00,182,79.1,169,203,79.3,183
2023-03-15 22:32:00,178,90.3,164,197,87.8,181
2023-03-15 22:34:00,182,89.5,162,203,84.1,178
2023-03-15 22:36:00,198,74.7,178,212,75.3,194
2023-03-15 22:38:00,182,86.6,163,204,80.1,176
2023-03-15 22:40:00,184,75.6,167,203,74.6,180
2023-03-15 22:42:00,185,88.7,204,201,86.6,213
2023-03-15 22:44:00,186,87.7,167,204,84.4,180
2023-03-15 22:46:00,182,74.9,166,194,75.4,181
2023-03-15 22:48:00,180,87.4,163,200,81.0,176
2023-03-15 22:50:00,177,77.6,169,188,77.1,185
2023-03-15 22:52:00,196,248,327,220,240,308
2023-03-15 22:54:00,183,90.2,164,202,85.9,178
2023-03-15 22:56:00,185,80.7,171,202,78.5,184
2023-03-15 22:58:00,184,87.7,169,204,83.8,184
2023-03-15 23:00:00,177,81.1,170,191,79.7,186
2023-03-15 23:02:00,195,305,365,221,301,337
2023-03-15 23:04:00,179,79.9,164,198,78.1,179
2023-03-15 23:06:00,201,93.8,179,225,89.4,199
2023-03-15 23:08:00,178,90.6,162,200,83.1,179
2023-03-15 23:10:00,175,75.9,166,189,76.7,178
2023-03-15 23:12:00,186,161,227,207,158,231
2023-03-15 23:14:00,175,77.4,165,191,75.2,179
2023-03-15 23:16:00,197,86.8,168,217,82.7,184
2023-03-15 23:18:00,221,84.5,180,250,80.1,197
2023-03-15 23:20:00,172,75.3,163,185,74.5,175
2023-03-15 23:22:00,185,85.2,163,209,81.5,177
2023-03-15 23:24:00,172,75.2,161,186,75.3,174
2023-03-15 23:26:00,195,90.8,173,217,85.5,187
2023-03-15 23:28:00,178,87.8,163,193,83.8,178
2023-03-15 23:30:00,175,87.3,167,189,86.5,180
2023-03-15 23:32:00,179,87.9,164,200,82.9,179
2023-03-15 23:34:00,173,118,216,190,116,221
2023-03-15 23:36:00,204,90.1,181,232,84.3,196
2023-03-15 23:38:00,181,78.1,172,205,78.2,185
2023-03-15 23:40:00,185,88.1,170,206,84.4,182
2023-03-15 23:42:00,184,87.6,170,211,83.2,181
2023-03-15 23:44:00,180,250,328,193,249,308
2023-03-15 23:46:00,196,96.8,173,219,95.1,187
2023-03-15 23:48:00,172,76,168,184,77.3,181
2023-03-15 23:50:00,181,85.8,161,201,80.4,175
2023-03-15 23:52:00,186,87.4,168,209,82.4,181
2023-03-15 23:54:00,177,254,307,190,254,285
2023-03-15 23:56:00,195,89.0,172,220,84.6,186
2023-03-15 23:58:00,178,76.9,171,191,76.5,183
2023-03-16 00:00:00,180,90.5,163,201,85.8,177
2023-03-16 00:02:00,180,90.6,165,201,83.9,180
2023-03-16 00:04:00,169,128,192,186,121,199
2023-03-16 00:06:00,205,91.9,181,230,86.5,194
2023-03-16 00:08:00,178,77.1,169,195,77.6,181
