"Time","AVG_resident_memory_bytes","MAX_resident_memory_bytes_max","MIN_resident_memory_bytes_min"
2023-03-15 10:00:00,152211456,154181632,151060480
2023-03-15 10:02:00,153634133,155525120,150544384
2023-03-15 10:04:00,154476544,156725248,150368256
2023-03-15 10:06:00,151838720,155045888,149856256
2023-03-15 10:08:00,152104960,152346624,151957504
2023-03-15 10:10:00,152109056,153309184,150335488
2023-03-15 10:12:00,151158784,151519232,150503424
2023-03-15 10:14:00,153777493,156110848,151846912
2023-03-15 10:16:00,153867605,156110848,151846912
2023-03-15 10:18:00,152813568,153686016,151846912
2023-03-15 10:20:00,152671573,153464832,151371776
2023-03-15 10:22:00,155009024,156233728,153464832
2023-03-15 10:24:00,154494293,156139520,153464832
2023-03-15 10:26:00,154585771,156143616,153464832
2023-03-15 10:28:00,153559040,156139520,150388736
2023-03-15 10:30:00,153492139,156139520,151609344
2023-03-15 10:32:00,153670997,156409856,151875584
2023-03-15 10:34:00,154531157,156409856,153227264
2023-03-15 10:36:00,154151595,156409856,152817664
2023-03-15 10:38:00,154689536,156409856,153493504
2023-03-15 10:40:00,155051349,156413952,153493504
2023-03-15 10:42:00,155049984,156409856,153493504
2023-03-15 10:44:00,155140096,156680192,153493504
2023-03-15 10:46:00,155500544,156680192,153493504
2023-03-15 10:48:00,154553003,156680192,150650880
2023-03-15 10:50:00,155443200,156680192,153321472
2023-03-15 10:52:00,155443200,156680192,153321472
2023-03-15 10:54:00,154146133,157138944,151707648
2023-03-15 10:56:00,151227051,152031232,150052864
2023-03-15 10:58:00,153123499,153378816,152739840
2023-03-15 11:00:00,153483947,153649152,153280512
2023-03-15 11:02:00,152110421,153649152,150540288
2023-03-15 11:04:00,152115883,154243072,150482944
2023-03-15 11:06:00,153152171,155865088,150953984
2023-03-15 11:08:00,153524907,155865088,150450176
2023-03-15 11:10:00,152648363,155070464,150646784
2023-03-15 11:12:00,152903680,153624576,152260608
2023-03-15 11:14:00,153643691,153964544,153341952
2023-03-15 11:16:00,153522176,154775552,152449024
2023-03-15 11:18:00,153078443,154775552,150306816
2023-03-15 11:20:00,153615019,154775552,151916544
2023-03-15 11:22:00,152966485,154152960,151150592
2023-03-15 11:24:00,153684651,154152960,153051136
2023-03-15 11:26:00,153774763,154152960,153051136
2023-03-15 11:28:00,153595904,154669056,151965696
2023-03-15 11:30:00,154294955,156024832,152707072
2023-03-15 11:32:00,153404757,156020736,150712320
2023-03-15 11:34:00,153624576,156020736,150024192
2023-03-15 11:36:00,152447659,152915968,152035328
2023-03-15 11:38:00,153178112,155078656,152035328
2023-03-15 11:40:00,153807531,155348992,152420352
2023-03-15 11:42:00,153530368,155619328,150777856
2023-03-15 11:44:00,154249899,155619328,152936448
2023-03-15 11:46:00,153060693,154193920,152018944
2023-03-15 11:48:00,153535829,155275264,151552000
2023-03-15 11:50:00,151536981,153780224,149839872
2023-03-15 11:52:00,152267435,153464832,151449600
2023-03-15 11:54:00,152281088,153071616,151670784
2023-03-15 11:56:00,152985600,154091520,151408640
2023-03-15 11:58:00,154334549,155885568,152485888
2023-03-15 12:00:00,153619115,155885568,152485888
2023-03-15 12:02:00,153797973,155885568,152485888
2023-03-15 12:04:00,154248533,155885568,153026560
2023-03-15 12:06:00,152210091,153411584,150192128
2023-03-15 12:08:00,152559616,153624576,150896640
2023-03-15 12:10:00,152950101,154976256,149078016
2023-03-15 12:12:00,151254357,152412160,150429696
2023-03-15 12:14:00,151904256,152047616,151670784
2023-03-15 12:16:00,153253205,154095616,152317952
2023-03-15 12:18:00,153613653,155176960,152317952
2023-03-15 12:20:00,153974101,155717632,152317952
2023-03-15 12:22:00,154065579,155717632,152317952
2023-03-15 12:24:00,154064213,155717632,152317952
2023-03-15 12:26:00,154064213,155717632,152317952
2023-03-15 12:28:00,154435584,156590080,152322048
2023-03-15 12:30:00,153698304,156610560,151355392
2023-03-15 12:32:00,152782165,153935872,151625728
2023-03-15 12:34:00,152358912,153235456,150913024
2023-03-15 12:36:00,152541867,154587136,150913024
2023-03-15 12:38:00,152054443,153903104,150081536
2023-03-15 12:40:00,151917909,152330240,151244800
2023-03-15 12:42:00,152995157,153251840,152862720
2023-03-15 12:44:00,153068885,153251840,152813568
2023-03-15 12:46:00,153478485,153681920,153133056
2023-03-15 12:48:00,153927680,154210304,153681920
2023-03-15 12:50:00,154196651,154488832,153890816
2023-03-15 12:52:00,153348779,154488832,151343104
2023-03-15 12:54:00,154517504,154578944,154484736
2023-03-15 12:56:00,154786475,155119616,154480640
2023-03-15 12:58:00,155056811,155660288,154750976
2023-03-15 13:00:00,153993216,156200960,150482944
2023-03-15 13:02:00,154262187,156471296,151023616
2023-03-15 13:04:00,154802859,156741632,152375296
2023-03-15 13:06:00,153901739,155291648,152375296
2023-03-15 13:08:00,153920853,155291648,152915968
2023-03-15 13:10:00,153743360,156368896,150056960
2023-03-15 13:12:00,152332971,156368896,149573632
2023-03-15 13:14:00,151887872,153182208,151191552
2023-03-15 13:16:00,151524693,153219072,149934080
2023-03-15 13:18:00,151965696,153571328,150470656
2023-03-15 13:20:00,152530944,154918912,150581248
2023-03-15 13:22:00,152285184,156270592,150003712
2023-03-15 13:24:00,153892181,156270592,150241280
2023-03-15 13:26:00,154152960,156270592,151023616
2023-03-15 13:28:00,154871125,156270592,153178112
2023-03-15 13:30:00,155321685,156516352,153178112
2023-03-15 13:32:00,156491776,157622272,154525696
2023-03-15 13:34:00,153433429,155066368,152559616
2023-03-15 13:36:00,154204843,155066368,153747456
2023-03-15 13:38:00,154383701,155066368,154017792
2023-03-15 13:40:00,154587136,155066368,153812992
2023-03-15 13:42:00,155365376,157315072,153714688
2023-03-15 13:44:00,155469141,157315072,154025984
2023-03-15 13:46:00,152192341,154042368,150781952
2023-03-15 13:48:00,152129536,153079808,151052288
2023-03-15 13:50:00,152997888,154591232,151592960
2023-03-15 13:52:00,154619904,157675520,151592960
2023-03-15 13:54:00,151648939,152662016,149884928
2023-03-15 13:56:00,152367104,155910144,150024192
2023-03-15 13:58:00,152376661,153837568,150777856
2023-03-15 14:00:00,152648363,154955776,149663744
2023-03-15 14:02:00,154088789,156033024,151556096
2023-03-15 14:04:00,153434795,154677248,151527424
2023-03-15 14:06:00,152865451,154677248,151793664
2023-03-15 14:08:00,151882411,152334336,151363584
