"Time","172.16.66.31:10250","172.16.66.32:10250","172.16.66.3:10250"
2023-03-11 08:28:00,161619968,162541568,1766604800
2023-03-11 08:32:00,160927744,161112064,1698385920
2023-03-11 08:36:00,160354304,160903168,1721704448
2023-03-11 08:40:00,161693696,164442112,1843187712
2023-03-11 08:44:00,159584256,164417536,1832816640
2023-03-11 08:48:00,159940608,166129664,1927319552
2023-03-11 08:52:00,161497088,165683200,1797931008
2023-03-11 08:56:00,161763328,165654528,1853358080
2023-03-11 09:00:00,159010816,164978688,1758117888
2023-03-11 09:04:00,162172928,167350272,1718468608
2023-03-11 09:08:00,159637504,159113216,1807687680
2023-03-11 09:12:00,161566720,159698944,1722966016
2023-03-11 09:16:00,161533952,163360768,1715691520
2023-03-11 09:20:00,159657984,167456768,1689665536
2023-03-11 09:24:00,161218560,167747584,1710456832
2023-03-11 09:28:00,159145984,166055936,1784315904
2023-03-11 09:32:00,158142464,166150144,1753436160
2023-03-11 09:36:00,161521664,164823040,1728180224
2023-03-11 09:40:00,160198656,161161216,1791913984
2023-03-11 09:44:00,159059968,166297600,1726603264
2023-03-11 09:48:00,162168832,161251328,1694240768
2023-03-11 09:52:00,160604160,167895040,1697644544
2023-03-11 09:56:00,162299904,167215104,1722245120
2023-03-11 10:00:00,161755136,165158912,1738010624
2023-03-11 10:04:00,162742272,162578432,1758928896
2023-03-11 10:08:00,162750464,163479552,1828200448
2023-03-11 10:12:00,162099200,164257792,1808199680
2023-03-11 10:16:00,163094528,166002688,1703071744
2023-03-11 10:20:00,161054720,167600128,1794768896
2023-03-11 10:24:00,162549760,165289984,1704599552
2023-03-11 10:28:00,161095680,166326272,1847959552
2023-03-11 10:32:00,160346112,165990400,1811812352
2023-03-11 10:36:00,160940032,164425728,1716629504
2023-03-11 10:40:00,162770944,161353728,1695592448
2023-03-11 10:44:00,161202176,167550976,1718771712
2023-03-11 10:48:00,162619392,166248448,1744474112
2023-03-11 10:52:00,163352576,168157184,1709293568
2023-03-11 10:56:00,160768000,162533376,1709416448
2023-03-11 11:00:00,162222080,168001536,1715552256
2023-03-11 11:04:00,159350784,167563264,1751539712
2023-03-11 11:08:00,163033088,166629376,1750179840
2023-03-11 11:12:00,161800192,168558592,1792577536
2023-03-11 11:16:00,160841728,167235584,1799905280
2023-03-11 11:20:00,160980992,163344384,1717395456
2023-03-11 11:24:00,163434496,164368384,1717252096
2023-03-11 11:28:00,160768000,165634048,1786359808
2023-03-11 11:32:00,160215040,166486016,1694388224
2023-03-11 11:36:00,163467264,164032512,1680723968
2023-03-11 11:40:00,161927168,167370752,1693589504
2023-03-11 11:44:00,160219136,168570880,1703800832
2023-03-11 11:48:00,160849920,166260736,1764737024
2023-03-11 11:52:00,163074048,166461440,1699684352
2023-03-11 11:56:00,159584256,161345536,1792761856
2023-03-11 12:00:00,160301056,163737600,1815396352
2023-03-11 12:04:00,163041280,163225600,1734529024
2023-03-11 12:08:00,163618816,169066496,1764478976
2023-03-11 12:12:00,159109120,166895616,1691107328
2023-03-11 12:16:00,162213888,167600128,1708261376
2023-03-11 12:20:00,163143680,160964608,1785090048
2023-03-11 12:24:00,162091008,167886848,1686245376
2023-03-11 12:28:00,164495360,167653376,1762172928
2023-03-11 12:32:00,161095680,164642816,1733185536
2023-03-11 12:36:00,160440320,163745792,1740611584
