"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-15 10:00:00,4321,7072,1007161,28841,530,68295,0,977,1070027,12517,2052
2023-03-15 10:02:00,4321,7072,1007161,28841,530,68295,0,977,1070027,12517,2052
2023-03-15 10:04:00,4321,7072,1007161,28841,530,68295,0,977,1070027,12517,2052
2023-03-15 10:06:00,18256,7259,1141830,29298,528,68346,0.233,977,1282257,12736,3488
2023-03-15 10:08:00,18256,7259,1141830,29298,528,68346,0.233,977,1282257,12736,3488
2023-03-15 10:10:00,17334,8197,1270940,118180,1068,68296,0.467,977,1359796,16614,2033
2023-03-15 10:12:00,17334,8197,1270940,118180,1068,68296,0.467,977,1359796,16614,2033
2023-03-15 10:14:00,17334,8197,1270940,118180,1068,68296,0.467,977,1359796,16614,2033
2023-03-15 10:16:00,4381,7082,1135881,28583,547,70498,0,977,1248142,12689,3437
2023-03-15 10:18:00,4381,7082,1135881,28583,547,70498,0,977,1248142,12689,3437
2023-03-15 10:20:00,4689,7052,982033,29375,527,68322,0,977,1060987,12656,2043
2023-03-15 10:22:00,4689,7052,982033,29375,527,68322,0,977,1060987,12656,2043
2023-03-15 10:24:00,4689,7052,982033,29375,527,68322,0,977,1060987,12656,2043
2023-03-15 10:26:00,18224,7201,1149216,29939,538,68311,0,977,1265556,12512,3534
2023-03-15 10:28:00,18224,7201,1149216,29939,538,68311,0,977,1265556,12512,3534
2023-03-15 10:30:00,4326,7307,1014202,29090,529,66175,0,977,1085161,12660,1998
2023-03-15 10:32:00,4326,7307,1014202,29090,529,66175,0,977,1085161,12660,1998
2023-03-15 10:34:00,4326,7307,1014202,29090,529,66175,0,977,1085161,12660,1998
2023-03-15 10:36:00,4526,6870,1120215,28706,531,68307,0,977,1227206,12507,3619
2023-03-15 10:38:00,4526,6870,1120215,28706,531,68307,0,977,1227206,12507,3619
2023-03-15 10:40:00,5546,7266,993770,30094,535,68298,0,977,1067934,12725,2001
2023-03-15 10:42:00,5546,7266,993770,30094,535,68298,0,977,1067934,12725,2001
2023-03-15 10:44:00,5546,7266,993770,30094,535,68298,0,977,1067934,12725,2001
2023-03-15 10:46:00,4579,7223,1102924,29334,537,66054,0.233,977,1232491,12609,3604
2023-03-15 10:48:00,4579,7223,1102924,29334,537,66054,0.233,977,1232491,12609,3604
2023-03-15 10:50:00,18098,7120,1012763,29919,527,70649,0.233,977,1083864,12769,2018
2023-03-15 10:52:00,18098,7120,1012763,29919,527,70649,0.233,977,1083864,12769,2018
2023-03-15 10:54:00,18098,7120,1012763,29919,527,70649,0.233,977,1083864,12769,2018
2023-03-15 10:56:00,4478,7208,1137210,29824,530,69753,0,977,1259710,12515,3600
2023-03-15 10:58:00,4478,7208,1137210,29824,530,69753,0,977,1259710,12515,3600
2023-03-15 11:00:00,4422,7198,990362,29462,534,66798,0,977,1058035,12692,2005
2023-03-15 11:02:00,4422,7198,990362,29462,534,66798,0,977,1058035,12692,2005
2023-03-15 11:04:00,4422,7198,990362,29462,534,66798,0,977,1058035,12692,2005
2023-03-15 11:06:00,4533,7150,1119418,28703,533,67588,0,977,1239568,12636,3431
2023-03-15 11:08:00,4533,7150,1119418,28703,533,67588,0,977,1239568,12636,3431
2023-03-15 11:10:00,5638,7159,986879,30339,533,70564,0.700,977,1063189,12714,2031
2023-03-15 11:12:00,5638,7159,986879,30339,533,70564,0.700,977,1063189,12714,2031
2023-03-15 11:14:00,5638,7159,986879,30339,533,70564,0.700,977,1063189,12714,2031
2023-03-15 11:16:00,4484,7270,1119374,29527,535,69046,0,977,1254034,12455,3481
2023-03-15 11:18:00,4484,7270,1119374,29527,535,69046,0,977,1254034,12455,3481
2023-03-15 11:20:00,18324,6931,1023463,28741,532,65297,0,977,1085200,12716,2012
2023-03-15 11:22:00,18324,6931,1023463,28741,532,65297,0,977,1085200,12716,2012
2023-03-15 11:24:00,18324,6931,1023463,28741,532,65297,0,977,1085200,12716,2012
2023-03-15 11:26:00,4458,7304,1147563,29956,539,70603,0,977,1270213,12608,3583
2023-03-15 11:28:00,4458,7304,1147563,29956,539,70603,0,977,1270213,12608,3583
2023-03-15 11:30:00,4321,6981,980845,29033,533,64508,0,977,1059463,12438,2034
2023-03-15 11:32:00,4321,6981,980845,29033,533,64508,0,977,1059463,12438,2034
2023-03-15 11:34:00,4321,6981,980845,29033,533,64508,0,977,1059463,12438,2034
2023-03-15 11:36:00,4354,7261,1120085,28595,534,68295,0,977,1229074,12587,3563
2023-03-15 11:38:00,4354,7261,1120085,28595,534,68295,0,977,1229074,12587,3563
2023-03-15 11:40:00,5805,7122,977755,30344,524,72126,0,977,1064699,12688,2062
2023-03-15 11:42:00,5805,7122,977755,30344,524,72126,0,977,1064699,12688,2062
2023-03-15 11:44:00,5805,7122,977755,30344,524,72126,0,977,1064699,12688,2062
2023-03-15 11:46:00,18195,7224,1137164,28781,523,66812,0.233,977,1252153,12731,2831
2023-03-15 11:48:00,18195,7224,1137164,28781,523,66812,0.233,977,1252153,12731,2831
2023-03-15 11:50:00,4432,7079,989062,29103,537,70567,0.233,977,1052693,12573,2779
2023-03-15 11:52:00,4432,7079,989062,29103,537,70567,0.233,977,1052693,12573,2779
2023-03-15 11:54:00,4432,7079,989062,29103,537,70567,0.233,977,1052693,12573,2779
2023-03-15 11:56:00,4512,7127,1036898,30370,530,66088,0,977,1130579,12659,2278
2023-03-15 11:58:00,4512,7127,1036898,30370,530,66088,0,977,1130579,12659,2278
2023-03-15 12:00:00,4461,7295,1091109,29247,537,70569,0.233,977,1207316,12682,3350
2023-03-15 12:02:00,4461,7295,1091109,29247,537,70569,0.233,977,1207316,12682,3350
2023-03-15 12:04:00,4461,7295,1091109,29247,537,70569,0.233,977,1207316,12682,3350
2023-03-15 12:06:00,18282,7259,1000945,28961,528,68299,0.233,977,1076657,12814,2030
2023-03-15 12:08:00,18282,7259,1000945,28961,528,68299,0.233,977,1076657,12814,2030
2023-03-15 12:10:00,5740,7061,1119809,29910,540,68327,0.233,977,1223407,12743,3631
2023-03-15 12:12:00,5740,7061,1119809,29910,540,68327,0.233,977,1223407,12743,3631
2023-03-15 12:14:00,5740,7061,1119809,29910,540,68327,0.233,977,1223407,12743,3631
2023-03-15 12:16:00,4466,7252,988663,29830,526,67606,0,977,1075052,12621,1999
2023-03-15 12:18:00,4466,7252,988663,29830,526,67606,0,977,1075052,12621,1999
2023-03-15 12:20:00,4379,6930,1102699,28802,529,69052,0,977,1215586,12559,3613
2023-03-15 12:22:00,4379,6930,1102699,28802,529,69052,0,977,1215586,12559,3613
