"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-15 10:00:00,1371,2720,1216017,6927,453,6179,0,160,1374960,2423,8480
2023-03-15 10:02:00,1371,2720,1216017,6927,453,6179,0,160,1374960,2423,8480
2023-03-15 10:04:00,1371,2720,1216017,6927,453,6179,0,160,1374960,2423,8480
2023-03-15 10:06:00,1795,2797,1370967,7177,441,6362,0.233,160,1637616,2608,20416
2023-03-15 10:08:00,1795,2797,1370967,7177,441,6362,0.233,160,1637616,2608,20416
2023-03-15 10:10:00,2075,3180,1579537,12645,470,6002,0,160,1829177,2803,8325
2023-03-15 10:12:00,2075,3180,1579537,12645,470,6002,0,160,1829177,2803,8325
2023-03-15 10:14:00,2075,3180,1579537,12645,470,6002,0,160,1829177,2803,8325
2023-03-15 10:16:00,1409,2740,1343608,7049,464,6350,0,160,1559285,2573,20446
2023-03-15 10:18:00,1409,2740,1343608,7049,464,6350,0,160,1559285,2573,20446
2023-03-15 10:20:00,1493,2707,1184911,7189,445,6052,0.233,160,1369417,2395,8282
2023-03-15 10:22:00,1493,2707,1184911,7189,445,6052,0.233,160,1369417,2395,8282
2023-03-15 10:24:00,1493,2707,1184911,7189,445,6052,0.233,160,1369417,2395,8282
2023-03-15 10:26:00,1755,2755,1390053,7012,456,6303,0,160,1624888,2431,20452
2023-03-15 10:28:00,1755,2755,1390053,7012,456,6303,0,160,1624888,2431,20452
2023-03-15 10:30:00,1407,2834,1224600,7189,446,6086,0,160,1407821,2607,8231
2023-03-15 10:32:00,1407,2834,1224600,7189,446,6086,0,160,1407821,2607,8231
2023-03-15 10:34:00,1407,2834,1224600,7189,446,6086,0,160,1407821,2607,8231
2023-03-15 10:36:00,1434,2634,1327901,6902,454,6166,0.233,160,1537122,2449,20708
2023-03-15 10:38:00,1434,2634,1327901,6902,454,6166,0.233,160,1537122,2449,20708
2023-03-15 10:40:00,1438,2786,1206727,7053,449,6113,0.467,160,1382582,2498,7949
2023-03-15 10:42:00,1438,2786,1206727,7053,449,6113,0.467,160,1382582,2498,7949
2023-03-15 10:44:00,1438,2786,1206727,7053,449,6113,0.467,160,1382582,2498,7949
2023-03-15 10:46:00,1460,2774,1306151,7211,459,6113,0,160,1550112,2572,20654
2023-03-15 10:48:00,1460,2774,1306151,7211,459,6113,0,160,1550112,2572,20654
2023-03-15 10:50:00,1712,2780,1247033,7154,438,6315,0,160,1434828,2588,8383
2023-03-15 10:52:00,1712,2780,1247033,7154,438,6315,0,160,1434828,2588,8383
2023-03-15 10:54:00,1712,2780,1247033,7154,438,6315,0,160,1434828,2588,8383
2023-03-15 10:56:00,1436,2777,1344217,6996,454,6218,0,160,1578419,2575,20651
2023-03-15 10:58:00,1436,2777,1344217,6996,454,6218,0,160,1578419,2575,20651
2023-03-15 11:00:00,1437,2792,1198927,7301,445,5994,0,160,1363685,2563,8182
2023-03-15 11:02:00,1437,2792,1198927,7301,445,5994,0,160,1363685,2563,8182
2023-03-15 11:04:00,1437,2792,1198927,7301,445,5994,0,160,1363685,2563,8182
2023-03-15 11:06:00,1471,2778,1326057,7156,456,6087,0.233,160,1553979,2602,20503
2023-03-15 11:08:00,1471,2778,1326057,7156,456,6087,0.233,160,1553979,2602,20503
2023-03-15 11:10:00,1494,2786,1195784,7206,452,6332,0,160,1373020,2598,8396
2023-03-15 11:12:00,1494,2786,1195784,7206,452,6332,0,160,1373020,2598,8396
2023-03-15 11:14:00,1494,2786,1195784,7206,452,6332,0,160,1373020,2598,8396
2023-03-15 11:16:00,1422,2784,1326004,7250,448,6222,0.233,160,1578560,2443,20498
2023-03-15 11:18:00,1422,2784,1326004,7250,448,6222,0.233,160,1578560,2443,20498
2023-03-15 11:20:00,1781,2659,1259799,7079,446,6067,0,160,1428699,2423,7909
2023-03-15 11:22:00,1781,2659,1259799,7079,446,6067,0,160,1428699,2423,7909
2023-03-15 11:24:00,1781,2659,1259799,7079,446,6067,0,160,1428699,2423,7909
2023-03-15 11:26:00,1409,2796,1361237,7031,464,6208,0,160,1608492,2432,20816
2023-03-15 11:28:00,1409,2796,1361237,7031,464,6208,0,160,1608492,2432,20816
2023-03-15 11:30:00,1371,2671,1188621,7081,442,5889,0.233,160,1368097,2393,8338
2023-03-15 11:32:00,1371,2671,1188621,7081,442,5889,0.233,160,1368097,2393,8338
2023-03-15 11:34:00,1371,2671,1188621,7081,442,5889,0.233,160,1368097,2393,8338
2023-03-15 11:36:00,1385,2803,1326964,6956,455,6116,0,160,1538195,2453,20513
2023-03-15 11:38:00,1385,2803,1326964,6956,455,6116,0,160,1538195,2453,20513
