"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-15 10:00:00,4321,3536,4961,7210,177,34148,0,326,4534,379,147
2023-03-15 10:02:00,4321,3536,4961,7210,177,34148,0,326,4534,379,147
2023-03-15 10:04:00,4321,3536,4961,7210,177,34148,0,326,4534,379,147
2023-03-15 10:06:00,18256,3630,5625,7324,176,34173,0.0467,326,5433,386,249
2023-03-15 10:08:00,18256,3630,5625,7324,176,34173,0.0467,326,5433,386,249
2023-03-15 10:10:00,17334,4098,6261,29545,356,34148,0.0933,326,5762,503,145
2023-03-15 10:12:00,17334,4098,6261,29545,356,34148,0.0933,326,5762,503,145
2023-03-15 10:14:00,17334,4098,6261,29545,356,34148,0.0933,326,5762,503,145
2023-03-15 10:16:00,4381,3541,5595,7146,182,35249,0,326,5289,385,245
2023-03-15 10:18:00,4381,3541,5595,7146,182,35249,0,326,5289,385,245
2023-03-15 10:20:00,4689,3526,4838,7344,176,34161,0,326,4496,384,146
2023-03-15 10:22:00,4689,3526,4838,7344,176,34161,0,326,4496,384,146
2023-03-15 10:24:00,4689,3526,4838,7344,176,34161,0,326,4496,384,146
2023-03-15 10:26:00,18224,3600,5661,7485,179,34155,0,326,5363,379,252
2023-03-15 10:28:00,18224,3600,5661,7485,179,34155,0,326,5363,379,252
2023-03-15 10:30:00,4326,3654,4996,7273,176,33087,0,326,4598,384,143
2023-03-15 10:32:00,4326,3654,4996,7273,176,33087,0,326,4598,384,143
2023-03-15 10:34:00,4326,3654,4996,7273,176,33087,0,326,4598,384,143
2023-03-15 10:36:00,4526,3435,5518,7177,177,34154,0,326,5200,379,258
2023-03-15 10:38:00,4526,3435,5518,7177,177,34154,0,326,5200,379,258
2023-03-15 10:40:00,5546,3633,4895,7524,178,34149,0,326,4525,386,143
2023-03-15 10:42:00,5546,3633,4895,7524,178,34149,0,326,4525,386,143
2023-03-15 10:44:00,5546,3633,4895,7524,178,34149,0,326,4525,386,143
2023-03-15 10:46:00,4579,3611,5433,7334,179,33027,0.0467,326,5222,382,257
2023-03-15 10:48:00,4579,3611,5433,7334,179,33027,0.0467,326,5222,382,257
2023-03-15 10:50:00,18098,3560,4989,7480,176,35324,0.0467,326,4593,387,144
2023-03-15 10:52:00,18098,3560,4989,7480,176,35324,0.0467,326,4593,387,144
2023-03-15 10:54:00,18098,3560,4989,7480,176,35324,0.0467,326,4593,387,144
2023-03-15 10:56:00,4478,3604,5602,7456,177,34876,0,326,5338,379,257
2023-03-15 10:58:00,4478,3604,5602,7456,177,34876,0,326,5338,379,257
2023-03-15 11:00:00,4422,3599,4879,7365,178,33399,0,326,4483,385,143
2023-03-15 11:02:00,4422,3599,4879,7365,178,33399,0,326,4483,385,143
2023-03-15 11:04:00,4422,3599,4879,7365,178,33399,0,326,4483,385,143
