"Time","Load[5m]","Load[1m]","Load[15m]"
2023-03-11 08:00:00,0.880,0.520,1.04
2023-03-11 08:02:00,1.05,1.10,1.08
2023-03-11 08:04:00,2.30,3.82,1.55
2023-03-11 08:06:00,2.75,2.94,1.82
2023-03-11 08:08:00,2.10,1.10,1.69
2023-03-11 08:10:00,1.51,0.400,1.52
2023-03-11 08:12:00,1.44,1.32,1.49
2023-03-11 08:14:00,1.15,0.650,1.37
2023-03-11 08:16:00,1.10,0.900,1.33
2023-03-11 08:18:00,0.870,0.420,1.21
2023-03-11 08:20:00,0.880,0.890,1.17
2023-03-11 08:22:00,0.740,0.530,1.08
2023-03-11 08:24:00,0.700,0.720,1.02
2023-03-11 08:26:00,0.850,0.870,1.04
2023-03-11 08:28:00,1.19,1.47,1.14
2023-03-11 08:30:00,1.03,0.820,1.09
2023-03-11 08:32:00,1.01,0.930,1.08
2023-03-11 08:34:00,1.04,1.19,1.08
2023-03-11 08:36:00,1,0.930,1.06
2023-03-11 08:38:00,0.890,0.770,1
2023-03-11 08:40:00,1.21,1.22,1.12
2023-03-11 08:42:00,1.06,0.840,1.07
2023-03-11 08:44:00,1.04,0.790,1.06
2023-03-11 08:46:00,0.880,0.520,1
2023-03-11 08:48:00,0.910,0.830,0.990
2023-03-11 08:50:00,0.870,0.920,0.970
2023-03-11 08:52:00,0.990,1.39,0.990
2023-03-11 08:54:00,0.890,0.720,0.960
2023-03-11 08:56:00,0.770,0.600,0.900
2023-03-11 08:58:00,0.700,0.550,0.870
2023-03-11 09:00:00,0.740,0.810,0.860
2023-03-11 09:02:00,0.630,0.520,0.800
2023-03-11 09:04:00,0.610,0.520,0.780
2023-03-11 09:06:00,0.650,0.560,0.770
2023-03-11 09:08:00,0.840,0.840,0.840
2023-03-11 09:10:00,1.08,1.46,0.930
2023-03-11 09:12:00,1.29,1.63,1.03
2023-03-11 09:14:00,1.69,1.78,1.22
2023-03-11 09:16:00,1.33,0.620,1.15
2023-03-11 09:18:00,1.28,0.860,1.16
2023-03-11 09:20:00,1.09,0.690,1.10
2023-03-11 09:22:00,0.850,0.520,1.01
2023-03-11 09:24:00,0.730,0.480,0.940
2023-03-11 09:26:00,0.650,0.450,0.890
2023-03-11 09:28:00,0.770,1.03,0.900
2023-03-11 09:30:00,0.820,0.640,0.910
2023-03-11 09:32:00,0.730,0.560,0.870
2023-03-11 09:34:00,0.910,1.17,0.920
2023-03-11 09:36:00,1.53,3.43,1.12
2023-03-11 09:38:00,1.25,1,1.07
2023-03-11 09:40:00,1.49,1.31,1.19
2023-03-11 09:42:00,1.13,0.560,1.09
2023-03-11 09:44:00,1.19,1.03,1.11
2023-03-11 09:46:00,1.52,2.37,1.23
2023-03-11 09:48:00,1.70,2.22,1.33
2023-03-11 09:50:00,1.82,2.12,1.42
2023-03-11 09:52:00,2,2.35,1.53
2023-03-11 09:54:00,1.51,0.830,1.40
2023-03-11 09:56:00,1.31,0.840,1.33
2023-03-11 09:58:00,1.15,0.870,1.27
2023-03-11 10:00:00,1.12,1.08,1.24
2023-03-11 10:02:00,1.29,1.11,1.30
2023-03-11 10:04:00,1.08,0.720,1.22
2023-03-11 10:06:00,0.960,0.790,1.15
2023-03-11 10:08:00,0.860,0.510,1.09
2023-03-11 10:10:00,0.830,0.720,1.05
2023-03-11 10:12:00,0.760,0.650,0.990
2023-03-11 10:14:00,0.670,0.430,0.940
2023-03-11 10:16:00,0.650,0.600,0.900
2023-03-11 10:18:00,0.650,0.750,0.870
2023-03-11 10:20:00,0.850,1.32,0.910
2023-03-11 10:22:00,0.760,0.600,0.880
2023-03-11 10:24:00,0.860,1.05,0.900
2023-03-11 10:26:00,0.740,0.550,0.850
2023-03-11 10:28:00,0.720,0.550,0.830
2023-03-11 10:30:00,1.13,1.10,0.990
2023-03-11 10:32:00,0.900,0.480,0.920
2023-03-11 10:34:00,0.860,0.700,0.900
2023-03-11 10:36:00,1.39,2.10,1.09
2023-03-11 10:38:00,1.17,0.920,1.04
2023-03-11 10:40:00,0.940,0.610,0.970
2023-03-11 10:42:00,0.830,0.560,0.930
2023-03-11 10:44:00,0.750,0.550,0.890
2023-03-11 10:46:00,1.23,1.48,1.06
2023-03-11 10:48:00,1.07,0.840,1.02
2023-03-11 10:50:00,0.810,0.290,0.930
2023-03-11 10:52:00,0.970,1.21,0.980
2023-03-11 10:54:00,1.68,2.79,1.23
2023-03-11 10:56:00,2.17,2.34,1.49
2023-03-11 10:58:00,1.77,1.17,1.43
2023-03-11 11:00:00,1.46,0.860,1.36
2023-03-11 11:02:00,1.83,2.90,1.48
2023-03-11 11:04:00,1.47,1.01,1.39
2023-03-11 11:06:00,1.22,0.850,1.30
2023-03-11 11:08:00,1.17,1.25,1.27
2023-03-11 11:10:00,0.930,0.550,1.17
2023-03-11 11:12:00,0.850,0.680,1.11
2023-03-11 11:14:00,1.06,1.22,1.16
2023-03-11 11:16:00,0.900,0.620,1.08
2023-03-11 11:18:00,0.990,1.37,1.08
2023-03-11 11:20:00,1.38,1.48,1.23
2023-03-11 11:22:00,1.67,1.99,1.36
2023-03-11 11:24:00,1.58,1.45,1.36
2023-03-11 11:26:00,1.26,0.830,1.27
2023-03-11 11:28:00,1.22,1.20,1.25
2023-03-11 11:30:00,1.14,0.950,1.22
2023-03-11 11:32:00,2.22,4.92,1.58
2023-03-11 11:34:00,2.24,2.60,1.67
