"Time","Load[5m]","Load[1m]","Load[15m]"
2023-03-16 18:00:00,0.140,0.110,0.170
2023-03-16 18:02:00,0.140,0.0800,0.170
2023-03-16 18:04:00,0.130,0.110,0.160
2023-03-16 18:06:00,0.190,0.240,0.180
2023-03-16 18:08:00,0.240,0.250,0.200
2023-03-16 18:10:00,0.220,0.210,0.190
2023-03-16 18:12:00,0.160,0.0700,0.170
2023-03-16 18:14:00,0.380,1,0.240
2023-03-16 18:16:00,0.400,0.490,0.270
2023-03-16 18:18:00,0.410,0.470,0.290
2023-03-16 18:20:00,0.370,0.420,0.280
2023-03-16 18:22:00,0.290,0.150,0.260
2023-03-16 18:24:00,0.190,0.0200,0.230
2023-03-16 18:26:00,0.160,0.0800,0.210
2023-03-16 18:28:00,0.210,0.310,0.210
2023-03-16 18:30:00,0.240,0.400,0.220
2023-03-16 18:32:00,0.270,0.370,0.230
2023-03-16 18:34:00,0.390,0.580,0.270
2023-03-16 18:36:00,0.450,0.690,0.300
2023-03-16 18:38:00,0.370,0.400,0.290
2023-03-16 18:40:00,0.340,0.360,0.280
2023-03-16 18:42:00,0.330,0.380,0.280
2023-03-16 18:44:00,0.260,0.140,0.260
2023-03-16 18:46:00,0.210,0.110,0.240
2023-03-16 18:48:00,0.140,0.0100,0.200
2023-03-16 18:50:00,0.0900,0,0.170
2023-03-16 18:52:00,0.100,0.0700,0.170
2023-03-16 18:54:00,0.430,0.720,0.290
2023-03-16 18:56:00,0.390,0.330,0.280
2023-03-16 18:58:00,0.370,0.400,0.280
2023-03-16 19:00:00,0.950,2.28,0.490
2023-03-16 19:02:00,0.700,0.460,0.450
2023-03-16 19:04:00,0.580,0.290,0.440
2023-03-16 19:06:00,0.520,0.350,0.440
2023-03-16 19:08:00,0.410,0.220,0.410
2023-03-16 19:10:00,0.290,0.0800,0.360
2023-03-16 19:12:00,0.240,0.150,0.330
2023-03-16 19:14:00,0.170,0.0300,0.290
2023-03-16 19:16:00,0.350,0.680,0.340
2023-03-16 19:18:00,0.270,0.180,0.310
2023-03-16 19:20:00,0.330,0.570,0.320
2023-03-16 19:22:00,0.330,0.430,0.310
2023-03-16 19:24:00,0.300,0.210,0.300
2023-03-16 19:26:00,0.230,0.130,0.270
2023-03-16 19:28:00,0.290,0.590,0.280
2023-03-16 19:30:00,0.220,0.210,0.260
2023-03-16 19:32:00,0.160,0.0500,0.230
2023-03-16 19:34:00,0.110,0.0300,0.200
