"Time","Load[5m]","Load[1m]","Load[15m]"
2023-03-11 08:00:00,0.710,0.320,0.790
2023-03-11 08:02:00,0.510,0.110,0.700
2023-03-11 08:04:00,0.440,0.250,0.650
2023-03-11 08:06:00,0.380,0.250,0.600
2023-03-11 08:08:00,0.320,0.250,0.550
2023-03-11 08:10:00,0.240,0.100,0.490
2023-03-11 08:12:00,0.850,2.09,0.670
2023-03-11 08:14:00,1.53,2.78,0.940
2023-03-11 08:16:00,1.26,0.760,0.930
2023-03-11 08:18:00,0.920,0.270,0.840
2023-03-11 08:20:00,0.690,0.280,0.760
2023-03-11 08:22:00,0.570,0.390,0.710
2023-03-11 08:24:00,0.530,0.400,0.680
2023-03-11 08:26:00,0.510,0.480,0.650
2023-03-11 08:28:00,0.400,0.220,0.600
2023-03-11 08:30:00,0.340,0.210,0.540
2023-03-11 08:32:00,0.290,0.190,0.500
2023-03-11 08:34:00,0.690,0.670,0.640
2023-03-11 08:36:00,0.530,0.230,0.590
2023-03-11 08:38:00,0.620,0.740,0.610
2023-03-11 08:40:00,0.610,0.570,0.610
2023-03-11 08:42:00,0.740,0.910,0.660
2023-03-11 08:44:00,1.05,1.44,0.780
2023-03-11 08:46:00,0.990,0.910,0.800
2023-03-11 08:48:00,0.790,0.400,0.750
2023-03-11 08:50:00,0.640,0.350,0.700
2023-03-11 08:52:00,0.480,0.160,0.630
2023-03-11 08:54:00,1.06,1.97,0.820
2023-03-11 08:56:00,0.840,0.620,0.770
2023-03-11 08:58:00,1.23,2.70,0.900
2023-03-11 09:00:00,0.900,0.560,0.810
2023-03-11 09:02:00,1.33,3.06,0.960
2023-03-11 09:04:00,1.22,1.78,0.950
2023-03-11 09:06:00,0.900,0.500,0.870
2023-03-11 09:08:00,0.740,0.280,0.810
2023-03-11 09:10:00,0.550,0.200,0.730
2023-03-11 09:12:00,0.860,0.740,0.840
2023-03-11 09:14:00,1.28,3.13,0.970
2023-03-11 09:16:00,0.950,0.640,0.890
2023-03-11 09:18:00,0.730,0.330,0.810
2023-03-11 09:20:00,0.640,0.370,0.770
2023-03-11 09:22:00,0.490,0.160,0.700
2023-03-11 09:24:00,0.460,0.330,0.660
2023-03-11 09:26:00,0.570,0.860,0.670
2023-03-11 09:28:00,0.570,0.680,0.650
2023-03-11 09:30:00,0.540,0.430,0.630
2023-03-11 09:32:00,0.530,0.480,0.620
2023-03-11 09:34:00,0.480,0.440,0.590
2023-03-11 09:36:00,0.890,1.24,0.730
2023-03-11 09:38:00,0.840,0.730,0.730
2023-03-11 09:40:00,0.620,0.250,0.660
2023-03-11 09:42:00,0.430,0.0700,0.580
2023-03-11 09:44:00,0.360,0.250,0.530
2023-03-11 09:46:00,0.400,0.520,0.530
2023-03-11 09:48:00,0.290,0.110,0.470
2023-03-11 09:50:00,0.250,0.150,0.430
2023-03-11 09:52:00,0.240,0.210,0.400
2023-03-11 09:54:00,0.220,0.180,0.380
2023-03-11 09:56:00,0.590,1.38,0.480
2023-03-11 09:58:00,1.64,4.37,0.860
2023-03-11 10:00:00,1.36,0.980,0.860
2023-03-11 10:02:00,0.960,0.270,0.770
2023-03-11 10:04:00,0.760,0.420,0.720
2023-03-11 10:06:00,0.680,0.580,0.690
2023-03-11 10:08:00,0.560,0.420,0.640
2023-03-11 10:10:00,0.460,0.230,0.600
2023-03-11 10:12:00,0.330,0.150,0.530
2023-03-11 10:14:00,0.350,0.320,0.520
2023-03-11 10:16:00,0.290,0.170,0.470
2023-03-11 10:18:00,0.770,1.04,0.630
2023-03-11 10:20:00,1,0.720,0.750
2023-03-11 10:22:00,0.820,0.540,0.720
2023-03-11 10:24:00,0.600,0.220,0.650
2023-03-11 10:26:00,1.18,2.08,0.850
2023-03-11 10:28:00,1.16,1.34,0.880
2023-03-11 10:30:00,1.11,0.860,0.900
2023-03-11 10:32:00,0.940,0.680,0.860
2023-03-11 10:34:00,0.760,0.500,0.800
2023-03-11 10:36:00,0.600,0.290,0.740
2023-03-11 10:38:00,1.03,1.76,0.870
2023-03-11 10:40:00,0.880,0.690,0.830
2023-03-11 10:42:00,0.630,0.270,0.740
2023-03-11 10:44:00,0.680,0.540,0.750
2023-03-11 10:46:00,0.570,0.340,0.700
2023-03-11 10:48:00,0.480,0.370,0.650
2023-03-11 10:50:00,0.440,0.460,0.610
2023-03-11 10:52:00,0.400,0.330,0.570
2023-03-11 10:54:00,0.980,1.15,0.780
2023-03-11 10:56:00,0.800,0.510,0.740
2023-03-11 10:58:00,1.10,0.970,0.870
2023-03-11 11:00:00,1.26,0.940,0.970
2023-03-11 11:02:00,1,0.610,0.910
2023-03-11 11:04:00,0.840,0.620,0.860
2023-03-11 11:06:00,0.700,0.420,0.800
2023-03-11 11:08:00,0.570,0.260,0.740
2023-03-11 11:10:00,1,1.60,0.880
2023-03-11 11:12:00,0.870,0.680,0.850
2023-03-11 11:14:00,0.680,0.300,0.780
2023-03-11 11:16:00,0.690,0.620,0.770
2023-03-11 11:18:00,0.600,0.450,0.720
2023-03-11 11:20:00,1.58,3.49,1.06
2023-03-11 11:22:00,1.31,1.18,1.01
2023-03-11 11:24:00,0.990,0.520,0.930
2023-03-11 11:26:00,0.810,0.490,0.870
2023-03-11 11:28:00,0.630,0.240,0.790
2023-03-11 11:30:00,1.06,2.84,0.910
2023-03-11 11:32:00,0.840,0.710,0.850
2023-03-11 11:34:00,0.690,0.360,0.790
2023-03-11 11:36:00,0.540,0.190,0.730
2023-03-11 11:38:00,0.520,0.550,0.690
2023-03-11 11:40:00,1.48,3.66,1.01
2023-03-11 11:42:00,1.69,2.66,1.14
2023-03-11 11:44:00,1.64,1.35,1.19
2023-03-11 11:46:00,1.21,0.480,1.09
2023-03-11 11:48:00,0.930,0.410,1
2023-03-11 11:50:00,0.710,0.330,0.900
2023-03-11 11:52:00,0.590,0.420,0.830
2023-03-11 11:54:00,0.490,0.300,0.770
2023-03-11 11:56:00,0.370,0.170,0.680
2023-03-11 11:58:00,0.330,0.200,0.630
2023-03-11 12:00:00,0.290,0.180,0.580
2023-03-11 12:02:00,0.750,1.09,0.720
2023-03-11 12:04:00,0.500,0.140,0.630
2023-03-11 12:06:00,0.400,0.230,0.570
2023-03-11 12:08:00,0.440,0.580,0.560
2023-03-11 12:10:00,0.510,0.730,0.570
2023-03-11 12:12:00,1.34,3.20,0.850
2023-03-11 12:14:00,1.12,0.840,0.840
2023-03-11 12:16:00,0.870,0.390,0.780
2023-03-11 12:18:00,0.640,0.170,0.710
2023-03-11 12:20:00,0.520,0.220,0.650
2023-03-11 12:22:00,1.05,2.38,0.820
2023-03-11 12:24:00,0.910,0.810,0.800
2023-03-11 12:26:00,0.640,0.170,0.710
2023-03-11 12:28:00,0.510,0.200,0.650
2023-03-11 12:30:00,0.440,0.320,0.610
2023-03-11 12:32:00,0.470,0.440,0.600
2023-03-11 12:34:00,0.410,0.360,0.560
2023-03-11 12:36:00,0.590,1.05,0.600
2023-03-11 12:38:00,0.480,0.340,0.560
2023-03-11 12:40:00,0.460,0.470,0.540
2023-03-11 12:42:00,0.540,0.650,0.560
2023-03-11 12:44:00,2.02,4.37,1.10
2023-03-11 12:46:00,1.47,0.860,1.01
2023-03-11 12:48:00,1.14,0.470,0.940
2023-03-11 12:50:00,0.880,0.430,0.870
2023-03-11 12:52:00,0.740,0.420,0.820
2023-03-11 12:54:00,0.630,0.310,0.770
2023-03-11 12:56:00,1.13,1.45,0.950
2023-03-11 12:58:00,0.890,0.480,0.880
2023-03-11 13:00:00,1.04,1.12,0.940
2023-03-11 13:02:00,0.820,0.480,0.870
2023-03-11 13:04:00,1,1.12,0.940
2023-03-11 13:06:00,0.970,0.870,0.930
2023-03-11 13:08:00,0.770,0.420,0.860
2023-03-11 13:10:00,0.620,0.280,0.800
2023-03-11 13:12:00,0.560,0.440,0.750
2023-03-11 13:14:00,0.420,0.160,0.680
2023-03-11 13:16:00,0.420,0.390,0.640
2023-03-11 13:18:00,0.370,0.290,0.600
2023-03-11 13:20:00,0.400,0.450,0.580
