"Time","AVG_resident_memory_bytes","MAX_resident_memory_bytes_max","MIN_resident_memory_bytes_min"
2023-03-11 09:00:00,168046592,170991616,163045376
2023-03-11 09:02:00,168386560,172068864,165744640
2023-03-11 09:04:00,168290987,170110976,164941824
2023-03-11 09:06:00,167257429,170381312,163418112
2023-03-11 09:08:00,166260736,170651648,160837632
2023-03-11 09:10:00,169649493,172957696,164876288
2023-03-11 09:12:00,170994347,174018560,167038976
2023-03-11 09:14:00,172692821,175095808,171057152
2023-03-11 09:16:00,172414293,174485504,171159552
2023-03-11 09:18:00,169319083,175292416,161505280
2023-03-11 09:20:00,168112128,172527616,165650432
2023-03-11 09:22:00,171338411,171622400,171069440
2023-03-11 09:24:00,172216320,173162496,171593728
2023-03-11 09:26:00,172776107,174006272,171159552
2023-03-11 09:28:00,172572672,174276608,170663936
2023-03-11 09:30:00,172260011,172552192,171753472
2023-03-11 09:32:00,165946709,168701952,161656832
2023-03-11 09:34:00,168742912,170446848,165523456
2023-03-11 09:36:00,171578709,173236224,168890368
2023-03-11 09:38:00,170044075,173948928,164982784
2023-03-11 09:40:00,167123627,171732992,163729408
2023-03-11 09:42:00,166701739,172544000,161894400
2023-03-11 09:44:00,169499307,172544000,166711296
2023-03-11 09:46:00,171924139,172544000,171024384
2023-03-11 09:48:00,172914005,173355008,172646400
2023-03-11 09:50:00,170337621,173355008,166092800
2023-03-11 09:52:00,168013824,172257280,164069376
2023-03-11 09:54:00,168402944,172527616,161067008
2023-03-11 09:56:00,166457344,172150784,161746944
2023-03-11 09:58:00,166896981,168710144,164573184
2023-03-11 10:00:00,165888000,169246720,163008512
2023-03-11 10:02:00,164194987,166670336,160813056
2023-03-11 10:04:00,169317717,173477888,164937728
2023-03-11 10:06:00,165763755,170078208,162955264
2023-03-11 10:08:00,169633109,173064192,167268352
2023-03-11 10:10:00,167778987,168886272,165867520
2023-03-11 10:12:00,165011456,166551552,163434496
2023-03-11 10:14:00,168662357,171565056,165326848
2023-03-11 10:16:00,166648491,168607744,162910208
2023-03-11 10:18:00,166182912,171089920,162889728
2023-03-11 10:20:00,166731776,171028480,163663872
2023-03-11 10:22:00,168886272,173223936,163078144
2023-03-11 10:24:00,168202240,170815488,164777984
2023-03-11 10:26:00,169888427,173260800,164438016
2023-03-11 10:28:00,170482347,173260800,166191104
2023-03-11 10:30:00,171428523,174067712,167153664
2023-03-11 10:32:00,171738453,173871104,167653376
2023-03-11 10:34:00,172343296,174141440,169197568
2023-03-11 10:36:00,173152939,174141440,171626496
2023-03-11 10:38:00,174230187,176304128,172158976
2023-03-11 10:40:00,169239893,177115136,164270080
2023-03-11 10:42:00,169955328,177381376,163020800
2023-03-11 10:44:00,170198357,173568000,165945344
2023-03-11 10:46:00,171637419,175190016,168103936
2023-03-11 10:48:00,169848832,174592000,166309888
2023-03-11 10:50:00,169189376,171073536,166285312
2023-03-11 10:52:00,170893312,171880448,169902080
2023-03-11 10:54:00,165984939,171704320,162607104
2023-03-11 10:56:00,167500459,170983424,164163584
2023-03-11 10:58:00,169227605,172335104,164212736
