"Time","DELETE /v1/endpoint","DELETE /v1/endpoint","DELETE /v1/endpoint","GET /v1/cluster","GET /v1/cluster","GET /v1/cluster","GET /v1/config","GET /v1/config","GET /v1/config","GET /v1/healthz","GET /v1/healthz","GET /v1/healthz","POST /v1/ipam","POST /v1/ipam","POST /v1/ipam","PUT /v1/endpoint","PUT /v1/endpoint","PUT /v1/endpoint"
2023-03-11 09:00:00,,,,0.0000906,0.0000740,0.000112,,,,0.00161,0.00178,0.00197,,,,,,
2023-03-11 09:02:00,,,,0.0000867,0.0000863,0.0000964,,,,0.00186,0.00175,0.00195,,,,,,
2023-03-11 09:04:00,,,,0.0000910,0.0000714,0.0000877,,,,0.00185,0.00172,0.00191,,,,,,
2023-03-11 09:06:00,,,,0.0000840,0.0000829,0.0000926,,,,0.00183,0.00140,0.00192,,,,,,
2023-03-11 09:08:00,0.0000754,,,0.000121,0.0000818,0.0000815,0.000571,,,0.00153,0.00163,0.00185,,,,,,
2023-03-11 09:10:00,0.0000755,,,0.000147,0.0000913,0.0000859,0.000622,,,0.00166,0.00168,0.00196,,,,,,
2023-03-11 09:12:00,,,,0.0000565,0.0000870,0.0000874,,,,0.00142,0.00174,0.00189,,,,,,
2023-03-11 09:14:00,,,,0.0000939,0.0000861,0.0000847,,,,0.00190,0.00171,0.00186,,,,,,
2023-03-11 09:16:00,,,,0.0000872,0.0000844,0.0000843,,,,0.00179,0.00175,0.00174,,,,,,
2023-03-11 09:18:00,,,,0.0000855,0.0000904,0.0000797,,,,0.00188,0.00195,0.00186,,,,,,
2023-03-11 09:20:00,,,,0.0000987,0.0000878,0.0000876,,,,0.00167,0.00159,0.00212,,,,,,
2023-03-11 09:22:00,,,,0.000107,0.0000929,0.0000832,,,,0.00195,0.00169,0.00185,,,,,,
2023-03-11 09:24:00,,,,0.0000980,0.0000841,0.0000955,,,,0.00168,0.00178,0.00192,,,,,,
2023-03-11 09:26:00,,,,0.0000869,0.0000986,0.000101,,,,0.00187,0.00171,0.00186,,,,,,
2023-03-11 09:28:00,,,,0.000101,0.0000949,0.0000945,,,,0.00182,0.00173,0.00195,,,,,,
2023-03-11 09:30:00,,,,0.000113,0.0000893,0.0000743,,,,0.00182,0.00148,0.00192,,,,,,
2023-03-11 09:32:00,,,,0.0000884,0.0000865,0.0000977,,,,0.00170,0.00156,0.00190,,,,,,
2023-03-11 09:34:00,,,,0.0000906,0.0000899,0.0000775,,,,0.00184,0.00172,0.00184,,,,,,
2023-03-11 09:36:00,,,,0.0000869,0.000110,0.0000969,,,,0.00177,0.00177,0.00188,,,,,,
2023-03-11 09:38:00,,,,0.0000872,0.0000969,0.0000921,,,,0.00179,0.00162,0.00183,,,,,,
2023-03-11 09:40:00,,,,0.0000870,0.000113,0.0000901,,,,0.00181,0.00193,0.00196,,,,,,
2023-03-11 09:42:00,,,,0.0000838,0.0000863,0.0000828,,,,0.00172,0.00176,0.00195,,,,,,
2023-03-11 09:44:00,,,,0.0000926,0.0000986,0.0000839,,,,0.00160,0.00182,0.00194,,,,,,
2023-03-11 09:46:00,,,,0.0000868,0.0000705,0.0000921,,,,0.00158,0.00177,0.00235,,,,,,
2023-03-11 09:48:00,,,,0.0000809,0.0000814,0.0000797,,,,0.00172,0.00133,0.00213,,,,,,
2023-03-11 09:50:00,,,,0.0000824,0.0000863,0.0000730,,,,0.00176,0.00159,0.00204,,,,,,
2023-03-11 09:52:00,,,,0.0000890,0.0000926,0.0000521,,,,0.00176,0.00149,0.00182,,,,,,
2023-03-11 09:54:00,,,,0.0000845,0.000121,0.0000873,,,,0.00152,0.00165,0.00198,,,,,,
2023-03-11 09:56:00,,,,0.0000872,0.0000819,0.000113,,,,0.00174,0.00167,0.00180,,,,,,
2023-03-11 09:58:00,,,,0.000101,0.0000923,0.0000916,,,,0.00171,0.00204,0.00196,,,,,,
2023-03-11 10:00:00,,,,0.0000877,0.0000895,0.0000846,,,,0.00180,0.00174,0.00194,,,,,,
2023-03-11 10:02:00,,,,0.0000489,0.0000858,0.0000947,,,,0.00170,0.00161,0.00190,,,,,,
2023-03-11 10:04:00,,,,0.0000914,0.0000978,0.0000857,,,,0.00169,0.00174,0.00197,,,,,,
2023-03-11 10:06:00,,,,0.000111,0.0000744,0.0000854,,,,0.00175,0.00172,0.00204,,,,,,
2023-03-11 10:08:00,,,,0.0000890,0.0000825,0.0000814,,,,0.00209,0.00168,0.00184,,,,,,
2023-03-11 10:10:00,,,,0.0000938,0.000112,0.0000752,,,,0.00177,0.00166,0.00190,,,,,,
2023-03-11 10:12:00,,,,0.0000848,0.000101,0.0000823,,,,0.00166,0.00165,0.00189,,,,,,
2023-03-11 10:14:00,,,,0.0000804,0.0000843,0.000124,,,,0.00163,0.00158,0.00200,,,,,,
2023-03-11 10:16:00,,,,0.0000862,0.000135,0.0000940,,,,0.00181,0.00161,0.00195,,,,,,
2023-03-11 10:18:00,,,,0.0000869,0.0000846,0.0000981,,,,0.00176,0.00182,0.00187,,,,,,
2023-03-11 10:20:00,,,,0.0000864,0.0000883,0.000267,,,,0.00176,0.00174,0.00200,,,,,,
2023-03-11 10:22:00,,,,0.0000918,0.0000861,0.0000818,,,,0.00183,0.00163,0.00208,,,,,,
