"Time","idle","iowait","irq","nice","softirq","steal","system","user"
2023-03-23 03:00:00,0.899,0.00171,0,0,0.00167,0.00225,0.0209,0.0602
2023-03-23 03:02:00,0.885,0.00158,0,0,0.00350,0.00271,0.0244,0.0688
2023-03-23 03:04:00,0.895,0.00133,0,0,0.00271,0.00250,0.0223,0.0630
2023-03-23 03:06:00,0.879,0.00171,0,0,0.00262,0.00304,0.0241,0.0735
2023-03-23 03:08:00,0.889,0.00137,0,0,0.00258,0.00246,0.0225,0.0666
2023-03-23 03:10:00,0.887,0.00158,0,0,0.00192,0.00233,0.0238,0.0700
2023-03-23 03:12:00,0.876,0.00163,0,0,0.00308,0.0240,0.0245,0.0766
2023-03-23 03:14:00,0.889,0.00142,0,0,0.00217,0.00275,0.0216,0.0681
2023-03-23 03:16:00,0.876,0.00158,0,0,0.00258,0.00275,0.0242,0.0766
2023-03-23 03:18:00,0.887,0.00133,0,0,0.00288,0.00258,0.0229,0.0703
2023-03-23 03:20:00,0.872,0.00133,0,0,0.00229,0.00300,0.0257,0.0766
2023-03-23 03:22:00,0.874,0.00150,0,0,0.00396,0.00300,0.0249,0.0754
2023-03-23 03:24:00,0.888,0.00138,0,0,0.00217,0.00250,0.0228,0.0685
2023-03-23 03:26:00,0.876,0.00125,0,0,0.00242,0.00313,0.0240,0.0772
2023-03-23 03:28:00,0.881,0.00125,0,0,0.00250,0.00275,0.0237,0.0715
2023-03-23 03:30:00,0.872,0.00129,0,0,0.00250,0.00300,0.0262,0.0791
2023-03-23 03:32:00,0.868,0.00150,0,0,0.00375,0.00287,0.0262,0.0792
2023-03-23 03:34:00,0.874,0.00158,0,0,0.00308,0.00271,0.0255,0.0788
2023-03-23 03:36:00,0.883,0.00142,0,0,0.00267,0.00300,0.0218,0.0718
2023-03-23 03:38:00,0.878,0.00183,0,0,0.00246,0.00279,0.0240,0.0746
2023-03-23 03:40:00,0.868,0.00154,0,0,0.00275,0.00292,0.0252,0.0810
2023-03-23 03:42:00,0.874,0.00133,0,0,0.00296,0.00271,0.0261,0.0766
2023-03-23 03:44:00,0.869,0.00171,0,0,0.00242,0.00283,0.0252,0.0801
2023-03-23 03:46:00,0.875,0.00121,0,0,0.00200,0.00258,0.0232,0.0797
2023-03-23 03:48:00,0.881,0.00154,0,0,0.00238,0.00267,0.0245,0.0725
2023-03-23 03:50:00,0.869,0.00142,0,0,0.00242,0.00283,0.0253,0.0810
2023-03-23 03:52:00,0.877,0.00167,0,0,0.00183,0.00308,0.0243,0.0734
2023-03-23 03:54:00,0.861,0.00158,0,0,0.00225,0.00283,0.0274,0.0867
2023-03-23 03:56:00,0.870,0.00137,0,0,0.00200,0.00254,0.0233,0.0831
2023-03-23 03:58:00,0.873,0.00125,0,0,0.00146,0.00254,0.0230,0.0800
2023-03-23 04:00:00,0.877,0.00138,0,0,0.00167,0.00229,0.0240,0.0785
2023-03-23 04:02:00,0.902,0.00137,0,0,0.00154,0.00350,0.0192,0.0640
2023-03-23 04:04:00,0.889,0.00146,0,0,0.00208,0.00342,0.0204,0.0700
2023-03-23 04:06:00,0.881,0.00117,0,0,0.00225,0.00454,0.0214,0.0776
2023-03-23 04:08:00,0.903,0.00133,0,0,0.00225,0.00425,0.0181,0.0614
2023-03-23 04:10:00,0.866,0.00158,0,0,0.00254,0.00275,0.0252,0.0830
2023-03-23 04:12:00,0.868,0.00133,0,0,0.00246,0.00271,0.0245,0.0817
2023-03-23 04:14:00,0.848,0.00133,0,0,0.00467,0.00371,0.0265,0.0947
2023-03-23 04:16:00,0.860,0.00175,0,0,0.00308,0.00333,0.0247,0.0888
2023-03-23 04:18:00,0.853,0.00150,0,0,0.00262,0.00296,0.0269,0.0938
2023-03-23 04:20:00,0.864,0.00154,0,0,0.00263,0.00296,0.0237,0.0876
2023-03-23 04:22:00,0.864,0.00154,0,0,0.00254,0.00321,0.0247,0.0859
2023-03-23 04:24:00,0.872,0.00117,0,0,0.00221,0.00229,0.0230,0.0812
2023-03-23 04:26:00,0.848,0.00158,0,0,0.00333,0.00358,0.0253,0.0986
2023-03-23 04:28:00,0.856,0.00133,0,0,0.00192,0.00283,0.0257,0.0937
2023-03-23 04:30:00,0.861,0.00175,0,0,0.00162,0.00262,0.0243,0.0886
2023-03-23 04:32:00,0.852,0.00158,0,0,0.00229,0.00279,0.0260,0.0955
2023-03-23 04:34:00,0.863,0.00108,0,0,0.00292,0.00304,0.0257,0.0898
2023-03-23 04:36:00,0.853,0.00146,0,0,0.00392,0.00296,0.0240,0.0937
2023-03-23 04:38:00,0.857,0.00154,0,0,0.00267,0.00283,0.0240,0.0936
2023-03-23 04:40:00,0.869,0.00150,0,0,0.00225,0.00317,0.0232,0.0834
2023-03-23 04:42:00,0.910,0.00158,0,0,0.00267,0.00350,0.0164,0.0592
2023-03-23 04:44:00,0.914,0.00121,0,0,0.00183,0.00317,0.0153,0.0556
2023-03-23 04:46:00,0.903,0.00142,0,0,0.00254,0.00387,0.0165,0.0627
