"Time","avg","min","max"
2023-03-17 13:08:00,86.4,86.4,86.4
2023-03-17 13:10:00,86.8,86.8,86.8
2023-03-17 13:12:00,86.8,86.8,86.8
2023-03-17 13:14:00,85.5,85.5,85.5
2023-03-17 13:16:00,176,176,176
2023-03-17 13:18:00,85.3,85.3,85.3
2023-03-17 13:20:00,87.1,87.1,87.1
2023-03-17 13:22:00,88.4,88.4,88.4
2023-03-17 13:24:00,87.0,87.0,87.0
2023-03-17 13:26:00,224,224,224
2023-03-17 13:28:00,86.1,86.1,86.1
2023-03-17 13:30:00,85.8,85.8,85.8
2023-03-17 13:32:00,88.0,88.0,88.0
2023-03-17 13:34:00,88.1,88.1,88.1
2023-03-17 13:36:00,144,144,144
2023-03-17 13:38:00,86.1,86.1,86.1
2023-03-17 13:40:00,86.4,86.4,86.4
2023-03-17 13:42:00,88.7,88.7,88.7
2023-03-17 13:44:00,88.7,88.7,88.7
2023-03-17 13:46:00,92.5,92.5,92.5
2023-03-17 13:48:00,88.2,88.2,88.2
2023-03-17 13:50:00,87.8,87.8,87.8
2023-03-17 13:52:00,89.3,89.3,89.3
2023-03-17 13:54:00,89.6,89.6,89.6
2023-03-17 13:56:00,92.1,92.1,92.1
2023-03-17 13:58:00,102,102,102
2023-03-17 14:00:00,87.0,87.0,87.0
2023-03-17 14:02:00,89.6,89.6,89.6
2023-03-17 14:04:00,88.3,88.3,88.3
2023-03-17 14:06:00,95.1,95.1,95.1
2023-03-17 14:08:00,186,186,186
2023-03-17 14:10:00,86.7,86.7,86.7
2023-03-17 14:12:00,87.9,87.9,87.9
2023-03-17 14:14:00,86.9,86.9,86.9
2023-03-17 14:16:00,91.4,91.4,91.4
2023-03-17 14:18:00,205,205,205
2023-03-17 14:20:00,89.5,89.5,89.5
2023-03-17 14:22:00,88.5,88.5,88.5
2023-03-17 14:24:00,86.2,86.2,86.2
2023-03-17 14:26:00,91.4,91.4,91.4
2023-03-17 14:28:00,123,123,123
2023-03-17 14:30:00,87.4,87.4,87.4
2023-03-17 14:32:00,86.9,86.9,86.9
2023-03-17 14:34:00,86.9,86.9,86.9
2023-03-17 14:36:00,91.7,91.7,91.7
2023-03-17 14:38:00,86.7,86.7,86.7
2023-03-17 14:40:00,87.0,87.0,87.0
2023-03-17 14:42:00,89.0,89.0,89.0
2023-03-17 14:44:00,88.2,88.2,88.2
2023-03-17 14:46:00,91.3,91.3,91.3
2023-03-17 14:48:00,88.5,88.5,88.5
2023-03-17 14:50:00,109,109,109
2023-03-17 14:52:00,87.7,87.7,87.7
2023-03-17 14:54:00,86.2,86.2,86.2
2023-03-17 14:56:00,91.0,91.0,91.0
2023-03-17 14:58:00,88.1,88.1,88.1
2023-03-17 15:00:00,195,195,195
2023-03-17 15:02:00,88.4,88.4,88.4
2023-03-17 15:04:00,86.8,86.8,86.8
2023-03-17 15:06:00,90.5,90.5,90.5
2023-03-17 15:08:00,86.5,86.5,86.5
2023-03-17 15:10:00,189,189,189
2023-03-17 15:12:00,88.6,88.6,88.6
2023-03-17 15:14:00,87.9,87.9,87.9
2023-03-17 15:16:00,91.4,91.4,91.4
2023-03-17 15:18:00,88.4,88.4,88.4
2023-03-17 15:20:00,106,106,106
2023-03-17 15:22:00,89.2,89.2,89.2
2023-03-17 15:24:00,88.9,88.9,88.9
2023-03-17 15:26:00,92.3,92.3,92.3
2023-03-17 15:28:00,86.9,86.9,86.9
2023-03-17 15:30:00,86.5,86.5,86.5
2023-03-17 15:32:00,88.6,88.6,88.6
2023-03-17 15:34:00,87.5,87.5,87.5
2023-03-17 15:36:00,92.2,92.2,92.2
2023-03-17 15:38:00,88.6,88.6,88.6
2023-03-17 15:40:00,86.2,86.2,86.2
2023-03-17 15:42:00,128,128,128
2023-03-17 15:44:00,88.6,88.6,88.6
2023-03-17 15:46:00,91.9,91.9,91.9
2023-03-17 15:48:00,87.3,87.3,87.3
2023-03-17 15:50:00,84.9,84.9,84.9
2023-03-17 15:52:00,212,212,212
2023-03-17 15:54:00,87.8,87.8,87.8
2023-03-17 15:56:00,90.4,90.4,90.4
2023-03-17 15:58:00,86.0,86.0,86.0
2023-03-17 16:00:00,85.8,85.8,85.8
2023-03-17 16:02:00,180,180,180
2023-03-17 16:04:00,87.1,87.1,87.1
2023-03-17 16:06:00,91.8,91.8,91.8
2023-03-17 16:08:00,87.0,87.0,87.0
2023-03-17 16:10:00,87.7,87.7,87.7
2023-03-17 16:12:00,99.1,99.1,99.1
2023-03-17 16:14:00,86.5,86.5,86.5
2023-03-17 16:16:00,92.8,92.8,92.8
2023-03-17 16:18:00,88.0,88.0,88.0
2023-03-17 16:20:00,87.5,87.5,87.5
2023-03-17 16:22:00,89.2,89.2,89.2
2023-03-17 16:24:00,86.2,86.2,86.2
2023-03-17 16:26:00,90.2,90.2,90.2
2023-03-17 16:28:00,85.7,85.7,85.7
2023-03-17 16:30:00,89.4,89.4,89.4
2023-03-17 16:32:00,89.5,89.5,89.5
2023-03-17 16:34:00,150,150,150
2023-03-17 16:36:00,92.5,92.5,92.5
2023-03-17 16:38:00,87.4,87.4,87.4
2023-03-17 16:40:00,86.1,86.1,86.1
2023-03-17 16:42:00,89.8,89.8,89.8
2023-03-17 16:44:00,221,221,221
2023-03-17 16:46:00,93.4,93.4,93.4
2023-03-17 16:48:00,87.3,87.3,87.3
2023-03-17 16:50:00,88.1,88.1,88.1
2023-03-17 16:52:00,88.9,88.9,88.9
2023-03-17 16:54:00,160,160,160
2023-03-17 16:56:00,90.8,90.8,90.8
2023-03-17 16:58:00,86.4,86.4,86.4
2023-03-17 17:00:00,87.4,87.4,87.4
2023-03-17 17:02:00,88.8,88.8,88.8
2023-03-17 17:04:00,85.3,85.3,85.3
2023-03-17 17:06:00,91.6,91.6,91.6
2023-03-17 17:08:00,88.2,88.2,88.2
2023-03-17 17:10:00,87.9,87.9,87.9
2023-03-17 17:12:00,88.0,88.0,88.0
2023-03-17 17:14:00,87.8,87.8,87.8
2023-03-17 17:16:00,93.8,93.8,93.8
2023-03-17 17:18:00,88.6,88.6,88.6
2023-03-17 17:20:00,87.8,87.8,87.8
2023-03-17 17:22:00,87.6,87.6,87.6
2023-03-17 17:24:00,87.0,87.0,87.0
2023-03-17 17:26:00,168,168,168
2023-03-17 17:28:00,88.1,88.1,88.1
2023-03-17 17:30:00,87.4,87.4,87.4
2023-03-17 17:32:00,87.1,87.1,87.1
2023-03-17 17:34:00,87.9,87.9,87.9
2023-03-17 17:36:00,223,223,223
2023-03-17 17:38:00,87.2,87.2,87.2
2023-03-17 17:40:00,86.7,86.7,86.7
2023-03-17 17:42:00,87.6,87.6,87.6
2023-03-17 17:44:00,88.9,88.9,88.9
2023-03-17 17:46:00,144,144,144
2023-03-17 17:48:00,88.3,88.3,88.3
2023-03-17 17:50:00,86.7,86.7,86.7
2023-03-17 17:52:00,88.2,88.2,88.2
2023-03-17 17:54:00,86.8,86.8,86.8
2023-03-17 17:56:00,90.3,90.3,90.3
2023-03-17 17:58:00,87.5,87.5,87.5
2023-03-17 18:00:00,86.9,86.9,86.9
2023-03-17 18:02:00,89.0,89.0,89.0
2023-03-17 18:04:00,85.8,85.8,85.8
2023-03-17 18:06:00,90.9,90.9,90.9
2023-03-17 18:08:00,100,100,100
2023-03-17 18:10:00,86.7,86.7,86.7
2023-03-17 18:12:00,88.6,88.6,88.6
2023-03-17 18:14:00,87.2,87.2,87.2
2023-03-17 18:16:00,90.9,90.9,90.9
2023-03-17 18:18:00,183,183,183
2023-03-17 18:20:00,87.0,87.0,87.0
2023-03-17 18:22:00,89.1,89.1,89.1
2023-03-17 18:24:00,87.5,87.5,87.5
2023-03-17 18:26:00,92.8,92.8,92.8
2023-03-17 18:28:00,207,207,207
2023-03-17 18:30:00,87.2,87.2,87.2
2023-03-17 18:32:00,89.9,89.9,89.9
2023-03-17 18:34:00,86.8,86.8,86.8
2023-03-17 18:36:00,93.0,93.0,93.0
2023-03-17 18:38:00,126,126,126
2023-03-17 18:40:00,88.1,88.1,88.1
2023-03-17 18:42:00,88.1,88.1,88.1
2023-03-17 18:44:00,88.9,88.9,88.9
2023-03-17 18:46:00,90.5,90.5,90.5
2023-03-17 18:48:00,87.1,87.1,87.1
2023-03-17 18:50:00,87.1,87.1,87.1
2023-03-17 18:52:00,87.9,87.9,87.9
2023-03-17 18:54:00,85.8,85.8,85.8
2023-03-17 18:56:00,91.1,91.1,91.1
2023-03-17 18:58:00,87.0,87.0,87.0
2023-03-17 19:00:00,117,117,117
2023-03-17 19:02:00,88.5,88.5,88.5
2023-03-17 19:04:00,88.2,88.2,88.2
2023-03-17 19:06:00,91.5,91.5,91.5
2023-03-17 19:08:00,87.4,87.4,87.4
2023-03-17 19:10:00,202,202,202
2023-03-17 19:12:00,88.3,88.3,88.3
2023-03-17 19:14:00,86.6,86.6,86.6
2023-03-17 19:16:00,91.9,91.9,91.9
2023-03-17 19:18:00,86.6,86.6,86.6
2023-03-17 19:20:00,197,197,197
2023-03-17 19:22:00,87.5,87.5,87.5
2023-03-17 19:24:00,87.1,87.1,87.1
2023-03-17 19:26:00,90.3,90.3,90.3
2023-03-17 19:28:00,85.6,85.6,85.6
2023-03-17 19:30:00,108,108,108
2023-03-17 19:32:00,87.8,87.8,87.8
2023-03-17 19:34:00,86.4,86.4,86.4
2023-03-17 19:36:00,93.7,93.7,93.7
2023-03-17 19:38:00,86.2,86.2,86.2
2023-03-17 19:40:00,86.4,86.4,86.4
2023-03-17 19:42:00,86.7,86.7,86.7
2023-03-17 19:44:00,90.0,90.0,90.0
2023-03-17 19:46:00,92.9,92.9,92.9
2023-03-17 19:48:00,85.6,85.6,85.6
2023-03-17 19:50:00,87.0,87.0,87.0
2023-03-17 19:52:00,130,130,130
2023-03-17 19:54:00,87.1,87.1,87.1
2023-03-17 19:56:00,89.4,89.4,89.4
2023-03-17 19:58:00,84.5,84.5,84.5
2023-03-17 20:00:00,86.4,86.4,86.4
2023-03-17 20:02:00,209,209,209
2023-03-17 20:04:00,86.9,86.9,86.9
2023-03-17 20:06:00,91.5,91.5,91.5
2023-03-17 20:08:00,88.4,88.4,88.4
2023-03-17 20:10:00,86.7,86.7,86.7
2023-03-17 20:12:00,170,170,170
2023-03-17 20:14:00,86.3,86.3,86.3
2023-03-17 20:16:00,89.3,89.3,89.3
2023-03-17 20:18:00,87.2,87.2,87.2
2023-03-17 20:20:00,87.2,87.2,87.2
2023-03-17 20:22:00,92.7,92.7,92.7
2023-03-17 20:24:00,87.0,87.0,87.0
2023-03-17 20:26:00,89.9,89.9,89.9
2023-03-17 20:28:00,86.7,86.7,86.7
2023-03-17 20:30:00,87.0,87.0,87.0
2023-03-17 20:32:00,86.8,86.8,86.8
2023-03-17 20:34:00,86.4,86.4,86.4
2023-03-17 20:36:00,88.2,88.2,88.2
2023-03-17 20:38:00,84.9,84.9,84.9
2023-03-17 20:40:00,85.8,85.8,85.8
2023-03-17 20:42:00,86.6,86.6,86.6
2023-03-17 20:44:00,148,148,148
2023-03-17 20:46:00,88.0,88.0,88.0
2023-03-17 20:48:00,84.6,84.6,84.6
2023-03-17 20:50:00,86.1,86.1,86.1
2023-03-17 20:52:00,86.1,86.1,86.1
2023-03-17 20:54:00,216,216,216
2023-03-17 20:56:00,88.1,88.1,88.1
2023-03-17 20:58:00,88.1,88.1,88.1
2023-03-17 21:00:00,85.3,85.3,85.3
2023-03-17 21:02:00,86.7,86.7,86.7
2023-03-17 21:04:00,153,153,153
2023-03-17 21:06:00,89.8,89.8,89.8
2023-03-17 21:08:00,86.8,86.8,86.8
2023-03-17 21:10:00,85.7,85.7,85.7
2023-03-17 21:12:00,87.0,87.0,87.0
2023-03-17 21:14:00,84.6,84.6,84.6
2023-03-17 21:16:00,89.7,89.7,89.7
2023-03-17 21:18:00,85.9,85.9,85.9
2023-03-17 21:20:00,84.2,84.2,84.2
2023-03-17 21:22:00,86.1,86.1,86.1
2023-03-17 21:24:00,84.6,84.6,84.6
2023-03-17 21:26:00,89.6,89.6,89.6
2023-03-17 21:28:00,85.6,85.6,85.6
2023-03-17 21:30:00,85.0,85.0,85.0
2023-03-17 21:32:00,85.5,85.5,85.5
2023-03-17 21:34:00,84.6,84.6,84.6
2023-03-17 21:36:00,175,175,175
2023-03-17 21:38:00,85.0,85.0,85.0
2023-03-17 21:40:00,84.2,84.2,84.2
2023-03-17 21:42:00,86.5,86.5,86.5
2023-03-17 21:44:00,85.2,85.2,85.2
2023-03-17 21:46:00,221,221,221
2023-03-17 21:48:00,84.5,84.5,84.5
2023-03-17 21:50:00,86.1,86.1,86.1
2023-03-17 21:52:00,86.1,86.1,86.1
2023-03-17 21:54:00,84.6,84.6,84.6
2023-03-17 21:56:00,140,140,140
2023-03-17 21:58:00,84.9,84.9,84.9
2023-03-17 22:00:00,86.1,86.1,86.1
2023-03-17 22:02:00,88.3,88.3,88.3
2023-03-17 22:04:00,84.8,84.8,84.8
2023-03-17 22:06:00,97.7,97.7,97.7
2023-03-17 22:08:00,84.9,84.9,84.9
2023-03-17 22:10:00,85.5,85.5,85.5
2023-03-17 22:12:00,85.9,85.9,85.9
2023-03-17 22:14:00,84.0,84.0,84.0
2023-03-17 22:16:00,89.5,89.5,89.5
2023-03-17 22:18:00,100,100,100
2023-03-17 22:20:00,83.7,83.7,83.7
2023-03-17 22:22:00,86.4,86.4,86.4
2023-03-17 22:24:00,85.0,85.0,85.0
2023-03-17 22:26:00,89.3,89.3,89.3
2023-03-17 22:28:00,181,181,181
2023-03-17 22:30:00,86.1,86.1,86.1
2023-03-17 22:32:00,86.3,86.3,86.3
2023-03-17 22:34:00,87.1,87.1,87.1
2023-03-17 22:36:00,89.2,89.2,89.2
2023-03-17 22:38:00,201,201,201
2023-03-17 22:40:00,86.5,86.5,86.5
2023-03-17 22:42:00,85.3,85.3,85.3
2023-03-17 22:44:00,86.4,86.4,86.4
2023-03-17 22:46:00,89.0,89.0,89.0
2023-03-17 22:48:00,117,117,117
2023-03-17 22:50:00,85.4,85.4,85.4
2023-03-17 22:52:00,85.9,85.9,85.9
2023-03-17 22:54:00,86.0,86.0,86.0
2023-03-17 22:56:00,90.0,90.0,90.0
2023-03-17 22:58:00,86.6,86.6,86.6
2023-03-17 23:00:00,86.4,86.4,86.4
2023-03-17 23:02:00,86.4,86.4,86.4
2023-03-17 23:04:00,85.5,85.5,85.5
2023-03-17 23:06:00,89.8,89.8,89.8
2023-03-17 23:08:00,86.9,86.9,86.9
2023-03-17 23:10:00,111,111,111
2023-03-17 23:12:00,86.4,86.4,86.4
2023-03-17 23:14:00,85.4,85.4,85.4
2023-03-17 23:16:00,88.5,88.5,88.5
2023-03-17 23:18:00,86.1,86.1,86.1
2023-03-17 23:20:00,196,196,196
2023-03-17 23:22:00,87.6,87.6,87.6
2023-03-17 23:24:00,86.1,86.1,86.1
2023-03-17 23:26:00,89.1,89.1,89.1
2023-03-17 23:28:00,86.3,86.3,86.3
2023-03-17 23:30:00,188,188,188
2023-03-17 23:32:00,86.3,86.3,86.3
2023-03-17 23:34:00,87.0,87.0,87.0
2023-03-17 23:36:00,90.4,90.4,90.4
2023-03-17 23:38:00,85.2,85.2,85.2
2023-03-17 23:40:00,103,103,103
2023-03-17 23:42:00,87.3,87.3,87.3
2023-03-17 23:44:00,88.4,88.4,88.4
2023-03-17 23:46:00,90.2,90.2,90.2
2023-03-17 23:48:00,85.3,85.3,85.3
2023-03-17 23:50:00,85.9,85.9,85.9
2023-03-17 23:52:00,87.8,87.8,87.8
2023-03-17 23:54:00,87.5,87.5,87.5
2023-03-17 23:56:00,91.0,91.0,91.0
2023-03-17 23:58:00,86.7,86.7,86.7
2023-03-18 00:00:00,85.3,85.3,85.3

