"Time","10250/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP"
2023-03-17 02:12:00,3.38,1.62,,6.24,8.72,3.34,2.50,2.08,,5.20,1.70,1.68
2023-03-17 02:14:00,3.32,1.52,,6.08,8.78,3.26,2.52,2.14,,5.22,1.76,1.68
2023-03-17 02:16:00,3.58,1.88,2.20,6.06,8.92,3.16,2.50,1.90,,5.20,1.74,
2023-03-17 02:18:00,3.32,1.58,,6.02,8.84,3.22,2.56,2.08,,5.18,1.62,1.68
2023-03-17 02:20:00,3.26,,,6.16,8.72,3.22,2.52,2,1.92,5.14,1.72,1.68
2023-03-17 02:22:00,3.38,1.62,,6.14,9.04,3.34,2.52,2.10,,5.18,1.74,1.68
2023-03-17 02:24:00,3.44,1.52,,6.04,9.12,3.28,2.60,1.98,,5.20,1.72,1.66
2023-03-17 02:26:00,3.42,1.88,2.14,6.22,9.24,3.20,2.48,2.04,,5.24,1.78,
2023-03-17 02:28:00,3.36,1.58,,6.08,9.16,3.06,2.54,2.16,,5.20,1.78,1.76
2023-03-17 02:30:00,3.36,1.52,,6.36,9.04,3.34,2.56,2.10,,5.18,1.76,1.70
2023-03-17 02:32:00,3.28,1.62,,6.14,8.98,3.28,2.62,2.06,,5.28,1.70,1.68
2023-03-17 02:34:00,3.42,1.52,,6.24,9.08,3.36,2.54,2.14,,5.20,1.74,1.68
2023-03-17 02:36:00,3.60,1.88,2.22,6.04,8.86,3.26,2.52,2.14,,5.10,1.72,
2023-03-17 02:38:00,3.36,1.58,,6.10,9.08,3.32,2.54,2.10,,5.18,1.74,1.68
2023-03-17 02:40:00,3.34,1.52,,6.42,8.68,3.34,2.52,2.14,,5.24,1.74,1.74
2023-03-17 02:42:00,3.50,,1.76,6.26,16.2,3.30,2.54,2.14,46.8,5.24,1.74,
2023-03-17 02:44:00,3.32,1.70,,6.04,9.02,3.18,2.54,2.16,,5.16,1.78,1.66
2023-03-17 02:46:00,3.58,2.06,2.22,6.04,8.90,3.34,2.50,2,,5.16,1.78,
2023-03-17 02:48:00,3.42,1.58,,6.14,8.60,3.20,2.56,2.14,,5.18,1.76,1.68
2023-03-17 02:50:00,3.32,1.52,,6.28,8.54,3.22,2.52,2.08,,5.24,1.74,1.68
2023-03-17 02:52:00,3.46,,1.72,6.28,15.9,3.46,2.48,2.18,99.5,5.24,1.72,
2023-03-17 02:54:00,3.32,1.52,,6.18,8.52,3.38,2.54,2.04,,5.24,1.76,1.64
2023-03-17 02:56:00,3.40,1.88,1.76,6.14,9.06,3.26,2.54,2.08,,5.12,1.72,
2023-03-17 02:58:00,3.36,1.58,,6.22,9.10,3.24,2.58,2.04,,5.20,1.76,1.68
2023-03-17 03:00:00,3.32,1.52,,6.34,8.96,3.06,2.50,1.94,,5.06,1.68,1.68
2023-03-17 03:02:00,3.32,,,6.06,9.06,3.28,2.58,2.16,53.5,5.22,1.76,1.68
2023-03-17 03:04:00,3.40,1.52,,5.98,9.42,3.30,2.54,2.02,,5.18,1.72,1.70
2023-03-17 03:06:00,3.44,1.88,2.22,6.12,9.08,3.12,2.54,1.96,,5.18,1.74,
2023-03-17 03:08:00,3.26,1.66,,6.16,9.08,3.22,2.54,1.86,,5.14,1.74,1.68
2023-03-17 03:10:00,3.44,1.52,,6.42,9.02,3.10,2.48,2.02,,5.14,1.70,1.68
2023-03-17 03:12:00,3.46,1.62,,6.20,8.96,3.32,2.54,2.12,,5.12,1.68,1.68
2023-03-17 03:14:00,3.42,1.52,,6.14,9.12,3.32,2.56,2.16,,5.20,1.72,1.68
2023-03-17 03:16:00,3.62,1.88,2.20,6.24,9.16,3.22,2.54,2.10,,5.22,1.70,
2023-03-17 03:18:00,3.46,1.58,,6.08,8.94,3.34,2.50,2.08,,5.16,1.72,1.68
2023-03-17 03:20:00,3.36,1.52,,6.36,8.58,3.16,2.52,2.16,,5.18,1.72,1.68
2023-03-17 03:22:00,3.46,1.62,,6.36,9.08,3.28,2.54,2.10,,5.26,1.74,1.68
2023-03-17 03:24:00,3.38,,,6.32,12.4,3.34,2.52,1.98,1.82,5.20,1.68,1.66
2023-03-17 03:26:00,3.62,1.88,2.14,6.34,8.88,3.22,2.50,2.12,,5.20,1.76,
2023-03-17 03:28:00,3.32,1.58,,6.14,8.82,3.32,2.58,2.12,,5.18,1.64,1.68
2023-03-17 03:30:00,3.30,1.52,,6.38,8.66,3.28,2.54,2.02,,5.20,1.70,1.66
2023-03-17 03:32:00,3.32,1.62,,6.20,8.80,3.28,2.52,2.06,,5.22,1.76,1.68
2023-03-17 03:34:00,3.42,,,6.08,15.7,3.32,2.50,2.14,64.8,5.18,1.74,1.68
2023-03-17 03:36:00,3.52,1.88,2.22,6.32,8.72,3.32,2.56,2.16,,5.04,1.68,
2023-03-17 03:38:00,3.28,1.58,,6.10,8.64,3.30,2.50,2.02,,5.18,1.80,1.68
2023-03-17 03:40:00,3.36,1.52,,6.24,8.80,3.22,2.54,2.04,,5.10,1.70,1.68
2023-03-17 03:42:00,3.48,1.62,,6.06,8.68,3.10,2.56,2.06,,5.08,1.74,1.68
2023-03-17 03:44:00,3.36,1.70,,6.22,12.2,3.40,2.48,2.06,97.1,5.26,,1.70
2023-03-17 03:46:00,3.60,2.06,1.84,6.24,8.82,3.14,2.46,2.06,,5.18,,1.68
2023-03-17 03:48:00,3.38,1.58,,6.36,8.62,3.12,2.56,1.98,,5.12,1.66,1.68
2023-03-17 03:50:00,3.40,1.52,,6.24,8.76,3.20,2.48,2.06,,5.12,1.70,1.66
2023-03-17 03:52:00,3.42,1.62,,6.22,9.30,3.34,2.52,2.16,,5.26,1.74,1.80
2023-03-17 03:54:00,3.40,,,6.34,9.34,3.38,2.56,2.04,37.9,5.24,1.74,1.68
2023-03-17 03:56:00,3.40,1.88,2,6.28,9.28,3.32,2.60,2.14,,5.18,1.82,
2023-03-17 03:58:00,3.50,1.58,,6.26,9.20,3.34,2.54,2.10,,5.22,1.72,1.68
2023-03-17 04:00:00,3.34,1.52,,6.14,9.12,3.26,2.50,2.08,,5.12,1.66,1.68
2023-03-17 04:02:00,3.32,1.62,,6.16,9.26,3.22,2.58,2.10,,5.22,1.80,1.68
2023-03-17 04:04:00,3.26,1.52,,6.28,8.90,3.20,2.60,2.04,,5.16,1.74,1.68
2023-03-17 04:06:00,3.58,1.88,1.82,6.32,8.70,3.32,2.50,2.06,,5.16,1.72,
2023-03-17 04:08:00,3.40,1.66,,6.18,9.28,3.22,2.54,2.08,,5.24,1.70,1.66
2023-03-17 04:10:00,3.32,1.52,,6.44,9.10,3.22,2.62,2.08,,5.16,1.78,1.68
2023-03-17 04:12:00,3.36,1.62,,6.24,9.26,3.24,2.54,2.04,,5.24,1.76,1.68
2023-03-17 04:14:00,3.32,1.52,,6.08,8.90,3.28,2.50,2.04,,5.20,1.82,1.68
2023-03-17 04:16:00,3.40,1.88,2.76,6.04,14.3,3.28,2.56,2.12,5.38,5.20,,
2023-03-17 04:18:00,3.30,1.58,,6.18,9.14,3.32,2.56,2.02,,5.14,1.76,1.74
2023-03-17 04:20:00,3.36,1.52,,6.34,8.94,3.26,2.52,2.02,,5.12,1.60,1.70
2023-03-17 04:22:00,3.32,1.62,,6.16,9.02,3,2.52,2.08,,5.14,1.74,1.70
2023-03-17 04:24:00,3.22,1.52,,6.28,9.04,3.16,2.50,1.98,,5.20,1.68,1.68
2023-03-17 04:26:00,3.40,1.88,2.64,6.40,16,3.26,2.54,2.06,72.7,5.24,,
2023-03-17 04:28:00,3.30,1.58,,6.20,8.86,3.36,2.44,2.14,,5.12,1.70,1.68
2023-03-17 04:30:00,3.40,1.52,,6.54,9.04,3.16,2.58,2.16,,5.18,1.76,1.68
2023-03-17 04:32:00,3.50,1.62,,6.38,8.62,3.26,2.52,2.06,,5.12,1.76,1.68
2023-03-17 04:34:00,3.42,1.52,,6.08,8.76,3.28,2.58,2.14,,5.16,1.74,1.68
2023-03-17 04:36:00,3.62,1.88,1.80,6.32,10.6,3.38,2.52,2.08,93.1,5.14,,
2023-03-17 04:38:00,3.40,1.58,,6.14,8.66,3.36,2.52,2.08,,5.20,1.68,1.68
2023-03-17 04:40:00,3.38,1.52,,6.42,8.84,3.24,2.56,2.08,,5.02,1.68,1.68
2023-03-17 04:42:00,3.58,1.62,,6.36,8.86,3.22,2.54,2.02,,5.24,1.68,1.68
2023-03-17 04:44:00,3.40,1.70,,6.28,8.22,3.26,2.54,2.04,,5.14,1.70,1.66
2023-03-17 04:46:00,3.52,2.06,1.86,6.40,8.68,3.30,2.46,1.96,24.5,5.18,,
2023-03-17 04:48:00,3.48,1.58,,6.22,9.14,3.22,2.52,1.94,,5.14,1.70,1.66
2023-03-17 04:50:00,3.38,1.52,,6.44,9,3.22,2.52,2.08,,5.18,1.62,1.68
2023-03-17 04:52:00,3.42,1.62,,6.14,9.04,3.34,2.50,2.02,,5.16,1.68,1.68
2023-03-17 04:54:00,3.52,1.52,,6.10,8.80,3.30,2.52,2.06,,5.22,1.68,1.66
2023-03-17 04:56:00,3.34,1.88,1.94,6.22,8.74,3.28,2.50,1.92,,5.16,,1.68
2023-03-17 04:58:00,3.46,1.58,,6.10,9,3.20,2.52,1.84,,5.14,1.64,1.68
2023-03-17 05:00:00,3.36,1.52,,6.40,8.92,3.02,2.56,2.04,,5.22,1.54,1.68
2023-03-17 05:02:00,3.40,1.62,,6.32,8.78,3.26,2.48,1.96,,5.18,1.70,1.66
2023-03-17 05:04:00,3.48,1.52,,6.24,8.64,3.06,2.52,2.18,,5.18,1.70,1.80
2023-03-17 05:06:00,3.62,1.88,2.18,6.70,9.08,3.26,2.52,2.04,,5.16,,1.70
2023-03-17 05:08:00,3.40,,,6.12,13.9,3.32,2.48,2.04,5.06,5.16,1.68,1.70
2023-03-17 05:10:00,3.40,1.52,,6.42,8.86,3.28,2.50,1.96,,5.18,1.56,1.68
2023-03-17 05:12:00,3.46,1.62,,6.08,8.68,3.24,2.54,2.06,,5.16,1.66,1.68
2023-03-17 05:14:00,3.42,1.52,,6,8.94,3.04,2.52,2.10,,5.20,1.64,1.68
2023-03-17 05:16:00,3.66,1.88,2.24,6.16,8.72,3.30,2.54,2.08,,5.12,1.72,
2023-03-17 05:18:00,3.44,,,6.16,16.2,3.26,2.54,2.08,69.0,5.22,1.72,1.68
2023-03-17 05:20:00,3.46,1.52,,6.30,8.98,3.28,2.46,1.98,,5.26,1.66,1.68
2023-03-17 05:22:00,3.50,1.62,,6.08,9.02,3.08,2.52,2.08,,5.20,1.70,1.66
2023-03-17 05:24:00,3.40,1.52,,6.16,9,3.32,2.48,2.06,,5.16,1.70,1.68
2023-03-17 05:26:00,3.52,1.88,2.18,6.10,8.96,3.28,2.48,1.90,,5.14,,1.68
2023-03-17 05:28:00,3.38,,,6.12,12.6,3.48,2.50,2.04,98.8,5.18,1.70,1.68
2023-03-17 05:30:00,3.26,1.52,,6.36,8.88,3.30,2.50,1.84,,5.18,1.64,1.66
2023-03-17 05:32:00,3.30,1.62,,6.12,9.02,3.22,2.48,1.92,,5.22,1.56,1.70
2023-03-17 05:34:00,3.32,1.52,,6.16,8.72,3.20,2.50,1.92,,5.12,1.68,1.70
2023-03-17 05:36:00,3.58,1.88,2.16,6.10,8.48,3.12,2.54,2,,5.14,,1.68
2023-03-17 05:38:00,3.34,,,6.18,8.64,3.32,2.48,2.10,42.7,5.18,1.68,1.68
2023-03-17 05:40:00,3.28,1.52,,6.30,8.84,3.38,2.50,1.96,,5.20,1.72,1.68
2023-03-17 05:42:00,3.34,1.62,,6.12,8.58,3.22,2.48,1.98,,5.10,1.70,1.68
2023-03-17 05:44:00,3.46,1.70,,6,8.72,3.22,2.60,1.96,,5.20,1.68,1.68
2023-03-17 05:46:00,3.66,2.06,2.22,6.18,8.84,3.24,2.50,2.02,,5.24,,1.68
2023-03-17 05:48:00,3.44,1.58,,6.16,8.92,3.34,2.52,2,,5.22,1.70,1.68
2023-03-17 05:50:00,3.38,1.52,,6.18,9.16,3.32,2.50,2.04,,5.20,1.60,1.68
2023-03-17 05:52:00,3.50,1.62,,6.12,8.92,3.32,2.52,2,,5.22,1.70,1.68
2023-03-17 05:54:00,3.40,1.52,,6.18,9.02,3.26,2.50,1.94,,5.10,1.62,1.76
2023-03-17 05:56:00,3.52,1.88,2.18,6.12,8.94,3.20,2.52,1.96,,5.18,,1.68
2023-03-17 05:58:00,3.34,1.58,,6,9.08,3.30,2.54,2,,5.22,1.60,1.68
2023-03-17 06:00:00,3.44,1.52,,6.46,9.16,3.32,2.50,2.02,,5.06,1.64,1.68
2023-03-17 06:02:00,3.42,1.62,,6.20,8.76,3.26,2.56,2,,5.26,1.74,1.74
2023-03-17 06:04:00,3.32,1.52,,6.12,8.80,3.34,2.52,2,,5.26,1.64,1.68
2023-03-17 06:06:00,3.34,1.88,2.18,6.20,8.78,3.32,2.50,1.90,,5.24,1.70,
2023-03-17 06:08:00,3.46,1.66,,6.16,8.48,3.28,2.50,2.02,,5.24,1.74,1.68
2023-03-17 06:10:00,3.38,,,6.46,15.8,3.24,2.54,1.86,47.9,5.16,1.70,1.68
2023-03-17 06:12:00,3.48,1.62,,6.32,9.18,3.32,2.46,1.88,,5.16,1.62,1.70
2023-03-17 06:14:00,3.10,1.52,,6.12,8.94,3.30,2.48,1.88,,5.22,1.66,1.66
2023-03-17 06:16:00,3.44,1.88,2.22,6.14,8.90,3.24,2.50,1.96,,5.14,,1.68
2023-03-17 06:18:00,3.30,1.58,,6,9.02,3.30,2.54,2.12,,5.08,1.58,1.68
2023-03-17 06:20:00,3.38,,,6.24,15.8,3.28,2.46,1.90,98.6,5.22,1.58,1.70
2023-03-17 06:22:00,3.44,1.62,,6.20,8.56,3.20,2.50,1.94,,5.18,1.66,1.68
2023-03-17 06:24:00,3.42,1.52,,6.14,8.30,3.24,2.50,2.04,,5.24,1.76,1.68
2023-03-17 06:26:00,3.56,1.88,2.20,6.22,8.90,3.28,2.54,2.04,,5.20,,1.68
2023-03-17 06:28:00,3.38,1.58,,6.16,8.62,3.24,2.48,2.02,,5.18,1.60,1.64
2023-03-17 06:30:00,3.44,,,6.26,9.06,3.40,2.44,2.02,64.9,5.14,1.68,1.68
2023-03-17 06:32:00,3.42,1.62,,6.26,8.42,3.36,2.56,2.02,,5.18,1.60,1.68
2023-03-17 06:34:00,3.48,1.52,,6.06,8.64,3.22,2.48,2.04,,5.18,1.56,1.66
2023-03-17 06:36:00,3.50,1.88,2.18,6.12,8.64,3.32,2.48,2.06,,5.18,,1.68
2023-03-17 06:38:00,3.38,1.58,,6.10,8.70,3.30,2.50,2.04,,5.14,1.74,1.68
2023-03-17 06:40:00,3.44,,,6.16,8.36,3.30,2.56,2.08,3.46,5.16,1.68,1.68
2023-03-17 06:42:00,3.34,1.62,,6.14,8.84,3.30,2.58,2.04,,5.24,1.68,1.66
2023-03-17 06:44:00,3.28,1.70,,6.20,9.30,3.20,2.52,1.98,,5.24,1.68,1.68
2023-03-17 06:46:00,3.34,2.06,1.80,6.24,9.16,3.12,2.50,1.92,,5.14,,1.68
2023-03-17 06:48:00,3.54,1.58,,5.98,9.06,3.24,2.52,2.04,,5.22,1.68,1.68
2023-03-17 06:50:00,3.42,1.52,,6.24,9.22,3.12,2.54,1.84,,5.26,1.70,1.68
2023-03-17 06:52:00,3.44,1.62,,6.02,9.12,3.10,2.54,1.92,,5.18,1.70,1.68
2023-03-17 06:54:00,3.30,1.52,,5.96,9.04,3.22,2.48,2.04,,5.22,1.68,1.68
2023-03-17 06:56:00,3.42,1.88,2.06,6.20,9.06,3.20,2.52,1.94,,5.20,,1.68
2023-03-17 06:58:00,3.40,1.58,,6.10,9.12,3.14,2.54,2.04,,5.14,1.72,1.66
2023-03-17 07:00:00,3.38,1.52,,6.14,9.16,3.20,2.52,1.86,,5.14,1.72,1.68
2023-03-17 07:02:00,3.30,1.62,,6.22,16.1,3.34,2.54,2.06,26.8,5.22,,1.66
2023-03-17 07:04:00,3.42,1.52,,6.20,8.98,3.26,2.50,2.06,,5.20,1.66,1.68
2023-03-17 07:06:00,3.40,1.88,1.80,6.22,8.86,3.32,2.50,2,,5.18,1.72,
2023-03-17 07:08:00,3.36,1.66,,6,9.16,3.20,2.54,1.96,,5.18,1.70,1.80
2023-03-17 07:10:00,3.40,1.52,,6.46,9.12,3.22,2.52,2.02,,5.14,1.68,1.68
2023-03-17 07:12:00,3.34,,,6.08,15.8,3.30,2.52,1.98,90.8,5.18,1.72,1.68
2023-03-17 07:14:00,3.42,1.52,,6,8.96,3.24,2.52,1.98,,5.20,1.74,1.68
2023-03-17 07:16:00,3.44,1.88,1.84,6.28,8.82,3.18,2.50,2,,5.16,1.70,
2023-03-17 07:18:00,3.50,1.58,,6.02,8.98,2.94,2.50,1.98,,5.16,1.60,1.68
2023-03-17 07:20:00,3.34,1.52,,6.26,8.38,3.22,2.46,1.98,,5.14,1.66,1.68
2023-03-17 07:22:00,3.26,,,6.32,8.66,3.36,2.54,1.96,88.1,5.22,1.68,1.68
2023-03-17 07:24:00,3.44,1.52,,6.06,8.86,3.28,2.48,2,,5.18,1.64,1.68
2023-03-17 07:26:00,3.40,1.88,1.82,6.02,8.98,3.18,2.50,1.88,,5.14,,1.76
2023-03-17 07:28:00,3.30,1.58,,5.96,8.74,3.16,2.52,1.90,,5.22,1.70,1.68
2023-03-17 07:30:00,3.44,1.52,,6.20,8.48,3.22,2.52,2.08,,5.18,1.62,1.68
2023-03-17 07:32:00,3.38,,,6.08,8.62,3.24,2.50,1.96,20.1,5.24,1.68,1.68
2023-03-17 07:34:00,3.32,1.52,,6.06,8.96,3.06,2.50,2.10,,5.14,1.74,1.68
2023-03-17 07:36:00,3.42,1.88,1.80,6.16,8.86,3.30,2.50,1.90,,5.12,,1.70
2023-03-17 07:38:00,3.38,1.58,,6.14,8.46,3.22,2.56,2,,5.24,1.70,1.68
2023-03-17 07:40:00,3.44,1.52,,6.42,9.04,3.26,2.50,2.04,,5.14,1.62,1.68
2023-03-17 07:42:00,3.36,1.62,,6.04,9.12,3.34,2.52,2.08,,5.24,1.64,1.68
2023-03-17 07:44:00,3.44,1.70,,6.12,9.04,3.26,2.54,2.04,,5.20,1.64,1.70
2023-03-17 07:46:00,3.42,2.06,1.86,6.30,8.84,3.32,2.54,2,,5.10,,1.68
2023-03-17 07:48:00,3.36,1.58,,5.98,8.92,3.22,2.48,2.02,,5.22,1.66,1.68
2023-03-17 07:50:00,3.44,1.52,,6.20,8.74,3.22,2.50,2.04,,5.24,1.56,1.68
2023-03-17 07:52:00,3.46,1.62,,6.04,8.84,3.12,2.54,2.04,,5.22,1.70,1.68
2023-03-17 07:54:00,3.32,1.52,,6.08,14.0,3.08,2.52,2.02,6.38,5.18,,1.70
2023-03-17 07:56:00,3.42,1.88,1.84,6.10,9.02,3.22,2.56,2,,5.18,,1.68
2023-03-17 07:58:00,3.44,1.58,,6.14,8.56,3.24,2.48,1.98,,5.20,1.66,1.68
2023-03-17 08:00:00,3.36,1.52,,6.28,8.72,3.02,2.54,1.94,,5.12,1.66,1.70
2023-03-17 08:02:00,3.28,1.62,,6.18,8.68,3.10,2.50,2.06,,5.18,1.64,1.66
2023-03-17 08:04:00,3.28,,,6.14,15.5,3.16,2.46,2.08,71.4,5.16,1.60,1.68
2023-03-17 08:06:00,3.38,1.88,1.80,6.24,8.84,3.12,2.52,1.90,,5.24,,1.68
2023-03-17 08:08:00,3.46,1.66,,5.92,8.80,3.22,2.50,1.88,,5.20,1.72,1.68
2023-03-17 08:10:00,3.22,1.52,,6.38,8.68,3.16,2.56,1.92,,5.22,1.68,1.68
2023-03-17 08:12:00,3.34,1.62,,6.36,8.90,3.12,2.50,1.98,,5.18,1.72,1.70
2023-03-17 08:14:00,3.36,,,6.08,12.3,3.34,2.52,2.06,96.9,5.12,1.68,1.68
2023-03-17 08:16:00,3.48,1.88,2.22,6.28,9.06,3.34,2.54,1.98,,5.18,,1.66
2023-03-17 08:18:00,3.38,1.58,,6.12,8.68,3.30,2.52,2.10,,5.18,1.70,1.68
2023-03-17 08:20:00,3.44,1.52,,6.46,8.66,3.24,2.48,2.04,,5.20,1.72,1.68
2023-03-17 08:22:00,3.42,1.62,,6.26,8.88,3.20,2.52,2.02,,5.18,1.70,1.70
2023-03-17 08:24:00,3.38,,,6.08,8.90,3.40,2.54,2.04,42.4,5.20,1.68,1.68
2023-03-17 08:26:00,3.44,1.88,2.16,6.14,9.14,3.34,2.52,2.04,,5.24,1.72,
2023-03-17 08:28:00,3.38,1.58,,6.20,8.90,3.22,2.50,2.06,,5.16,1.70,1.68
2023-03-17 08:30:00,3.32,1.52,,6.22,8.62,3.24,2.50,2.02,,5.18,1.68,1.66
2023-03-17 08:32:00,3.26,1.62,,6.18,8.68,3.04,2.42,1.98,,5.16,1.66,1.68
2023-03-17 08:34:00,3.34,1.52,,6.12,9.04,3.24,2.58,2.08,,5.22,1.54,1.68
2023-03-17 08:36:00,3.46,1.88,2.20,6.10,9.06,3.28,2.44,2.06,,5.24,,1.68
2023-03-17 08:38:00,3.16,1.58,,6.10,9.18,3.04,2.50,2.02,,5.22,1.56,1.78
2023-03-17 08:40:00,3.32,1.52,,6.22,8.82,3.18,2.56,1.98,,5.18,1.70,1.68
2023-03-17 08:42:00,3.30,1.62,,6.06,8.96,3.14,2.52,1.98,,5.20,1.60,1.68
2023-03-17 08:44:00,3.28,1.70,,6.20,8.82,3.20,2.50,1.90,,5.24,1.74,1.68
2023-03-17 08:46:00,3.48,2.06,2.24,6.38,9.22,3.22,2.50,1.98,,5.18,,1.68
2023-03-17 08:48:00,3.34,1.58,,6.24,8.92,3.12,2.50,2.02,,5.24,1.68,1.70
2023-03-17 08:50:00,3.20,1.52,,6.26,8.94,3.10,2.50,1.98,,5.24,1.66,1.68
2023-03-17 08:52:00,3.40,1.62,,5.92,9.16,3.20,2.44,2.04,,5.10,1.62,1.66
2023-03-17 08:54:00,3.36,1.52,,6.10,9.04,3.20,2.48,1.94,,5.22,1.58,1.66
2023-03-17 08:56:00,3.48,1.88,2.72,6.18,15.8,3.34,2.56,2.06,48.5,5.22,,
2023-03-17 08:58:00,3.44,1.58,,6.06,9.04,3.28,2.54,2.10,,5.12,1.52,1.70
2023-03-17 09:00:00,3.46,1.52,,6.32,8.86,3.24,2.50,2.02,,5.16,1.68,1.66
2023-03-17 09:02:00,3.26,1.62,,6.18,9.08,3.24,2.54,2,,5.14,1.62,1.74
2023-03-17 09:04:00,3.32,1.52,,6,9.02,3.26,2.52,2.06,,5.18,1.54,1.68
2023-03-17 09:06:00,3.44,1.88,3.08,6.34,15.8,3.36,2.46,1.96,98.9,5.12,,
2023-03-17 09:08:00,3.34,1.66,,6.18,8.60,3.18,2.50,2.10,,5.24,1.60,1.66
2023-03-17 09:10:00,3.28,1.52,,6.40,8.40,3.20,2.48,1.82,,5.18,1.58,1.68
2023-03-17 09:12:00,3.24,1.62,,6.14,8.62,3.28,2.50,2.08,,5.18,1.70,1.66
2023-03-17 09:14:00,3.50,1.52,,5.98,8.70,3.24,2.54,2.02,,5.18,1.68,1.66
2023-03-17 09:16:00,3.54,1.88,1.86,6.18,9.02,3.30,2.44,2.06,66.1,5.12,,
2023-03-17 09:18:00,3.46,1.58,,6.06,8.90,3.12,2.50,1.94,,5.14,1.58,1.68
2023-03-17 09:20:00,3.36,1.52,,6.38,8.70,3.18,2.50,2.04,,5.18,1.68,1.68
2023-03-17 09:22:00,3.38,1.62,,5.98,8.52,3.26,2.54,2,,5.12,1.66,1.68
2023-03-17 09:24:00,3.38,1.52,,6.16,8.72,3.04,2.52,1.98,,5.20,1.48,1.68
2023-03-17 09:26:00,3.30,1.88,2.18,6.14,8.60,3.34,2.46,1.90,4.34,5.12,,
2023-03-17 09:28:00,3.36,1.58,,5.80,8.76,3.14,2.50,1.86,,5.18,1.62,1.68
2023-03-17 09:30:00,3.34,1.52,,6.16,8.78,3.20,2.52,1.84,,5.12,1.60,1.68
2023-03-17 09:32:00,3.38,1.62,,6.10,8.42,3.28,2.50,2,,5.10,1.68,1.68
2023-03-17 09:34:00,3.38,1.52,,6.12,9.28,3.34,2.48,2,,5.24,1.68,1.68
2023-03-17 09:36:00,3.40,1.88,2.20,6.18,9.34,3.24,2.54,2.02,,5.18,1.72,
2023-03-17 09:38:00,3.48,1.58,,6.20,9.16,3.34,2.52,2.04,,5.20,1.70,1.68
2023-03-17 09:40:00,3.34,1.52,,6.28,9.08,3.14,2.48,2.02,,5.14,1.66,1.68
2023-03-17 09:42:00,3.54,1.62,,6.06,9.14,3.24,2.48,1.96,,5.22,1.74,1.68
2023-03-17 09:44:00,3.36,1.70,,6.20,9.32,3.26,2.58,2.06,,5.20,1.74,1.68
2023-03-17 09:46:00,3.42,2.06,2.22,6.16,9.10,3.20,2.52,1.98,,5.22,1.70,
2023-03-17 09:48:00,3.44,,,6.16,15.9,3.30,2.52,2.02,26.1,5.20,1.66,1.68
2023-03-17 09:50:00,3.46,1.52,,6.34,9.16,3.14,2.52,2.06,,5.24,1.74,1.68
2023-03-17 09:52:00,3.44,1.62,,6.14,8.94,3.14,2.52,1.90,,5.22,1.68,1.68
2023-03-17 09:54:00,3.42,1.52,,6.20,9.14,3.18,2.56,1.96,,5.18,1.70,1.68
2023-03-17 09:56:00,3.48,1.88,1.80,6.12,9.02,2.94,2.46,1.94,,5.22,,1.68
2023-03-17 09:58:00,3.28,,,6.06,16.1,3.40,2.50,2,90.5,5.18,1.62,1.68
2023-03-17 10:00:00,3.44,1.52,,6.30,8.50,3.16,2.50,1.98,,5.18,1.66,1.68
2023-03-17 10:02:00,3.10,1.62,,6.18,9.10,2.88,2.52,1.98,,5.24,1.76,1.72
2023-03-17 10:04:00,3.16,1.52,,6.02,8.78,2.98,2.56,1.96,,5.14,1.66,1.68
2023-03-17 10:06:00,3.48,1.88,1.82,6.24,8.80,3.22,2.52,2,,5.16,,1.68
2023-03-17 10:08:00,3.22,1.66,,6.12,8.80,3.26,2.54,2.10,80.8,5.20,,1.68
2023-03-17 10:10:00,3.40,1.52,,6.08,8.66,3.26,2.64,2.12,,5.20,1.74,1.68
2023-03-17 10:12:00,3.36,1.62,,6.44,8.88,3.32,2.52,2.12,,5.18,1.66,1.70
2023-03-17 10:14:00,3.38,1.52,,6.20,8.82,3.26,2.56,2.08,,5.18,1.66,1.68
2023-03-17 10:16:00,3.56,1.88,2.22,6.24,8.70,3.28,2.56,2.10,,5.20,1.76,
2023-03-17 10:18:00,3.36,,,6.12,8.50,3.26,2.58,2.02,12.4,5.18,1.70,1.66
2023-03-17 10:20:00,3.38,1.52,,6.26,8.62,3.24,2.60,2.10,,5.16,1.76,1.68
2023-03-17 10:22:00,3.48,1.62,,6.30,8.80,3.32,2.52,2.12,,5.08,1.78,1.66
2023-03-17 10:24:00,3.26,1.52,,6.14,8.86,3.26,2.54,2.02,,5.16,1.72,1.68
2023-03-17 10:26:00,3.48,1.88,2.16,6.10,8.82,3.22,2.52,1.90,,5.20,1.78,
2023-03-17 10:28:00,3.26,1.58,,6.16,8.58,3.20,2.54,2.10,,5.16,1.60,1.68
2023-03-17 10:30:00,3.32,1.52,,6.22,8.98,3.16,2.52,1.92,,5.18,1.64,1.76
2023-03-17 10:32:00,3.28,1.62,,6.06,8.90,3.20,2.56,2,,5.22,1.66,1.66
2023-03-17 10:34:00,3.46,1.52,,5.94,9.02,3.20,2.54,2.06,,5.16,1.76,1.68
2023-03-17 10:36:00,3.32,1.88,2.18,6.06,8.78,3.22,2.54,2.10,,5.22,1.66,
2023-03-17 10:38:00,3.32,1.58,,6.16,9.06,3.10,2.46,2.14,,5.18,1.74,1.68
