"Time","FIN","RST","SYN","SYN-ACK"
2023-03-16 21:44:00,13.6,2.66,9.44,8
2023-03-16 21:46:00,13.7,2.70,9.50,8.02
2023-03-16 21:48:00,13.6,2.76,9.28,7.90
2023-03-16 21:50:00,34.9,26.5,23.1,15.8
2023-03-16 21:52:00,13.6,2.74,9.32,7.92
2023-03-16 21:54:00,13.4,2.62,9.32,7.92
2023-03-16 21:56:00,13.7,2.80,9.50,8.02
2023-03-16 21:58:00,13.5,2.74,9.30,7.90
2023-03-16 22:00:00,25.0,18.8,17.6,11.4
2023-03-16 22:02:00,13.5,2.68,9.32,7.92
2023-03-16 22:04:00,13.6,2.74,9.38,7.94
2023-03-16 22:06:00,13.7,2.82,9.46,8
2023-03-16 22:08:00,13.7,2.78,9.38,7.94
2023-03-16 22:10:00,14.1,3.76,9.96,7.98
2023-03-16 22:12:00,13.5,2.68,9.32,7.92
2023-03-16 22:14:00,13.6,2.72,9.38,7.94
2023-03-16 22:16:00,13.6,2.76,9.46,8
2023-03-16 22:18:00,13.5,2.60,9.38,7.94
2023-03-16 22:20:00,13.6,2.80,9.50,7.98
2023-03-16 22:22:00,13.4,2.76,9.32,7.92
2023-03-16 22:24:00,13.4,2.70,9.38,7.94
2023-03-16 22:26:00,13.4,2.64,9.42,7.98
2023-03-16 22:28:00,13.5,2.76,9.30,7.90
2023-03-16 22:30:00,13.6,2.88,9.50,7.98
2023-03-16 22:32:00,26.8,14.9,17.3,13.5
2023-03-16 22:34:00,13.5,2.68,9.38,7.94
2023-03-16 22:36:00,13.4,2.70,9.42,7.98
2023-03-16 22:38:00,13.7,2.74,9.38,7.94
2023-03-16 22:40:00,13.5,2.78,9.42,7.94
2023-03-16 22:42:00,35.0,26.9,23.3,15.8
2023-03-16 22:44:00,13.6,2.72,9.44,8
2023-03-16 22:46:00,13.6,2.70,9.42,7.98
2023-03-16 22:48:00,13.6,2.64,9.38,7.94
2023-03-16 22:50:00,13.4,2.78,9.46,7.96
2023-03-16 22:52:00,22.2,15.2,15.7,10.4
2023-03-16 22:54:00,13.6,2.74,9.30,7.90
2023-03-16 22:56:00,13.5,2.62,9.46,8.02
2023-03-16 22:58:00,13.6,2.76,9.38,7.94
2023-03-16 23:00:00,13.5,2.76,9.42,7.94
2023-03-16 23:02:00,13.6,2.80,9.42,7.98
2023-03-16 23:04:00,13.5,2.68,9.38,7.94
2023-03-16 23:06:00,13.8,2.84,9.48,8.02
2023-03-16 23:08:00,13.7,2.74,9.38,7.94
2023-03-16 23:10:00,13.5,2.84,9.42,7.94
2023-03-16 23:12:00,13.6,2.76,9.40,7.96
2023-03-16 23:14:00,15.1,2.78,10.3,8.88
2023-03-16 23:16:00,13.7,2.80,9.50,8.04
2023-03-16 23:18:00,13.4,2.74,9.38,7.94
2023-03-16 23:20:00,13.5,2.84,9.42,7.94
2023-03-16 23:22:00,13.6,2.66,9.40,7.96
2023-03-16 23:24:00,29.0,17.8,18.7,14.1
2023-03-16 23:26:00,13.7,2.68,9.62,8.10
2023-03-16 23:28:00,13.6,2.72,9.30,7.90
2023-03-16 23:30:00,13.5,2.80,9.42,7.94
2023-03-16 23:32:00,13.6,2.70,9.40,7.96
2023-03-16 23:34:00,32.8,26.3,22.1,14.6
2023-03-16 23:36:00,13.7,2.70,9.54,8.06
2023-03-16 23:38:00,13.6,2.68,9.38,7.94
2023-03-16 23:40:00,13.4,2.76,9.42,7.94
2023-03-16 23:42:00,13.6,2.80,9.40,7.96
2023-03-16 23:44:00,18.9,10.7,13.3,9.26
2023-03-16 23:46:00,13.9,2.82,9.54,8.06
2023-03-16 23:48:00,13.6,2.66,9.38,7.94
2023-03-16 23:50:00,13.7,2.82,9.46,7.96
2023-03-16 23:52:00,13.5,2.84,9.32,7.92
2023-03-16 23:54:00,13.4,2.66,9.34,7.92
2023-03-16 23:56:00,13.6,2.70,9.54,8.06
2023-03-16 23:58:00,13.8,2.64,9.38,7.94
2023-03-17 00:00:00,13.6,2.86,9.42,7.94
2023-03-17 00:02:00,13.6,2.72,9.40,7.96
2023-03-17 00:04:00,13.5,2.72,9.30,7.90
2023-03-17 00:06:00,18.2,4.80,11.9,10.4
2023-03-17 00:08:00,13.4,2.66,9.34,7.92
2023-03-17 00:10:00,13.6,2.70,9.50,7.98
2023-03-17 00:12:00,13.6,2.76,9.32,7.92
2023-03-17 00:14:00,13.5,2.66,9.30,7.90
2023-03-17 00:16:00,31.8,21.5,20.9,15.3
2023-03-17 00:18:00,13.6,2.64,9.30,7.90
2023-03-17 00:20:00,13.6,2.72,9.50,7.98
2023-03-17 00:22:00,13.5,2.82,9.32,7.92
2023-03-17 00:24:00,13.5,2.76,9.30,7.90
2023-03-17 00:26:00,30.7,24.9,21.2,13.6
2023-03-17 00:28:00,13.6,2.70,9.30,7.90
2023-03-17 00:30:00,13.7,2.90,9.50,7.98
2023-03-17 00:32:00,13.6,2.74,9.32,7.92
2023-03-17 00:34:00,13.6,2.76,9.34,7.92
2023-03-17 00:36:00,17.3,8.60,12.5,8.86
2023-03-17 00:38:00,13.5,2.72,9.30,7.90
2023-03-17 00:40:00,13.7,2.70,9.50,7.98
2023-03-17 00:42:00,13.7,2.84,9.36,7.94
2023-03-17 00:44:00,13.4,2.66,9.44,8
2023-03-17 00:46:00,13.8,2.80,9.54,8.06
2023-03-17 00:48:00,13.5,2.72,9.30,7.90
2023-03-17 00:50:00,13.7,2.72,9.44,7.96
2023-03-17 00:52:00,13.5,2.80,9.32,7.92
2023-03-17 00:54:00,13.6,2.68,9.38,7.94
2023-03-17 00:56:00,13.6,2.68,9.54,8.06
2023-03-17 00:58:00,21.6,8.04,13.8,11.7
2023-03-17 01:00:00,13.6,2.84,9.50,7.98
2023-03-17 01:02:00,13.6,2.76,9.34,7.94
2023-03-17 01:04:00,13.4,2.60,9.30,7.90
2023-03-17 01:06:00,13.6,2.68,9.54,8.06
2023-03-17 01:08:00,34.1,24.7,22.2,15.8
2023-03-17 01:10:00,13.7,2.78,9.50,7.98
2023-03-17 01:12:00,13.5,2.80,9.32,7.92
2023-03-17 01:14:00,13.6,2.72,9.38,7.94
2023-03-17 01:16:00,13.6,2.74,9.46,8.02
2023-03-17 01:18:00,27.1,21.8,18.9,12.0
2023-03-17 01:20:00,13.7,2.78,9.50,7.98
2023-03-17 01:22:00,13.7,2.82,9.32,7.92
2023-03-17 01:24:00,13.5,2.68,9.38,7.94
2023-03-17 01:26:00,13.5,2.68,9.46,8.02
2023-03-17 01:28:00,14.7,4.82,10.4,7.94
2023-03-17 01:30:00,13.6,2.84,9.46,7.98
2023-03-17 01:32:00,13.7,2.88,9.32,7.92
2023-03-17 01:34:00,13.5,2.78,9.30,7.90
2023-03-17 01:36:00,13.6,2.74,9.46,8.02
2023-03-17 01:38:00,13.5,2.64,9.38,7.94
2023-03-17 01:40:00,13.6,2.84,9.46,7.98
2023-03-17 01:42:00,13.7,2.92,9.36,7.94
2023-03-17 01:44:00,13.4,2.64,9.44,8
2023-03-17 01:46:00,13.8,2.82,9.46,8.02
2023-03-17 01:48:00,13.5,2.64,9.30,7.90
2023-03-17 01:50:00,23.3,10.5,15.1,12.3
2023-03-17 01:52:00,13.7,2.88,9.48,8
2023-03-17 01:54:00,13.4,2.66,9.30,7.90
2023-03-17 01:56:00,13.5,2.68,9.44,8
2023-03-17 01:58:00,13.6,2.78,9.38,7.94
2023-03-17 02:00:00,34.6,26.2,22.9,15.8
2023-03-17 02:02:00,13.7,2.82,9.40,7.96
2023-03-17 02:04:00,13.4,2.68,9.38,7.94
2023-03-17 02:06:00,13.5,2.94,9.56,8.10
2023-03-17 02:08:00,13.6,2.74,9.38,7.94
2023-03-17 02:10:00,24.2,18,17.0,11.1
2023-03-17 02:12:00,13.7,2.80,9.32,7.92
2023-03-17 02:14:00,13.6,2.68,9.38,7.94
2023-03-17 02:16:00,13.6,2.76,9.50,8.04
2023-03-17 02:18:00,13.5,2.70,9.30,7.90
2023-03-17 02:20:00,13.6,3.04,9.56,7.94
2023-03-17 02:22:00,13.7,2.84,9.40,7.96
2023-03-17 02:24:00,13.7,2.76,9.38,7.94
2023-03-17 02:26:00,13.8,2.70,9.54,8.06
2023-03-17 02:28:00,13.5,2.64,9.38,7.94
2023-03-17 02:30:00,13.5,2.76,9.46,7.98
2023-03-17 02:32:00,13.7,2.84,9.40,7.96
2023-03-17 02:34:00,13.5,2.80,9.38,7.94
2023-03-17 02:36:00,13.7,2.72,9.54,8.06
2023-03-17 02:38:00,13.6,2.64,9.38,7.94
2023-03-17 02:40:00,13.6,2.76,9.38,7.94
2023-03-17 02:42:00,26.6,14.7,17.1,13.4
2023-03-17 02:44:00,13.3,2.68,9.36,7.96
2023-03-17 02:46:00,13.7,2.74,9.54,8.06
2023-03-17 02:48:00,13.5,2.72,9.38,7.94
2023-03-17 02:50:00,13.4,2.72,9.42,7.96
2023-03-17 02:52:00,35.4,27.1,23.3,15.8
2023-03-17 02:54:00,13.6,2.72,9.30,7.90
2023-03-17 02:56:00,13.5,2.68,9.46,8.02
2023-03-17 02:58:00,13.6,2.78,9.34,7.92
2023-03-17 03:00:00,13.5,2.72,9.46,7.98
2023-03-17 03:02:00,22.4,15.3,15.7,10.4
2023-03-17 03:04:00,13.6,2.66,9.30,7.90
2023-03-17 03:06:00,13.8,2.70,9.52,8.04
2023-03-17 03:08:00,13.5,2.64,9.30,7.90
2023-03-17 03:10:00,13.5,2.86,9.38,7.94
2023-03-17 03:12:00,13.6,2.76,9.40,7.96
2023-03-17 03:14:00,13.6,2.74,9.34,7.92
2023-03-17 03:16:00,13.8,2.74,9.54,8.06
2023-03-17 03:18:00,13.6,2.80,9.30,7.90
2023-03-17 03:20:00,13.5,2.74,9.42,7.96
2023-03-17 03:22:00,13.7,2.92,9.40,7.96
2023-03-17 03:24:00,15.8,3.32,10.6,9.16
2023-03-17 03:26:00,13.7,2.74,9.54,8.06
2023-03-17 03:28:00,13.5,2.74,9.30,7.90
2023-03-17 03:30:00,13.6,2.70,9.46,7.98
2023-03-17 03:32:00,13.6,2.72,9.36,7.94
2023-03-17 03:34:00,29.7,19.1,19.3,14.5
2023-03-17 03:36:00,13.6,2.70,9.54,8.06
2023-03-17 03:38:00,13.5,2.74,9.30,7.90
2023-03-17 03:40:00,13.4,2.70,9.46,7.98
2023-03-17 03:42:00,13.6,2.88,9.32,7.92
2023-03-17 03:44:00,33.2,26.8,22.3,14.8
2023-03-17 03:46:00,13.7,2.72,9.46,8.02
2023-03-17 03:48:00,13.5,2.68,9.30,7.90
2023-03-17 03:50:00,13.4,2.68,9.34,7.92
2023-03-17 03:52:00,13.6,2.86,9.34,7.94
2023-03-17 03:54:00,19.2,11.4,13.6,9.42
2023-03-17 03:56:00,13.6,2.64,9.54,8.06
2023-03-17 03:58:00,13.8,2.78,9.34,7.92
2023-03-17 04:00:00,13.4,2.72,9.46,7.98
2023-03-17 04:02:00,13.6,2.74,9.32,7.92
2023-03-17 04:04:00,13.5,2.72,9.38,7.94
2023-03-17 04:06:00,13.5,2.74,9.50,8.04
2023-03-17 04:08:00,13.8,2.82,9.38,7.94
2023-03-17 04:10:00,13.5,2.74,9.46,7.98
2023-03-17 04:12:00,13.6,2.86,9.32,7.92
2023-03-17 04:14:00,13.5,2.68,9.30,7.90
2023-03-17 04:16:00,18.0,4.58,11.8,10.3
2023-03-17 04:18:00,13.5,2.74,9.38,7.94
2023-03-17 04:20:00,13.4,2.74,9.38,7.94
2023-03-17 04:22:00,13.5,2.72,9.32,7.92
2023-03-17 04:24:00,13.4,2.68,9.38,7.94
2023-03-17 04:26:00,31.4,21.0,20.5,15.1
2023-03-17 04:28:00,13.5,2.66,9.38,7.94
2023-03-17 04:30:00,13.7,2.82,9.46,7.98
2023-03-17 04:32:00,13.7,2.84,9.36,7.94
2023-03-17 04:34:00,13.5,2.70,9.38,7.94
2023-03-17 04:36:00,30.5,24.8,21.0,13.5
2023-03-17 04:38:00,13.6,2.74,9.38,7.94
2023-03-17 04:40:00,13.4,2.74,9.38,7.94
2023-03-17 04:42:00,13.9,2.94,9.40,7.96
2023-03-17 04:44:00,13.6,2.84,9.44,8
2023-03-17 04:46:00,17.0,8.16,12.1,8.64
2023-03-17 04:48:00,13.6,2.80,9.38,7.94
2023-03-17 04:50:00,13.8,2.84,9.38,7.94
2023-03-17 04:52:00,13.7,2.82,9.40,7.96
2023-03-17 04:54:00,13.6,2.84,9.30,7.90
2023-03-17 04:56:00,13.5,2.80,9.44,8
2023-03-17 04:58:00,13.5,2.78,9.30,7.90
2023-03-17 05:00:00,13.6,2.72,9.38,7.94
2023-03-17 05:02:00,13.7,2.80,9.32,7.92
2023-03-17 05:04:00,13.7,2.80,9.32,7.92
2023-03-17 05:06:00,13.6,2.84,9.58,8.08
2023-03-17 05:08:00,17.8,4.46,11.5,10.1
2023-03-17 05:10:00,13.6,2.78,9.38,7.94
2023-03-17 05:12:00,13.7,2.84,9.40,7.96
2023-03-17 05:14:00,13.5,2.76,9.30,7.90
2023-03-17 05:16:00,13.6,2.78,9.54,8.06
2023-03-17 05:18:00,30.9,20.3,19.9,14.8
2023-03-17 05:20:00,13.6,2.80,9.38,7.94
2023-03-17 05:22:00,13.6,2.80,9.40,7.96
2023-03-17 05:24:00,13.6,2.80,9.30,7.90
2023-03-17 05:26:00,13.6,2.66,9.54,8.06
2023-03-17 05:28:00,33.3,26.7,22.3,14.8
2023-03-17 05:30:00,13.5,2.76,9.38,7.94
2023-03-17 05:32:00,13.7,2.82,9.40,7.96
2023-03-17 05:34:00,13.5,2.68,9.30,7.90
2023-03-17 05:36:00,13.7,2.78,9.54,8.06
2023-03-17 05:38:00,20.3,12.7,14.3,9.72
2023-03-17 05:40:00,13.7,2.80,9.42,7.96
2023-03-17 05:42:00,13.8,2.78,9.40,7.96
2023-03-17 05:44:00,13.5,2.82,9.36,7.96
2023-03-17 05:46:00,13.8,2.82,9.58,8.08
2023-03-17 05:48:00,13.6,2.80,9.38,7.94
2023-03-17 05:50:00,13.6,2.66,9.46,7.98
2023-03-17 05:52:00,13.9,2.86,9.40,7.96
2023-03-17 05:54:00,13.4,2.78,9.30,7.90
2023-03-17 05:56:00,13.7,2.74,9.52,8.06
2023-03-17 05:58:00,13.6,2.72,9.34,7.92
2023-03-17 06:00:00,13.5,2.86,9.46,7.98
2023-03-17 06:02:00,13.8,2.90,9.40,7.96
2023-03-17 06:04:00,13.5,2.72,9.30,7.90
2023-03-17 06:06:00,13.7,2.72,9.54,8.06
2023-03-17 06:08:00,13.6,2.82,9.30,7.90
2023-03-17 06:10:00,27.1,15.4,17.5,13.6
2023-03-17 06:12:00,13.6,2.86,9.40,7.96
2023-03-17 06:14:00,13.4,2.68,9.34,7.92
2023-03-17 06:16:00,13.6,2.68,9.52,8.04
2023-03-17 06:18:00,13.4,2.74,9.30,7.90
2023-03-17 06:20:00,35.2,26.9,23.4,15.8
2023-03-17 06:22:00,13.7,2.80,9.40,7.96
2023-03-17 06:24:00,13.6,2.72,9.38,7.94
2023-03-17 06:26:00,13.6,2.66,9.54,8.06
2023-03-17 06:28:00,13.5,2.62,9.34,7.92
2023-03-17 06:30:00,24.2,18.1,17,11.0
2023-03-17 06:32:00,13.6,2.82,9.32,7.92
2023-03-17 06:34:00,13.7,2.80,9.30,7.90
2023-03-17 06:36:00,13.7,2.82,9.50,8.02
2023-03-17 06:38:00,13.5,2.78,9.30,7.90
2023-03-17 06:40:00,13.8,3.42,9.72,7.94
2023-03-17 06:42:00,13.6,2.80,9.32,7.92
2023-03-17 06:44:00,13.6,2.82,9.44,8
2023-03-17 06:46:00,13.7,2.78,9.42,7.98
2023-03-17 06:48:00,13.6,2.90,9.30,7.90
2023-03-17 06:50:00,13.8,2.84,9.52,8
2023-03-17 06:52:00,13.5,2.76,9.32,7.92
2023-03-17 06:54:00,13.5,2.74,9.38,7.94
2023-03-17 06:56:00,14.0,2.82,9.50,8.02
2023-03-17 06:58:00,13.5,2.72,9.34,7.92
2023-03-17 07:00:00,13.5,2.78,9.46,7.98
2023-03-17 07:02:00,22.8,9.62,14.6,12.2
2023-03-17 07:04:00,13.6,2.72,9.38,7.94
2023-03-17 07:06:00,13.6,2.74,9.46,8
2023-03-17 07:08:00,13.6,2.72,9.38,7.96
2023-03-17 07:10:00,13.6,2.82,9.46,7.98
2023-03-17 07:12:00,34.1,25.2,22.4,15.8
2023-03-17 07:14:00,13.7,2.76,9.38,7.94
2023-03-17 07:16:00,13.7,2.72,9.46,8
2023-03-17 07:18:00,13.7,2.88,9.38,7.94
2023-03-17 07:20:00,13.5,2.70,9.46,7.98
2023-03-17 07:22:00,28.6,23.8,19.9,12.5
2023-03-17 07:24:00,13.7,2.84,9.38,7.94
2023-03-17 07:26:00,13.6,2.80,9.46,8
2023-03-17 07:28:00,13.7,2.80,9.38,7.94
2023-03-17 07:30:00,13.4,2.70,9.38,7.94
2023-03-17 07:32:00,16.0,6.90,11.4,8.26
2023-03-17 07:34:00,13.5,2.76,9.38,7.94
2023-03-17 07:36:00,13.6,2.72,9.42,7.98
2023-03-17 07:38:00,13.7,2.70,9.46,7.98
2023-03-17 07:40:00,13.5,2.92,9.38,7.94
2023-03-17 07:42:00,13.6,2.70,9.36,7.94
2023-03-17 07:44:00,13.6,2.78,9.36,7.96
2023-03-17 07:46:00,13.7,2.78,9.42,7.98
2023-03-17 07:48:00,13.7,2.76,9.38,7.94
2023-03-17 07:50:00,13.6,2.78,9.42,7.96
2023-03-17 07:52:00,13.6,2.76,9.32,7.92
2023-03-17 07:54:00,18.2,4.80,11.7,10.3
2023-03-17 07:56:00,13.6,2.76,9.42,7.98
2023-03-17 07:58:00,13.6,2.82,9.38,7.94
2023-03-17 08:00:00,13.7,2.96,9.38,7.94
2023-03-17 08:02:00,13.7,2.70,9.40,7.96
2023-03-17 08:04:00,31.3,20.9,20.3,15
2023-03-17 08:06:00,13.6,2.72,9.42,7.98
2023-03-17 08:08:00,13.7,2.80,9.38,7.94
2023-03-17 08:10:00,13.6,2.86,9.38,7.94
2023-03-17 08:12:00,13.6,2.78,9.40,7.96
2023-03-17 08:14:00,33.2,26.8,22.2,14.7
2023-03-17 08:16:00,13.7,2.78,9.46,8
2023-03-17 08:18:00,13.7,2.76,9.38,7.94
2023-03-17 08:20:00,13.5,2.82,9.38,7.94
2023-03-17 08:22:00,13.4,2.76,9.40,7.96
2023-03-17 08:24:00,20.1,12.5,14.2,9.64
2023-03-17 08:26:00,13.7,2.76,9.50,8.02
2023-03-17 08:28:00,13.7,2.72,9.38,7.94
2023-03-17 08:30:00,13.4,2.66,9.32,7.92
2023-03-17 08:32:00,13.5,2.60,9.40,7.96
2023-03-17 08:34:00,13.5,2.76,9.30,7.90
2023-03-17 08:36:00,13.7,2.84,9.50,8.02
2023-03-17 08:38:00,13.7,2.76,9.30,7.90
2023-03-17 08:40:00,13.5,2.80,9.46,7.98
2023-03-17 08:42:00,13.7,2.76,9.40,7.96
2023-03-17 08:44:00,13.7,2.84,9.36,7.96
2023-03-17 08:46:00,13.8,2.84,9.50,8.02
2023-03-17 08:48:00,13.6,2.72,9.38,7.94
2023-03-17 08:50:00,13.6,2.72,9.42,7.96
2023-03-17 08:52:00,13.5,2.78,9.40,7.96
2023-03-17 08:54:00,13.5,2.70,9.30,7.90
2023-03-17 08:56:00,26.9,15.1,17.4,13.6
2023-03-17 08:58:00,13.6,2.74,9.38,7.94
2023-03-17 09:00:00,13.5,2.82,9.42,7.96
2023-03-17 09:02:00,13.5,2.76,9.40,7.96
2023-03-17 09:04:00,13.5,2.72,9.30,7.90
2023-03-17 09:06:00,35.2,26.9,23.4,15.9
2023-03-17 09:08:00,13.6,2.72,9.30,7.90
2023-03-17 09:10:00,13.6,2.78,9.46,7.98
2023-03-17 09:12:00,13.6,2.70,9.40,7.96
2023-03-17 09:14:00,13.6,2.86,9.30,7.90
2023-03-17 09:16:00,24.6,18.5,17.2,11.2
2023-03-17 09:18:00,13.7,2.82,9.30,7.90
2023-03-17 09:20:00,13.8,2.78,9.46,7.98
2023-03-17 09:22:00,13.6,2.70,9.40,7.96
2023-03-17 09:24:00,13.6,2.78,9.30,7.90
2023-03-17 09:26:00,14.0,3.56,9.92,8.02
2023-03-17 09:28:00,13.5,2.74,9.30,7.90
2023-03-17 09:30:00,13.6,2.74,9.38,7.94
2023-03-17 09:32:00,13.5,2.68,9.32,7.92
2023-03-17 09:34:00,13.5,2.68,9.34,7.92
2023-03-17 09:36:00,13.6,2.74,9.50,8.02
2023-03-17 09:38:00,13.7,2.84,9.30,7.90
2023-03-17 09:40:00,13.6,2.80,9.46,7.98
2023-03-17 09:42:00,13.7,2.88,9.36,7.94
2023-03-17 09:44:00,13.5,2.64,9.44,8
2023-03-17 09:46:00,13.8,2.76,9.50,8.02
2023-03-17 09:48:00,23.0,9.84,14.6,12.2
2023-03-17 09:50:00,13.7,2.94,9.46,7.98
2023-03-17 09:52:00,13.6,2.88,9.32,7.92
2023-03-17 09:54:00,13.7,2.72,9.46,7.98
2023-03-17 09:56:00,13.6,2.76,9.42,7.98
2023-03-17 09:58:00,34.3,25.3,22.6,15.8
2023-03-17 10:00:00,13.7,2.86,9.46,7.98
2023-03-17 10:02:00,13.6,2.78,9.44,7.98
