"Time","AVG_resident_memory_bytes","MAX_resident_memory_bytes_max","MIN_resident_memory_bytes_min"
2023-03-13 12:00:00,65830912,65830912,65830912
2023-03-13 12:02:00,65830912,65830912,65830912
2023-03-13 12:04:00,65830912,65830912,65830912
2023-03-13 12:06:00,66277376,66277376,66277376
2023-03-13 12:08:00,66293760,66293760,66293760
2023-03-13 12:10:00,65572864,65572864,65572864
2023-03-13 12:12:00,65572864,65572864,65572864
2023-03-13 12:14:00,65572864,65572864,65572864
2023-03-13 12:16:00,65572864,65572864,65572864
2023-03-13 12:18:00,65572864,65572864,65572864
2023-03-13 12:20:00,65572864,65572864,65572864
2023-03-13 12:22:00,65572864,65572864,65572864
2023-03-13 12:24:00,65572864,65572864,65572864
2023-03-13 12:26:00,65314816,65314816,65314816
2023-03-13 12:28:00,65654784,65654784,65654784
2023-03-13 12:30:00,66195456,66195456,66195456
2023-03-13 12:32:00,65187840,65187840,65187840
2023-03-13 12:34:00,66183168,66183168,66183168
2023-03-13 12:36:00,65609728,65609728,65609728
2023-03-13 12:38:00,65609728,65609728,65609728
2023-03-13 12:40:00,65261568,65261568,65261568
2023-03-13 12:42:00,65261568,65261568,65261568
2023-03-13 12:44:00,65298432,65298432,65298432
2023-03-13 12:46:00,65085440,65085440,65085440
2023-03-13 12:48:00,65085440,65085440,65085440
2023-03-13 12:50:00,64532480,64532480,64532480
2023-03-13 12:52:00,65875968,65875968,65875968
2023-03-13 12:54:00,65875968,65875968,65875968
2023-03-13 12:56:00,65482752,65482752,65482752
2023-03-13 12:58:00,65552384,65552384,65552384
2023-03-13 13:00:00,65552384,65552384,65552384
2023-03-13 13:02:00,64901120,64901120,64901120
2023-03-13 13:04:00,64675840,64675840,64675840
2023-03-13 13:06:00,64675840,64675840,64675840
2023-03-13 13:08:00,64385024,64385024,64385024
2023-03-13 13:10:00,64638976,64638976,64638976
2023-03-13 13:12:00,64638976,64638976,64638976
2023-03-13 13:14:00,64638976,64638976,64638976
2023-03-13 13:16:00,64638976,64638976,64638976
2023-03-13 13:18:00,64638976,64638976,64638976
2023-03-13 13:20:00,64638976,64638976,64638976
2023-03-13 13:22:00,64638976,64638976,64638976
2023-03-13 13:24:00,64638976,64638976,64638976
2023-03-13 13:26:00,64638976,64638976,64638976
2023-03-13 13:28:00,65859584,65859584,65859584
2023-03-13 13:30:00,66125824,66125824,66125824
2023-03-13 13:32:00,65482752,65482752,65482752
2023-03-13 13:34:00,65482752,65482752,65482752
2023-03-13 13:36:00,65482752,65482752,65482752
2023-03-13 13:38:00,65994752,65994752,65994752
2023-03-13 13:40:00,66433024,66433024,66433024
2023-03-13 13:42:00,65581056,65581056,65581056
2023-03-13 13:44:00,65581056,65581056,65581056
2023-03-13 13:46:00,65581056,65581056,65581056
2023-03-13 13:48:00,65454080,65454080,65454080
2023-03-13 13:50:00,65310720,65310720,65310720
2023-03-13 13:52:00,66154496,66154496,66154496
2023-03-13 13:54:00,66035712,66035712,66035712
2023-03-13 13:56:00,65839104,65839104,65839104
2023-03-13 13:58:00,65576960,65576960,65576960
2023-03-13 14:00:00,65576960,65576960,65576960
2023-03-13 14:02:00,66105344,66105344,66105344
2023-03-13 14:04:00,66146304,66146304,66146304
2023-03-13 14:06:00,66027520,66027520,66027520
2023-03-13 14:08:00,65703936,65703936,65703936
2023-03-13 14:10:00,65703936,65703936,65703936
2023-03-13 14:12:00,65703936,65703936,65703936
2023-03-13 14:14:00,65703936,65703936,65703936
2023-03-13 14:16:00,65703936,65703936,65703936
2023-03-13 14:18:00,65703936,65703936,65703936
2023-03-13 14:20:00,65703936,65703936,65703936
2023-03-13 14:22:00,65703936,65703936,65703936
2023-03-13 14:24:00,66486272,66486272,66486272
2023-03-13 14:26:00,66756608,66756608,66756608
2023-03-13 14:28:00,65290240,65290240,65290240
2023-03-13 14:30:00,65290240,65290240,65290240
2023-03-13 14:32:00,65867776,65867776,65867776
2023-03-13 14:34:00,65703936,65703936,65703936
2023-03-13 14:36:00,65687552,65687552,65687552
2023-03-13 14:38:00,65646592,65646592,65646592
2023-03-13 14:40:00,65277952,65277952,65277952
2023-03-13 14:42:00,65277952,65277952,65277952
2023-03-13 14:44:00,65277952,65277952,65277952
2023-03-13 14:46:00,65277952,65277952,65277952
2023-03-13 14:48:00,65277952,65277952,65277952
2023-03-13 14:50:00,65277952,65277952,65277952
2023-03-13 14:52:00,65277952,65277952,65277952
2023-03-13 14:54:00,65277952,65277952,65277952
2023-03-13 14:56:00,65277952,65277952,65277952
2023-03-13 14:58:00,65277952,65277952,65277952
2023-03-13 15:00:00,65277952,65277952,65277952
2023-03-13 15:02:00,65277952,65277952,65277952
2023-03-13 15:04:00,65277952,65277952,65277952
2023-03-13 15:06:00,65277952,65277952,65277952
2023-03-13 15:08:00,65642496,65642496,65642496
2023-03-13 15:10:00,65630208,65630208,65630208
2023-03-13 15:12:00,66285568,66285568,66285568
2023-03-13 15:14:00,66555904,66555904,66555904
2023-03-13 15:16:00,65380352,65380352,65380352
2023-03-13 15:18:00,65380352,65380352,65380352
2023-03-13 15:20:00,65118208,65118208,65118208
2023-03-13 15:22:00,64823296,64823296,64823296
2023-03-13 15:24:00,64970752,64970752,64970752
2023-03-13 15:26:00,64970752,64970752,64970752
2023-03-13 15:28:00,64970752,64970752,64970752
2023-03-13 15:30:00,64970752,64970752,64970752
2023-03-13 15:32:00,64970752,64970752,64970752
2023-03-13 15:34:00,65060864,65060864,65060864
2023-03-13 15:36:00,65036288,65036288,65036288
2023-03-13 15:38:00,65306624,65306624,65306624
2023-03-13 15:40:00,66965504,66965504,66965504
2023-03-13 15:42:00,66981888,66981888,66981888
2023-03-13 15:44:00,64765952,64765952,64765952
2023-03-13 15:46:00,64466944,64466944,64466944
2023-03-13 15:48:00,64466944,64466944,64466944
2023-03-13 15:50:00,66117632,66117632,66117632
2023-03-13 15:52:00,66244608,66244608,66244608
2023-03-13 15:54:00,64888832,64888832,64888832
2023-03-13 15:56:00,64622592,64622592,64622592
2023-03-13 15:58:00,64622592,64622592,64622592
2023-03-13 16:00:00,64622592,64622592,64622592
2023-03-13 16:02:00,64622592,64622592,64622592
2023-03-13 16:04:00,64622592,64622592,64622592
2023-03-13 16:06:00,64622592,64622592,64622592
2023-03-13 16:08:00,64622592,64622592,64622592
2023-03-13 16:10:00,64622592,64622592,64622592
2023-03-13 16:12:00,64622592,64622592,64622592
2023-03-13 16:14:00,64622592,64622592,64622592
2023-03-13 16:16:00,64622592,64622592,64622592
2023-03-13 16:18:00,64622592,64622592,64622592
2023-03-13 16:20:00,64622592,64622592,64622592
2023-03-13 16:22:00,64622592,64622592,64622592
2023-03-13 16:24:00,64622592,64622592,64622592
2023-03-13 16:26:00,65757184,65757184,65757184
2023-03-13 16:28:00,65744896,65744896,65744896
2023-03-13 16:30:00,65400832,65400832,65400832
2023-03-13 16:32:00,65777664,65777664,65777664
2023-03-13 16:34:00,65748992,65748992,65748992
2023-03-13 16:36:00,65220608,65220608,65220608
2023-03-13 16:38:00,65888256,65888256,65888256
2023-03-13 16:40:00,65925120,65925120,65925120
2023-03-13 16:42:00,65208320,65208320,65208320
2023-03-13 16:44:00,65208320,65208320,65208320
2023-03-13 16:46:00,65208320,65208320,65208320
2023-03-13 16:48:00,65208320,65208320,65208320
2023-03-13 16:50:00,66686976,66686976,66686976
2023-03-13 16:52:00,66498560,66498560,66498560
2023-03-13 16:54:00,65744896,65744896,65744896
2023-03-13 16:56:00,65736704,65736704,65736704
2023-03-13 16:58:00,65744896,65744896,65744896
2023-03-13 17:00:00,65744896,65744896,65744896
2023-03-13 17:02:00,65986560,65986560,65986560
2023-03-13 17:04:00,65994752,65994752,65994752
