"Time","0","200","201","403","404","409","422","500"
2023-03-11 09:30:00,0,6.30,0.375,0,0,0,0,0
2023-03-11 09:40:00,0,6.86,0.375,0,0.00833,0,0,0
2023-03-11 09:50:00,0,6.29,0.525,0,0,0,0,0
2023-03-11 10:00:00,0,6.31,0.350,0,0,0,0,0
2023-03-11 10:10:00,0,6.38,0.346,0,0,0,0,0
2023-03-11 10:20:00,0,6.35,0.371,0,0,0,0,0
2023-03-11 10:30:00,0,6.38,0.367,0,0,0,0,0
2023-03-11 10:40:00,0,6.33,0.479,0,0,0,0,0
2023-03-11 10:50:00,0,6.36,0.350,0,0,0,0,0
2023-03-11 11:00:00,0,6.39,0.363,0,0,0,0,0
2023-03-11 11:10:00,0,6.36,0.396,0,0,0,0,0
2023-03-11 11:20:00,0,6.33,0.358,0,0,0,0,0
2023-03-11 11:30:00,0,6.37,0.417,0,0,0,0,0
2023-03-11 11:40:00,0,6.34,0.363,0,0,0,0,0
2023-03-11 11:50:00,0,6.34,0.354,0,0,0,0,0
2023-03-11 12:00:00,0,6.34,0.438,0,0,0,0,0
2023-03-11 12:10:00,0,6.32,0.333,0,0,0,0,0
2023-03-11 12:20:00,0,6.33,0.363,0,0,0,0,0
2023-03-11 12:30:00,0,6.37,0.346,0,0,0,0,0
2023-03-11 12:40:00,0,6.33,0.363,0,0,0,0,0
2023-03-11 12:50:00,0,6.29,0.442,0,0,0,0,0
2023-03-11 13:00:00,0,6.37,0.363,0,0,0,0,0
2023-03-11 13:10:00,0,6.28,0.396,0,0,0,0,0
2023-03-11 13:20:00,0,6.28,0.358,0,0,0,0,0
2023-03-11 13:30:00,0,6.33,0.396,0,0,0,0,0
2023-03-11 13:40:00,0,6.33,0.417,0,0,0,0,0
2023-03-11 13:50:00,0,6.33,0.383,0,0,0,0,0
2023-03-11 14:00:00,0,6.35,0.354,0,0,0,0,0
2023-03-11 14:10:00,0,6.34,0.346,0,0,0,0,0
2023-03-11 14:20:00,0,6.33,0.392,0,0,0,0,0
2023-03-11 14:30:00,0,6.34,0.408,0,0,0,0,0
2023-03-11 14:40:00,0,6.35,0.504,0,0,0,0,0
2023-03-11 14:50:00,0,6.38,0.363,0,0,0,0,0
2023-03-11 15:00:00,0,6.35,0.358,0,0,0,0,0
2023-03-11 15:10:00,0,6.33,0.358,0,0,0,0,0
2023-03-11 15:20:00,0,6.33,0.346,0,0,0,0,0
2023-03-11 15:30:00,0,6.35,0.521,0,0,0,0,0
2023-03-11 15:40:00,0,6.37,0.358,0,0,0,0,0
2023-03-11 15:50:00,0,6.36,0.354,0,0,0,0,0
2023-03-11 16:00:00,0,6.35,0.392,0,0,0,0,0
2023-03-11 16:10:00,0,6.30,0.358,0,0,0,0,0
2023-03-11 16:20:00,0,6.33,0.513,0,0,0,0,0
2023-03-11 16:30:00,0,6.34,0.363,0,0,0,0,0
2023-03-11 16:40:00,0,6.34,0.358,0,0,0,0,0
2023-03-11 16:50:00,0,6.31,0.383,0,0,0,0,0
2023-03-11 17:00:00,0,6.34,0.363,0,0,0,0,0
2023-03-11 17:10:00,0,6.32,0.433,0,0,0,0,0
2023-03-11 17:20:00,0,6.28,0.367,0,0,0,0,0
2023-03-11 17:30:00,0,6.30,0.358,0,0,0,0,0
2023-03-11 17:40:00,0,6.29,0.392,0,0,0,0,0
2023-03-11 17:50:00,0,6.34,0.346,0,0,0,0,0
2023-03-11 18:00:00,0,6.32,0.387,0,0,0,0,0
2023-03-11 18:10:00,0,6.32,0.346,0,0,0,0,0
2023-03-11 18:20:00,0,6.31,0.346,0,0,0,0,0
2023-03-11 18:30:00,0,6.36,0.425,0,0,0,0,0
2023-03-11 18:40:00,0,6.36,0.363,0,0,0,0,0
2023-03-11 18:50:00,0,6.34,0.383,0,0,0,0,0
2023-03-11 19:00:00,0,7.13,4.04,0,0.0208,0.0958,0,0
2023-03-11 19:10:00,0,6.38,0.375,0,0.00833,0,0.0292,0
2023-03-11 19:20:00,0,6.36,0.442,0,0.00833,0,0.00833,0
2023-03-11 19:30:00,0,6.34,0.396,0,0.00833,0,0.00833,0
2023-03-11 19:40:00,0,6.33,0.371,0,0.00833,0,0.00833,0
2023-03-11 19:50:00,0,6.35,0.350,0,0.00833,0,0.00833,0
2023-03-11 20:00:00,0,6.36,0.383,0,0.00833,0,0.00833,0
2023-03-11 20:10:00,0,6.34,0.375,0,0.00833,0,0.00833,0
2023-03-11 20:20:00,0,6.35,0.429,0,0.00833,0,0.00833,0
2023-03-11 20:30:00,0,6.37,0.363,0,0.00833,0,0.00833,0
2023-03-11 20:40:00,0,6.43,0.342,0,0.0208,0,0.00833,0
2023-03-11 20:50:00,0,6.31,0.396,0,0.00833,0,0.00833,0
2023-03-11 21:00:00,0,6.30,0.375,0,0.00833,0,0.00833,0
2023-03-11 21:10:00,0,6.33,0.471,0,0.00833,0,0.00833,0
2023-03-11 21:20:00,0,6.35,0.358,0,0.00833,0,0.00833,0
2023-03-11 21:30:00,0,6.33,0.346,0,0.00833,0,0.00833,0
2023-03-11 21:40:00,0,6.33,0.396,0,0.00833,0,0.00833,0
2023-03-11 21:50:00,0,6.29,0.354,0,0.00833,0,0.00833,0
2023-03-11 22:00:00,0,6.33,0.508,0,0.00833,0,0.00833,0
2023-03-11 22:10:00,0,6.33,0.354,0,0.00833,0,0.00833,0
2023-03-11 22:20:00,0,6.38,0.342,0,0.00833,0,0.00833,0
2023-03-11 22:30:00,0,6.35,0.379,0,0.00833,0,0.00833,0
2023-03-11 22:40:00,0,6.36,0.346,0,0.00833,0,0.00833,0
2023-03-11 22:50:00,0,6.37,0.438,0,0.00833,0,0.00833,0
2023-03-11 23:00:00,0,6.35,0.342,0,0.00833,0,0.00833,0
2023-03-11 23:10:00,0,6.34,0.346,0,0.00833,0,0.00833,0
2023-03-11 23:20:00,0,6.33,0.408,0,0.00833,0,0.00833,0
2023-03-11 23:30:00,0,6.39,0.367,0,0.00833,0,0.00833,0
2023-03-11 23:40:00,0,6.37,0.408,0,0.00833,0,0.00833,0
2023-03-11 23:50:00,0,6.36,0.354,0,0.00833,0,0.00833,0
2023-03-12 00:00:00,0,6.39,0.363,0,0.00833,0,0.00833,0
2023-03-12 00:10:00,0,6.34,0.442,0,0.00833,0,0.00833,0
2023-03-12 00:20:00,0,6.31,0.346,0,0.00833,0,0.00833,0
2023-03-12 00:30:00,0,6.38,0.387,0,0.00833,0,0.00833,0
2023-03-12 00:40:00,0,6.34,0.342,0,0.00833,0,0.00833,0
2023-03-12 00:50:00,0,6.31,0.367,0,0.00833,0,0.00833,0
2023-03-12 01:00:00,0,6.32,0.446,0,0.00833,0,0.00833,0
2023-03-12 01:10:00,0,6.35,0.371,0,0.00833,0,0.00833,0
