"Time","EGRESS","EGRESS","EGRESS","INGRESS","INGRESS","INGRESS"
2023-03-11 08:30:00,943298,925429,598435,870400,1469088,943431
2023-03-11 08:32:00,957169,890439,633066,782865,1507634,378764
2023-03-11 08:34:00,939626,890353,566291,946958,1357476,861402
2023-03-11 08:36:00,1007115,951044,616547,810302,1478870,791388
2023-03-11 08:38:00,472827,1437953,599749,773438,1371503,2191616
2023-03-11 08:40:00,1000382,847952,592258,819019,1409005,940836
2023-03-11 08:42:00,729786,1002665,648619,1157664,1567262,926467
2023-03-11 08:44:00,991580,938172,565965,1036542,1359710,917506
2023-03-11 08:46:00,472062,802300,552143,776680,1355992,602981
2023-03-11 08:48:00,984524,798701,572094,781211,1359766,931292
2023-03-11 08:50:00,490458,894639,590684,840685,1437636,452617
2023-03-11 08:52:00,1508877,1571242,971494,1645782,2089264,958119
2023-03-11 08:54:00,470961,893424,554562,940345,1352604,405652
2023-03-11 08:56:00,956637,775671,565105,775797,1348649,874019
2023-03-11 08:58:00,465874,786267,588977,771449,1353113,392668
2023-03-11 09:00:00,895484,793391,620891,773817,1347621,863576
2023-03-11 09:02:00,1677849,1913294,1325402,2004882,2390859,558523
2023-03-11 09:04:00,827735,884101,593232,943739,1352135,854518
2023-03-11 09:06:00,1000592,767595,588917,818280,1339746,693395
2023-03-11 09:08:00,467418,761843,592132,773102,1349007,897168
2023-03-11 09:10:00,979482,752903,593187,774437,1344753,886342
2023-03-11 09:12:00,1382311,2283868,1648391,2302977,2758123,764496
2023-03-11 09:14:00,985798,887049,602284,1035193,1358071,926621
2023-03-11 09:16:00,485915,803819,653472,813908,1415258,1727171
2023-03-11 09:18:00,975088,743487,603308,779865,1356945,912861
2023-03-11 09:20:00,465586,735022,597809,763812,1349414,372235
2023-03-11 09:22:00,1861074,2352541,1874763,2301904,2827541,1072216
2023-03-11 09:24:00,770624,840476,591956,944480,1354707,417569
2023-03-11 09:26:00,916567,800769,631568,817724,1410988,859976
2023-03-11 09:28:00,936605,735389,572120,786054,1344070,386669
2023-03-11 09:30:00,698057,738788,577840,771220,1341813,897292
2023-03-11 09:32:00,1711550,2185365,1827592,1981488,2702660,1424262
2023-03-11 09:34:00,470173,827499,555828,936061,1349169,896812
2023-03-11 09:36:00,999643,806370,587058,815278,1412046,952339
2023-03-11 09:38:00,505239,736542,556379,861936,1351932,562350
2023-03-11 09:40:00,978524,1381072,578730,774702,1366464,2184775
2023-03-11 09:42:00,988022,1865411,1622374,1657668,2402806,446166
2023-03-11 09:44:00,974026,877861,557722,1035841,1353567,914533
2023-03-11 09:46:00,466737,799507,572396,768404,1412450,421990
2023-03-11 09:48:00,995637,898674,619734,869764,1483795,973127
2023-03-11 09:50:00,464509,732272,532798,769020,1337576,373795
2023-03-11 09:52:00,1180067,1455361,1313356,1245315,2037519,850022
2023-03-11 09:54:00,937829,830752,550206,942884,1349127,411015
2023-03-11 09:56:00,922642,720831,542171,772505,1328577,838690
2023-03-11 09:58:00,1020244,895192,601680,867202,1485172,473082
