"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-23 03:00:00,5190,4235,37740,11738,587,38824,0,36672,714,147,0.0778
2023-03-23 03:02:00,5190,4235,37740,11738,587,38824,0,36672,714,147,0.0778
2023-03-23 03:04:00,5190,4235,37740,11738,587,38824,0,36672,714,147,0.0778
2023-03-23 03:06:00,4467,3507,5781,7951,185,36367,0.0467,6062,390,247,0.0778
2023-03-23 03:08:00,4467,3507,5781,7951,185,36367,0.0467,6062,390,247,0.0778
2023-03-23 03:10:00,5743,3660,5283,8255,178,35964,0,5561,381,143,0.0778
2023-03-23 03:12:00,5743,3660,5283,8255,178,35964,0,5561,381,143,0.0778
2023-03-23 03:14:00,5743,3660,5283,8255,178,35964,0,5561,381,143,0.0778
2023-03-23 03:16:00,4427,3552,5861,7989,175,36745,0.140,6136,380,254,0.0778
2023-03-23 03:18:00,4427,3552,5861,7989,175,36745,0.140,6136,380,254,0.0778
2023-03-23 03:20:00,4421,3624,5210,8041,172,35988,0,5348,390,144,0.0778
2023-03-23 03:22:00,4421,3624,5210,8041,172,35988,0,5348,390,144,0.0778
2023-03-23 03:24:00,4421,3624,5210,8041,172,35988,0,5348,390,144,0.0778
2023-03-23 03:26:00,18156,3581,5934,8236,181,35595,0,6243,381,254,0.0778
2023-03-23 03:28:00,18156,3581,5934,8236,181,35595,0,6243,381,254,0.0778
2023-03-23 03:30:00,4466,3531,5195,7879,179,37146,0.0467,5443,382,145,0.0778
2023-03-23 03:32:00,4466,3531,5195,7879,179,37146,0.0467,5443,382,145,0.0778
2023-03-23 03:34:00,4466,3531,5195,7879,179,37146,0.0467,5443,382,145,0.0778
2023-03-23 03:36:00,4438,3662,5904,7973,166,35566,0,6220,387,256,0.0778
2023-03-23 03:38:00,4438,3662,5904,7973,166,35566,0,6220,387,256,0.0778
2023-03-23 03:40:00,19304,3487,5427,8299,181,36381,0,5618,384,145,0.0778
2023-03-23 03:42:00,19304,3487,5427,8299,181,36381,0,5618,384,145,0.0778
