"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-23 03:00:00,1447,2823,1558221,10422,473,6654,0,1095564,2980,8486,0
2023-03-23 03:01:00,1447,2823,1558221,10422,473,6654,0,1095564,2980,8486,0
2023-03-23 03:02:00,1447,2823,1558221,10422,473,6654,0,1095564,2980,8486,0
2023-03-23 03:03:00,1447,2823,1558221,10422,473,6654,0,1095564,2980,8486,0
2023-03-23 03:04:00,1447,2823,1558221,10422,473,6654,0,1095564,2980,8486,0
2023-03-23 03:05:00,1442,2716,1698095,7469,463,6211,0,2098536,2688,20309,0
2023-03-23 03:06:00,1442,2716,1698095,7469,463,6211,0,2098536,2688,20309,0
2023-03-23 03:07:00,1442,2716,1698095,7469,463,6211,0,2098536,2688,20309,0
2023-03-23 03:08:00,1442,2716,1698095,7469,463,6211,0,2098536,2688,20309,0
2023-03-23 03:09:00,1442,2716,1698095,7469,463,6211,0,2098536,2688,20309,0
2023-03-23 03:10:00,1512,2822,1613359,7491,455,6384,0,1977609,2638,8191,0
2023-03-23 03:11:00,1512,2822,1613359,7491,455,6384,0,1977609,2638,8191,0
2023-03-23 03:12:00,1512,2822,1613359,7491,455,6384,0,1977609,2638,8191,0
2023-03-23 03:13:00,1512,2822,1613359,7491,455,6384,0,1977609,2638,8191,0
2023-03-23 03:14:00,1512,2822,1613359,7491,455,6384,0,1977609,2638,8191,0
2023-03-23 03:15:00,1425,2723,1732098,7510,440,6310,0.233,2125548,2612,20624,0
2023-03-23 03:16:00,1425,2723,1732098,7510,440,6310,0.233,2125548,2612,20624,0
2023-03-23 03:17:00,1425,2723,1732098,7510,440,6310,0.233,2125548,2612,20624,0
2023-03-23 03:18:00,1425,2723,1732098,7510,440,6310,0.233,2125548,2612,20624,0
2023-03-23 03:19:00,1425,2723,1732098,7510,440,6310,0.233,2125548,2612,20624,0
2023-03-23 03:20:00,1461,2823,1595554,7689,441,6190,0,1921222,2733,8079,0
2023-03-23 03:21:00,1461,2823,1595554,7689,441,6190,0,1921222,2733,8079,0
2023-03-23 03:22:00,1461,2823,1595554,7689,441,6190,0,1921222,2733,8079,0
2023-03-23 03:23:00,1461,2823,1595554,7689,441,6190,0,1921222,2733,8079,0
2023-03-23 03:24:00,1461,2823,1595554,7689,441,6190,0,1921222,2733,8079,0
2023-03-23 03:25:00,1787,2749,1777520,7555,452,6435,0,2192392,2641,20844,0
2023-03-23 03:26:00,1787,2749,1777520,7555,452,6435,0,2192392,2641,20844,0
2023-03-23 03:27:00,1787,2749,1777520,7555,452,6435,0,2192392,2641,20844,0
2023-03-23 03:28:00,1787,2749,1777520,7555,452,6435,0,2192392,2641,20844,0
2023-03-23 03:29:00,1787,2749,1777520,7555,452,6435,0,2192392,2641,20844,0
2023-03-23 03:30:00,1432,2737,1587721,7491,454,6390,0,1952371,2595,8281,0
2023-03-23 03:31:00,1432,2737,1587721,7491,454,6390,0,1952371,2595,8281,0
2023-03-23 03:32:00,1432,2737,1587721,7491,454,6390,0,1952371,2595,8281,0
2023-03-23 03:33:00,1432,2737,1587721,7491,454,6390,0,1952371,2595,8281,0
2023-03-23 03:34:00,1432,2737,1587721,7491,454,6390,0,1952371,2595,8281,0
2023-03-23 03:35:00,1422,2829,1732903,7472,418,6104,0,2147036,2665,20561,0
2023-03-23 03:36:00,1422,2829,1732903,7472,418,6104,0,2147036,2665,20561,0
2023-03-23 03:37:00,1422,2829,1732903,7472,418,6104,0,2147036,2665,20561,0
2023-03-23 03:38:00,1422,2829,1732903,7472,418,6104,0,2147036,2665,20561,0
2023-03-23 03:39:00,1422,2829,1732903,7472,418,6104,0,2147036,2665,20561,0
2023-03-23 03:40:00,1771,2665,1658500,7428,458,6476,0.233,2019778,2577,8382,0
2023-03-23 03:41:00,1771,2665,1658500,7428,458,6476,0.233,2019778,2577,8382,0
2023-03-23 03:42:00,1771,2665,1658500,7428,458,6476,0.233,2019778,2577,8382,0
2023-03-23 03:43:00,1771,2665,1658500,7428,458,6476,0.233,2019778,2577,8382,0
2023-03-23 03:44:00,1771,2665,1658500,7428,458,6476,0.233,2019778,2577,8382,0
2023-03-23 03:45:00,1435,2762,1741122,7224,453,6195,0.700,2165030,2495,20657,0
2023-03-23 03:46:00,1435,2762,1741122,7224,453,6195,0.700,2165030,2495,20657,0
2023-03-23 03:47:00,1435,2762,1741122,7224,453,6195,0.700,2165030,2495,20657,0
2023-03-23 03:48:00,1435,2762,1741122,7224,453,6195,0.700,2165030,2495,20657,0
2023-03-23 03:49:00,1435,2762,1741122,7224,453,6195,0.700,2165030,2495,20657,0
2023-03-23 03:50:00,1422,2771,1596563,7427,454,6371,0,1935523,2458,8019,0
2023-03-23 03:51:00,1422,2771,1596563,7427,454,6371,0,1935523,2458,8019,0
2023-03-23 03:52:00,1422,2771,1596563,7427,454,6371,0,1935523,2458,8019,0
2023-03-23 03:53:00,1422,2771,1596563,7427,454,6371,0,1935523,2458,8019,0
2023-03-23 03:54:00,1422,2771,1596563,7427,454,6371,0,1935523,2458,8019,0
2023-03-23 03:55:00,1404,2694,1764298,7321,458,6385,0,2182416,2511,20635,0
2023-03-23 03:56:00,1404,2694,1764298,7321,458,6385,0,2182416,2511,20635,0
2023-03-23 03:57:00,1404,2694,1764298,7321,458,6385,0,2182416,2511,20635,0
2023-03-23 03:58:00,1404,2694,1764298,7321,458,6385,0,2182416,2511,20635,0
2023-03-23 03:59:00,1404,2694,1764298,7321,458,6385,0,2182416,2511,20635,0
2023-03-23 04:00:00,1383,2831,1611389,7409,457,6265,0,1942981,2579,8134,0
2023-03-23 04:01:00,1383,2831,1611389,7409,457,6265,0,1942981,2579,8134,0
2023-03-23 04:02:00,1383,2831,1611389,7409,457,6265,0,1942981,2579,8134,0
2023-03-23 04:03:00,1383,2831,1611389,7409,457,6265,0,1942981,2579,8134,0
2023-03-23 04:04:00,1383,2831,1611389,7409,457,6265,0,1942981,2579,8134,0
2023-03-23 04:05:00,1755,2690,1780894,7495,426,6431,0,2206288,2654,20529,0
