"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-23 03:00:00,5190,8471,7661198,46952,1761,77648,0,5170811,23549,2057,0.233
2023-03-23 03:01:00,5190,8471,7661198,46952,1761,77648,0,5170811,23549,2057,0.233
2023-03-23 03:02:00,5190,8471,7661198,46952,1761,77648,0,5170811,23549,2057,0.233
2023-03-23 03:03:00,5190,8471,7661198,46952,1761,77648,0,5170811,23549,2057,0.233
2023-03-23 03:04:00,5190,8471,7661198,46952,1761,77648,0,5170811,23549,2057,0.233
2023-03-23 03:05:00,4467,7013,1219712,31805,556,72733,0.233,1515544,12881,3452,0.233
2023-03-23 03:06:00,4467,7013,1219712,31805,556,72733,0.233,1515544,12881,3452,0.233
2023-03-23 03:07:00,4467,7013,1219712,31805,556,72733,0.233,1515544,12881,3452,0.233
2023-03-23 03:08:00,4467,7013,1219712,31805,556,72733,0.233,1515544,12881,3452,0.233
2023-03-23 03:09:00,4467,7013,1219712,31805,556,72733,0.233,1515544,12881,3452,0.233
2023-03-23 03:10:00,5743,7320,1114621,33022,534,71927,0,1390313,12586,2000,0.233
2023-03-23 03:11:00,5743,7320,1114621,33022,534,71927,0,1390313,12586,2000,0.233
2023-03-23 03:12:00,5743,7320,1114621,33022,534,71927,0,1390313,12586,2000,0.233
2023-03-23 03:13:00,5743,7320,1114621,33022,534,71927,0,1390313,12586,2000,0.233
2023-03-23 03:14:00,5743,7320,1114621,33022,534,71927,0,1390313,12586,2000,0.233
2023-03-23 03:15:00,4427,7104,1236763,31955,525,73491,0.700,1533970,12527,3550,0.233
2023-03-23 03:16:00,4427,7104,1236763,31955,525,73491,0.700,1533970,12527,3550,0.233
2023-03-23 03:17:00,4427,7104,1236763,31955,525,73491,0.700,1533970,12527,3550,0.233
2023-03-23 03:18:00,4427,7104,1236763,31955,525,73491,0.700,1533970,12527,3550,0.233
2023-03-23 03:19:00,4427,7104,1236763,31955,525,73491,0.700,1533970,12527,3550,0.233
2023-03-23 03:20:00,4421,7248,1099341,32163,516,71976,0,1337109,12866,2014,0.233
2023-03-23 03:21:00,4421,7248,1099341,32163,516,71976,0,1337109,12866,2014,0.233
2023-03-23 03:22:00,4421,7248,1099341,32163,516,71976,0,1337109,12866,2014,0.233
2023-03-23 03:23:00,4421,7248,1099341,32163,516,71976,0,1337109,12866,2014,0.233
2023-03-23 03:24:00,4421,7248,1099341,32163,516,71976,0,1337109,12866,2014,0.233
2023-03-23 03:25:00,18156,7163,1252166,32944,543,71190,0,1560771,12587,3558,0.233
2023-03-23 03:26:00,18156,7163,1252166,32944,543,71190,0,1560771,12587,3558,0.233
2023-03-23 03:27:00,18156,7163,1252166,32944,543,71190,0,1560771,12587,3558,0.233
2023-03-23 03:28:00,18156,7163,1252166,32944,543,71190,0,1560771,12587,3558,0.233
2023-03-23 03:29:00,18156,7163,1252166,32944,543,71190,0,1560771,12587,3558,0.233
2023-03-23 03:30:00,4466,7062,1096200,31515,538,74291,0.233,1360739,12605,2034,0.233
2023-03-23 03:31:00,4466,7062,1096200,31515,538,74291,0.233,1360739,12605,2034,0.233
2023-03-23 03:32:00,4466,7062,1096200,31515,538,74291,0.233,1360739,12605,2034,0.233
2023-03-23 03:33:00,4466,7062,1096200,31515,538,74291,0.233,1360739,12605,2034,0.233
2023-03-23 03:34:00,4466,7062,1096200,31515,538,74291,0.233,1360739,12605,2034,0.233
2023-03-23 03:35:00,4438,7323,1245847,31893,498,71132,0,1554940,12786,3590,0.233
2023-03-23 03:36:00,4438,7323,1245847,31893,498,71132,0,1554940,12786,3590,0.233
2023-03-23 03:37:00,4438,7323,1245847,31893,498,71132,0,1554940,12786,3590,0.233
2023-03-23 03:38:00,4438,7323,1245847,31893,498,71132,0,1554940,12786,3590,0.233
2023-03-23 03:39:00,4438,7323,1245847,31893,498,71132,0,1554940,12786,3590,0.233
2023-03-23 03:40:00,19304,6974,1145085,33197,544,72762,0,1404475,12666,2028,0.233
2023-03-23 03:41:00,19304,6974,1145085,33197,544,72762,0,1404475,12666,2028,0.233
2023-03-23 03:42:00,19304,6974,1145085,33197,544,72762,0,1404475,12666,2028,0.233
2023-03-23 03:43:00,19304,6974,1145085,33197,544,72762,0,1404475,12666,2028,0.233
