"Time","172.16.66.31:10250","172.16.66.32:10250","172.16.66.3:10250"
2023-03-11 08:28:00,466,504,15383
2023-03-11 08:32:00,464,503,15351
2023-03-11 08:36:00,464,503,15351
2023-03-11 08:40:00,465,502,15352
2023-03-11 08:44:00,464,506,15351
2023-03-11 08:48:00,465,505,15357
2023-03-11 08:52:00,463,502,15341
2023-03-11 08:56:00,463,505,15340
2023-03-11 09:00:00,463,502,15345
2023-03-11 09:04:00,463,505,15340
2023-03-11 09:08:00,465,507,15349
2023-03-11 09:12:00,463,502,15341
2023-03-11 09:16:00,464,507,15343
2023-03-11 09:20:00,463,503,15339
2023-03-11 09:24:00,465,502,15345
2023-03-11 09:28:00,463,503,15202
2023-03-11 09:32:00,463,504,14970
2023-03-11 09:36:00,463,503,14968
2023-03-11 09:40:00,463,505,14968
2023-03-11 09:44:00,463,505,14972
2023-03-11 09:48:00,463,502,14888
2023-03-11 09:52:00,463,505,14496
2023-03-11 09:56:00,461,505,14355
2023-03-11 10:00:00,463,505,14343
2023-03-11 10:04:00,463,503,14338
2023-03-11 10:08:00,463,505,14351
2023-03-11 10:12:00,465,502,14339
2023-03-11 10:16:00,463,503,14338
2023-03-11 10:20:00,463,507,14343
2023-03-11 10:24:00,463,502,14343
2023-03-11 10:28:00,465,507,14356
2023-03-11 10:32:00,463,502,14343
2023-03-11 10:36:00,464,502,14343
2023-03-11 10:40:00,463,503,14338
2023-03-11 10:44:00,461,505,14343
2023-03-11 10:48:00,463,502,14349
2023-03-11 10:52:00,463,507,14339
2023-03-11 10:56:00,463,502,14343
2023-03-11 11:00:00,463,505,14338
2023-03-11 11:04:00,463,507,14339
2023-03-11 11:08:00,463,502,14354
2023-03-11 11:12:00,462,507,14341
2023-03-11 11:16:00,461,505,14343
2023-03-11 11:20:00,464,504,14338
2023-03-11 11:24:00,464,502,14338
2023-03-11 11:28:00,463,506,14351
2023-03-11 11:32:00,463,505,14343
2023-03-11 11:36:00,463,502,14343
2023-03-11 11:40:00,463,505,14340
2023-03-11 11:44:00,463,501,14343
2023-03-11 11:48:00,463,503,14347
2023-03-11 11:52:00,463,507,14339
2023-03-11 11:56:00,463,505,14343
2023-03-11 12:00:00,463,502,14343
2023-03-11 12:04:00,463,502,14341
