"Time","AVG_resident_memory_bytes","MAX_resident_memory_bytes_max","MIN_resident_memory_bytes_min"
2023-03-11 09:30:00,68636672,68636672,68636672
2023-03-11 09:32:00,68780032,68780032,68780032
2023-03-11 09:34:00,67530752,67530752,67530752
2023-03-11 09:36:00,67723264,67723264,67723264
2023-03-11 09:38:00,66502656,66502656,66502656
2023-03-11 09:40:00,67313664,67313664,67313664
2023-03-11 09:42:00,68390912,68390912,68390912
2023-03-11 09:44:00,68661248,68661248,68661248
2023-03-11 09:46:00,69730304,69730304,69730304
2023-03-11 09:48:00,67256320,67256320,67256320
2023-03-11 09:50:00,67190784,67190784,67190784
2023-03-11 09:52:00,67928064,67928064,67928064
2023-03-11 09:54:00,68546560,68546560,68546560
2023-03-11 09:56:00,68583424,68583424,68583424
2023-03-11 09:58:00,67874816,67874816,67874816
2023-03-11 10:00:00,67874816,67874816,67874816
2023-03-11 10:02:00,67006464,67006464,67006464
2023-03-11 10:04:00,66887680,66887680,66887680
2023-03-11 10:06:00,64225280,64225280,64225280
2023-03-11 10:08:00,66314240,66314240,66314240
2023-03-11 10:10:00,67121152,67121152,67121152
2023-03-11 10:12:00,67121152,67121152,67121152
2023-03-11 10:14:00,64663552,64663552,64663552
2023-03-11 10:16:00,66555904,66555904,66555904
2023-03-11 10:18:00,67891200,67891200,67891200
2023-03-11 10:20:00,68702208,68702208,68702208
2023-03-11 10:22:00,68456448,68456448,68456448
2023-03-11 10:24:00,68239360,68239360,68239360
2023-03-11 10:26:00,67309568,67309568,67309568
2023-03-11 10:28:00,66527232,66527232,66527232
2023-03-11 10:30:00,66830336,66830336,66830336
2023-03-11 10:32:00,67788800,67788800,67788800
2023-03-11 10:34:00,68112384,68112384,68112384
2023-03-11 10:36:00,67756032,67756032,67756032
2023-03-11 10:38:00,68972544,68972544,68972544
2023-03-11 10:40:00,68464640,68464640,68464640
2023-03-11 10:42:00,68476928,68476928,68476928
2023-03-11 10:44:00,68210688,68210688,68210688
2023-03-11 10:46:00,68747264,68747264,68747264
2023-03-11 10:48:00,69013504,69013504,69013504
2023-03-11 10:50:00,69013504,69013504,69013504
2023-03-11 10:52:00,69550080,69550080,69550080
2023-03-11 10:54:00,69521408,69521408,69521408
2023-03-11 10:56:00,67268608,67268608,67268608
2023-03-11 10:58:00,66613248,66613248,66613248
2023-03-11 11:00:00,68227072,68227072,68227072
2023-03-11 11:02:00,68227072,68227072,68227072
2023-03-11 11:04:00,68497408,68497408,68497408
2023-03-11 11:06:00,67706880,67706880,67706880
2023-03-11 11:08:00,67915776,67915776,67915776
2023-03-11 11:10:00,67915776,67915776,67915776
2023-03-11 11:12:00,67522560,67522560,67522560
2023-03-11 11:14:00,67522560,67522560,67522560
2023-03-11 11:16:00,68132864,68132864,68132864
2023-03-11 11:18:00,68349952,68349952,68349952
2023-03-11 11:20:00,69423104,69423104,69423104
2023-03-11 11:22:00,68694016,68694016,68694016
2023-03-11 11:24:00,68988928,68988928,68988928
2023-03-11 11:26:00,67121152,67121152,67121152
2023-03-11 11:28:00,65576960,65576960,65576960
2023-03-11 11:30:00,67198976,67198976,67198976
2023-03-11 11:32:00,67198976,67198976,67198976
2023-03-11 11:34:00,67420160,67420160,67420160
2023-03-11 11:36:00,68018176,68018176,68018176
2023-03-11 11:38:00,68816896,68816896,68816896
2023-03-11 11:40:00,67743744,67743744,67743744
2023-03-11 11:42:00,68517888,68517888,68517888
2023-03-11 11:44:00,69042176,69042176,69042176
2023-03-11 11:46:00,69271552,69271552,69271552
2023-03-11 11:48:00,67915776,67915776,67915776
2023-03-11 11:50:00,68648960,68648960,68648960
2023-03-11 11:52:00,68640768,68640768,68640768
2023-03-11 11:54:00,68915200,68915200,68915200
2023-03-11 11:56:00,68915200,68915200,68915200
2023-03-11 11:58:00,68689920,68689920,68689920
2023-03-11 12:00:00,68427776,68427776,68427776
2023-03-11 12:02:00,69234688,69234688,69234688
2023-03-11 12:04:00,68837376,68837376,68837376
2023-03-11 12:06:00,68681728,68681728,68681728
2023-03-11 12:08:00,68435968,68435968,68435968
2023-03-11 12:10:00,68435968,68435968,68435968
2023-03-11 12:12:00,68435968,68435968,68435968
2023-03-11 12:14:00,68435968,68435968,68435968
2023-03-11 12:16:00,68435968,68435968,68435968
2023-03-11 12:18:00,67923968,67923968,67923968
2023-03-11 12:20:00,69283840,69283840,69283840
2023-03-11 12:22:00,69283840,69283840,69283840
2023-03-11 12:24:00,67248128,67248128,67248128
2023-03-11 12:26:00,68325376,68325376,68325376
2023-03-11 12:28:00,65904640,65904640,65904640
2023-03-11 12:30:00,66715648,66715648,66715648
2023-03-11 12:32:00,67526656,67526656,67526656
2023-03-11 12:34:00,67792896,67792896,67792896
2023-03-11 12:36:00,67227648,67227648,67227648
2023-03-11 12:38:00,66502656,66502656,66502656
2023-03-11 12:40:00,67448832,67448832,67448832
2023-03-11 12:42:00,67448832,67448832,67448832
2023-03-11 12:44:00,66686976,66686976,66686976
2023-03-11 12:46:00,67493888,67493888,67493888
2023-03-11 12:48:00,67493888,67493888,67493888
2023-03-11 12:50:00,65994752,65994752,65994752
2023-03-11 12:52:00,66265088,66265088,66265088
2023-03-11 12:54:00,66383872,66383872,66383872
2023-03-11 12:56:00,67682304,67682304,67682304
2023-03-11 12:58:00,66195456,66195456,66195456
2023-03-11 13:00:00,66797568,66797568,66797568
2023-03-11 13:02:00,67608576,67608576,67608576
2023-03-11 13:04:00,67878912,67878912,67878912
2023-03-11 13:06:00,65179648,65179648,65179648
2023-03-11 13:08:00,67612672,67612672,67612672
2023-03-11 13:10:00,68411392,68411392,68411392
2023-03-11 13:12:00,67899392,67899392,67899392
2023-03-11 13:14:00,68050944,68050944,68050944
2023-03-11 13:16:00,68050944,68050944,68050944
2023-03-11 13:18:00,68050944,68050944,68050944
2023-03-11 13:20:00,68050944,68050944,68050944
2023-03-11 13:22:00,68050944,68050944,68050944
2023-03-11 13:24:00,66793472,66793472,66793472
2023-03-11 13:26:00,68468736,68468736,68468736
2023-03-11 13:28:00,68468736,68468736,68468736
2023-03-11 13:30:00,68452352,68452352,68452352
2023-03-11 13:32:00,68640768,68640768,68640768
2023-03-11 13:34:00,68640768,68640768,68640768
2023-03-11 13:36:00,65769472,65769472,65769472
2023-03-11 13:38:00,68431872,68431872,68431872
2023-03-11 13:40:00,69513216,69513216,69513216
2023-03-11 13:42:00,70590464,70590464,70590464
2023-03-11 13:44:00,66797568,66797568,66797568
2023-03-11 13:46:00,66842624,66842624,66842624
2023-03-11 13:48:00,67895296,67895296,67895296
2023-03-11 13:50:00,67215360,67215360,67215360
2023-03-11 13:52:00,67833856,67833856,67833856
2023-03-11 13:54:00,67596288,67596288,67596288
2023-03-11 13:56:00,65822720,65822720,65822720
2023-03-11 13:58:00,67579904,67579904,67579904
2023-03-11 14:00:00,67575808,67575808,67575808
2023-03-11 14:02:00,67575808,67575808,67575808
2023-03-11 14:04:00,69160960,69160960,69160960
2023-03-11 14:06:00,68497408,68497408,68497408
2023-03-11 14:08:00,69586944,69586944,69586944
2023-03-11 14:10:00,68190208,68190208,68190208
2023-03-11 14:12:00,68706304,68706304,68706304
2023-03-11 14:14:00,68546560,68546560,68546560
2023-03-11 14:16:00,68849664,68849664,68849664
2023-03-11 14:18:00,69173248,69173248,69173248
2023-03-11 14:20:00,67047424,67047424,67047424
2023-03-11 14:22:00,68046848,68046848,68046848
2023-03-11 14:24:00,66027520,66027520,66027520
2023-03-11 14:26:00,68665344,68665344,68665344
2023-03-11 14:28:00,69447680,69447680,69447680
2023-03-11 14:30:00,69877760,69877760,69877760
2023-03-11 14:32:00,69386240,69386240,69386240
2023-03-11 14:34:00,68272128,68272128,68272128
2023-03-11 14:36:00,68382720,68382720,68382720
2023-03-11 14:38:00,67932160,67932160,67932160
2023-03-11 14:40:00,68468736,68468736,68468736
2023-03-11 14:42:00,68468736,68468736,68468736
2023-03-11 14:44:00,67686400,67686400,67686400
2023-03-11 14:46:00,67936256,67936256,67936256
2023-03-11 14:48:00,69017600,69017600,69017600
2023-03-11 14:50:00,69824512,69824512,69824512
2023-03-11 14:52:00,69066752,69066752,69066752
2023-03-11 14:54:00,69337088,69337088,69337088
2023-03-11 14:56:00,69337088,69337088,69337088
2023-03-11 14:58:00,68829184,68829184,68829184
2023-03-11 15:00:00,68149248,68149248,68149248
2023-03-11 15:02:00,68005888,68005888,68005888
2023-03-11 15:04:00,68542464,68542464,68542464
2023-03-11 15:06:00,68542464,68542464,68542464
2023-03-11 15:08:00,69894144,69894144,69894144
2023-03-11 15:10:00,69468160,69468160,69468160
2023-03-11 15:12:00,70135808,70135808,70135808
2023-03-11 15:14:00,68489216,68489216,68489216
2023-03-11 15:16:00,68755456,68755456,68755456
2023-03-11 15:18:00,67571712,67571712,67571712
2023-03-11 15:20:00,68108288,68108288,68108288
2023-03-11 15:22:00,68108288,68108288,68108288
2023-03-11 15:24:00,68108288,68108288,68108288
2023-03-11 15:26:00,66641920,66641920,66641920
2023-03-11 15:28:00,67985408,67985408,67985408
2023-03-11 15:30:00,68636672,68636672,68636672
2023-03-11 15:32:00,69324800,69324800,69324800
2023-03-11 15:34:00,69861376,69861376,69861376
2023-03-11 15:36:00,69263360,69263360,69263360
2023-03-11 15:38:00,69386240,69386240,69386240
2023-03-11 15:40:00,68743168,68743168,68743168
2023-03-11 15:42:00,68546560,68546560,68546560
2023-03-11 15:44:00,68042752,68042752,68042752
2023-03-11 15:46:00,69296128,69296128,69296128
2023-03-11 15:48:00,69296128,69296128,69296128
2023-03-11 15:50:00,66949120,66949120,66949120
2023-03-11 15:52:00,66629632,66629632,66629632
2023-03-11 15:54:00,68825088,68825088,68825088
2023-03-11 15:56:00,69001216,69001216,69001216
2023-03-11 15:58:00,66289664,66289664,66289664
2023-03-11 16:00:00,68722688,68722688,68722688
2023-03-11 16:02:00,68669440,68669440,68669440
2023-03-11 16:04:00,68804608,68804608,68804608
2023-03-11 16:06:00,68313088,68313088,68313088
2023-03-11 16:08:00,68837376,68837376,68837376
2023-03-11 16:10:00,68837376,68837376,68837376
2023-03-11 16:12:00,68837376,68837376,68837376
2023-03-11 16:14:00,68837376,68837376,68837376
2023-03-11 16:16:00,68608000,68608000,68608000
2023-03-11 16:18:00,68608000,68608000,68608000
2023-03-11 16:20:00,69414912,69414912,69414912
2023-03-11 16:22:00,69054464,69054464,69054464
2023-03-11 16:24:00,69320704,69320704,69320704
2023-03-11 16:26:00,69591040,69591040,69591040
2023-03-11 16:28:00,69591040,69591040,69591040
2023-03-11 16:30:00,68440064,68440064,68440064
2023-03-11 16:32:00,68395008,68395008,68395008
2023-03-11 16:34:00,68395008,68395008,68395008
2023-03-11 16:36:00,68132864,68132864,68132864
2023-03-11 16:38:00,67518464,67518464,67518464
2023-03-11 16:40:00,66994176,66994176,66994176
2023-03-11 16:42:00,67166208,67166208,67166208
2023-03-11 16:44:00,67436544,67436544,67436544
2023-03-11 16:46:00,68100096,68100096,68100096
2023-03-11 16:48:00,68517888,68517888,68517888
2023-03-11 16:50:00,67981312,67981312,67981312
2023-03-11 16:52:00,68710400,68710400,68710400
2023-03-11 16:54:00,68710400,68710400,68710400
2023-03-11 16:56:00,68710400,68710400,68710400
2023-03-11 16:58:00,69787648,69787648,69787648
2023-03-11 17:00:00,69267456,69267456,69267456
2023-03-11 17:02:00,69316608,69316608,69316608
2023-03-11 17:04:00,69853184,69853184,69853184
2023-03-11 17:06:00,68161536,68161536,68161536
2023-03-11 17:08:00,68730880,68730880,68730880
2023-03-11 17:10:00,69021696,69021696,69021696
2023-03-11 17:12:00,69292032,69292032,69292032
2023-03-11 17:14:00,67846144,67846144,67846144
2023-03-11 17:16:00,68055040,68055040,68055040
2023-03-11 17:18:00,69394432,69394432,69394432
2023-03-11 17:20:00,68169728,68169728,68169728
2023-03-11 17:22:00,68726784,68726784,68726784
2023-03-11 17:24:00,69533696,69533696,69533696
2023-03-11 17:26:00,68050944,68050944,68050944
2023-03-11 17:28:00,68935680,68935680,68935680
2023-03-11 17:30:00,69746688,69746688,69746688
2023-03-11 17:32:00,68268032,68268032,68268032
2023-03-11 17:34:00,68124672,68124672,68124672
2023-03-11 17:36:00,68927488,68927488,68927488
2023-03-11 17:38:00,68927488,68927488,68927488
